,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:37:10.334,0.0,0.0,1.0,-141.0,-0.5,80.0,-1.0,-0.5,117.0,38.0,41.0,600.0,36.0,0.0,32.0,19.0,3.0,0.325,3.0,3.0,0.04,0.0,1.0,-42.0,-72.0
16:37:14.437,0.0,0.0,1.0,-151.0,-0.5,240.0,-1.0,-0.5,117.0,4.0,77.0,800.0,98.0,0.0,3.0,75.0,6.0,0.55,3.0,4.0,0.18,0.0,1.0,-91.0,-99.0
16:37:19.164,0.0,0.0,1.0,-33.0,-0.5,500.0,-1.0,-0.5,-71.0,63.0,29.0,1400.0,243.0,0.0,13.0,12.0,7.0,0.335,3.0,3.0,0.2,0.0,1.0,-71.0,-123.0
16:37:24.322,0.0,0.0,1.0,-175.0,-0.5,860.0,-1.0,-0.5,-87.0,6.0,13.0,3200.0,33.0,0.0,69.0,38.0,7.0,0.265,3.0,3.0,0.03,0.01,1.0,-172.0,5.0
16:37:28.540,0.0,0.0,1.0,-66.0,-0.5,40.0,-1.0,-0.5,-159.0,69.0,75.0,3500.0,68.0,0.0,13.0,83.0,5.0,0.365,3.0,4.0,0.1,0.02,1.0,-127.0,120.0
16:37:32.746,0.0,0.0,1.0,152.0,-0.5,750.0,-1.0,-0.5,117.0,81.0,1.0,300.0,106.0,0.0,6.0,25.0,5.0,0.6,3.0,4.0,0.15,0.0,1.0,-164.0,-121.0
16:37:37.535,0.0,0.0,1.0,-5.0,-0.5,840.0,-1.0,-0.5,148.0,22.0,37.0,1100.0,42.0,0.0,24.0,1.0,3.0,0.335,3.0,3.0,0.07,0.0,1.0,-46.0,0.0
16:37:42.326,0.0,0.0,1.0,-123.0,-0.5,160.0,-1.0,-0.5,-111.0,11.0,94.0,2900.0,29.0,0.0,58.0,11.0,3.0,0.565,3.0,5.0,0.08,0.01,1.0,5.0,-142.0
16:37:47.801,0.0,0.0,1.0,-26.0,-0.5,930.0,-1.0,-0.5,-54.0,80.0,44.0,600.0,74.0,0.0,96.0,18.0,10.0,0.405,3.0,4.0,0.12,0.0,1.0,-151.0,-156.0
16:37:52.599,0.0,0.0,1.0,120.0,-0.5,160.0,-1.0,-0.5,-123.0,57.0,28.0,1100.0,51.0,0.0,12.0,57.0,4.0,0.235,3.0,3.0,0.11,0.01,1.0,11.0,51.0
16:37:57.708,0.0,0.0,1.0,-37.0,-0.5,110.0,-1.0,-0.5,-54.0,26.0,32.0,4300.0,71.0,0.0,26.0,63.0,3.0,0.385,3.0,8.0,0.04,0.0,1.0,6.0,-18.0
16:38:02.510,0.0,0.0,1.0,152.0,-0.5,10.0,-1.0,-0.5,8.0,19.0,11.0,3300.0,144.0,0.0,63.0,44.0,3.0,0.49,3.0,7.0,0.03,0.01,1.0,117.0,-129.0
16:38:07.560,0.0,0.0,1.0,131.0,-0.5,760.0,-1.0,-0.5,-27.0,32.0,31.0,1200.0,44.0,0.0,32.0,31.0,7.0,0.245,3.0,10.0,0.17,0.02,1.0,-101.0,-93.0
16:38:12.436,0.0,0.0,1.0,-56.0,-0.5,980.0,-1.0,-0.5,-141.0,11.0,26.0,1100.0,149.0,0.0,44.0,100.0,8.0,0.265,3.0,4.0,0.04,0.01,1.0,-177.0,-172.0
16:38:18.199,0.0,0.0,1.0,-164.0,-0.5,60.0,-1.0,-0.5,138.0,1.0,21.0,700.0,68.0,0.0,24.0,31.0,6.0,0.245,3.0,7.0,0.04,0.01,1.0,135.0,103.0
16:38:24.051,0.0,0.0,1.0,-109.0,-0.5,160.0,-1.0,-0.5,-105.0,31.0,3.0,600.0,213.0,0.0,68.0,25.0,5.0,0.255,3.0,3.0,0.04,0.01,1.0,-22.0,-139.0
16:38:29.318,0.0,0.0,1.0,-109.0,-0.5,380.0,-1.0,-0.5,-105.0,6.0,100.0,1300.0,231.0,0.0,42.0,68.0,4.0,0.265,3.0,10.0,0.04,0.0,1.0,175.0,-23.0
16:38:33.974,0.0,0.0,1.0,-123.0,-0.5,210.0,-1.0,-0.5,-34.0,24.0,6.0,2000.0,50.0,0.0,44.0,63.0,5.0,0.505,3.0,10.0,0.06,0.0,1.0,-99.0,-119.0
16:38:38.770,0.0,0.0,1.0,-75.0,-0.5,190.0,-1.0,-0.5,-45.0,89.0,19.0,900.0,218.0,0.0,42.0,50.0,3.0,0.295,3.0,6.0,0.04,0.0,1.0,-59.0,138.0
16:38:43.929,0.0,0.0,1.0,-22.0,-0.5,420.0,-1.0,-0.5,-42.0,38.0,67.0,1000.0,69.0,0.0,29.0,41.0,5.0,0.225,3.0,6.0,0.07,0.02,1.0,-141.0,-18.0
16:38:49.042,0.0,0.0,1.0,-157.0,-0.5,550.0,-1.0,-0.5,80.0,21.0,62.0,4200.0,81.0,0.0,57.0,58.0,10.0,0.265,3.0,10.0,0.04,0.0,1.0,-99.0,-131.0
16:38:53.671,0.0,0.0,1.0,-111.0,-0.5,350.0,-1.0,-0.5,146.0,13.0,38.0,4000.0,248.0,0.0,2.0,12.0,3.0,0.275,3.0,10.0,0.06,0.0,1.0,-10.0,5.0
