,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
07:20:27.063,300000.0,1.1,1.9,3.8,0.25,4.0,0.0,1307.0,750.0,1.0,0.1,50.0,50.0,0.0,0.0
07:20:31.108,300000.0,0.2,2.0,-6.3,0.25,4.7,0.0,10408.0,100.0,1.0,0.1,50.0,50.0,0.0,0.0
07:20:35.124,46588.0,0.0,0.0,-1.4,0.25,3.6,0.0,28135.0,390.0,1.0,0.1,50.0,50.0,844.0,0.0
07:20:38.153,300000.0,0.7,2.0,-10.0,0.25,5.1,0.0,0.0,410.0,1.0,0.1,50.0,50.0,622.0,0.0
07:20:41.169,118070.0,0.3,2.0,2.2,0.25,2.9,0.0,4250.0,740.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:20:45.188,86841.0,0.6,2.0,10.1,0.25,2.2,0.0,26076.0,1000.0,1.0,0.1,50.0,50.0,836.0,0.0
07:20:50.218,192269.0,1.1,0.0,-8.4,0.25,1.5,0.0,2746.0,950.0,1.0,0.1,50.0,50.0,876.0,0.0
07:20:54.242,151411.0,1.1,0.0,3.6,0.25,4.4,0.0,15380.0,600.0,1.0,0.1,50.0,50.0,947.0,0.0
07:20:58.273,285242.0,0.8,0.4,-0.8,0.25,5.1,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,856.0,0.0
07:21:02.296,158381.0,0.0,1.0,2.3,0.25,0.7,0.0,10811.0,320.0,1.0,0.1,50.0,50.0,429.0,0.0
07:21:06.313,58082.0,0.5,0.5,-10.0,0.25,3.3,0.0,23505.0,940.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:21:10.343,300000.0,0.7,1.8,10.1,0.25,5.1,0.0,32000.0,940.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:21:14.380,300000.0,0.5,2.0,-3.6,0.25,3.6,0.0,11609.0,0.0,1.0,0.1,50.0,50.0,452.0,0.0
07:21:18.403,202086.0,0.1,2.0,10.1,0.25,5.1,0.0,31357.0,440.0,1.0,0.1,50.0,50.0,894.0,0.0
07:21:22.419,78237.0,0.0,0.2,2.3,0.25,4.1,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:21:26.449,300000.0,1.1,0.0,-4.6,0.25,0.5,0.0,20212.0,70.0,1.0,0.1,50.0,50.0,723.0,0.0
07:21:30.476,257788.0,0.7,2.0,10.1,0.25,2.1,0.0,17794.0,980.0,1.0,0.1,50.0,50.0,317.0,0.0
07:21:34.493,80487.0,0.5,0.8,-10.0,0.25,1.8,0.0,4934.0,510.0,1.0,0.1,50.0,50.0,762.0,0.0
07:21:38.024,286958.0,0.4,0.0,-5.5,0.25,4.4,0.0,15338.0,400.0,1.0,0.1,50.0,50.0,223.0,0.0
07:21:42.054,300000.0,0.5,0.8,9.9,0.25,2.0,0.0,10027.0,780.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:21:46.099,194679.0,0.1,1.3,-4.4,0.25,4.8,0.0,20761.0,0.0,1.0,0.1,50.0,50.0,451.0,0.0
07:21:50.130,300000.0,0.0,0.9,-4.5,0.25,5.1,0.0,2203.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:21:54.152,13973.0,1.0,0.6,4.4,0.25,1.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
07:21:58.166,16645.0,1.0,2.0,1.1,0.25,5.1,0.0,9135.0,0.0,1.0,0.1,50.0,50.0,214.0,0.0
07:22:02.187,158977.0,0.3,1.3,-4.3,0.25,0.3,0.0,0.0,340.0,1.0,0.1,50.0,50.0,242.0,0.0
07:22:06.211,176241.0,0.6,2.0,10.1,0.25,0.0,0.0,24125.0,0.0,1.0,0.1,50.0,50.0,846.0,0.0
07:22:10.235,222448.0,1.1,0.1,-3.4,0.25,0.0,0.0,3893.0,660.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:22:14.267,207909.0,0.7,0.0,-3.1,0.25,5.1,0.0,32000.0,190.0,1.0,0.1,50.0,50.0,624.0,0.0
07:22:18.290,204873.0,0.9,2.0,-2.4,0.25,0.1,0.0,28428.0,360.0,1.0,0.1,50.0,50.0,173.0,0.0
07:22:22.307,62471.0,1.0,0.1,4.5,0.25,2.9,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,332.0,0.0
07:22:26.334,255384.0,0.4,0.2,10.1,0.25,2.9,0.0,9612.0,550.0,1.0,0.1,50.0,50.0,1000.0,0.0
07:22:30.362,178851.0,0.5,0.7,5.0,0.25,5.1,0.0,14705.0,910.0,1.0,0.1,50.0,50.0,703.0,0.0
07:22:34.384,41766.0,1.1,2.0,-1.7,0.25,5.1,0.0,6162.0,490.0,1.0,0.1,50.0,50.0,357.0,0.0
07:22:38.416,249219.0,0.0,2.0,10.1,0.25,1.9,0.0,30573.0,200.0,1.0,0.1,50.0,50.0,569.0,0.0
07:22:42.449,300000.0,0.1,0.0,1.7,0.25,0.0,0.0,21753.0,890.0,1.0,0.1,50.0,50.0,0.0,0.0
