,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:18:28.043,300000.0,0.6,0.0,6.8,0.25
04:18:32.064,135697.0,0.8,0.7,-5.5,0.25
04:18:36.079,67243.0,0.6,0.1,-10.0,0.25
04:18:40.114,300000.0,0.5,1.2,-10.0,0.25
04:18:44.147,103947.0,1.1,0.9,-6.5,0.25
04:18:48.181,138210.0,0.4,0.8,-9.0,0.25
04:18:52.197,200.0,1.1,0.2,0.9,0.25
04:18:56.226,300000.0,0.5,0.8,10.1,0.25
04:19:00.246,149895.0,1.1,0.6,-3.6,0.25
04:19:04.286,300000.0,0.7,0.8,-3.9,0.25
04:19:08.321,242926.0,0.3,0.4,-1.1,0.25
04:19:12.340,71963.0,0.6,0.9,10.1,0.25
04:19:16.352,200.0,0.2,2.0,-10.0,0.25
04:19:20.394,235299.0,1.0,1.4,-7.8,0.25
04:19:24.423,300000.0,1.1,0.0,10.1,0.25
04:19:28.449,242503.0,0.7,1.2,-10.0,0.25
04:19:32.470,50670.0,0.0,2.0,9.7,0.25
04:19:36.497,150737.0,1.1,1.5,10.1,0.25
04:19:40.023,270572.0,0.7,1.1,3.0,0.25
04:19:44.036,200.0,0.6,2.0,-10.0,0.25
04:19:48.048,200.0,0.0,2.0,10.1,0.25
04:19:52.073,234694.0,1.1,2.0,-10.0,0.25
04:19:56.085,200.0,1.0,1.7,-7.8,0.25
04:20:00.137,300000.0,0.6,0.6,-2.1,0.25
04:20:04.163,262012.0,1.0,0.0,-4.4,0.25
04:20:08.175,200.0,0.9,0.7,-8.3,0.25
04:20:12.189,48732.0,0.4,0.3,2.1,0.25
04:20:16.217,300000.0,0.0,1.5,-1.5,0.25
04:20:20.239,88348.0,0.3,2.0,-10.0,0.25
04:20:24.259,200.0,0.9,1.3,10.1,0.25
04:20:28.290,265151.0,0.6,1.1,5.6,0.25
04:20:32.314,218629.0,0.1,0.2,-5.4,0.25
04:20:36.332,200.0,1.1,2.0,10.1,0.25
04:20:40.358,244943.0,0.8,1.0,-9.7,0.25
04:20:44.370,9072.0,1.1,0.6,-4.2,0.25
04:20:48.397,179631.0,0.2,1.5,1.5,0.25
04:20:52.418,200.0,0.0,1.4,-0.1,0.25
04:20:56.436,200.0,0.0,0.2,-9.8,0.25
04:21:00.449,200.0,0.9,2.0,-5.6,0.25
04:21:04.479,125887.0,0.0,0.0,-1.6,0.25
04:21:08.489,200.0,1.1,0.4,-2.3,0.25
04:21:12.007,84326.0,1.1,0.8,-4.5,0.25
04:21:16.042,124721.0,1.0,1.2,-10.0,0.25
04:21:20.065,177668.0,0.6,0.5,-3.6,0.25
04:21:24.091,179680.0,0.7,1.7,10.1,0.25
04:21:28.110,80374.0,0.7,0.5,5.0,0.25
04:21:32.141,108905.0,1.1,0.0,10.1,0.25
04:21:36.166,157688.0,0.1,1.9,3.8,0.25
04:21:40.186,131933.0,1.1,0.9,-10.0,0.25
04:21:44.211,20124.0,0.7,2.0,-10.0,0.25
04:21:48.234,85863.0,1.0,1.9,3.9,0.25
04:21:52.256,139970.0,0.3,1.4,7.9,0.25
