time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
04:24:39,0.0016275466769002378,-0.003588674124330282,1.2808780074119568,0.0021335057681426406,0.0007227940950542688,0.006198221584782004,RTL,200.0,0.0,0.0,-999.5,3.5,2.5,7.0,-35.3631421,149.1658679,98049.5,-1.0,0.0,-152.0
04:24:41,0.0018618350732140243,-0.002908716327510774,1.2883623838424683,-0.00014946842566132545,0.0008329574484378099,0.0037835934781469405,RTL,200.0,0.0,0.0,-999.5,1.5,2.0,5.0,-35.36314205,149.1658679,101154.0,-2.0,0.0,-152.0
04:24:42,0.0015560282045044005,-0.0028381376760080457,1.2912352979183197,6.740534445270896e-06,0.000809545221272856,0.00327761095832102,RTL,300000.0,0.0,0.0,-999.75,1.5,2.25,4.5,-35.363142,149.1658679,102707.75,-2.0,0.0,-152.0
04:24:43,0.0013358513824641705,-0.002921727020293474,1.2941854000091553,0.00018577533774077892,0.00016994797624647617,0.004203118849545717,RTL,300000.0,0.0,0.0,-999.5,2.0,1.5,5.5,-35.363142,149.1658679,104260.5,-2.0,0.0,-152.0
04:24:45,0.0009865157480817288,-0.0030501987785100937,1.2990774512290955,0.0010757595300674438,-0.00026348757091909647,0.002861600834876299,RTL,300000.0,0.0,0.0,-1000.0,2.5,1.0,4.0,-35.363142,149.1658679,107371.0,-2.0,-0.5,-152.0
04:24:46,0.0006822087307227775,-0.003369176003616303,1.30132657289505,-0.0012211104622110724,-9.646924445405602e-05,0.0027665508969221264,RTL,200.0,0.0,0.0,-999.75,0.5,1.5,4.0,-35.363142075,149.1658679,108924.75,-1.75,0.0,-152.0
04:24:47,0.0005124478047946468,-0.003249464090913534,1.303346872329712,1.532072201371193e-05,7.424876093864441e-05,0.0032506181159988046,RTL,200.0,0.0,0.0,-1000.0,1.5,2.0,4.5,-35.3631421,149.1658679,110478.5,-1.0,-0.5,-152.0
04:24:49,0.0017605072353035212,-0.002621266059577465,1.3074584007263184,0.0007404752541333437,8.254178101196885e-05,0.0036022773711010814,RTL,200.0,0.0,0.0,-1000.0,2.5,2.0,4.5,-35.3631421,149.1658679,113587.5,-1.5,0.0,-152.0
04:24:50,0.0011661729513434693,-0.002260142005980015,1.3091066479682922,-0.00027839242829941213,-0.00012472705566324294,0.003465208108536899,RTL,300000.0,0.0,0.0,-999.75,1.5,1.5,4.5,-35.3631421,149.165867975,115139.5,-2.0,-1.0,-152.0
04:24:51,0.0010206055885646492,-0.0027845074655488133,1.3106611371040344,0.0012974938144907355,0.0011738913599401712,0.0019369260407984257,RTL,300000.0,0.0,0.0,-1000.0,3.0,3.0,3.5,-35.3631421,149.165868,116698.5,-2.0,-1.0,-152.0
04:24:53,0.0012333290069364011,-0.0034500653855502605,1.3135259747505188,-0.0005942832212895155,-0.00019468553364276886,0.0021015896345488727,RTL,300000.0,0.0,0.0,-1000.0,1.0,1.5,3.0,-35.3631421,149.165868,119804.5,-2.0,-0.5,-152.0
04:24:54,0.001217634475324303,-0.003114927443675697,1.3149263858795166,0.00024912835215218365,0.0008785910904407501,0.0018242094083689153,RTL,200.0,0.0,0.0,-999.5,2.0,2.5,3.0,-35.3631421,149.165868,121357.75,-2.0,0.0,-152.0
04:24:55,0.0009864816383924335,-0.002938420744612813,1.316200077533722,-0.0010118379723280668,-0.0002911431947723031,0.002927121939137578,RTL,200.0,0.0,0.0,-999.5,1.0,2.0,4.5,-35.3631421,149.165868,122911.5,-2.0,-0.5,-152.0
04:24:57,0.000529545228346251,-0.003130722208879888,1.3187280297279358,0.001487425877712667,-0.0013308760826475918,0.0027945017209276557,RTL,200.0,0.0,0.0,-1000.0,3.5,0.5,4.0,-35.3631421,149.165868,126020.0,-1.0,-1.0,-152.0
04:24:58,0.000976273266132921,-0.002945140120573342,1.3200195729732513,-0.00014619625289924443,0.0013555100304074585,0.0014645019546151161,RTL,239309.0,0.0,0.0,-999.5,1.5,3.25,2.75,-35.3631421,149.165868,127571.5,-1.0,-1.0,-152.0
04:24:59,0.0014252914115786552,-0.002303482382558286,1.3210363388061523,0.0003519444726407528,0.0005589714273810387,0.0030411985935643315,RTL,239309.0,0.0,0.0,-1000.0,2.5,2.5,4.5,-35.3631421,149.165868,129126.5,-1.5,-1.0,-152.0
04:25:01,0.0009903641766868532,-0.002882980043068528,1.3225557208061218,-0.0011526132002472878,-0.0013422378106042743,0.0011406324338167906,RTL,239309.0,0.0,0.0,-1000.0,0.5,1.0,2.0,-35.3631421,149.165868,132230.5,-2.0,-1.0,-152.0
04:25:02,0.0011713856365531683,-0.003467333794105798,1.3231578469276428,-0.0005767508409917355,-0.0003564478538464755,0.0024794554919935763,RTL,200.0,0.0,0.0,-999.5,1.25,1.5,3.75,-35.3631421,149.165868,133784.5,-2.0,-1.0,-152.0
04:25:03,0.0011750401463359594,-0.003349299542605877,1.3239570260047913,0.0002242437331005931,0.00019685353618115187,0.0009024273604154587,RTL,200.0,0.0,0.0,-1000.0,2.0,2.0,2.5,-35.3631421,149.165868,135337.5,-2.0,-0.5,-152.0
04:25:05,0.00018981462926603854,-0.003110353951342404,1.3251368999481201,-7.377658039331436e-05,0.0006657455815002322,0.0005923089338466525,RTL,200.0,0.0,0.0,-1000.5,1.5,2.5,2.0,-35.3631421,149.165868,138448.0,-1.5,-0.5,-152.0
04:25:06,0.000639752484858036,-0.0030794949852861464,1.3255095183849335,0.00011098550749011338,-0.00042794711771421134,0.0003538012970238924,RTL,127061.0,0.0,0.0,-1000.0,2.25,1.5,1.75,-35.3631421,149.165868,140001.75,-1.0,-1.0,-152.0
04:25:07,0.0009358202223666012,-0.003180362284183502,1.3260321617126465,-0.0015320407692342997,0.0001946873962879181,0.0014591236831620336,RTL,127061.0,0.0,0.0,-1000.0,1.0,1.5,2.5,-35.3631421,149.165868,141556.0,-1.0,-1.0,-152.0
04:25:09,0.0013541272492147982,-0.0025409883819520473,1.3269561529159546,0.001649625482968986,-0.00013278215192258358,0.001333160966169089,RTL,127061.0,0.0,0.0,-1000.5,4.0,2.0,3.0,-35.3631421,149.165868,144665.0,-2.0,-1.0,-152.0
04:25:10,0.0009352956694783643,-0.0026681245653890073,1.327483981847763,2.274979487992823e-05,0.000452476495411247,-0.00036951430956833065,RTL,12642.0,0.0,0.0,-1000.0,2.0,2.25,1.25,-35.3631421,149.165868,146217.0,-2.0,-1.0,-152.0
04:25:11,0.0009392525826115161,-0.0028964700177311897,1.3279963731765747,0.0003924504853785038,0.0009584644576534629,0.0018321425886824727,RTL,12642.0,0.0,0.0,-999.5,2.5,2.5,3.0,-35.3631421,149.165868,147774.0,-2.0,-1.0,-152.0
04:25:13,0.0005262807080725906,-0.003142064670100808,1.3289567828178406,-0.0007184198475442827,-0.0005515395314432681,-6.114097777754068e-05,RTL,12642.0,0.0,0.0,-1000.5,1.5,1.5,1.5,-35.3631421,149.165868,150884.5,-1.5,-1.0,-152.0
04:25:14,0.00033656145842542173,-0.003209935443010181,1.3296591937541962,0.0017154062516056001,0.00015935985720716417,0.00046200575889088213,RTL,200.0,0.0,0.0,-1000.0,3.75,2.0,2.25,-35.3631421,149.165868,152434.25,-1.0,-1.0,-152.0
04:25:15,0.0008226745994761586,-0.003214675933122635,1.3297551274299622,0.0005293848225846887,0.00022881606128066778,0.0008981113787740469,RTL,200.0,0.0,0.0,-1000.0,2.5,2.0,2.5,-35.3631421,149.165868,153987.5,-1.0,-1.0,-152.0
04:25:17,0.0010174537310376763,-0.0024824520805850625,1.3302318453788757,-0.002068586996756494,-3.197940532118082e-05,-0.0004060043138451874,RTL,200.0,0.0,0.0,-999.5,0.5,2.0,1.5,-35.3631421,149.165868,157095.5,-1.0,-1.0,-152.0
04:25:18,0.0015546150971204042,-0.00235437520314008,1.3306345641613007,0.0005824130203109235,9.784766007214785e-06,0.002111774287186563,RTL,244018.0,0.0,0.0,-999.75,2.5,2.0,3.75,-35.3631421,149.165868,158655.5,-1.5,-1.0,-152.0
04:25:19,0.0010327944182790816,-0.0027239477494731545,1.3309652209281921,1.0714167729020119e-05,-0.0005833322065882385,0.0003917961730621755,RTL,244018.0,0.0,0.0,-1000.0,2.0,1.0,2.0,-35.3631421,149.165868,160209.5,-2.0,-1.0,-152.0
04:25:21,0.0007350013474933803,-0.0031918268650770187,1.331012487411499,-0.00261651020264253,-0.0015895163523964584,0.0004395486321300268,RTL,244018.0,0.0,0.0,-1000.0,0.0,0.5,2.0,-35.3631421,149.165868,163317.0,-2.0,-1.0,-152.0
04:25:22,0.00024683083029231057,-0.0037176725454628468,1.331347018480301,0.001449001720175147,0.0007416634471155703,0.0028030359535478055,RTL,836.0,0.0,0.0,-999.75,3.5,2.75,4.25,-35.3631421,149.165868,164868.5,-1.25,-1.0,-152.0
04:25:23,0.0006749632302671671,-0.003219333477318287,1.3315728902816772,-0.00025728094624355435,-0.00038567231968045235,-0.00016578694339841604,RTL,836.0,0.0,0.0,-1000.0,2.0,1.5,1.5,-35.3631421,149.165868,166421.5,-1.0,-1.0,-152.0
