,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
20:31:27.377,0.4,0.1,98.0,2007.0,0.1,0.0,0.0,40.0,50.0,160.0,42.0,2.0,28.0,34.0,11.0,118.0,66.0,34.0,90.0,85.0,29.0,8.0,0.0,1.0,15.0
20:31:33.907,0.4,0.1,106.0,662.0,0.1,0.0,0.0,70.0,10.0,60.0,3.0,41.0,4.0,67.0,39.0,90.0,9.0,19.0,7.0,103.0,29.0,27.0,0.0,1.0,35.0
20:31:40.500,2.0,0.1,74.0,1318.0,0.1,0.0,0.0,20.0,50.0,250.0,6.0,10.0,15.0,66.0,15.0,68.0,6.0,29.0,15.0,31.0,57.0,65.0,0.0,1.0,50.0
20:31:47.350,0.2,0.1,100.0,2771.0,0.1,0.0,0.0,10.0,10.0,150.0,21.0,53.0,15.0,46.0,91.0,46.0,118.0,67.0,41.0,38.0,17.0,61.0,0.0,1.0,30.0
20:31:55.254,1.3,0.1,33.0,3428.0,0.1,0.0,0.0,50.0,10.0,110.0,71.0,6.0,13.0,90.0,25.0,93.0,10.0,107.0,68.0,46.0,42.0,46.0,0.0,1.0,15.0
20:32:02.413,0.7,0.1,117.0,4033.0,0.1,0.0,0.0,20.0,70.0,60.0,47.0,3.0,13.0,15.0,5.0,75.0,15.0,33.0,88.0,100.0,3.0,5.0,0.0,1.0,30.0
20:32:09.539,0.9,0.1,38.0,2399.0,0.1,0.0,0.0,120.0,40.0,80.0,16.0,11.0,30.0,25.0,27.0,15.0,8.0,116.0,85.0,30.0,10.0,7.0,0.0,1.0,15.0
20:32:14.717,0.9,0.1,151.0,2237.0,0.1,0.0,0.0,20.0,40.0,110.0,42.0,3.0,5.0,70.0,66.0,86.0,39.0,19.0,71.0,33.0,48.0,5.0,0.0,1.0,45.0
20:32:18.771,0.4,0.1,68.0,2160.0,0.1,0.0,0.0,40.0,100.0,240.0,47.0,41.0,3.0,19.0,14.0,2.0,83.0,21.0,61.0,38.0,90.0,54.0,0.0,1.0,25.0
20:32:23.136,0.7,0.1,69.0,1077.0,0.1,0.0,0.0,70.0,40.0,80.0,6.0,11.0,30.0,63.0,8.0,14.0,25.0,33.0,17.0,63.0,86.0,95.0,0.0,1.0,20.0
20:32:28.168,0.7,0.1,30.0,659.0,0.1,0.0,0.0,10.0,70.0,60.0,80.0,67.0,5.0,5.0,49.0,21.0,65.0,96.0,76.0,25.0,42.0,25.0,0.0,1.0,20.0
20:32:32.156,0.4,0.1,71.0,1055.0,0.1,0.0,0.0,20.0,70.0,190.0,41.0,50.0,23.0,23.0,90.0,106.0,23.0,29.0,75.0,30.0,62.0,56.0,0.0,1.0,25.0
20:32:36.246,0.2,0.1,38.0,541.0,0.1,0.0,0.0,40.0,10.0,40.0,53.0,28.0,10.0,88.0,111.0,68.0,82.0,21.0,13.0,86.0,23.0,4.0,0.0,1.0,20.0
20:32:40.237,0.3,0.1,54.0,3678.0,0.1,0.0,0.0,40.0,20.0,10.0,64.0,69.0,26.0,21.0,49.0,98.0,15.0,96.0,5.0,27.0,29.0,21.0,0.0,1.0,15.0
