,A.LOITER1
18:07:13.198,-1.0
18:07:13.399,-1.0
18:07:13.601,-1.0
18:07:13.802,-1.0
18:07:14.003,-1.0
18:07:14.205,-1.0
18:07:14.406,-1.0
18:07:14.608,-1.0
18:07:14.809,-1.0
18:07:15.009,-1.0
18:07:15.211,-1.0
18:07:15.412,-1.0
18:07:15.613,-1.0
18:07:15.815,-1.0
18:07:16.016,-1.0
18:07:16.217,-1.0
18:07:16.418,-1.0
18:07:16.620,-1.0
18:07:16.821,-1.0
18:07:17.022,-1.0
18:07:17.222,-1.0
18:07:17.424,-1.0
18:07:17.626,-1.0
18:07:17.828,-1.0
18:07:18.030,-1.0
18:07:18.233,-1.0
18:07:18.435,-1.0
18:07:18.636,-1.0
18:07:18.837,-1.0
18:07:19.039,-1.0
18:07:19.241,-1.0
18:07:19.442,-1.0
18:07:19.643,-1.0
18:07:19.847,-1.0
18:07:20.047,-1.0
18:07:20.249,-1.0
18:07:20.451,-1.0
18:07:20.652,-1.0
18:07:20.853,-1.0
18:07:21.055,-1.0
18:07:21.256,-1.0
18:07:21.457,-1.0
18:07:21.658,-1.0
18:07:21.859,-1.0
18:07:22.059,-1.0
18:07:22.260,-1.0
18:07:22.461,-1.0
18:07:22.662,-1.0
18:07:22.863,-1.0
18:07:23.064,-1.0
18:07:23.265,-1.0
18:07:23.466,-1.0
18:07:23.667,-1.0
18:07:23.868,-1.0
18:07:24.069,-1.0
18:07:24.270,-1.0
18:07:24.471,-1.0
18:07:24.672,-1.0
18:07:24.874,-1.0
18:07:25.075,-1.0
18:07:25.277,-1.0
18:07:25.478,-1.0
18:07:25.680,-1.0
18:07:25.882,-1.0
18:07:26.083,-1.0
18:07:26.284,-1.0
18:07:26.486,-1.0
18:07:26.687,-1.0
18:07:26.888,-1.0
18:07:27.090,-1.0
18:07:27.291,-1.0
18:07:27.492,-1.0
18:07:27.694,-1.0
18:07:27.895,-1.0
18:07:28.096,-1.0
18:07:28.297,-1.0
18:07:28.498,-1.0
18:07:28.700,-1.0
18:07:28.901,-1.0
18:07:29.102,-1.0
18:07:29.303,-1.0
18:07:29.504,-1.0
18:07:29.705,-1.0
18:07:29.907,-1.0
18:07:30.110,-1.0
18:07:30.311,-1.0
18:07:30.512,-1.0
18:07:30.714,-1.0
18:07:30.915,-1.0
18:07:31.116,-1.0
18:07:31.317,-1.0
18:07:31.519,-1.0
18:07:31.721,-1.0
18:07:31.923,-1.0
18:07:32.125,-1.0
18:07:32.327,-1.0
18:07:32.528,-1.0
18:07:32.732,-1.0
18:07:32.934,-1.0
18:07:33.136,-1.0
18:07:33.337,-1.0
18:07:33.539,-1.0
18:07:33.740,-1.0
18:07:33.941,-1.0
18:07:34.142,-1.0
18:07:34.343,-1.0
18:07:34.544,-1.0
18:07:34.746,-1.0
18:07:34.947,-1.0
18:07:35.148,-1.0
18:07:35.350,-1.0
18:07:35.551,-1.0
18:07:35.752,-1.0
18:07:35.953,-1.0
18:07:36.154,-1.0
18:07:36.355,-1.0
18:07:36.557,-1.0
18:07:36.758,-1.0
18:07:36.959,-1.0
18:07:37.161,-1.0
18:07:37.362,-1.0
18:07:37.563,-1.0
18:07:37.764,-1.0
18:07:37.965,-1.0
18:07:38.166,-1.0
18:07:38.368,-1.0
18:07:38.569,-1.0
18:07:38.770,-1.0
18:07:38.971,-1.0
18:07:39.172,-1.0
18:07:39.374,-1.0
18:07:39.575,-1.0
18:07:39.776,-1.0
18:07:39.977,-1.0
18:07:40.178,-1.0
18:07:40.379,-1.0
18:07:40.580,-1.0
18:07:40.781,-1.0
18:07:40.982,-1.0
18:07:41.183,-1.0
18:07:41.384,-1.0
18:07:41.585,-1.0
18:07:41.787,-1.0
18:07:41.988,-1.0
18:07:42.189,-1.0
18:07:42.390,-1.0
18:07:42.591,-1.0
18:07:42.792,-1.0
18:07:42.994,-1.0
18:07:43.196,-1.0
18:07:43.397,-1.0
18:07:43.598,-1.0
18:07:43.799,-1.0
18:07:44.001,-1.0
18:07:44.202,-1.0
18:07:44.403,-1.0
18:07:44.605,-1.0
18:07:44.807,-1.0
18:07:45.008,-1.0
18:07:45.209,-1.0
18:07:45.410,-1.0
18:07:45.611,-1.0
18:07:45.813,-1.0
18:07:46.014,-1.0
18:07:46.216,-1.0
18:07:46.417,-1.0
18:07:46.618,-1.0
18:07:46.820,-1.0
18:07:47.021,-1.0
18:07:47.222,-1.0
18:07:47.423,-1.0
18:07:47.624,-1.0
18:07:47.827,-1.0
18:07:48.028,-1.0
18:07:48.230,-1.0
18:07:48.431,-1.0
18:07:48.635,-1.0
18:07:48.836,-1.0
18:07:49.037,-1.0
18:07:49.238,-1.0
18:07:49.439,-1.0
18:07:49.641,-1.0
18:07:49.842,-1.0
18:07:50.044,-1.0
18:07:50.247,-1.0
18:07:50.448,-1.0
18:07:50.650,-1.0
18:07:50.851,-1.0
18:07:51.052,-1.0
18:07:51.253,-1.0
18:07:51.454,-1.0
18:07:51.656,-1.0
18:07:51.857,-1.0
18:07:52.058,-1.0
18:07:52.260,-1.0
18:07:52.461,-1.0
18:07:52.662,-1.0
18:07:52.863,-1.0
18:07:53.064,-1.0
18:07:53.265,-1.0
18:07:53.466,-1.0
18:07:53.667,-1.0
18:07:53.869,0.044
18:07:54.070,0.044
18:07:54.272,0.044
18:07:54.472,0.052
18:07:54.674,0.052
18:07:54.875,0.052
18:07:55.076,0.061
18:07:55.277,0.068
18:07:55.478,0.029
18:07:55.679,0.029
18:07:55.880,0.029
18:07:56.081,0.029
18:07:56.282,-1.0
18:07:56.483,-1.0
18:07:56.684,-1.0
18:07:56.885,-1.0
18:07:57.086,-1.0
18:07:57.287,-1.0
18:07:57.488,-1.0
18:07:57.690,-1.0
18:07:57.892,-1.0
18:07:58.094,-1.0
18:07:58.295,-1.0
18:07:58.499,-1.0
18:07:58.700,-1.0
18:07:58.903,-1.0
18:07:59.104,-1.0
18:07:59.305,-1.0
18:07:59.506,-1.0
18:07:59.708,-1.0
18:07:59.912,-1.0
18:08:00.114,-1.0
18:08:00.315,-1.0
18:08:00.516,-1.0
18:08:00.717,-1.0
18:08:00.918,-1.0
18:08:01.120,-1.0
18:08:01.321,-1.0
18:08:01.522,-1.0
18:08:01.724,-1.0
18:08:01.925,-1.0
18:08:02.126,-1.0
18:08:02.327,-1.0
18:08:02.528,-1.0
18:08:02.729,-1.0
18:08:02.930,-1.0
18:08:03.131,-1.0
18:08:03.332,-1.0
18:08:03.534,-1.0
18:08:03.736,-1.0
18:08:03.939,-1.0
18:08:04.142,-1.0
18:08:04.343,-1.0
18:08:04.544,-1.0
18:08:04.745,-1.0
18:08:04.948,-1.0
18:08:05.149,-1.0
18:08:05.350,-1.0
18:08:05.552,-1.0
18:08:05.753,-1.0
18:08:05.954,-1.0
18:08:06.155,-1.0
18:08:06.356,-1.0
18:08:06.558,-1.0
18:08:06.759,-1.0
18:08:06.960,-1.0
18:08:07.161,-1.0
18:08:07.362,-1.0
18:08:07.563,-1.0
18:08:07.765,-1.0
18:08:07.966,-1.0
18:08:08.168,-1.0
18:08:08.369,-1.0
18:08:08.570,-1.0
18:08:08.771,-1.0
18:08:08.973,-1.0
18:08:09.174,-1.0
18:08:09.376,-1.0
18:08:09.577,-1.0
