,A.LOITER1
11:20:39.773,-1.0
11:20:39.992,-1.0
11:20:40.197,-1.0
11:20:40.409,-1.0
11:20:40.615,-1.0
11:20:40.823,-1.0
11:20:41.031,-1.0
11:20:41.244,-1.0
11:20:42.959,-1.0
11:20:43.163,-1.0
11:20:43.365,-1.0
11:20:43.572,-1.0
11:20:43.775,-1.0
11:20:43.980,-1.0
11:20:44.182,-1.0
11:20:44.384,-1.0
11:20:44.587,-1.0
11:20:44.793,-1.0
11:20:45.011,-1.0
11:20:45.215,-1.0
11:20:45.426,-1.0
11:20:45.633,-1.0
11:20:45.850,-1.0
11:20:46.056,-1.0
11:20:46.271,-1.0
11:20:46.475,-1.0
11:20:46.677,-1.0
11:20:46.881,-1.0
11:20:47.089,-1.0
11:20:47.291,-1.0
11:20:47.509,-1.0
11:20:47.712,-1.0
11:20:47.922,-1.0
11:20:48.130,-1.0
11:20:48.335,-1.0
11:20:48.541,-1.0
11:20:48.745,-1.0
11:20:48.960,-1.0
11:20:49.168,-1.0
11:20:49.374,-1.0
11:20:49.579,-1.0
11:20:49.782,-1.0
11:20:49.985,-1.0
11:20:50.193,-1.0
11:20:50.399,-1.0
11:20:50.602,-1.0
11:20:50.806,-1.0
11:20:51.009,-1.0
11:20:51.213,-1.0
11:20:51.419,-1.0
11:20:51.631,-1.0
11:20:51.835,-1.0
11:20:52.038,-1.0
11:20:52.242,-1.0
11:20:52.448,-1.0
11:20:52.652,-1.0
11:20:52.854,-1.0
11:20:53.061,-1.0
11:20:53.268,-1.0
11:20:53.472,-1.0
11:20:53.683,-1.0
11:20:53.886,-1.0
11:20:54.100,-1.0
11:20:54.304,-1.0
11:20:54.512,-1.0
11:20:54.720,-1.0
11:20:54.924,-1.0
11:20:55.126,-1.0
11:20:55.332,-1.0
11:20:55.542,-1.0
11:20:55.746,-1.0
11:20:55.949,-1.0
11:20:56.153,-1.0
11:20:56.355,-1.0
11:20:56.557,-1.0
11:20:56.762,-1.0
11:20:56.965,-1.0
11:20:57.170,-1.0
11:20:57.372,-1.0
11:20:57.574,-1.0
11:20:57.777,-1.0
11:20:57.980,-1.0
11:20:58.182,-1.0
11:20:58.387,-1.0
11:20:58.589,-1.0
11:20:58.792,-1.0
11:20:58.998,-1.0
11:20:59.202,-1.0
11:20:59.405,-1.0
11:20:59.610,-1.0
11:20:59.815,-1.0
11:21:00.019,-1.0
11:21:00.222,-1.0
11:21:00.428,-1.0
11:21:00.633,-1.0
11:21:00.835,-1.0
11:21:01.038,-1.0
11:21:01.242,-1.0
11:21:01.447,-1.0
11:21:01.650,-1.0
11:21:01.855,-1.0
11:21:02.058,-1.0
11:21:02.262,-1.0
11:21:02.465,-1.0
11:21:02.673,-1.0
11:21:02.878,-1.0
11:21:03.084,-1.0
11:21:03.286,-1.0
11:21:03.490,-1.0
11:21:03.696,-1.0
11:21:03.899,-1.0
11:21:04.102,-1.0
11:21:04.307,-1.0
11:21:04.512,-1.0
11:21:04.716,-1.0
11:21:04.921,-1.0
11:21:05.123,-1.0
11:21:05.325,-1.0
11:21:05.529,-1.0
11:21:05.737,-1.0
11:21:05.941,-1.0
11:21:06.144,-1.0
11:21:06.349,-1.0
11:21:06.552,-1.0
11:21:06.761,-1.0
11:21:06.964,-1.0
11:21:07.170,-1.0
11:21:07.372,-1.0
11:21:07.577,-1.0
11:21:07.780,-1.0
11:21:07.982,-1.0
11:21:08.187,-1.0
11:21:08.389,-1.0
11:21:08.593,-1.0
11:21:08.798,-1.0
11:21:09.000,-1.0
11:21:09.205,-1.0
11:21:09.408,-1.0
11:21:09.613,-1.0
11:21:09.816,-1.0
11:21:10.019,-1.0
11:21:10.222,-1.0
11:21:10.424,-1.0
11:21:10.627,-1.0
11:21:10.830,-1.0
11:21:11.035,-1.0
11:21:11.237,-1.0
11:21:11.440,-1.0
11:21:11.642,-1.0
11:21:11.844,-1.0
11:21:12.049,-1.0
11:21:12.251,-1.0
11:21:12.458,-1.0
11:21:12.661,-1.0
11:21:12.870,-1.0
11:21:13.075,-1.0
11:21:13.277,-1.0
11:21:13.489,-1.0
11:21:13.693,-1.0
11:21:13.896,-1.0
11:21:14.101,-1.0
11:21:14.310,-1.0
11:21:14.515,-1.0
11:21:14.718,-1.0
11:21:14.924,-1.0
11:21:16.654,-1.0
11:21:16.857,-1.0
11:21:17.063,-1.0
11:21:17.270,-1.0
11:21:17.473,-1.0
11:21:17.679,-1.0
11:21:17.884,-1.0
11:21:18.089,-1.0
11:21:18.292,-1.0
11:21:18.495,-1.0
11:21:18.700,-1.0
11:21:18.902,-1.0
11:21:19.105,-1.0
11:21:19.309,-1.0
11:21:19.512,-1.0
11:21:19.716,-1.0
11:21:19.921,-1.0
11:21:20.127,-1.0
11:21:20.332,-1.0
11:21:20.535,-1.0
11:21:20.744,-1.0
11:21:20.947,-1.0
11:21:21.151,-1.0
11:21:21.356,-1.0
11:21:21.564,-1.0
11:21:21.769,-1.0
11:21:21.973,-1.0
11:21:22.177,-1.0
11:21:22.381,-1.0
11:21:22.589,-1.0
11:21:22.794,-1.0
11:21:22.998,-1.0
11:21:23.203,-1.0
11:21:23.406,-1.0
11:21:23.616,-1.0
11:21:23.818,-1.0
11:21:24.026,-1.0
11:21:24.232,-1.0
11:21:24.437,-1.0
11:21:24.640,-1.0
11:21:24.845,-1.0
11:21:25.049,-1.0
11:21:25.254,-1.0
11:21:25.459,-1.0
11:21:25.662,-1.0
11:21:25.868,-1.0
11:21:26.072,-1.0
11:21:26.275,-1.0
11:21:26.478,-1.0
11:21:26.683,-1.0
11:21:26.887,-1.0
11:21:27.089,-1.0
11:21:27.292,-1.0
11:21:27.498,-1.0
11:21:27.702,-1.0
11:21:27.907,-1.0
11:21:28.112,-1.0
11:21:28.319,-1.0
11:21:28.521,-1.0
11:21:28.724,-1.0
11:21:28.928,-1.0
11:21:29.132,-1.0
11:21:29.335,-1.0
11:21:29.538,-1.0
11:21:29.742,-1.0
11:21:29.945,-1.0
11:21:30.148,-1.0
11:21:30.355,-1.0
11:21:30.559,-1.0
11:21:30.765,-1.0
11:21:30.972,0.75
11:21:31.179,0.75
11:21:31.385,0.75
11:21:31.589,0.75
11:21:31.793,0.75
11:21:32.001,0.75
11:21:32.205,0.75
11:21:32.414,0.75
11:21:32.625,1.0
11:21:32.827,1.0
11:21:33.032,1.0
11:21:33.234,1.0
11:21:33.442,1.0
11:21:33.645,1.0
11:21:33.848,1.0
11:21:34.053,-1.0
11:21:34.260,-1.0
11:21:34.467,-1.0
11:21:34.673,-1.0
11:21:34.876,-1.0
11:21:35.083,-1.0
11:21:35.285,-1.0
11:21:35.494,-1.0
11:21:35.696,-1.0
11:21:35.901,-1.0
11:21:36.105,-1.0
11:21:36.311,-1.0
11:21:36.514,-1.0
11:21:36.717,-1.0
11:21:36.923,-1.0
11:21:37.128,-1.0
11:21:37.335,-1.0
11:21:37.538,-1.0
11:21:37.745,-1.0
11:21:37.948,-1.0
11:21:38.154,-1.0
11:21:38.362,-1.0
11:21:38.570,-1.0
11:21:38.773,-1.0
11:21:38.981,-1.0
11:21:39.185,-1.0
11:21:39.397,-1.0
11:21:39.600,-1.0
11:21:39.806,-1.0
11:21:40.008,-1.0
11:21:40.212,-1.0
11:21:40.414,-1.0
11:21:40.617,-1.0
11:21:40.821,-1.0
11:21:41.040,-1.0
11:21:41.243,-1.0
11:21:41.446,-1.0
11:21:41.650,-1.0
11:21:41.852,-1.0
11:21:42.059,-1.0
11:21:42.266,-1.0
11:21:42.471,-1.0
11:21:42.673,-1.0
11:21:42.877,-1.0
11:21:43.083,-1.0
11:21:43.291,-1.0
11:21:43.498,-1.0
11:21:43.705,-1.0
11:21:43.909,-1.0
11:21:44.116,-1.0
11:21:44.323,-1.0
11:21:44.532,-1.0
11:21:44.743,-1.0
11:21:44.950,-1.0
11:21:45.154,-1.0
11:21:45.358,-1.0
11:21:45.561,-1.0
11:21:45.764,-1.0
11:21:45.977,-1.0
11:21:46.188,-1.0
11:21:46.394,-1.0
11:21:46.596,-1.0
11:21:46.801,-1.0
11:21:47.006,-1.0
11:21:47.208,-1.0
11:21:47.414,-1.0
11:21:47.622,-1.0
11:21:47.834,-1.0
11:21:48.038,-1.0
11:21:48.244,-1.0
11:21:48.446,-1.0
11:21:48.651,-1.0
11:21:48.855,-1.0
11:21:50.640,-1.0
11:21:50.843,-1.0
11:21:51.052,-1.0
11:21:51.255,-1.0
11:21:51.461,-1.0
11:21:51.665,-1.0
11:21:51.874,-1.0
11:21:52.076,-1.0
11:21:52.281,-1.0
11:21:52.485,-1.0
11:21:52.689,-1.0
11:21:52.892,-1.0
11:21:53.095,-1.0
11:21:53.298,-1.0
11:21:53.501,-1.0
11:21:53.706,-1.0
11:21:53.913,-1.0
11:21:54.116,-1.0
11:21:54.336,-1.0
11:21:54.545,-1.0
11:21:54.750,-1.0
11:21:54.955,-1.0
11:21:55.162,-1.0
11:21:55.366,-1.0
11:21:55.573,-1.0
11:21:55.777,-1.0
11:21:55.980,-1.0
11:21:56.186,-1.0
11:21:56.391,-1.0
11:21:56.597,-1.0
11:21:56.812,-1.0
11:21:57.018,-1.0
11:21:57.224,-1.0
11:21:57.430,-1.0
11:21:57.638,-1.0
11:21:57.845,-1.0
11:21:58.048,-1.0
11:21:58.251,-1.0
11:21:58.456,-1.0
11:21:58.667,-1.0
11:21:58.871,-1.0
11:21:59.076,-1.0
11:21:59.283,-1.0
11:21:59.490,-1.0
11:21:59.699,-1.0
11:21:59.917,-1.0
11:22:00.120,-1.0
11:22:00.323,-1.0
11:22:00.527,-1.0
11:22:00.730,-1.0
11:22:00.935,-1.0
11:22:01.137,-1.0
11:22:01.344,-1.0
11:22:01.547,-1.0
11:22:01.749,-1.0
11:22:01.957,-1.0
11:22:02.163,-1.0
11:22:02.367,-1.0
11:22:02.573,-1.0
11:22:02.779,-1.0
11:22:02.983,-1.0
11:22:03.186,-1.0
11:22:03.388,-1.0
11:22:03.592,-1.0
11:22:03.795,-1.0
11:22:03.998,-1.0
11:22:04.200,-1.0
11:22:04.403,-1.0
11:22:04.605,-1.0
