time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
11:20:35.691,583970,0,0,0,1,-2,1,-1
11:20:35.892,583970,0,0,0,1,-2,1,-1
11:20:36.112,583970,0,0,0,1,-2,1,-1
11:20:36.322,583970,0,0,0,1,-2,1,-1
11:20:36.523,583970,0,0,0,1,-2,1,-1
11:20:36.725,583970,0,0,0,1,-2,1,-1
11:20:36.926,583970,0,0,0,1,-2,1,-1
11:20:37.127,583970,0,0,0,1,-2,1,-1
11:20:37.329,583970,0,0,0,1,-2,1,-1
11:20:37.531,583970,0,0,0,1,-2,1,-1
11:20:37.734,583970,0,0,0,1,-2,1,-1
11:20:37.936,583970,0,0,0,1,-2,1,-1
11:20:38.139,583970,0,0,0,1,-2,1,-1
11:20:38.341,583970,0,0,0,1,-2,1,-1
11:20:38.543,583970,0,0,0,1,-2,1,-1
11:20:38.745,583970,0,0,0,1,-2,1,-1
11:20:38.947,583970,0,0,0,1,-2,1,-1
11:20:39.149,583970,0,0,0,1,-2,1,-1
11:20:39.352,583970,0,0,0,1,-2,1,-1
11:20:39.554,583970,0,0,0,1,-2,1,-1
11:20:39.757,583940,0,0,0,1,-1,0,-1
11:20:39.986,583940,0,0,0,1,-1,0,-1
11:20:40.196,583940,0,0,0,1,-1,0,-1
11:20:40.398,583940,0,0,0,1,-1,0,-1
11:20:40.614,583940,0,0,0,1,-1,0,-1
11:20:40.819,583940,0,0,0,1,-1,0,-1
11:20:41.024,583940,0,0,0,1,-1,0,-1
11:20:41.240,583940,0,0,0,1,-1,0,-1
11:20:42.957,583940,0,0,0,1,-1,0,-1
11:20:43.161,583960,0,0,0,1,-1,0,-1
11:20:43.364,583960,0,0,0,1,-1,0,-1
11:20:43.569,583960,0,0,0,1,-1,0,-1
11:20:43.774,583960,0,0,0,1,-1,0,-1
11:20:43.979,583960,0,0,0,1,-1,0,-1
11:20:44.181,583960,0,0,0,1,-1,0,-1
11:20:44.383,583960,0,0,0,1,-1,0,-1
11:20:44.585,583960,0,0,0,1,-1,0,-1
11:20:44.789,583960,0,0,0,1,-1,0,-1
11:20:44.994,583960,0,0,0,1,-1,0,-1
11:20:45.212,583960,0,0,0,1,-1,2,0
11:20:45.421,583960,0,0,0,1,-1,2,0
11:20:45.629,583960,0,0,0,1,-1,2,0
11:20:45.836,583960,0,0,0,1,-1,2,0
11:20:46.053,583960,0,0,0,1,-1,2,0
11:20:46.261,583960,0,0,0,1,-1,2,0
11:20:46.473,583960,0,0,0,1,-1,2,0
11:20:46.676,583960,0,0,0,1,-1,2,0
11:20:46.878,583960,0,0,0,1,-1,2,0
11:20:47.083,583950,0,0,0,1,-1,2,0
11:20:47.290,583950,0,0,0,1,-1,2,0
11:20:47.501,583950,0,0,0,1,-1,2,0
11:20:47.711,583950,0,0,0,1,-1,2,0
11:20:47.915,583950,0,0,0,1,-1,2,0
11:20:48.124,583950,0,0,0,1,-1,2,0
11:20:48.332,583950,0,0,0,1,-1,2,0
11:20:48.538,583950,0,0,0,1,-1,2,0
11:20:48.743,583950,0,0,0,1,-1,2,0
11:20:48.946,583950,0,0,0,1,-1,2,0
11:20:49.161,583950,0,0,0,1,-1,2,0
11:20:49.369,583950,0,0,0,1,-1,1,0
11:20:49.576,583950,0,0,0,1,-1,1,0
11:20:49.780,583950,0,0,0,1,-1,1,0
11:20:49.984,583950,0,0,0,1,-1,1,0
11:20:50.190,583950,0,0,0,1,-1,1,0
11:20:50.396,583950,0,0,0,1,-1,1,0
11:20:50.600,583950,0,0,0,1,-1,1,0
11:20:50.803,583950,0,0,0,1,-1,1,0
11:20:51.007,583950,0,0,0,1,-1,1,0
11:20:51.212,583950,0,0,0,1,-1,1,0
11:20:51.415,583950,0,0,0,1,-1,1,0
11:20:51.619,583950,0,0,0,1,-1,1,0
11:20:51.833,583950,0,0,0,1,-1,1,0
11:20:52.037,583950,0,0,0,1,-1,1,0
11:20:52.241,583950,0,0,0,1,-1,1,0
11:20:52.444,583950,0,0,0,1,-1,1,0
