time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:20:43,STABILIZE,-0.0009434596751816571,0.0009167168755084276,0.02335246130824089,0.00027469717897474764,0.00023658955469727517,0.001798035716637969,583960.0,-35.3632562,149.1652129,0.0,-1.0,0.0,-1.0,0.0,1.4,-1000.0,0.0,0.0,0.0
11:20:45,STABILIZE,-0.000539146518955628,0.0009878600637118022,0.022594280540943146,0.0002862660330720246,0.00024230836424976587,0.0017455662600696087,583960.0,-35.3632562,149.1652129,0.0,-1.0,1.6666666666666667,0.0,0.0,1.3333333333333333,-1000.3333333333334,0.3333333333333333,0.0,0.3333333333333333
11:20:47,STABILIZE,-0.0006490305240731686,0.0010140053927898407,0.021907025016844273,0.0003523870254866779,0.00023701495956629515,0.0015885209431871772,583950.0,-35.3632562,149.165213,0.0,-1.0,2.0,0.0,0.0,1.6666666666666667,-1000.0,0.0,0.0,0.6666666666666666
11:20:49,STABILIZE,-0.0007576188072562218,0.0010039080400019885,0.021406571567058563,0.0003179502207785845,0.0002436658600345254,0.0015524961519986392,583950.0,-35.3632562,149.165213,0.0,-1.0,1.8333333333333333,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.0
11:20:51,STABILIZE,-0.0008627322677057236,0.001004553894745186,0.021018327213823795,0.00033983582397922873,0.0002950126799987629,0.0014546686434186995,583950.0,-35.3632562,149.165213,0.0,-1.0,1.0,0.0,0.0,-0.25,-1002.75,0.5,0.25,0.25
11:20:53,AUTO,-0.0004807147536970054,0.001009115270183732,0.02053966683646043,0.0003097198981170853,0.00025775817145283025,0.0014070442023997505,583965.0,-35.3632562,149.165213,0.16666666666666666,-1.0,1.0,-1.0,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
11:20:55,AUTO,-0.0003359497641213238,0.0010886107144566874,0.0200920132920146,0.0003250392231469353,0.0002856851982263227,0.0013546546106226742,583970.0,-35.3632562,149.165213,2.0,-0.3333333333333333,0.6666666666666666,0.0,0.0,1.1666666666666667,-1000.0,0.5,0.5,0.6666666666666666
11:20:57,AUTO,0.0003644978557228266,0.001480259874369949,0.019586398887137573,0.0012137371813878417,-0.0018864260831226904,0.001584305427968502,583970.0,-35.3632562,149.16521293333335,2.1666666666666665,0.0,0.0,-0.6666666666666666,0.0,1.3333333333333333,-1014.0,1.3333333333333333,-1.6666666666666667,0.8333333333333334
11:20:59,AUTO,0.016181858508692432,-0.0001535672830262532,0.019015745259821415,0.028199989659090836,-0.0014095633135487635,0.0016486746026203036,585075.0,-35.363256033333336,149.16521331666667,1111.8333333333333,1.3333333333333333,6.666666666666667,-129.33333333333334,0.0,-0.5,-1051.6666666666667,28.666666666666668,-0.6666666666666666,0.6666666666666666
11:21:01,AUTO,-0.007832703180611134,0.017123287747381255,-0.028165343683212996,-0.11620330810546875,-0.0021094316616654396,-0.04315011904691346,588480.0,-35.3632553,149.16522515,4512.25,-1.0,71.5,-146.5,3.8,-14.4,-1001.8,-103.2,12.4,-50.4
11:21:03,AUTO,-0.04931000620126724,-0.004960451246006414,0.0012593489373102784,0.06199777219444513,0.015318510471843183,0.005034359754063189,591377.5,-35.363254825,149.165215775,7410.25,1.25,-99.5,-143.75,-8.0,9.0,-1001.0,61.75,15.25,4.25
11:21:05,AUTO,0.06814640387892723,0.015407070936635136,-0.06638135612010956,0.002455979585647583,-0.018800156458746643,0.023139884043484927,594318.0,-35.363255099999996,149.16521292000002,10352.0,-21.8,2.2,-154.0,-0.8,7.4,-998.2,2.8,-18.2,22.4
11:21:07,AUTO,-0.00994852309425672,-0.014192028902471066,-0.07643635074297588,0.052995823323726654,0.00344417451803262,-0.008747064818938574,597713.3333333334,-35.36325566666667,149.16520956666668,13746.666666666666,12.0,-29.333333333333332,-150.66666666666666,-3.0,2.75,-1001.5,51.5,3.25,-11.25
11:21:09,AUTO,0.05046527460217476,0.03961395472288132,-0.10196625689665477,-0.001214217705031236,0.0029203283290068307,-0.04504427251716455,600943.3333333334,-35.363256400000004,149.16521066666667,16977.666666666668,-15.0,41.666666666666664,-152.66666666666666,2.0,-3.3333333333333335,-998.0,-0.3333333333333333,3.0,-44.333333333333336
11:21:11,AUTO,-0.04448265489190817,-0.021451428765431046,-0.13457989320158958,0.010034992592409253,0.017342417733743787,-0.03149036131799221,603752.5,-35.363256525,149.165213825,19785.75,12.0,-7.5,-150.5,0.8,-4.4,-1003.4,-2.2,11.0,-23.4
11:21:13,AUTO,0.03180357487872243,0.024317524628713727,-0.20191331952810287,0.024921911885030568,0.023610584205016494,-0.03159297211095691,606935.0,-35.363255075000005,149.165210725,22971.0,-1.75,-5.75,-153.75,-4.0,0.5,-999.75,25.25,23.75,-31.5
11:21:16,AUTO,-0.06353442836552858,-0.019335787277668715,-0.13393264822661877,0.057229701429605484,0.02707370975986123,0.012851072940975428,610037.5,-35.36325785,149.165218875,26071.75,1.5,-41.5,-148.5,-11.5,8.5,-1003.0,57.75,27.5,12.5
11:21:18,AUTO,0.05414021279041966,0.03375033444414536,-0.09237608313560486,0.07100386917591095,0.017826754599809647,0.0062812430163224535,612760.0,-35.3632584,149.16520788333332,28794.833333333332,-26.666666666666668,-36.833333333333336,-155.83333333333334,-7.5,14.166666666666666,-1004.3333333333334,71.5,18.5,5.666666666666667
