,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
09:04:41.206,29673.0,208570.0,0.0,0.0,1.1,1.4,480.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:04:45.260,28397.0,300000.0,0.0,0.0,0.0,0.0,210.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:04:49.289,0.0,109388.0,0.0,0.0,0.5,2.0,0.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:04:53.330,30597.0,283244.0,0.0,0.0,1.0,2.0,800.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:04:57.372,32000.0,300000.0,0.0,0.0,0.2,1.4,620.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:01.409,17743.0,241637.0,0.0,0.0,0.0,0.4,260.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:05.456,22525.0,221207.0,0.0,0.0,0.4,1.8,1000.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:09.483,32000.0,78169.0,0.0,0.0,0.7,1.9,660.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:13.017,0.0,263863.0,0.0,0.0,0.9,2.0,240.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:17.035,26842.0,200.0,0.0,0.0,0.4,1.8,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:21.070,14318.0,300000.0,0.0,0.0,0.0,1.4,510.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:25.096,32000.0,75913.0,0.0,0.0,0.0,1.2,680.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:29.138,11874.0,194192.0,0.0,0.0,0.3,2.0,1000.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:37.168,20154.0,48693.0,0.0,0.0,1.1,2.0,580.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:41.190,30925.0,200.0,0.0,0.0,0.6,0.6,810.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:45.211,19945.0,108472.0,0.0,0.0,0.9,2.0,640.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:49.243,11547.0,275113.0,0.0,0.0,0.0,1.2,650.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:53.281,9242.0,300000.0,0.0,0.0,0.6,1.3,50.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:05:57.326,32000.0,222264.0,0.0,0.0,1.0,0.9,230.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:06:01.382,0.0,215912.0,0.0,0.0,1.0,0.1,360.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:06:05.408,15397.0,118983.0,0.0,0.0,0.7,0.3,500.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:06:09.439,15392.0,240956.0,0.0,0.0,0.8,0.0,0.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:06:13.485,11046.0,11879.0,0.0,0.0,0.8,0.0,250.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
