time_stamp,RTL_ALT,MODE,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,VFR_HUD_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
15:32:57,1500.0,AUTO,614145.0,-35.363341049999995,149.16523661666668,30189.166666666668,5.5,-11.333333333333334,-46.666666666666664,-4.333333333333333,7.5,-1045.5,46.833333333333336,9.833333333333334,-7.666666666666667,614.1449788411459,0.020191077996666234,-0.0014563585476328929,-0.08679403861363728,0.04575460155804952,0.009822197491303086,-0.00836077604132394,0.0
15:34:31,1500.0,ALT_HOLD,631180.0,-35.3624014,149.1668548,47223.0,-87.0,-145.0,145.0,-40.0,4.0,-959.0,1310.0,8.0,3.0,631.1799926757812,0.03316400572657585,-0.0007333737448789179,-1.8130663633346558,1.3141415119171143,0.00546962209045887,0.0011722345370799303,0.0
15:34:53,1500.0,AUTO,630032.5,-35.3623815,149.166925275,46076.0,-10.25,-5.5,-116.5,-0.75,-1.75,-1012.75,4.0,3.25,710.75,630.0324859619141,0.001198878962895833,0.00890269409865141,2.298706591129303,0.00028608774300664663,0.0007857851742301136,0.7087123990058899,0.0
15:35:05,1500.0,AUTO,625673.3333333334,-35.36242045,149.1667836,41717.166666666664,-15.833333333333334,-60.0,50.0,-12.833333333333334,-31.5,-1093.8333333333333,-657.5,-71.83333333333333,12.666666666666666,625.6733093261719,0.0197632332953314,-0.03148767460758487,-1.6645992398262024,-0.6607825756072998,-0.07534770605464776,0.01060705108102411,0.0
15:35:13,1500.0,AUTO,621532.5,-35.3624647,149.166517775,37579.0,-129.5,-226.5,169.0,-68.25,-56.75,-989.75,-260.75,9.25,55.75,621.5325012207031,0.016783351078629494,-0.0016456063895020634,-1.6597283482551575,-0.25871751084923744,0.007064698787871748,0.05335474573075771,0.0
15:35:33,1500.0,AUTO,615214.0,-35.36253438,149.16597972,31258.2,-29.8,-403.0,-65.2,-78.6,-45.8,-982.8,34.0,-53.2,-2.0,615.2139770507813,0.039544174820184706,-0.10566808730363846,-1.6022529602050781,0.029777113907039167,-0.05576409697532654,-0.0047336950898170475,0.0
15:36:01,1500.0,ALT_HOLD,620737.5,-35.362547675,149.16489172500002,36781.5,74.0,-316.0,153.0,-65.75,-118.5,-1020.0,-1471.75,36.5,21.75,620.7374877929688,0.0377717362716794,-0.04749071877449751,-1.4220472574234009,-1.4751057922840118,0.033459716476500034,0.018097825348377228,0.0
