time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
12:36:02,1500.0,STABILIZE,-35.3632621,149.1652375,24.5,-1.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.5,-0.0008558956906199455,0.000987441511824727,0.02621610090136528,0.00013929384294897318,0.0002734880254138261,0.0019490832928568125
12:36:12,1500.0,AUTO,-35.3632622,149.1652375,5.0,-1.0,0.5,0.0,0.0,1.5,-1000.0,0.0,1.0,0.0,-0.0011225937632843852,0.0009858869016170502,0.022715261206030846,0.0003024236939381808,0.0002560564607847482,0.0015361553523689508
12:36:13,108103.0,AUTO,-35.3632621,149.1652375,0.25,0.0,0.5,1.0,0.0,1.25,-1000.0,0.25,0.25,0.25,-0.0007833070558262989,0.0010731288348324597,0.022518473211675882,0.00024511308583896607,0.00025274191284552217,0.0015591678966302425
12:36:14,108103.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,0.0,1.0,-1000.0,1.0,0.5,0.5,-0.0005705425282940269,0.0013925213715992868,0.022170159965753555,0.0002948043984360993,0.00025833112886175513,0.0014633560786023736
12:36:16,108103.0,AUTO,-35.3632621,149.1652375,284.5,0.0,0.0,-83.5,0.0,0.0,-1120.0,0.5,3.5,1.0,0.002709972788579762,0.0006357423917506821,0.021702982485294342,-0.00014406908303499222,0.003587137907743454,0.0019127613049931824
12:36:17,270142.0,AUTO,-35.363262049999996,149.16523755,1191.0,0.25,3.75,-137.5,0.0,-0.25,-1039.75,34.5,-4.25,0.75,0.016293221793603152,-0.00018166365043725818,0.021267234813421965,0.03409097465919331,-0.005016212118789554,0.0013885228254366666
12:36:18,270142.0,AUTO,-35.3632615,149.1652403,3086.5,9.0,47.0,-146.5,2.0,-9.5,-991.5,-62.5,58.0,-70.0,0.053163738921284676,0.0006234818138182163,-0.017442704644054174,-0.06328539628884755,0.0577723765745759,-0.07033605873584747
12:36:20,270142.0,AUTO,-35.363261050000006,149.16524535000002,6143.5,-2.0,-34.0,-149.0,-2.5,5.5,-1001.0,53.5,0.0,-5.5,-0.061837559565901756,-0.00799238821491599,-0.08985069394111633,0.05348903127014637,-0.000596024445258081,-0.005380490212701261
12:36:21,19503.0,AUTO,-35.3632612,149.16524125,7302.0,-2.75,-56.0,-150.0,-6.75,12.25,-1002.5,65.0,11.75,0.0,-0.01614622655324638,-0.0026894296752288938,-0.09279208444058895,0.06474597286432981,0.011593316216021776,0.0008076731173787266
12:36:22,19503.0,AUTO,-35.3632619,149.16523460000002,9252.0,-9.5,-18.5,-153.0,-2.0,6.5,-999.5,45.5,-7.5,16.0,0.06281375885009766,0.009161995258182287,-0.08803094550967216,0.045110272243618965,-0.007895615417510271,0.017223954666405916
12:36:24,19503.0,AUTO,-35.363262399999996,149.16523645,12346.5,4.5,4.5,-152.0,0.0,-1.5,-1001.5,7.0,6.5,-29.5,-0.015277870930731297,-0.0023528291494585574,-0.10494618117809296,0.007138888700865209,0.006312863435596228,-0.02947033103555441
12:36:25,149947.0,AUTO,-35.363262025,149.16523635,13517.0,4.25,-4.25,-152.25,-1.5,0.0,-1000.25,17.25,6.75,-23.0,-0.004138079384574667,0.0021731785382144153,-0.12583485804498196,0.01716132601723075,0.006743539124727249,-0.023320541717112064
12:36:26,149947.0,AUTO,-35.3632616,149.16523554999998,15466.0,0.0,-1.0,-152.0,-0.5,0.0,-999.0,2.0,2.0,-14.0,0.009572119917720556,0.007281595841050148,-0.14958085864782333,0.0016846315847942606,0.0020283554040361196,-0.013842454645782709
12:36:28,149947.0,AUTO,-35.36326165,149.16523575000002,18582.0,-3.0,6.0,-153.0,0.0,0.0,-1000.5,-1.0,0.0,-18.5,0.0035172796342521906,0.0037665884010493755,-0.17656908184289932,-0.0019976431503891945,-0.0002735147427301854,-0.0186602845788002
12:36:29,50529.0,AUTO,-35.3632617,149.16523605,19751.75,-3.0,5.0,-153.0,0.0,0.0,-1000.0,0.0,0.75,-20.5,0.0017810823337640613,0.00341544154798612,-0.19099899753928185,-0.0009141031478065997,0.0007719236600678414,-0.020494769793003798
12:36:30,50529.0,AUTO,-35.36326185,149.16523610000002,21680.5,-8.0,-9.5,-146.5,0.0,1.0,-982.5,-40.5,77.5,208.0,-0.04203338362276554,0.019772594794631004,-0.1786334365606308,-0.041877162642776966,0.07714642398059368,0.20890335366129875
12:36:32,50529.0,AUTO,-35.363265,149.16523189999998,23969.0,4.5,16.5,-74.5,0.0,-2.0,-970.5,-17.5,31.5,-12.5,0.050557930022478104,-0.035083173774182796,0.06779748201370239,-0.018885347060859203,0.03131255600601435,-0.012467056280001998
12:36:33,43433.0,AUTO,-35.363264099999995,149.16523395000002,24456.0,18.25,34.75,-55.25,0.0,-8.75,-976.25,-37.25,35.0,0.25,0.02248096209950745,-0.007765574497170746,0.0642577949911356,-0.038491598796099424,0.0343657941557467,0.0009199341511703096
12:36:34,43433.0,AUTO,-35.3632619,149.16523825000002,24979.0,12.5,25.0,-26.5,0.0,-8.0,-974.5,-38.5,5.5,-1.5,-0.008904495043680072,0.01549191726371646,0.05995306186378002,-0.03954476397484541,0.005452432902529836,-0.0019514595915097743
12:36:36,43433.0,AUTO,-35.363262000000006,149.16523875000001,24938.5,-27.0,-20.5,11.0,3.5,-7.0,-1015.5,61.0,15.5,-10.0,-0.008645157562568784,0.038108088076114655,0.05116646736860275,0.06108693778514862,0.015105517581105232,-0.010223585180938244
12:36:37,218912.0,AUTO,-35.363264875,149.16523697500003,24871.25,-56.25,-24.5,4.0,9.25,15.5,-1007.25,-16.5,11.25,-206.25,-0.019474761094897985,0.05418297275900841,0.016174430958926678,-0.017929695546627045,0.010621383087709546,-0.20665042337714112
12:36:38,218912.0,AUTO,-35.363274849999996,149.16523315,24807.5,-129.0,-39.0,3.5,0.0,41.0,-1003.5,-106.5,9.0,-748.0,-0.10731548070907593,0.03381761722266674,-0.7917935848236084,-0.10850955545902252,0.008603946189396083,-0.7485375106334686
12:36:40,218912.0,AUTO,-35.36331525,149.16521935,24611.5,-324.5,-100.5,10.0,-80.5,-7.0,-997.0,-245.5,-12.5,-721.5,-0.05640493705868721,-0.1696387454867363,-2.2226638793945312,-0.2467109700664878,-0.013640786288306117,-0.7216198742389679
12:36:41,300000.0,AUTO,-35.363339749999994,149.165210075,24501.75,-397.0,-127.5,14.75,-84.0,-35.75,-994.25,63.5,-33.0,-469.5,0.03777646753223962,-0.1984557770192623,-2.721496284008026,0.06259886163752526,-0.034345254534855485,-0.4698861166834831
12:36:42,300000.0,AUTO,-35.36339155,149.16518954999998,24260.5,-526.5,-168.5,16.5,-109.0,-59.0,-1001.5,96.0,50.5,32.5,0.06665174290537834,-0.19944801926612854,-2.8179893493652344,0.0959347765892744,0.049924444407224655,0.03338665794581175
12:36:44,300000.0,AUTO,-35.3634974,149.16514805,23898.0,-630.0,-200.5,18.5,-130.5,-71.0,-981.5,93.0,3.5,-4.0,0.08077134191989899,-0.1601114347577095,-2.8181509971618652,0.09282495826482773,0.0027348557487130165,-0.0037929578102193773
12:36:45,2982.0,AUTO,-35.3635408,149.165131225,23743.0,-641.5,-204.75,18.75,-132.5,-76.0,-986.0,-54.0,32.5,-7.25,0.08276586420834064,-0.1386617347598076,-2.818889558315277,-0.05519036203622818,0.03221191558986902,-0.007253782183397561
12:36:46,2982.0,AUTO,-35.363612950000004,149.16510345,23456.0,-641.0,-206.0,25.0,-119.0,-80.5,-978.5,-128.0,-17.0,-4.5,0.08644182607531548,-0.1413780003786087,-2.8221781253814697,-0.12909921258687973,-0.017820274690166116,-0.004246099852025509
12:36:48,2982.0,AUTO,-35.36373,149.16505745,22939.5,-650.0,-207.0,19.0,-134.5,-93.5,-994.0,-80.5,35.5,16.0,0.08407428115606308,-0.12486456707119942,-2.8236559629440308,-0.08121681213378906,0.034993250388652086,0.016542712226510048
12:36:49,217341.0,AUTO,-35.363773224999996,149.1650403,22800.0,-627.5,-198.5,14.25,-131.5,-83.0,-993.25,-69.0,69.0,3.5,0.07907615788280964,-0.07593472488224506,-2.822119414806366,-0.06980603685951792,0.0685872957110405,0.0034710876643657684
12:36:50,217341.0,AUTO,-35.36383995,149.1650139,22579.0,-541.0,-168.5,18.0,-114.5,-89.0,-984.0,-94.5,37.5,45.5,0.07718919217586517,-0.01592020969837904,-2.8230321407318115,-0.09388948976993561,0.036676276475191116,0.04594434332102537
12:36:52,217341.0,AUTO,-35.36391975,149.16498295000002,22217.0,-322.5,-104.0,15.0,-71.5,-84.5,-992.5,-526.0,-7.5,36.0,0.055004239082336426,0.05401218309998512,-2.8214800357818604,-0.5258733928203583,-0.009140159701928496,0.03654025588184595
12:36:53,280273.0,AUTO,-35.363939125,149.16497564999997,22126.0,-241.5,-82.0,10.25,-56.5,-18.0,-1013.5,121.75,24.25,-12.25,0.0474277688190341,0.06347854435443878,-2.8210556507110596,0.12022361904382706,0.023198457900434732,-0.011956635862588882
12:36:54,280273.0,AUTO,-35.36396045,149.164968,22031.5,-109.0,-46.5,5.0,-26.0,-24.5,-1006.5,-419.5,-30.0,-11.0,0.028882102109491825,0.07905582338571548,-2.8222055435180664,-0.42140769213438034,-0.03176645189523697,-0.01103324699215591
12:36:56,280273.0,AUTO,-35.3639702,149.16496465,22001.0,3.5,-13.5,0.0,-2.0,3.0,-998.5,258.0,-19.0,2.0,0.021677431650459766,0.03259276319295168,-2.8259490728378296,0.2575569152832031,-0.020840042270720005,0.0032382337376475334
12:36:57,160202.0,AUTO,-35.363970325,149.164964925,22008.0,15.75,-10.0,0.0,0.25,7.5,-1000.75,67.25,-24.5,7.25,0.014602547162212431,0.013343508297111839,-2.827891528606415,0.06572079658508301,-0.026731504127383232,0.008219948038458824
12:36:58,160202.0,RTL,-35.3639699,149.1649653,22015.0,12.5,-12.5,-2.0,1.0,26.5,-1008.5,192.5,14.0,12.0,0.01501448405906558,0.0030559164006263018,-2.8287386894226074,0.18971474468708038,0.0123383067548275,0.012712904252111912
12:37:00,160202.0,RTL,-35.36396955,149.16496495,22679.5,11.0,-10.0,-75.5,1.0,1.5,-1046.5,30.5,3.0,7.5,0.0071806577034294605,0.004886711481958628,-2.8283947706222534,0.028290651738643646,0.0019102958613075316,0.007890555541962385
12:37:01,200.0,RTL,-35.363969375,149.16496452500002,23403.5,9.5,-7.5,-108.5,1.0,-2.5,-1044.25,-27.75,1.5,2.25,0.003160601598210633,0.004329664167016745,-2.8277493715286255,-0.030118695460259914,-0.0004391009861137718,0.0026065071870107204
12:37:02,200.0,RTL,-35.36396895,149.16496365,25090.5,7.0,-9.5,-147.5,1.0,-1.5,-1006.0,45.0,-10.5,2.5,0.02445933222770691,-0.0032079516095109284,-2.8274577856063843,0.04313528537750244,-0.013140786439180374,0.002911149524152279
12:37:04,200.0,RTL,-35.3639678,149.1649559,28124.5,7.5,-9.0,-148.5,3.5,-5.0,-1007.0,-40.0,-25.0,-27.0,-0.07978104799985886,0.005986791453324258,-2.9089484214782715,-0.04225540719926357,-0.027244361117482185,-0.02802404947578907
12:37:05,80167.0,RTL,-35.363967575000004,149.164957075,29277.25,-4.25,40.5,-148.75,-2.0,5.5,-1001.0,54.75,-2.0,-9.75,-0.05845348350703716,-0.004105940490262583,-2.9217337369918823,0.053362772800028324,-0.004186167265288532,-0.010426466935314238
12:37:06,80167.0,RTL,-35.3639681,149.1649642,31208.5,-3.5,54.0,-151.5,-3.5,12.0,-1004.0,67.0,8.0,2.5,0.0209596436470747,0.0010471671339473687,-2.925066828727722,0.06559786200523376,0.0066439309157431126,0.0028261971892789006
12:37:08,80167.0,RTL,-35.3639681,149.1649664,34276.0,-15.0,-10.0,-150.0,-1.0,-4.0,-1003.0,-15.0,30.0,-48.0,-0.008644172921776772,-0.008213653229176998,-2.908277988433838,-0.01765613816678524,0.028702618554234505,-0.04964730888605118
12:37:09,300000.0,RTL,-35.363968925,149.1649659,35247.0,-15.0,-2.0,-151.0,-2.5,-1.75,-1001.5,9.25,15.0,-38.75,-0.008605247596278787,0.0028269800823181868,-2.936226189136505,0.007720289286226034,0.01371648721396923,-0.039497473277151585
12:37:10,300000.0,RTL,-35.363969749999995,149.16496595,36807.5,-5.5,3.5,-152.0,-1.5,0.0,-1000.0,14.0,1.5,-16.0,0.003975474479375407,0.008305872324854136,-2.9629063606262207,0.012428190559148788,-0.0005914350040256977,-0.017310545779764652
12:37:12,300000.0,RTL,-35.3639693,149.1649658,39925.0,4.5,-3.5,-152.0,1.0,0.0,-1000.0,-4.5,-1.5,-13.5,0.0037242979742586613,-0.0008278651512227952,-2.98711359500885,-0.006619293242692947,-0.0038620748091489077,-0.014539485797286034
12:37:13,300000.0,RTL,-35.363968875000005,149.16496535000002,41484.5,2.0,-2.75,-152.0,0.5,0.0,-1000.0,1.25,0.75,-20.5,0.0011241255269851536,-0.002745476784184575,-3.0066819190979004,-0.0001293256354983896,-0.0007425327785313129,-0.021520926151424646
12:37:14,300000.0,RTL,-35.3639687,149.16496510000002,43044.0,0.0,-1.5,-152.0,0.0,0.0,-1000.0,2.5,1.5,-22.0,0.0019161853124387562,-0.002259988628793508,-3.0300432443618774,0.001092390506528318,7.123808609321713e-05,-0.023061598651111126
12:37:16,300000.0,RTL,-35.363968650000004,149.16496475000002,46161.5,0.0,-1.0,-152.0,0.0,0.0,-1000.0,0.5,0.0,-19.0,0.0034782689763233066,-3.5014149034395814e-05,-3.075927495956421,-0.0008954537333920598,-0.0019441854674369097,-0.02041446976363659
