,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
14:59:05.345,15692.0,0.1,1.2,-10.0,0.25,3.4,0.0,32000.0,310.0,1.0,0.1,50.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:09.385,300000.0,0.5,0.2,-10.0,0.25,2.5,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:13.407,192990.0,1.1,1.2,-0.2,0.25,1.9,0.0,5681.0,1000.0,1.0,0.1,50.0,50.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:17.442,300000.0,0.1,1.9,3.3,0.25,3.3,0.0,17605.0,1000.0,1.0,0.1,50.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:21.457,17434.0,1.1,2.0,3.0,0.25,3.5,0.0,0.0,0.0,1.0,0.1,50.0,50.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:25.477,161842.0,0.9,2.0,3.7,0.25,5.1,0.0,4749.0,290.0,1.0,0.1,50.0,50.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:29.513,253994.0,0.0,1.8,4.1,0.25,2.7,0.0,26156.0,400.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:33.042,194663.0,1.1,0.6,-4.1,0.25,3.5,0.0,0.0,520.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:37.063,131137.0,0.4,1.2,9.0,0.25,4.3,0.0,0.0,810.0,1.0,0.1,50.0,50.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:41.091,129856.0,1.1,1.2,-10.0,0.25,1.6,0.0,8011.0,0.0,1.0,0.1,50.0,50.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:45.109,71898.0,0.8,1.9,10.1,0.25,1.7,0.0,26269.0,480.0,1.0,0.1,50.0,50.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:49.149,300000.0,1.0,0.7,4.6,0.25,0.9,0.0,28358.0,0.0,1.0,0.1,50.0,50.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:53.200,90461.0,0.5,1.3,-2.1,0.25,0.0,0.0,1631.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
14:59:57.238,300000.0,1.0,1.7,-10.0,0.25,0.6,0.0,31515.0,550.0,1.0,0.1,50.0,50.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:01.263,20881.0,0.8,2.0,0.1,0.25,3.4,0.0,30328.0,940.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:05.298,300000.0,0.4,0.0,-1.7,0.25,4.1,0.0,18175.0,410.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:09.328,300000.0,0.0,2.0,-4.0,0.25,0.0,0.0,704.0,590.0,1.0,0.1,50.0,50.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:13.377,268007.0,0.4,1.2,-7.9,0.25,0.0,0.0,0.0,720.0,1.0,0.1,50.0,50.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:17.404,200.0,0.0,2.0,-10.0,0.25,0.7,0.0,20495.0,670.0,1.0,0.1,50.0,50.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:21.438,300000.0,0.7,2.0,-10.0,0.25,3.1,0.0,2563.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:25.488,285185.0,1.0,0.9,10.1,0.25,5.1,0.0,30204.0,340.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:29.508,133153.0,0.5,2.0,2.9,0.25,5.1,0.0,13202.0,490.0,1.0,0.1,50.0,50.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:33.028,124149.0,0.5,2.0,-10.0,0.25,3.0,0.0,19378.0,360.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:37.065,233726.0,0.6,0.5,10.1,0.25,5.1,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:41.108,41103.0,0.6,0.0,2.9,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:45.181,139011.0,1.0,0.9,4.1,0.25,0.7,0.0,0.0,350.0,1.0,0.1,50.0,50.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:49.210,115706.0,0.9,0.2,4.0,0.25,2.4,0.0,6140.0,560.0,1.0,0.1,50.0,50.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:53.230,97012.0,0.2,2.0,10.1,0.25,4.3,0.0,0.0,0.0,1.0,0.1,50.0,50.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00:57.274,300000.0,0.8,0.1,5.3,0.25,0.0,0.0,10301.0,220.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:01.290,200.0,0.3,2.0,0.3,0.25,3.4,0.0,22500.0,590.0,1.0,0.1,50.0,50.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:05.317,109300.0,0.1,0.0,-3.8,0.25,2.6,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:09.344,200.0,0.5,0.8,-10.0,0.25,0.0,0.0,17956.0,830.0,1.0,0.1,50.0,50.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:13.373,210258.0,0.1,2.0,-10.0,0.25,4.4,0.0,0.0,0.0,1.0,0.1,50.0,50.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:17.411,254680.0,0.7,1.6,-10.0,0.25,1.0,0.0,9058.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:21.435,203224.0,0.4,1.8,1.8,0.25,3.6,0.0,0.0,580.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:25.458,200.0,1.1,0.4,10.1,0.25,2.7,0.0,29833.0,1000.0,1.0,0.1,50.0,50.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:29.492,6720.0,0.8,1.0,-10.0,0.25,5.1,0.0,29148.0,820.0,1.0,0.1,50.0,50.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:33.008,10346.0,0.7,0.7,-5.9,0.25,2.1,0.0,27094.0,120.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:37.051,300000.0,0.6,1.8,3.3,0.25,3.8,0.0,18910.0,0.0,1.0,0.1,50.0,50.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:41.075,69997.0,0.5,1.3,-10.0,0.25,5.1,0.0,14829.0,130.0,1.0,0.1,50.0,50.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:45.102,165575.0,0.3,0.7,3.0,0.25,0.0,0.0,30451.0,970.0,1.0,0.1,50.0,50.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:49.154,177205.0,0.2,0.0,4.6,0.25,5.1,0.0,1203.0,690.0,1.0,0.1,50.0,50.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:53.196,259509.0,0.0,1.0,-4.3,0.25,0.7,0.0,15433.0,550.0,1.0,0.1,50.0,50.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0
15:01:57.247,300000.0,0.2,0.3,2.1,0.25,1.7,0.0,16255.0,1000.0,1.0,0.1,50.0,50.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:01.284,300000.0,0.3,1.8,-3.2,0.25,4.5,0.0,0.0,600.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:05.316,300000.0,1.1,0.6,-2.7,0.25,2.5,0.0,25539.0,560.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:09.362,188550.0,0.9,2.0,-8.4,0.25,2.0,0.0,0.0,200.0,1.0,0.1,50.0,50.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:13.397,80964.0,1.1,0.0,10.1,0.25,4.7,0.0,22579.0,850.0,1.0,0.1,50.0,50.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:17.424,160360.0,1.0,1.0,3.4,0.25,1.8,0.0,16410.0,1000.0,1.0,0.1,50.0,50.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:21.449,200.0,0.2,0.0,0.5,0.25,1.2,0.0,7732.0,460.0,1.0,0.1,50.0,50.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:25.473,25690.0,0.0,1.0,-10.0,0.25,1.5,0.0,13891.0,810.0,1.0,0.1,50.0,50.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:29.501,221747.0,0.8,1.6,7.7,0.25,0.0,0.0,9315.0,900.0,1.0,0.1,50.0,50.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:33.023,123051.0,1.1,2.0,-4.4,0.25,0.0,0.0,7677.0,270.0,1.0,0.1,50.0,50.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:37.068,300000.0,0.1,0.8,9.6,0.25,1.9,0.0,27915.0,0.0,1.0,0.1,50.0,50.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:41.107,173559.0,0.1,1.1,0.7,0.25,0.0,0.0,15931.0,210.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:45.125,200.0,1.0,0.0,-10.0,0.25,5.1,0.0,5953.0,880.0,1.0,0.1,50.0,50.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:49.153,129489.0,0.0,1.5,-8.7,0.25,2.5,0.0,9021.0,310.0,1.0,0.1,50.0,50.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:53.187,202447.0,0.0,0.5,1.9,0.25,4.3,0.0,32000.0,560.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:02:57.217,174106.0,0.7,0.6,1.6,0.25,3.4,0.0,25369.0,1000.0,1.0,0.1,50.0,50.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:01.246,113229.0,0.1,0.0,-0.6,0.25,4.3,0.0,16302.0,270.0,1.0,0.1,50.0,50.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:05.288,300000.0,1.1,1.0,-9.7,0.25,0.6,0.0,18247.0,120.0,1.0,0.1,50.0,50.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:09.323,300000.0,0.7,2.0,10.1,0.25,4.2,0.0,22854.0,380.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:13.350,200.0,0.1,1.7,-0.7,0.25,2.4,0.0,30166.0,120.0,1.0,0.1,50.0,50.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:17.390,229121.0,1.0,1.2,-10.0,0.25,5.1,0.0,32000.0,720.0,1.0,0.1,50.0,50.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:21.425,228040.0,0.4,0.2,7.8,0.25,0.9,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25.458,159007.0,0.7,0.0,7.5,0.25,4.0,0.0,5194.0,1000.0,1.0,0.1,50.0,50.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29.488,245385.0,0.8,1.5,7.2,0.25,4.5,0.0,0.0,380.0,1.0,0.1,50.0,50.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:33.011,149546.0,0.5,2.0,2.6,0.25,0.0,0.0,0.0,420.0,1.0,0.1,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:37.033,94447.0,0.1,0.0,2.4,0.25,0.1,0.0,15740.0,30.0,1.0,0.1,50.0,50.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:41.066,171463.0,0.0,1.2,-10.0,0.25,1.8,0.0,21845.0,300.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:45.094,114726.0,0.8,0.4,-5.5,0.25,2.3,0.0,13758.0,1000.0,1.0,0.1,50.0,50.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:49.131,288458.0,1.1,0.0,-9.1,0.25,5.1,0.0,11617.0,70.0,1.0,0.1,50.0,50.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:53.166,130611.0,0.5,0.0,4.6,0.25,0.0,0.0,32000.0,520.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:03:57.211,198913.0,0.3,0.7,-10.0,0.25,4.9,0.0,26680.0,490.0,1.0,0.1,50.0,50.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:01.253,260191.0,1.0,2.0,-4.7,0.25,2.6,0.0,7288.0,380.0,1.0,0.1,50.0,50.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:05.273,200.0,0.2,2.0,-8.8,0.25,3.7,0.0,30752.0,190.0,1.0,0.1,50.0,50.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:09.315,300000.0,0.6,0.1,-10.0,0.25,0.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:13.353,120085.0,0.7,2.0,9.0,0.25,5.1,0.0,11080.0,820.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:17.376,66413.0,1.1,1.7,9.7,0.25,3.0,0.0,31775.0,500.0,1.0,0.1,50.0,50.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:21.412,71449.0,1.1,1.9,-10.0,0.25,2.0,0.0,32000.0,930.0,1.0,0.1,50.0,50.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:25.445,139624.0,0.0,2.0,-4.1,0.25,0.1,0.0,6629.0,0.0,1.0,0.1,50.0,50.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:29.468,84296.0,0.6,1.6,-10.0,0.25,5.1,0.0,29848.0,740.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:33.506,142016.0,0.2,0.0,-8.1,0.25,5.1,0.0,32000.0,880.0,1.0,0.1,50.0,50.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:37.020,200.0,0.0,0.0,10.1,0.25,2.8,0.0,24619.0,480.0,1.0,0.1,50.0,50.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:41.057,114025.0,0.9,0.9,-5.4,0.25,3.8,0.0,11975.0,370.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:45.086,121138.0,0.2,2.0,-6.2,0.25,0.0,0.0,15801.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:48.115,165901.0,1.1,1.5,2.7,0.25,4.7,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:52.150,106597.0,0.0,1.7,10.1,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:04:56.169,200.0,1.1,1.9,2.4,0.25,2.1,0.0,32000.0,210.0,1.0,0.1,50.0,50.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0
15:05:00.210,300000.0,0.0,0.3,10.1,0.25,0.0,0.0,11044.0,1000.0,1.0,0.1,50.0,50.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0
