time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:24:28.850,0,0,0,0,2
11:24:29.052,0,0,-1,1,1
11:24:29.253,0,0,-1,1,1
11:24:29.455,0,0,-1,1,1
11:24:29.656,0,0,-1,1,1
11:24:29.860,0,0,-1,1,1
11:24:30.062,0,0,-1,1,1
11:24:30.264,0,0,-1,1,1
11:24:30.467,0,0,-1,1,1
11:24:30.670,0,0,-1,1,1
11:24:30.871,0,0,-1,1,1
11:24:31.073,0,6,-2,2,1
11:24:31.275,0,6,-2,2,1
11:24:31.476,0,6,-2,2,1
11:24:31.678,0,6,-2,2,1
11:24:31.880,0,6,-2,2,1
11:24:32.082,0,6,-2,2,1
11:24:32.283,0,6,-2,2,1
11:24:32.485,0,6,-2,2,1
11:24:32.687,0,6,-2,2,1
11:24:32.889,0,3,0,0,1
11:24:33.092,0,2,0,0,0
11:24:33.294,0,2,0,0,0
11:24:33.496,0,2,0,0,0
11:24:33.699,0,2,0,0,0
11:24:33.902,0,2,0,0,0
11:24:34.105,0,2,0,0,0
11:24:34.307,0,2,0,0,0
11:24:34.508,0,2,0,0,0
11:24:34.710,0,2,0,0,0
11:24:34.914,0,3,0,0,0
11:24:35.116,0,43,0,0,-31
11:24:35.317,0,43,0,0,-31
11:24:35.522,0,43,0,0,-31
11:24:35.724,0,43,0,0,-31
11:24:35.926,0,43,0,0,-31
11:24:36.128,0,43,0,0,-31
11:24:36.332,0,43,0,0,-31
11:24:36.534,0,43,0,0,-31
11:24:36.736,0,43,0,0,-31
11:24:36.939,0,633,2,2,-119
11:24:37.141,0,2480,10,32,-148
11:24:37.343,0,2480,10,32,-148
11:24:37.545,0,2480,10,32,-148
11:24:37.749,0,2480,10,32,-148
11:24:37.950,0,2480,10,32,-148
11:24:38.154,0,2480,10,32,-148
11:24:38.358,0,2480,10,32,-148
11:24:38.562,0,2480,10,32,-148
11:24:38.763,0,2480,10,32,-148
11:24:38.966,0,4770,6,52,-149
11:24:39.169,0,5543,6,32,-149
11:24:39.371,0,5543,6,32,-149
11:24:39.573,0,5543,6,32,-149
11:24:39.775,0,5543,6,32,-149
11:24:39.980,0,5543,6,32,-149
11:24:40.182,0,5543,6,32,-149
11:24:40.385,0,5543,6,32,-149
11:24:40.589,0,5543,6,32,-149
11:24:40.791,0,5543,6,32,-149
11:24:40.993,0,7846,-13,-72,-148
11:24:41.194,0,8613,-22,-76,-149
11:24:41.397,0,8613,-22,-76,-149
11:24:41.599,0,8613,-22,-76,-149
11:24:41.802,0,8613,-22,-76,-149
11:24:42.006,0,8613,-22,-76,-149
11:24:42.210,0,8613,-22,-76,-149
11:24:42.411,0,8613,-22,-76,-149
11:24:42.614,0,8613,-22,-76,-149
11:24:42.818,0,10419,-39,-19,-153
11:24:43.020,0,11591,-21,39,-149
11:24:43.222,0,11591,-21,39,-149
11:24:43.425,0,11591,-21,39,-149
11:24:43.627,0,11591,-21,39,-149
11:24:43.829,0,11591,-21,39,-149
11:24:44.034,0,11591,-21,39,-149
11:24:44.240,0,11591,-21,39,-149
