time_stamp,MODE,RTL_ALT,LAND_SPEED_HIGH,WPNAV_SPEED_DN,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
11:24:29,GUIDED,1500.0,310.0,90.0,2.927674722741358e-05,0.0015728491125628352,0.026820922270417213,0.00023801368661224842,0.00032547590672038496,0.002358946017920971,-35.3632621,149.1652374,0.0,-1.0,1.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:24:31,GUIDED,1500.0,310.0,90.0,-0.00033608588273636997,0.0013617472723126411,0.02564743533730507,0.0004253818769939244,0.0002281494380440563,0.002198250498622656,-35.3632622,149.1652375,6.0,-2.0,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:24:33,GUIDED,1500.0,310.0,90.0,-0.0004365478816907853,0.0014405756955966353,0.024723296985030174,0.00028452169499360025,0.000270059856120497,0.0020049624145030975,-35.3632621,149.1652375,2.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
11:24:35,GUIDED,1500.0,310.0,90.0,0.0037693677004426718,-0.00036610892857424915,0.023941755294799805,0.01787194237112999,-0.006373878568410873,0.0017612362280488014,-35.3632621,149.1652375,43.0,0.0,0.0,-31.0,0.0,0.0,-1139.0,18.0,-5.0,1.0
11:24:37,GUIDED,1500.0,310.0,90.0,0.044888850301504135,-0.0074516343884170055,0.02344927191734314,0.04086152712504069,-0.0076506007462739944,0.0033784127638985715,-35.363261599999994,149.16523843333334,2093.3333333333335,7.333333333333333,22.333333333333332,-147.0,0.25,-2.75,-1007.75,42.25,-6.25,1.75
11:24:39,GUIDED,1500.0,310.0,90.0,-0.05086461082100868,0.0036479246336966753,-0.09127536416053772,-0.09745774418115616,0.003066627075895667,-0.04259517043828964,-35.3632592,149.1652503,5543.0,6.0,32.0,-149.0,5.0,-10.0,-1001.0,-96.0,3.0,-43.0
11:24:41,GUIDED,1500.0,310.0,90.0,-0.015674206893891096,0.013769317418336868,-0.13544448465108871,0.07378789782524109,0.014632417354732752,-0.0012181477504782379,-35.36325995,149.165243,8420.5,-20.0,-76.5,-148.5,-6.333333333333333,15.666666666666666,-1003.3333333333334,72.0,14.333333333333334,-3.6666666666666665
11:24:43,GUIDED,1500.0,310.0,90.0,0.07431229948997498,-0.04635626822710037,-0.07973030209541321,-0.031674209982156754,-0.11395777761936188,0.12109434604644775,-35.3632658,149.1652353,11591.0,-21.0,39.0,-149.0,10.0,-1.0,-999.0,-30.0,-113.0,120.0
11:24:45,GUIDED,1500.0,310.0,90.0,-0.07860787212848663,0.035819292068481445,-0.20519381761550903,-0.004669683054089546,0.0615796260535717,-0.12450035661458969,-35.3632579,149.165245,14643.0,50.0,-7.0,-153.0,-10.0,-10.0,-1007.0,-4.0,61.0,-125.0
11:24:47,GUIDED,1500.0,310.0,90.0,0.027934366837143898,0.06281495839357376,-0.2879173159599304,0.07634011656045914,-0.01322003360837698,-0.0029431707225739956,-35.3632605,149.1652351,17751.0,-77.0,-34.0,-151.0,2.0,18.0,-1003.0,76.0,-12.0,-3.0
11:24:49,GUIDED,1500.0,310.0,90.0,0.026796475052833557,-0.1504564732313156,-0.1016455814242363,0.025352759286761284,-0.044656239449977875,0.105416439473629,-35.3632707,149.1652396,20859.0,36.0,50.0,-150.0,4.0,-10.0,-999.0,26.0,-44.0,104.0
11:24:51,GUIDED,1500.0,310.0,90.0,-0.057382531464099884,0.01831748243421316,-0.338434100151062,0.03668647073209286,0.06524236127734184,-0.05958482436835766,-35.3632547,149.1652383,23680.0,78.5,-74.0,-152.0,-24.5,-5.5,-1006.0,37.0,65.5,-59.5
11:24:53,GUIDED,1500.0,310.0,90.0,0.06533142924308777,0.09711265563964844,-0.38368308544158936,0.07071170210838318,-0.019969085231423378,0.0014904446434229612,-35.3632543,149.1652229,27017.0,-80.0,-1.0,-151.0,6.0,14.0,-999.0,71.0,-19.0,0.0
11:24:55,GUIDED,1500.0,310.0,90.0,-0.013728000223636627,-0.1266646683216095,-0.2700076699256897,-0.19655741751194,0.08817033469676971,-0.08169206976890564,-35.3632651,149.1652433,30000.0,37.0,123.0,-147.0,17.0,-24.0,-1016.0,-195.0,89.0,-82.0
11:24:57,GUIDED,1500.0,310.0,90.0,-0.07611067593097687,0.07933960855007172,-0.41307637095451355,0.057481683790683746,0.024091895669698715,-0.005333810346201062,-35.3632567,149.16524700000002,32881.5,-17.5,-58.0,-151.0,-9.0,7.0,-1000.5,57.5,24.0,-5.5
11:24:59,GUIDED,1500.0,310.0,90.0,0.04936309282978376,0.02523168510136505,-0.3737239936987559,0.04280225932598114,-0.10631092389424641,0.07783731321493785,-35.3632724,149.16523866666668,35722.0,-128.66666666666666,13.333333333333334,-149.66666666666666,16.5,24.0,-1008.75,45.25,-94.0,68.25
11:25:01,GUIDED,1500.0,310.0,90.0,0.013924488487342993,-0.20325682560602823,-0.19384709000587463,-0.1384077270825704,-0.016589018205801647,0.07452771067619324,-35.363279266666666,149.16525263333332,38775.333333333336,112.0,84.33333333333333,-135.0,2.5,-24.0,-992.0,-114.25,-45.0,90.25
11:25:03,GUIDED,1500.0,310.0,90.0,-0.08123162388801575,0.0847201719880104,-0.3814347982406616,0.03513046354055405,0.1353093385696411,-0.024121791124343872,-35.3632433,149.1652423,41770.0,124.0,-150.0,-156.0,-47.0,-8.0,-1027.0,36.0,136.0,-23.0
11:25:05,GUIDED,1500.0,310.0,90.0,0.03274678229354322,0.200771052390337,-0.40331948548555374,0.08076766692101955,-0.025206839432939887,0.020791335438843817,-35.363246124999996,149.165220175,44284.75,-158.75,-54.75,-137.25,4.5,33.5,-993.25,81.25,-24.25,20.5
11:25:07,GUIDED,1500.0,90.0,90.0,0.12359439581632614,-0.1824101209640503,-0.24824588000774384,-0.020608196035027504,-0.18791356682777405,0.12088567763566971,-35.3632853,149.1652457,47593.0,-46.0,218.0,-147.0,44.0,-21.0,-1016.0,-19.0,-186.0,120.0
11:25:09,LAND,1500.0,90.0,90.0,-0.17448517680168152,-0.0762542188167572,-0.4662059247493744,0.014505555853247643,0.22658343613147736,-0.007714090868830681,-35.3632562,149.1652751,50254.0,251.0,-58.0,-133.0,-37.0,-50.0,-1041.0,15.0,227.0,-7.0
11:25:11,LAND,1500.0,490.0,90.0,-0.0751542579382658,0.21530521661043167,-0.486544206738472,0.14331472665071487,0.11750582605600357,0.05821847985498607,-35.36323885,149.1652421,53063.5,-95.5,-176.0,-140.5,-28.5,33.0,-997.0,143.5,118.0,58.0
