,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
03:53:05.067,300000.0,0.7,1.9,1.0,0.25,0.0,0.0,32000.0,30.0,1.0,0.1,50.0,50.0,765.0,0.0
03:53:09.094,130221.0,0.8,0.1,-7.2,0.25,1.2,0.0,30609.0,0.0,1.0,0.1,50.0,50.0,295.0,0.0
03:53:13.132,251484.0,0.1,1.7,-2.4,0.25,1.2,0.0,14872.0,0.0,1.0,0.1,50.0,50.0,346.0,0.0
03:53:17.151,64284.0,0.8,2.0,-4.0,0.25,1.9,0.0,21493.0,1000.0,1.0,0.1,50.0,50.0,166.0,0.0
03:53:21.184,300000.0,1.1,0.4,-10.0,0.25,2.4,0.0,32000.0,690.0,1.0,0.1,50.0,50.0,1000.0,0.0
03:53:25.199,200.0,0.3,2.0,-5.1,0.25,1.2,0.0,20866.0,280.0,1.0,0.1,50.0,50.0,1000.0,0.0
03:53:29.211,200.0,0.8,0.7,1.3,0.25,0.0,0.0,1954.0,810.0,1.0,0.1,50.0,50.0,68.0,0.0
03:53:33.231,36840.0,1.1,1.8,-8.6,0.25,0.0,0.0,26734.0,580.0,1.0,0.1,50.0,50.0,9.0,0.0
03:53:37.260,300000.0,0.2,1.1,-6.4,0.25,4.3,0.0,14141.0,1000.0,1.0,0.1,50.0,50.0,778.0,0.0
03:53:41.277,127965.0,1.1,1.2,10.1,0.25,2.0,0.0,5628.0,450.0,1.0,0.1,50.0,50.0,506.0,0.0
03:53:45.304,149846.0,0.8,0.4,10.1,0.25,2.8,0.0,0.0,480.0,1.0,0.1,50.0,50.0,816.0,0.0
03:53:49.328,22952.0,0.0,1.7,8.1,0.25,0.2,0.0,26864.0,0.0,1.0,0.1,50.0,50.0,791.0,0.0
03:53:53.359,300000.0,1.0,2.0,-5.9,0.25,1.8,0.0,18054.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
03:53:57.381,93615.0,0.7,0.5,-10.0,0.25,2.9,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0
