time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
14:37:07,1500.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,1500.0,0.0,1.5,-1000.0,0.5,0.5,0.0,STABILIZE,-0.0008540826383978128,0.0009690977749414742,0.021745143458247185,0.0003366793389432132,0.00025838700821623206,0.0015806369483470917
14:37:09,1500.0,-35.3632622,149.1652375,0.0,-1.0,0.0,-1.0,1500.0,0.0,1.5,-1000.0,1.0,0.5,0.0,STABILIZE,-0.0007439075270667672,0.0009784100111573935,0.021345866844058037,0.0002619352890178561,0.00023199309362098575,0.001579271862283349
14:37:11,1500.0,-35.3632621,149.1652375,5.0,0.0,0.0,-0.6666666666666666,1500.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.3333333333333333,AUTO,-0.00041945775349934894,0.0010917269779990117,0.02086914951602618,0.0002613206161186099,0.0002342455554753542,0.0013860728746900957
14:37:13,1500.0,-35.3632621,149.1652375,6.333333333333333,0.0,0.0,0.0,1500.0,0.0,2.0,-1000.0,1.0,0.6666666666666666,0.6666666666666666,AUTO,0.00012312559677714793,0.0016200113653515775,0.020335597296555836,0.0003632069759381314,0.00033535435795783997,0.0013882532560576994
14:37:15,1500.0,-35.363262066666664,149.16523753333334,1302.0,0.3333333333333333,4.666666666666667,-141.33333333333334,1500.0,0.0,-0.3333333333333333,-1027.6666666666667,47.0,-5.333333333333333,1.0,AUTO,0.020047082876165707,-0.0004657177293362717,0.019995426138242085,0.04658009111881256,-0.006429848726838827,0.0021318855384985604
14:37:17,1500.0,-35.36326093333333,149.16524453333332,4328.0,3.6666666666666665,40.666666666666664,-147.0,1500.0,4.0,-8.333333333333334,-1006.3333333333334,-45.0,-23.666666666666668,-32.0,AUTO,-0.026914677272240322,0.007962319068610668,-0.06008934353788694,-0.04614382920165857,-0.024580584567350645,-0.03203672605256239
14:37:19,1500.0,-35.36326116666667,149.1652411,7391.333333333333,-12.666666666666666,-60.333333333333336,-148.33333333333334,1500.0,-5.333333333333333,12.333333333333334,-1002.6666666666666,67.33333333333333,10.0,-5.333333333333333,AUTO,-0.01887889710875849,0.008279648454238972,-0.11410236606995265,0.06681792189677556,0.009544961154460907,-0.005410469137132168
14:37:21,1500.0,-35.363265133333336,149.16523413333334,10498.666666666666,-22.666666666666668,11.666666666666666,-145.66666666666666,1454.0,5.333333333333333,0.6666666666666666,-995.6666666666666,-74.66666666666667,-17.666666666666668,-107.66666666666667,AUTO,0.008818202108765641,0.0026678749515364566,-0.1322257195909818,-0.07572744352122147,-0.01878777363648017,-0.10771481320261955
14:37:23,1500.0,-35.36326473333334,149.16523616666666,13553.333333333334,32.333333333333336,11.0,-149.66666666666666,1500.0,-1.3333333333333333,-6.666666666666667,-1003.0,15.666666666666666,-9.666666666666666,-91.66666666666667,AUTO,0.022725593919555347,-0.021548816934227943,-0.4752829869588216,0.015477930816511313,-0.010768472663282106,-0.09201696515083313
14:37:25,1500.0,-35.363254966666666,149.16523803333334,16640.333333333332,48.666666666666664,-7.666666666666667,-150.0,1500.0,-6.666666666666667,-10.0,-1004.0,-60.333333333333336,27.666666666666668,-36.0,AUTO,-0.046575545022885,0.003803338467453917,-0.5786767800649008,-0.06128638982772827,0.027691401541233063,-0.036102661242087684
14:37:27,1500.0,-35.3632544,149.1652293,19750.333333333332,-43.0,-38.666666666666664,-151.66666666666666,1500.0,-5.666666666666667,13.0,-1003.6666666666666,67.33333333333333,10.666666666666666,30.333333333333332,AUTO,0.005415735921512048,0.039683339496453605,-0.5602306922276815,0.06706212212642033,0.010187237213055292,0.031164292246103287
14:37:29,1500.0,-35.363261333333334,149.16523353333332,22854.0,-9.0,93.0,-144.66666666666666,1500.0,19.0,-9.0,-995.3333333333334,-131.33333333333334,-32.333333333333336,-31.666666666666668,AUTO,0.06535360775887966,0.010069042521839341,-0.5471377968788147,-0.13258725901444754,-0.0335633692642053,-0.032072035828605294
14:37:31,1500.0,-35.3632609,149.16524193333333,25922.333333333332,-8.0,-63.666666666666664,-148.0,1500.0,-9.0,5.333333333333333,-998.0,61.333333333333336,25.666666666666668,-19.0,AUTO,-0.0962060143550237,-0.04598452274998029,-0.61037544409434,0.06083087498943011,0.02535427703211705,-0.018927731939281028
14:37:33,1500.0,-35.36326703333333,149.16522510000001,28963.333333333332,-61.666666666666664,6.333333333333333,-151.66666666666666,1583.0,5.666666666666667,13.0,-1003.0,69.66666666666667,-14.666666666666666,139.66666666666666,AUTO,0.11811388283967972,0.06831370790799458,-0.3340789278348287,0.06945591295758884,-0.015496083224813143,0.14074467370907465
14:37:35,1500.0,-35.36327586666666,149.16524226666664,31983.0,-5.0,74.0,-153.33333333333334,1500.0,16.333333333333332,-10.0,-1007.6666666666666,-63.666666666666664,-42.0,1.0,AUTO,-0.040635056172808014,-0.07092135523756345,-0.245232492685318,-0.06505706657965978,-0.04372761150201162,0.0008009306038729846
14:37:37,1500.0,-35.3632661,149.16523883333335,35042.333333333336,96.66666666666667,-88.0,-145.33333333333334,1500.0,-29.666666666666668,-2.0,-1005.0,45.0,75.66666666666667,-2.3333333333333335,AUTO,-0.03362325268487135,-0.04504719687004884,-0.24802165726820627,0.04465515663226446,0.07507357001304626,-0.00295723396508644
14:37:39,1500.0,-35.36325513333333,149.1652204333333,38176.333333333336,-4.333333333333333,-28.0,-156.33333333333334,1500.0,-8.666666666666666,5.0,-1000.3333333333334,55.666666666666664,25.333333333333332,-1.6666666666666667,AUTO,0.06907797728975613,0.09318870554367702,-0.2561249037583669,0.055271474023660026,0.025209935382008553,-0.002072321018204093
14:37:41,1500.0,-35.3632626,149.16523683333332,41144.0,-33.333333333333336,153.33333333333334,-142.66666666666666,1500.0,32.666666666666664,-16.0,-1018.6666666666666,-55.666666666666664,-97.0,-18.666666666666668,AUTO,0.04625800748666128,-0.02379386494188414,-0.29582297801971436,-0.05752890557050705,-0.09870885064204533,-0.019598550473650295
14:37:43,1500.0,-35.363253666666665,149.16526163333333,44161.333333333336,120.66666666666667,-1.6666666666666667,-143.0,1526.0,-14.0,-24.0,-1010.3333333333334,-99.33333333333333,91.0,13.333333333333334,AUTO,-0.15820771952470145,-0.09582827985286713,-0.33784552415211994,-0.1008462409178416,0.09028624246517818,0.013405747401217619
14:37:45,1500.0,-35.36324393333334,149.16523056666665,46994.666666666664,-65.0,-199.66666666666666,-139.66666666666666,1526.0,-29.333333333333332,38.333333333333336,-1014.6666666666666,106.66666666666667,85.33333333333333,11.0,AUTO,-0.05888418356577555,0.12655061731735864,-0.344356228907903,0.1061831663052241,0.08488624791304271,0.011068093590438366
14:37:47,1500.0,-35.36327343333333,149.16521120000002,49683.333333333336,-96.0,93.0,-94.66666666666667,1500.0,28.333333333333332,11.666666666666666,-979.0,-46.666666666666664,-244.0,10.333333333333334,AUTO,0.2992139259974162,-0.23585272828737894,-0.37741414705912274,-0.04800345997015635,-0.24548749128977457,0.009911394134784738
14:37:49,1500.0,-35.36326163333333,149.16523633333335,50294.333333333336,66.0,55.333333333333336,8.0,1500.0,3.6666666666666665,15.0,-975.0,686.6666666666666,132.0,25.0,AUTO,-0.08551549911499023,0.06424540157119434,-0.3701801896095276,0.6852293610572815,0.1314352291325728,0.024673529803597678
14:37:51,1500.0,-35.3632625,149.16523946666666,49982.666666666664,-5.333333333333333,34.333333333333336,2.6666666666666665,1500.0,6.0,18.333333333333332,-1009.6666666666666,594.3333333333334,2.6666666666666665,301.6666666666667,AUTO,0.08741950740416844,-0.024969094743331272,-0.327104186018308,0.5935571988423666,0.0015280704634884994,0.30155069194734097
14:37:53,1500.0,-35.36325653333333,149.16525946666664,49950.333333333336,83.33333333333333,166.0,-1.0,1500.0,-33.0,-34.666666666666664,-999.6666666666666,-234.66666666666666,-28.0,506.6666666666667,AUTO,0.026062574858466785,-0.1269045645991961,1.035582423210144,-0.23666257659594217,-0.029300650271276634,0.506398027141889
14:37:55,1500.0,-35.36323646666667,149.16531440000003,49934.333333333336,155.33333333333334,333.6666666666667,-2.0,1625.0,-84.66666666666667,-32.333333333333336,-1004.3333333333334,-48.333333333333336,31.0,537.0,AUTO,0.006899274148357411,-0.15206832687060037,1.3747814098993938,-0.04987183213233948,0.030539758192996185,0.5368738571802775
14:37:57,1500.0,-35.3632062,149.165401,49973.666666666664,181.66666666666666,422.6666666666667,-2.0,1625.0,-100.33333333333333,48.333333333333336,-993.3333333333334,28.333333333333332,13.333333333333334,120.0,AUTO,-0.07075687994559605,-0.11117756118377049,2.1841766039530435,0.026524658004442852,0.012754372941950956,0.11996538192033768
14:37:59,1500.0,-35.3631728,149.1655003666667,50012.0,192.33333333333334,445.0,-0.3333333333333333,1500.0,-98.33333333333333,55.0,-985.3333333333334,35.333333333333336,-10.666666666666666,2.0,AUTO,-0.05773848543564478,-0.09133545060952504,2.255577484766642,0.034427533547083534,-0.011822303757071495,0.0016575902700424194
14:38:01,1500.0,-35.3631373,149.1656015,50007.0,218.66666666666666,451.3333333333333,0.0,1500.0,-102.0,58.333333333333336,-997.3333333333334,93.66666666666667,12.0,6.333333333333333,AUTO,-0.07198147227366765,-0.0734043891231219,2.254019339879354,0.09240530927975972,0.011376473276565472,0.005247007046515743
14:38:03,1500.0,-35.3630956,149.16570063333333,50026.333333333336,262.0,429.0,1.3333333333333333,1500.0,-95.33333333333333,62.0,-990.6666666666666,10.666666666666666,-6.333333333333333,-159.66666666666666,AUTO,-0.08117919663588206,-0.06023769204815229,2.234476884206136,0.009326507647832235,-0.0073938559119900065,-0.16098042367957532
14:38:05,1500.0,-35.363044466666665,149.1657971333333,49958.0,333.6666666666667,456.6666666666667,7.0,1500.0,-111.33333333333333,-65.66666666666667,-996.0,-15.666666666666666,-8.333333333333334,-316.0,AUTO,0.040447916835546494,-0.17590112487475076,0.9967188040415446,-0.017205701520045597,-0.009656228745977083,-0.31725268562634784
14:38:07,1500.0,-35.36298013333333,149.1659074,49977.0,389.0,532.6666666666666,1.0,1996.0,-139.0,-49.0,-986.6666666666666,37.0,4.0,686.0,AUTO,0.035732435838629804,-0.17720631758371988,1.1695527235666912,0.035960124960790076,0.0022441685820619264,0.6859236061573029
