time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,LAND_SPEED_HIGH,WPNAV_SPEED_DN,RTL_ALT
14:09:59.599,GUIDED,-35.3632621,149.1652374,0,-0.0010365152265876532,0.0014076338848099113,0.028498146682977676,0.000249325530603528,0.00020086747827008367,0.0024934979155659676,0,1,-1000,0,0,0,0,0,1,0.0,150.0,1500.0
14:09:59.803,GUIDED,-35.3632621,149.1652374,0,-0.0009409943013451993,0.001577879535034299,0.02796551212668419,0.00024576575378887355,0.0003044486220460385,0.002332343254238367,0,1,-1000,0,0,0,-1,0,0,0.0,150.0,1500.0
14:10:00.009,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:00.211,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:00.414,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:00.619,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:00.822,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:01.024,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:01.226,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:01.429,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:01.635,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:01.848,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:02.051,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:02.254,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:02.456,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:02.658,GUIDED,-35.3632621,149.1652374,0,-0.0008526770980097353,0.0015613955911248922,0.027466531842947006,0.0003552013949956745,0.00024251951253972948,0.002248278120532632,0,1,-1000,0,0,0,-1,0,-1,0.0,150.0,1500.0
14:10:02.860,GUIDED,-35.3632622,149.1652374,0,-0.0008150002686306834,0.0014527314342558384,0.027154846116900444,0.00022145864204503596,0.0002830077428370714,0.0022657790686935186,0,1,-1000,0,0,0,-2,0,-1,0.0,150.0,1500.0
14:10:03.065,GUIDED,-35.3632622,149.1652374,7,-0.0008378638885915279,0.0012352559715509415,0.026671316474676132,0.00011056111543439329,0.00027750738081522286,0.0021639480255544186,0,1,-1000,0,0,0,-1,1,-1,0.0,150.0,1500.0
14:10:03.272,GUIDED,-35.3632622,149.1652374,10,-0.0008893958874978125,0.0011295921867713332,0.026339944452047348,0.00032079528318718076,0.00035566306905820966,0.002082829363644123,0,2,-1000,0,1,0,-1,1,-1,0.0,150.0,1500.0
14:10:03.474,GUIDED,-35.3632622,149.1652374,10,-0.0008893958874978125,0.0011295921867713332,0.026339944452047348,0.00032079528318718076,0.00035566306905820966,0.002082829363644123,0,2,-1000,0,1,0,-1,1,-1,0.0,150.0,1500.0
