,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
17:07:58.160,110.0,1650.0,0.0,0.0,1.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,75.1,0.1,0.0,93.0,100.0,6843.0,0.05
17:08:02.449,100.0,4100.0,0.0,0.0,1.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.1,0.1,0.0,1.0,-99.0,9671.0,0.05
17:08:06.830,120.0,100.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,16.0,79.0,7365.0,0.05
17:08:12.017,40.0,7540.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,78.0,38.0,5816.0,0.05
17:08:17.428,70.0,6620.0,0.0,0.0,1.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,100.0,-100.0,10000.0,0.05
17:08:24.323,30.0,100.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,23.1,0.1,0.0,44.0,-81.0,0.0,0.05
17:08:28.773,30.0,100.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,66.0,-14.0,10000.0,0.05
17:08:32.942,150.0,10000.0,0.0,0.0,1.0,-51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,45.0,-100.0,10000.0,0.05
17:08:39.352,70.0,100.0,0.0,0.0,1.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,75.1,0.1,0.0,3.0,-100.0,6907.0,0.05
17:08:43.643,150.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,96.0,100.0,9874.0,0.05
17:08:48.034,190.0,4190.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,100.0,37.0,2901.0,0.05
17:08:52.189,200.0,10000.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,87.0,100.0,8362.0,0.05
17:08:59.150,130.0,100.0,0.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,69.1,0.1,0.0,1.0,100.0,3688.0,0.05
17:09:03.087,60.0,100.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,100.0,-53.0,10000.0,0.05
17:09:07.253,140.0,100.0,0.0,0.0,1.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,29.1,0.1,0.0,1.0,-100.0,5960.0,0.05
17:09:11.632,30.0,10000.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,81.1,0.1,0.0,60.0,100.0,0.0,0.05
