time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT,MODE
05:42:32,0.00030374445486813784,-0.0013490483979694545,-0.13085912540555,0.015482219634577632,0.008879331639036536,-0.02231149049475789,-1.75,0.0,-999.75,15.5,9.25,-22.0,-35.363262425,149.165236525,14305.5,4.75,-6.0,-151.75,95668.0,AUTO
05:42:33,0.009166368283331394,0.004943900043144822,-0.14785846322774887,0.009105168981477618,0.0058639568742364645,-0.018697977997362614,-2.0,0.0,-1000.0,9.0,6.0,-18.5,-35.36326205,149.1652358,15477.5,3.5,-4.5,-152.0,95668.0,AUTO
05:42:35,0.006177067058160901,0.0055706556886434555,-0.17639119923114777,-0.001951434591319412,-0.0014655108097940683,-0.013846155256032944,0.0,0.0,-1000.0,-1.0,-0.5,-13.5,-35.3632616,149.16523554999998,18585.5,-2.0,6.0,-152.0,95668.0,AUTO
05:42:36,0.00224359956337139,0.003645542194135487,-0.19679735973477364,-0.0014986777969170362,-6.802646385040134e-05,-0.018676733132451773,0.0,0.0,-1000.25,-0.25,0.5,-18.5,-35.363261625,149.16523610000002,20539.75,-3.0,5.75,-152.0,186974.0,AUTO
05:42:37,0.001346332544926554,0.003309138468466699,-0.21133143454790115,0.001806467305868864,0.001485620450694114,-0.021796229295432568,0.0,0.0,-1000.0,2.5,2.0,-21.5,-35.3632617,149.16523635,21708.0,-2.5,4.5,-152.0,186974.0,AUTO
05:42:39,-0.00028451147954910994,0.0028131790459156036,-0.25049715489149094,-0.053838542953599244,0.003951020626118407,-0.017489816062152386,0.0,-0.5,-993.0,-53.0,4.0,-17.5,-35.3632618,149.1652367,24828.0,-2.0,2.5,-152.0,186974.0,AUTO
05:42:40,0.009420226444490254,0.0034645103150978684,-0.2408549226820469,0.012131828698329628,-0.0037229625158943236,0.023821861017495394,0.0,0.75,-999.5,12.75,-2.25,23.0,-35.3632621,149.16523652499998,26766.75,-4.75,0.75,-152.5,93876.0,AUTO
05:42:41,0.009857195429503918,0.0009159541805274785,-0.22250334173440933,-0.0061083517502993345,-0.00013240240514278412,0.02304043248295784,0.5,0.0,-999.5,-5.0,0.5,22.5,-35.3632623,149.16523665,27932.0,-2.5,6.5,-152.0,93876.0,AUTO
05:42:43,-0.0007323629688471556,0.001556439558044076,-0.18214616179466248,0.0030477510881610215,-0.00011628845822997391,0.018399212509393692,0.0,0.0,-1001.0,3.5,0.5,17.5,-35.3632624,149.16523784999998,31034.0,0.0,4.5,-152.0,93876.0,AUTO
05:42:44,0.0005701863410649821,0.001190485229017213,-0.1622166410088539,0.001819778306526132,0.0007790111340000294,0.014977067708969116,0.0,0.0,-999.5,2.25,1.25,14.5,-35.3632623,149.165238,32978.75,0.0,1.0,-152.0,221932.0,AUTO
05:42:45,0.0015785148716531694,0.0014645179617218673,-0.15175120532512665,0.003103488765191287,0.001057865738403052,0.014422086998820305,0.0,0.0,-1000.0,3.5,1.5,13.5,-35.3632623,149.165238,34146.0,0.0,0.0,-152.0,221932.0,AUTO
05:42:47,0.0019814171246252954,0.0014727436355315149,-0.12944204360246658,0.0022036453592590988,0.0008406427223235369,0.009852911345660686,0.0,0.0,-1000.0,3.0,1.5,9.5,-35.3632622,149.1652378,37248.0,0.0,0.0,-152.0,221932.0,AUTO
05:42:48,0.0027017096678415933,0.0014945551908264558,-0.1183330516020457,-0.000634638670211037,-0.00037254171911627054,0.008344974058369795,0.0,0.0,-1000.3333333333334,0.0,0.3333333333333333,7.666666666666667,-35.3632621,149.16523756666666,39155.0,0.0,0.0,-152.0,189679.0,AUTO
05:42:49,-0.007681980302246909,0.011806449037976563,-0.08896043275793393,-0.058491243282333016,0.056246564257889986,0.15547926972309747,0.0,0.0,-983.0,-57.0,57.0,155.0,-35.3632621,149.1652375,40318.333333333336,-1.6666666666666667,-0.6666666666666666,-148.33333333333334,189679.0,AUTO
05:42:51,0.03898971527814865,-0.04924974963068962,0.25304147601127625,0.015530278906226158,0.018930221752574045,-0.03078814099232356,0.0,2.3333333333333335,-968.3333333333334,16.333333333333332,19.666666666666668,-30.333333333333332,-35.36326486666667,149.16523270000002,42558.666666666664,-0.3333333333333333,-6.333333333333333,-67.66666666666667,189679.0,AUTO
05:42:52,0.018502115582426388,-0.0028793430731942258,0.2138022780418396,0.07773298025131226,0.029815902312596638,-0.0236486258606116,-2.3333333333333335,-1.6666666666666667,-976.0,79.33333333333333,30.333333333333332,-23.0,-35.3632632,149.16523443333332,43207.666666666664,20.333333333333332,29.333333333333332,-36.0,200.0,AUTO
05:42:53,-0.0027917462090651193,0.01328576821833849,0.19606944421927133,-0.2816695496439934,0.01275559856245915,-0.019456590215365093,-0.6666666666666666,-17.666666666666668,-976.0,-280.0,13.333333333333334,-18.666666666666668,-35.3632619,149.16523676666665,43412.333333333336,15.0,26.666666666666668,-18.333333333333332,200.0,AUTO
05:42:55,-0.012325479338566462,-0.06066087260842323,0.16052475571632385,0.3883347734808922,-0.06397250294685364,-0.017704291890064876,-5.666666666666667,19.666666666666668,-1014.6666666666666,389.3333333333333,-62.333333333333336,-16.666666666666668,-35.36326066666667,149.16523843333334,43314.0,20.333333333333332,-13.333333333333334,5.666666666666667,200.0,AUTO
05:42:56,0.005680403012471895,-0.12239446491003036,0.08324786772330602,0.21892189354790995,-0.04112875834107399,-0.0261905025690794,-24.666666666666668,-0.3333333333333333,-1008.3333333333334,219.66666666666666,-39.666666666666664,-25.666666666666668,-35.36325373333333,149.16523646666664,43273.333333333336,116.33333333333333,-14.0,0.0,203908.0,AUTO
05:42:57,0.0077933510959458845,-0.15547784169514975,0.0764415015776952,-0.011040738473335901,-0.05181519314646721,-0.00890295704205831,-42.666666666666664,-17.333333333333332,-1005.3333333333334,-9.666666666666666,-50.333333333333336,-8.666666666666666,-35.3632437,149.16523516666666,43272.0,192.33333333333334,-15.333333333333334,-0.3333333333333333,203908.0,AUTO
05:42:59,0.029708840573827427,-0.19826593001683554,0.0553210141758124,0.03518273929754893,-0.03462202039857706,-0.01254637942959865,-85.66666666666667,-39.0,-998.0,36.0,-33.0,-12.0,-35.363188466666664,149.16523083333334,43285.333333333336,423.3333333333333,-24.0,-1.6666666666666667,203908.0,AUTO
05:43:00,0.042991116642951965,-0.20748708645502725,0.044487750778595604,-0.01017674912388126,0.017635936945832025,-0.009054736467078328,-117.66666666666667,-49.666666666666664,-1005.0,-9.0,18.0,-8.333333333333334,-35.3631339,149.1652272,43310.0,556.6666666666666,-31.333333333333332,-4.0,82497.0,AUTO
05:43:01,0.052944984287023544,-0.18340860803922018,0.03915514672795931,0.002272624522447586,0.019166688124338787,-0.008722482093920311,-132.0,-63.0,-1001.0,3.6666666666666665,20.0,-7.666666666666667,-35.363094499999995,149.16522470000004,43366.333333333336,612.6666666666666,-35.0,-9.0,82497.0,AUTO
05:43:03,0.06801599512497584,-0.14030574758847555,0.024856650580962498,-0.009602003420392672,0.02696305885910988,-0.001355850991482536,-138.0,-66.33333333333333,-986.6666666666666,-8.666666666666666,27.333333333333332,-0.6666666666666666,-35.3629769,149.16521713333336,43572.0,674.0,-38.0,-8.666666666666666,82497.0,AUTO
05:43:04,0.07543422033389409,-0.11835750192403793,0.017641129593054455,0.0027316265429059663,0.05246536682049433,-0.0014090390565494697,-137.0,-69.0,-990.0,3.6666666666666665,52.666666666666664,-1.0,-35.362901533333336,149.16521243333332,43664.666666666664,667.3333333333334,-39.0,-5.0,197443.0,AUTO
05:43:05,0.07223056256771088,-0.08293217420578003,0.015186013653874397,0.012040829130758842,0.04251497983932495,-0.001250413906139632,-133.33333333333334,-77.0,-990.3333333333334,13.0,43.0,0.0,-35.362857,149.1652097,43717.333333333336,642.6666666666666,-36.333333333333336,-7.0,197443.0,AUTO
05:43:07,0.0771859884262085,0.015601800909886757,0.009473712493975958,0.06445418794949849,0.0511075034737587,0.0023352246110637984,-99.66666666666667,-64.0,-1001.0,64.33333333333333,51.666666666666664,3.0,-35.36275356666667,149.1652029,43811.333333333336,476.6666666666667,-24.666666666666668,0.3333333333333333,197443.0,AUTO
05:43:08,0.058488079657157264,0.052564848214387894,0.005876334849745035,0.6109263052543005,0.009382281762858232,-0.014825087040662766,-66.0,-25.333333333333332,-999.0,611.3333333333334,10.0,-13.666666666666666,-35.36270793333333,149.16520046666668,43798.0,326.0,-12.0,1.0,300000.0,AUTO
05:43:09,0.03422639146447182,0.06334671626488368,0.0039863067989548044,-0.4306738128264745,0.024453663577636082,0.0010959332187970479,-51.333333333333336,-46.333333333333336,-1009.3333333333334,-429.6666666666667,25.0,1.6666666666666667,-35.362688633333335,149.16519943333333,43785.0,241.33333333333334,-7.666666666666667,0.3333333333333333,300000.0,AUTO
05:43:11,0.007839913402373591,0.045194930086533226,-0.004450006332869331,-0.0250610609849294,-0.020132002420723438,-0.0004178131154427926,-11.0,-15.0,-998.0,-24.666666666666668,-18.333333333333332,0.0,-35.362663833333336,149.1651987,43776.0,56.333333333333336,-1.3333333333333333,-0.3333333333333333,300000.0,AUTO
05:43:12,0.003361162651951114,0.018750660121440887,-0.00837654247879982,0.05038493995865186,-0.028318511322140694,-0.00216578117882212,-1.0,-6.0,-997.3333333333334,50.666666666666664,-27.0,-0.6666666666666666,-35.362661133333326,149.16519836666666,43779.333333333336,6.333333333333333,-3.0,-1.0,200.0,AUTO
05:43:13,0.0060543580912053585,-0.0025744580974181495,-0.011547842994332314,0.10375949243704478,-0.02937142923474312,-0.0022239578732599816,-1.3333333333333333,16.333333333333332,-1002.6666666666666,105.33333333333333,-27.666666666666668,-1.3333333333333333,-35.362661333333335,149.16519763333332,43785.333333333336,-2.0,-1.3333333333333333,-0.6666666666666666,200.0,RTL
05:43:15,0.01703472000857194,0.00847930919068555,-0.01845446725686391,-0.30570981465280056,0.03769017569720745,0.005634600102591018,-0.6666666666666666,-9.333333333333334,-997.3333333333334,-304.3333333333333,38.0,6.666666666666667,-35.36266186666666,149.16519533333334,43802.333333333336,0.6666666666666666,9.666666666666666,0.3333333333333333,200.0,RTL
05:43:16,0.011540041615565618,0.044161866108576454,-0.019434744492173195,-0.22770427664120993,0.02359115146100521,0.004211038195838531,8.333333333333334,-2.0,-1004.0,-225.66666666666666,24.0,5.0,-35.362663766666664,149.16519503333333,43780.333333333336,-31.666666666666668,22.0,0.6666666666666666,300000.0,RTL
05:43:17,0.0039366078563034534,0.06367401281992595,-0.020766042172908783,-0.12368133664131165,0.025602861618002255,-0.005541475489735603,15.333333333333334,-7.666666666666667,-996.6666666666666,-122.33333333333333,26.333333333333332,-4.0,-35.36266716666667,149.1651958,43769.666666666664,-63.333333333333336,23.333333333333332,0.3333333333333333,300000.0,RTL
05:43:19,-0.015381982084363699,0.1446634034315745,-0.023874855910738308,0.06760166833798091,0.04221214602390925,-0.01146395318210125,44.333333333333336,24.666666666666668,-1006.3333333333334,69.0,42.333333333333336,-10.0,-35.362690666666666,149.16519893333336,43746.333333333336,-209.66666666666666,25.0,0.3333333333333333,300000.0,RTL
05:43:20,-0.037983896831671395,0.17065618435541788,-0.027058395246664684,-0.002546250820159912,0.029320209597547848,0.004795001198848088,69.33333333333333,40.333333333333336,-1000.3333333333334,-1.0,29.666666666666668,6.333333333333333,-35.3627217,149.1652021,43723.0,-337.0,27.0,0.3333333333333333,200.0,RTL
05:43:21,-0.04678543284535408,0.19085175295670828,-0.029231274500489235,-0.08319490651289622,0.025714191608130932,-0.004964447269837062,85.33333333333333,40.0,-1000.0,-81.0,25.666666666666668,-3.6666666666666665,-35.362747066666664,149.16520440000002,43708.0,-413.3333333333333,26.0,1.0,200.0,RTL
05:43:23,-0.06625231603781383,0.17926519612471262,-0.02868383191525936,-0.014987828365216652,-0.022307523836692173,-0.0013583889231085777,122.0,62.0,-994.6666666666666,-13.0,-21.333333333333332,0.0,-35.36283933333333,149.16521123333334,43712.333333333336,-592.0,28.0,-4.333333333333333,200.0,RTL
05:43:24,-0.07263806462287903,0.16158275306224823,-0.02836926405628522,0.004091629137595494,-0.02018937251220147,-0.0039031111324826875,133.0,61.333333333333336,-988.3333333333334,5.666666666666667,-18.666666666666668,-2.3333333333333335,-35.3629095,149.16521603333334,43765.333333333336,-645.0,27.0,-3.3333333333333335,193648.0,RTL
05:43:25,-0.07318163166443507,0.1452415039141973,-0.028063228353857994,-0.0005995041380325953,-0.027668141139050324,-0.006132494347790877,130.33333333333334,67.66666666666667,-990.6666666666666,1.0,-26.666666666666668,-4.333333333333333,-35.36295363333333,149.1652189,43791.333333333336,-660.3333333333334,25.666666666666668,-3.0,193648.0,RTL
05:43:27,-0.07850482066472371,0.0887358436981837,-0.027274660766124725,0.028955668210983276,-0.0452804851035277,-0.005158781306818128,132.33333333333334,70.33333333333333,-989.0,30.666666666666668,-43.666666666666664,-3.3333333333333335,-35.36307133333333,149.16522639999997,43849.0,-639.3333333333334,23.333333333333332,-3.6666666666666665,193648.0,RTL
05:43:28,-0.06842754781246185,0.02520612844576438,-0.026467614496747654,-0.03028535470366478,-0.05339126785596212,-0.015107075373331705,113.0,61.666666666666664,-990.3333333333334,-29.0,-52.0,-13.333333333333334,-35.36313866666667,149.1652302,43878.333333333336,-556.6666666666666,19.0,1.3333333333333333,300000.0,RTL
05:43:29,-0.05737487723429998,-0.009826264771011969,-0.02452821098268032,0.41208398217956227,-0.04894597393771013,0.027080162273099024,94.66666666666667,74.66666666666667,-990.0,413.3333333333333,-47.333333333333336,28.0,-35.3631734,149.1652319,43857.333333333336,-482.3333333333333,17.333333333333332,3.3333333333333335,300000.0,RTL
05:43:31,-0.030280072862903278,-0.057553631563981376,-0.026412321254611015,-0.31071041027704877,-0.024411094064513843,-0.01944453331331412,51.666666666666664,6.333333333333333,-994.6666666666666,-309.6666666666667,-22.666666666666668,-17.666666666666668,-35.3632381,149.16523443333335,43779.0,-251.0,9.0,1.6666666666666667,300000.0,RTL
05:43:32,-0.011903723701834679,-0.06792504712939262,-0.02804756599167983,-0.12603177626927695,0.03149051653842131,-0.004758066187302272,22.0,-2.6666666666666665,-1003.3333333333334,-125.0,32.0,-3.0,-35.36325823333333,149.16523526666668,43762.666666666664,-117.0,4.666666666666667,0.3333333333333333,77245.0,RTL
05:43:33,6.225575149680178e-05,-0.04918285459280014,-0.02798387346168359,0.39174019048611325,0.02047758363187313,0.007518757173481087,11.0,32.333333333333336,-1005.0,393.6666666666667,20.666666666666668,8.333333333333334,-35.363263966666665,149.16523543333332,43756.333333333336,-60.333333333333336,4.666666666666667,0.0,77245.0,RTL
05:43:35,-0.00025572185404598713,-0.004039904956395428,-0.029338859642545383,-0.24679401516914368,0.030381126950184505,0.0003809030167758465,0.0,-5.333333333333333,-990.3333333333334,-244.66666666666666,31.333333333333332,1.3333333333333333,-35.3632671,149.16523600000002,43769.666666666664,5.333333333333333,5.0,-0.3333333333333333,77245.0,RTL
05:43:36,-0.004548852603572111,-0.006227118661627173,-0.030470021689931553,-0.2583289643128713,-0.011807018425315619,0.0011807211364308994,0.6666666666666666,-5.333333333333333,-1001.0,-256.3333333333333,-10.333333333333334,2.0,-35.36326666666667,149.16523679999997,43776.333333333336,4.333333333333333,4.666666666666667,0.0,300000.0,RTL
05:43:37,-0.001293989170032243,-0.00785477583607038,-0.031042365357279778,-0.05212152500947317,-0.0011580752907320857,0.0005356849093611041,0.3333333333333333,-12.0,-998.0,-51.0,0.0,1.6666666666666667,-35.3632663,149.16523733333335,43781.333333333336,9.333333333333334,1.3333333333333333,0.0,300000.0,RTL
05:43:39,0.0026527359150350094,-0.00029586614497626823,-0.03211875632405281,0.35302751511335373,-0.0004290992704530557,-0.002279487826551,-1.6666666666666667,16.0,-1000.0,354.3333333333333,0.6666666666666666,-0.6666666666666666,-35.36326446666667,149.165238,43781.333333333336,11.0,-4.0,0.3333333333333333,300000.0,RTL
05:43:40,-0.00024574486693988246,0.001119617372751236,-0.032508437832196556,0.3536842515071233,-0.00218518761297067,-0.00043902150355279446,0.0,10.666666666666666,-999.0,354.6666666666667,-1.0,0.6666666666666666,-35.36326356666667,149.16523813333333,43781.333333333336,7.333333333333333,-4.0,0.0,200.0,RTL
05:43:41,-0.017595792810122173,0.0008928695072730383,-0.03291967759529749,-0.5572603866457939,-0.0016435195769493778,0.0023456828591103354,0.0,-12.333333333333334,-944.0,-555.0,-0.3333333333333333,3.3333333333333335,-35.3632632,149.16523850000002,43705.333333333336,5.333333333333333,-5.666666666666667,27.0,200.0,RTL
05:43:43,0.006708508570833753,-0.0008134460125196105,-0.03373821700612704,1.460009256998698,-0.0027950130364236734,0.0004493538678313295,-0.6666666666666666,73.66666666666667,-1034.3333333333333,1461.6666666666667,-1.6666666666666667,1.6666666666666667,-35.363262733333336,149.1652389333333,41988.666666666664,2.0,-8.333333333333334,115.33333333333333,200.0,RTL
05:43:44,0.024960236623883247,-0.004622714594006538,-0.03397583216428757,1.432558496793111,-0.005036914798741539,-0.00492473707223932,-2.6666666666666665,53.0,-985.6666666666666,1433.0,-3.6666666666666665,-3.0,-35.3632627,149.1652379,40634.0,1.0,-7.666666666666667,101.0,96947.0,RTL
05:43:45,0.031760742887854576,-0.0045445142313838005,-0.0344390869140625,0.5105274816354116,-0.001015574981768926,0.005909767855579655,-2.0,-10.666666666666666,-985.3333333333334,509.6666666666667,-0.3333333333333333,6.666666666666667,-35.3632627,149.16523673333336,39852.666666666664,2.0,-1.3333333333333333,99.33333333333333,96947.0,RTL
05:43:47,0.024944141507148743,-0.0014387679014665384,-0.03338637948036194,-0.6944486796855927,0.0038868960885641477,0.004407757815594475,0.0,-65.33333333333333,-955.6666666666666,-694.6666666666666,4.333333333333333,5.666666666666667,-35.3632626,149.16523456666664,37813.0,3.0,17.0,99.0,96947.0,RTL
05:43:48,-0.008328484060863653,0.0011226531156959634,-0.035011603186527886,-1.3892170588175456,-0.0012736622787391145,-0.006238183937966824,0.6666666666666666,-64.66666666666667,-1022.6666666666666,-1387.6666666666667,-0.3333333333333333,-4.333333333333333,-35.3632624,149.16523529999998,36534.666666666664,2.6666666666666665,19.666666666666668,97.66666666666667,200.0,RTL
05:43:49,-0.011982236367960772,0.0016571975235516827,-0.035832119484742485,-0.9952540993690491,0.0024769047740846872,0.0018485562565426032,0.3333333333333333,-21.0,-1003.0,-992.0,3.0,3.3333333333333335,-35.36326233333333,149.16523583333336,35781.333333333336,2.0,16.666666666666668,98.0,200.0,RTL
05:43:51,0.015964437276124954,0.0007746912500200173,-0.035118889063596725,1.269231955210368,0.0024274272533754506,0.0006811359780840576,1.0,61.0,-1024.6666666666667,1271.6666666666667,3.3333333333333335,2.0,-35.3632623,149.16523666666663,33744.333333333336,1.0,11.666666666666666,98.33333333333333,200.0,RTL
05:43:52,0.008821567442889014,0.00038733418720463913,-0.03503534818689028,0.62540935476621,-0.00462091308630382,-0.0011555931220451991,1.3333333333333333,-6.666666666666667,-993.6666666666666,625.3333333333334,-3.3333333333333335,1.0,-35.3632623,149.16523773333333,32475.0,0.3333333333333333,2.3333333333333335,100.66666666666667,133818.0,RTL
05:43:53,-0.005274388822726905,-0.0015615518592918913,-0.03537041942278544,-0.6261296222607294,-0.001261259972428282,-0.005762604530900717,0.6666666666666666,-59.0,-994.6666666666666,-625.6666666666666,0.0,-3.6666666666666665,-35.3632623,149.165238,31705.0,0.0,-2.3333333333333335,100.33333333333333,133818.0,RTL
05:43:55,-0.018373193840185802,-0.0008300148377505442,-0.03605673834681511,-1.4037707249323528,0.001574574892098705,-0.0032930776942521334,-1.3333333333333333,-53.333333333333336,-1013.0,-1401.6666666666667,2.3333333333333335,-1.3333333333333333,-35.3632623,149.16523796666664,29661.333333333332,1.0,-3.0,100.33333333333333,133818.0,RTL
05:43:56,-0.010445605963468552,0.0001681171803890417,-0.035235131780306496,-0.20446657637755075,0.0036991771776229143,-0.001413992450882991,-0.3333333333333333,32.0,-976.0,-200.66666666666666,4.0,0.3333333333333333,-35.36326226666667,149.16523766666668,28392.333333333332,0.0,-0.3333333333333333,100.66666666666667,75131.0,RTL
05:43:57,-0.002858847534904877,0.001021841346907119,-0.036160231878360115,0.5961827635765076,0.004565837482611339,0.0025711087121938667,-0.3333333333333333,56.333333333333336,-1006.3333333333334,599.3333333333334,4.666666666666667,4.0,-35.3632622,149.1652377,27618.0,0.0,0.0,99.0,75131.0,RTL
05:43:59,0.02135631504158179,-0.0003975282694833974,-0.03640231738487879,1.3839752276738484,0.0006059576408006251,0.0026474893869211278,-0.3333333333333333,46.333333333333336,-1010.6666666666666,1385.3333333333333,1.6666666666666667,4.0,-35.3632622,149.16523776666665,25567.666666666668,-0.3333333333333333,-3.0,99.33333333333333,75131.0,RTL
05:44:00,0.01775789229820172,0.0006533481743341932,-0.03615533312161764,0.2608872056007385,0.004614977088446419,-6.568493942419688e-05,0.0,-26.0,-974.3333333333334,260.3333333333333,5.0,1.6666666666666667,-35.3632622,149.1652373,24306.0,0.0,0.3333333333333333,101.66666666666667,258667.0,RTL
05:44:01,0.00962579669430852,0.00017401357520914948,-0.03705812245607376,-0.29263801996906597,-0.003031848173122853,-0.008730763414253792,0.0,-54.666666666666664,-981.6666666666666,-292.3333333333333,-2.0,-6.333333333333333,-35.3632622,149.1652373,23529.666666666668,0.0,0.0,100.0,258667.0,RTL
05:44:03,-0.018872796247402828,0.0011625863844528794,-0.03653244425853094,-0.8092192610104879,-0.001252286252565682,0.004581064063434799,0.3333333333333333,-5.666666666666667,-989.6666666666666,-805.3333333333334,-0.3333333333333333,6.0,-35.3632622,149.16523733333335,21496.0,0.0,1.0,100.0,258667.0,RTL
05:44:04,-0.016002860541145008,0.0021381544647738338,-0.036144678791364036,0.25019219021002453,0.0004691447053725521,0.003129339156051477,1.0,45.666666666666664,-1010.0,253.66666666666666,1.3333333333333333,4.666666666666667,-35.363262166666665,149.16523806666666,20236.333333333332,0.0,0.0,100.66666666666667,107644.0,RTL
05:44:05,-0.013443260230512047,0.0024484097181508937,-0.03625049442052841,0.7658198475837708,0.0022011601831763983,0.0017914509711166222,1.3333333333333333,60.0,-991.6666666666666,768.6666666666666,3.0,3.6666666666666665,-35.3632621,149.16523886666667,19476.333333333332,0.0,-4.333333333333333,101.0,107644.0,RTL
05:44:07,0.0100359918239216,-0.00043130756239406765,-0.037074716140826545,0.986624538898468,-0.002593400616509219,-0.0006754055308798949,0.0,10.0,-982.6666666666666,986.3333333333334,-1.6666666666666667,0.6666666666666666,-35.3632621,149.16523976666667,17443.333333333332,-1.0,-18.0,103.0,107644.0,RTL
05:44:08,-0.0187050923705101,-0.001066729533098017,-0.03743079056342443,-1.1683497826258342,-0.002464936590210224,0.00057114043738693,-1.6666666666666667,-67.0,-984.0,-1168.3333333333333,-1.3333333333333333,2.0,-35.3632621,149.16523956666666,16168.666666666666,-1.0,-18.0,102.33333333333333,200.0,RTL
05:44:09,-0.014776700797180334,-0.0023828509729355574,-0.03731862952311834,-1.4232352177302043,-0.006012292268375556,0.0025579999200999737,-2.0,-59.333333333333336,-1019.6666666666666,-1422.0,-4.333333333333333,4.666666666666667,-35.363262133333336,149.16523876666668,15388.666666666666,-1.0,-16.0,102.0,200.0,RTL
05:44:11,0.007867973142613968,-0.0023962282575666904,-0.036972545087337494,-0.1709262952208519,0.0020268757361918688,0.00660676423770686,-2.0,38.0,-987.0,-167.0,2.3333333333333335,8.0,-35.3632623,149.1652355,13342.0,0.0,8.333333333333334,103.0,200.0,RTL
05:44:12,0.026104373236497242,-0.001603778180045386,-0.03720454995830854,0.9624285896619161,0.0011200910278906424,0.0004036887160812815,0.6666666666666666,66.33333333333333,-1018.3333333333334,964.6666666666666,2.0,1.6666666666666667,-35.3632623,149.1652346,12078.333333333334,1.3333333333333333,20.666666666666668,96.66666666666667,100222.0,RTL
05:44:13,0.025602567940950394,-0.0006178924328802774,-0.03714478760957718,0.5552464922269186,0.0007089901676711937,-6.942202647527058e-05,0.0,5.333333333333333,-1064.0,556.3333333333334,1.3333333333333333,1.6666666666666667,-35.3632624,149.1652348,11446.0,2.0,22.0,63.333333333333336,100222.0,RTL
