time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
09:59:35,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.3333333333333333,AUTO,-0.0011860931699629873,0.0009826754685491323,0.021947619505226612,0.00022951752180233598,0.0003012629604199901,0.0015485927578993142,-35.3632622,149.1652375,1.0,-1.0,1.6666666666666667,2.6666666666666665,226186.0
09:59:36,0.0,1.0,-1000.0,0.5,0.5,1.0,AUTO,-0.001282812503632158,0.0009876235271804035,0.02182041760534048,0.00024725921684876084,0.00025680745602585375,0.0014543052529916167,-35.3632622,149.1652375,0.0,-1.0,1.5,3.0,226186.0
09:59:38,0.0,2.0,-1000.0,0.0,1.0,0.5,AUTO,-0.0011046516010537744,0.001408584590535611,0.02149935904890299,0.0002124482416547835,0.0002732396824285388,0.0014861697563901544,-35.3632621,149.1652374,0.0,0.0,0.0,1.0,254950.5
09:59:40,0.0,0.0,-1117.5,-5.0,3.5,0.0,AUTO,0.001880914845969528,0.0006543740018969402,0.02108736988157034,-0.006232292158529162,0.0032142725540325046,0.0004653479845728725,-35.3632621,149.1652375,301.5,0.0,0.0,-84.5,283715.0
09:59:41,0.25,-1.75,-1007.0,43.75,-7.5,2.0,AUTO,0.03746761381626129,-0.003857173869619146,0.020858345553278923,0.0435310248285532,-0.008605350274592638,0.002969650144223124,-35.363261924999996,149.16523792499999,1975.5,2.25,15.25,-147.0,191354.0
09:59:42,1.0,-9.5,-992.0,-60.5,58.5,-65.5,AUTO,0.05335525795817375,0.000202203169465065,-0.01699066930450499,-0.06102995038963854,0.05861510382965207,-0.06562004052102566,-35.3632615,149.1652402,3139.5,9.0,46.5,-147.0,191354.0
09:59:44,-1.5,4.0,-1002.5,45.5,-1.5,-5.5,AUTO,-0.06703073158860207,-0.00853099999949336,-0.09208856523036957,0.04519437253475189,-0.0025979945494327694,-0.005970389116555452,-35.363261050000006,149.16524575,6207.5,-2.5,-29.0,-150.0,221743.0
09:59:46,-2.5,7.0,-1002.0,60.5,4.0,4.0,AUTO,0.057279812172055244,0.008971100207418203,-0.09125638753175735,0.060260649770498276,0.0038372647832147777,0.005139344139024615,-35.363261800000004,149.16523495,9319.5,-8.5,-25.0,-154.0,252132.0
09:59:47,1.75,-2.75,-1001.5,-52.0,3.25,-18.25,AUTO,0.0015438313130289316,-0.005430664401501417,-0.08449949882924557,-0.05326876323670149,0.002841738038114272,-0.018310048850253224,-35.36326245,149.1652355,11258.25,0.25,19.0,-150.75,119294.0
09:59:48,0.0,-2.0,-1001.5,3.0,5.5,-28.5,AUTO,-0.017039701342582703,-0.0028682195115834475,-0.10421866178512573,0.002204498741775751,0.005295246606692672,-0.0288101714104414,-35.3632624,149.16523660000001,12422.0,4.5,6.5,-152.5,119294.0
09:59:50,-1.0,0.0,-1000.0,6.0,1.0,-13.0,AUTO,0.008643858134746552,0.006859707413241267,-0.15002381056547165,0.005592649104073644,0.0010829876700881869,-0.013420524075627327,-35.3632616,149.16523575000002,15540.5,0.0,-3.0,-153.0,106896.0
09:59:52,0.0,0.0,-999.5,-1.5,0.5,-16.0,AUTO,0.003634091466665268,0.0038554028142243624,-0.17595580965280533,-0.0027743009268306196,0.00024066944024525583,-0.016673964448273182,-35.36326165,149.16523575000002,18656.0,-3.0,5.0,-153.5,94498.0
09:59:53,0.25,-0.25,-995.75,-42.5,6.5,-9.25,AUTO,-0.010760666307760403,0.0036629283567890525,-0.19936541840434074,-0.04357923750649206,0.006126695501734503,-0.009125905577093363,-35.363261725,149.1652361,20602.5,-3.25,2.75,-153.0,188731.0
09:59:54,0.0,2.5,-982.0,-29.0,87.5,389.0,AUTO,-0.04739542677998543,0.03794056735932827,-0.11784021556377411,-0.030341005884110928,0.0873137004673481,0.39016224443912506,-35.363261949999995,149.16523565,21746.0,-13.0,-17.0,-144.5,188731.0
09:59:56,0.0,-4.5,-973.5,-34.5,37.0,-4.5,AUTO,0.043998658657073975,-0.02769583184272051,0.0639304630458355,-0.0355363953858614,0.036768073216080666,-0.0045477198727894574,-35.36326485,149.16523215,23898.0,10.0,24.5,-70.0,223778.5
09:59:58,0.0,-5.5,-974.0,-8.0,1.0,-2.5,AUTO,-0.010380059480667114,0.01565222255885601,0.057238269597291946,-0.009849062655121088,0.0005638585425913334,-0.002650369191542268,-35.36326165,149.1652387,24813.5,10.5,21.5,-22.5,258826.0
09:59:59,0.25,-8.25,-989.0,-74.25,12.25,-6.5,AUTO,-0.03087036730721593,0.031411511823534966,0.05184145085513592,-0.07473783753812313,0.011891583446413279,-0.00660566461738199,-35.36326125,149.16523957500002,24804.75,-10.0,-10.5,15.75,213205.0
10:00:00,3.0,25.5,-1015.0,48.0,19.0,1.0,AUTO,-0.02040602546185255,0.039051445201039314,0.04898206517100334,0.046271950006484985,0.018645266070961952,0.0010801336611621082,-35.36326245,149.16523805,24675.0,-32.0,-24.5,8.0,213205.0
10:00:02,-32.0,24.5,-998.0,-72.0,-29.0,-1598.5,AUTO,-0.0883062593638897,-0.07187854498624802,-1.6585748791694641,-0.07385243475437164,-0.029433407180476934,-1.5986939072608948,-35.3632762,149.1652295,24610.5,-134.0,-61.0,-1.0,179386.5
