,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:28:14.290,158986.0,0.3,0.0,8.4,0.25,2.1,0.0,18829.0,160.0,1.0,0.1,50.0,50.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:18.307,100852.0,0.8,2.0,10.1,0.25,1.7,0.0,0.0,550.0,1.0,0.1,50.0,50.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:22.320,200.0,0.0,0.9,5.4,0.25,1.1,0.0,7682.0,360.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:26.351,300000.0,0.6,0.0,-10.0,0.25,4.1,0.0,10735.0,1000.0,1.0,0.1,50.0,50.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:30.369,70849.0,1.1,2.0,-6.2,0.25,0.0,0.0,16328.0,440.0,1.0,0.1,50.0,50.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:34.437,203623.0,0.7,1.2,-8.0,0.25,4.1,0.0,12824.0,620.0,1.0,0.1,50.0,50.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:38.447,200.0,0.2,1.2,4.5,0.25,5.1,0.0,0.0,870.0,1.0,0.1,50.0,50.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:42.463,98774.0,0.5,1.8,-7.9,0.25,3.7,0.0,12431.0,0.0,1.0,0.1,50.0,50.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:46.496,300000.0,0.6,0.0,10.1,0.25,3.4,0.0,11505.0,910.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:50.008,200.0,0.0,1.5,10.1,0.25,0.0,0.0,18622.0,160.0,1.0,0.1,50.0,50.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:54.037,300000.0,0.0,0.0,9.0,0.25,0.0,0.0,0.0,50.0,1.0,0.1,50.0,50.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0
17:28:58.063,194026.0,0.0,1.4,4.4,0.25,4.8,0.0,1705.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:02.095,215288.0,0.8,2.0,2.5,0.25,3.3,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:06.118,126655.0,1.1,1.7,10.1,0.25,0.0,0.0,32000.0,960.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:10.140,126013.0,0.0,1.8,-1.8,0.25,0.9,0.0,15409.0,620.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:14.157,99960.0,0.2,2.0,2.1,0.25,4.3,0.0,0.0,950.0,1.0,0.1,50.0,50.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:18.185,300000.0,0.1,0.2,-9.2,0.25,1.4,0.0,8303.0,490.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:22.212,124764.0,0.9,0.0,10.1,0.25,2.4,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:26.245,253984.0,0.0,0.6,5.8,0.25,0.0,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:30.275,300000.0,0.0,1.1,-10.0,0.25,0.0,0.0,6732.0,330.0,1.0,0.1,50.0,50.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:34.287,200.0,0.5,0.0,-10.0,0.25,0.8,0.0,0.0,750.0,1.0,0.1,50.0,50.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:38.303,43256.0,0.0,0.3,3.6,0.25,5.1,0.0,25562.0,1000.0,1.0,0.1,50.0,50.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:42.323,137023.0,0.4,1.4,-7.5,0.25,3.1,0.0,281.0,230.0,1.0,0.1,50.0,50.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:46.357,219098.0,0.8,0.0,7.7,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:50.394,300000.0,0.0,0.1,5.9,0.25,3.1,0.0,32000.0,360.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:54.412,84189.0,1.1,1.6,-0.0,0.25,4.7,0.0,3102.0,1000.0,1.0,0.1,50.0,50.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0
17:29:58.429,50920.0,0.6,0.0,-1.7,0.25,2.2,0.0,13826.0,160.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:02.452,99988.0,0.9,1.4,-10.0,0.25,0.0,0.0,32000.0,490.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:06.470,46459.0,0.8,1.9,-5.3,0.25,0.0,0.0,32000.0,790.0,1.0,0.1,50.0,50.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:10.498,263802.0,0.5,0.2,10.1,0.25,5.1,0.0,6799.0,200.0,1.0,0.1,50.0,50.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:14.025,224895.0,1.1,1.2,8.0,0.25,0.1,0.0,5581.0,790.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:18.039,200.0,0.0,0.7,8.5,0.25,5.1,0.0,0.0,680.0,1.0,0.1,50.0,50.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:22.055,200.0,0.7,0.0,3.2,0.25,3.5,0.0,0.0,1000.0,1.0,0.1,50.0,50.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:26.072,60776.0,0.2,2.0,-10.0,0.25,3.5,0.0,16505.0,10.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30:30.108,255404.0,0.6,1.2,4.6,0.25,0.7,0.0,27390.0,1000.0,1.0,0.1,50.0,50.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0
