time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
09:25:34,1500.0,-35.3632621,149.1652374,0.0,-1.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,0.0005821258528158069,0.0015790280885994434,0.026530995965003967,0.0001516111078672111,0.00017944650608114898,0.002218513749539852,STABILIZE
09:25:36,1500.0,-35.3632622,149.16523755,0.0,-1.5,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.00018794624907059188,0.0013175843050703406,0.024956483393907547,0.00021124888735357672,0.0002353378222323954,0.002005463233217597,STABILIZE
09:25:38,1500.0,-35.36326215,149.1652375,0.0,-1.0,0.5,0.5,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0007795398123562336,0.001028702245093882,0.024068637751042843,0.00020355370361357927,0.0002940328267868608,0.0020398118067532778,STABILIZE
09:25:42,1500.0,-35.3632621,149.1652375,0.0,-1.0,2.0,0.5,0.0,1.0,-1000.0,0.0,0.0,1.0,-0.0006662063242401928,0.000935472286073491,0.02273197192698717,0.00019852104014717042,0.000249431817792356,0.00174767489079386,STABILIZE
09:25:46,1500.0,-35.3632622,149.1652375,0.0,-1.0,2.0,2.0,0.0,2.0,-1000.0,0.0,1.0,0.0,-0.0008976692915894091,0.0009651877917349339,0.02168729156255722,0.0003212964511476457,0.00025028130039572716,0.0015317017678171396,STABILIZE
09:25:50,1500.0,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.00126531976275146,0.0009963589254766703,0.020880160853266716,0.00021016347454860806,0.0002365708351135254,0.0014667707728222013,STABILIZE
09:25:52,1500.0,-35.36326215,149.1652375,4.5,-0.5,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,0.0,-0.0011832526652142406,0.0010252248030155897,0.0206311559304595,0.00024808337911963463,0.00023991544730961323,0.0013654036447405815,AUTO
09:25:53,145627.0,-35.3632621,149.1652375,6.5,0.0,0.0,0.0,0.0,1.0,-1000.0,0.5,0.75,0.0,-0.001042562405928038,0.0011851044546347111,0.02049399632960558,0.00025922773056663573,0.0003125272487523034,0.0013816079299431294,AUTO
09:25:54,145627.0,-35.3632621,149.1652375,8.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.5,0.5,0.0,-0.0008075622608885169,0.0014645030605606735,0.020329062826931477,0.000379543547751382,0.00027613368001766503,0.0012547521037049592,AUTO
09:25:56,145627.0,-35.3632621,149.1652375,617.0,0.0,0.5,-105.5,0.0,0.0,-1085.5,25.0,1.0,0.0,0.006674068397842348,0.000426280646934174,0.01972040720283985,0.02450631943065673,-0.0001683731097728014,0.000688456988427788,AUTO
09:25:58,145627.0,-35.363261300000005,149.16524175,3501.0,4.0,44.5,-148.0,3.5,-8.0,-1002.5,-25.0,14.0,-62.5,0.016647962853312492,0.014131808653473854,-0.04505789838731289,-0.026157855289056897,0.013852451927959919,-0.06268505565822124,AUTO
09:25:59,42077.0,-35.363261325,149.1652458,5026.0,-12.5,13.25,-149.0,4.0,-3.25,-1002.75,-34.5,-47.5,-15.75,-0.06094201188534498,0.014007263584062457,-0.10327712446451187,-0.03524605184793472,-0.0483666961081326,-0.015296394703909755,AUTO
