,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
17:00:35.404,148801.0,0.5,0.2,-9.2,0.25,2.6,0.0,10403.0,150.0,1.0
17:00:41.222,18507.0,0.2,0.5,-6.3,0.25,4.5,0.0,15.0,180.0,1.0
17:00:47.103,146351.0,0.2,0.4,-7.9,0.25,1.1,0.0,7678.0,940.0,1.0
17:00:53.015,44426.0,0.4,0.3,4.9,0.25,0.6,0.0,3889.0,190.0,1.0
17:00:59.019,52411.0,0.2,1.5,-8.1,0.25,1.9,0.0,1617.0,120.0,1.0
17:01:05.028,50393.0,0.5,0.5,-8.1,0.25,0.3,0.0,8742.0,110.0,1.0
17:01:10.982,128057.0,0.5,1.3,-6.3,0.25,3.8,0.0,6066.0,410.0,1.0
17:01:15.921,122711.0,0.4,0.4,-9.4,0.25,2.6,0.0,17291.0,190.0,1.0
17:01:21.294,113934.0,0.5,0.3,5.3,0.25,5.1,0.0,4027.0,40.0,1.0
17:01:27.205,86768.0,0.5,0.9,0.5,0.25,1.5,0.0,11412.0,80.0,1.0
17:01:33.211,13415.0,0.5,0.5,4.8,0.25,0.1,0.0,5187.0,620.0,1.0
17:01:39.128,1910.0,0.9,0.5,-3.1,0.25,1.0,0.0,1555.0,240.0,1.0
17:01:44.821,23255.0,0.9,1.2,-7.9,0.25,0.8,0.0,2224.0,80.0,1.0
17:01:49.778,45244.0,0.9,1.1,2.8,0.25,0.2,0.0,2829.0,630.0,1.0
17:01:54.712,93705.0,0.2,0.7,-9.8,0.25,2.1,0.0,10579.0,100.0,1.0
17:02:00.073,51712.0,0.2,1.2,-8.1,0.25,2.1,0.0,26178.0,220.0,1.0
17:02:06.024,44158.0,0.5,0.3,-7.8,0.25,2.5,0.0,2652.0,730.0,1.0
17:02:11.829,1899.0,0.5,0.4,-6.5,0.25,0.1,0.0,2803.0,80.0,1.0
17:02:16.822,8991.0,0.3,0.5,-5.3,0.25,2.4,0.0,21195.0,210.0,1.0
17:02:22.203,3283.0,1.1,0.2,-3.7,0.25,4.1,0.0,3763.0,500.0,1.0
17:02:28.039,22883.0,0.3,0.5,-4.9,0.25,0.4,0.0,5123.0,10.0,1.0
