,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:00:00.465,29930.0,0.0,0.0,0.4,0.6,240.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,5.5,5.5
19:00:06.015,5023.0,0.0,0.0,1.1,1.0,1000.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,4.5,6.4,695.0,6.0,4.5
19:00:22.351,11270.0,0.0,0.0,0.8,2.0,60.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,2.7,10.1,396.0,3.5,4.0
19:00:26.354,31338.0,0.0,0.0,0.0,1.1,50.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,3.7,1000.0,3.0,2.0
19:00:33.431,14968.0,0.0,0.0,0.6,2.0,710.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,3.7,5.7,653.0,2.0,2.5
19:00:44.249,0.0,0.0,0.0,0.4,0.3,900.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,0.2,534.0,2.0,4.5
19:00:49.623,32000.0,0.0,0.0,0.5,0.9,900.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,0.5,4.7,291.0,5.0,4.0
19:00:54.480,10290.0,0.0,0.0,0.7,0.2,950.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.5,7.4,690.0,3.5,6.0
19:00:59.068,25963.0,0.0,0.0,0.7,1.9,620.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,8.3,2.4,0.0,5.0,5.0
19:01:07.088,8663.0,0.0,0.0,0.4,1.4,600.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.9,213.0,4.0,4.0
