time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
18:59:44,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,3.0,1.0,-0.0004351930838311091,0.0009763088892214,0.023408717941492796,0.0032796140731079504,0.00023824090021662414,0.001786814333172515,0.0,1.5,-1000.0,0.0,0.0,0.0
18:59:53,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,1.3333333333333333,-0.0012299913505557925,0.000969289118074812,0.021851749625056982,0.0002379739744355902,0.0002622384490678087,0.0015768133162055165,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
18:59:59,1500.0,AUTO,-35.3632622,149.16523744,2.4,-1.0,-0.6,-1.8,-0.0012054520659148694,0.0009616197319701314,0.021570807695388793,0.00021330101881176234,0.00021863054716959597,0.0014977857004851102,0.0,1.2,-1000.0,0.2,0.2,0.8
19:00:01,1500.0,AUTO,-35.363262,149.16523783333335,1606.5,1.5,11.333333333333334,-141.33333333333334,0.028659341546396416,-0.00222444353858009,0.020483197333912056,0.03769042932738861,-0.006575942388735712,0.0022575516486540437,0.16666666666666666,-1.3333333333333333,-1026.0,38.0,-5.666666666666667,1.6666666666666667
19:00:05,1500.0,AUTO,-35.36326141666667,149.16523998333335,7735.333333333333,-9.666666666666666,-51.333333333333336,-150.66666666666666,-0.0005838883419831594,0.0054424230135434,-0.10467348992824554,0.06505146498481433,0.008327870474507412,-0.0011711795523297042,-5.0,10.833333333333334,-1002.6666666666666,65.16666666666667,8.666666666666666,-1.5
19:00:07,1500.0,AUTO,-35.363263100000005,149.16523555,10692.333333333334,3.0,13.166666666666666,-149.66666666666666,0.017819311702623963,-0.020458322949707508,-0.07193659556408723,-0.057040614541620016,-0.003405933268368244,0.003163652727380395,1.0,-1.8333333333333333,-999.3333333333334,-55.666666666666664,-3.0,2.8333333333333335
19:00:21,1500.0,AUTO,-35.36326233333333,149.16523818333332,32537.833333333332,0.0,1.5,-153.0,1.5425097293094343e-05,0.001061763643519953,-0.16869657983382544,0.0013434616460775335,0.0001942635183998694,0.014952609781175852,0.0,0.0,-1000.0,2.1666666666666665,0.5,14.333333333333334
19:00:23,1500.0,AUTO,-35.363262216666676,149.16523803333334,35502.5,0.0,0.0,-153.0,0.0018437465963264306,0.0012054146888355415,-0.1444783757130305,-3.664317773655057e-05,0.0002174003942248722,0.011443516084303459,0.0,0.0,-999.6666666666666,0.6666666666666666,0.6666666666666666,11.166666666666666
19:00:25,1500.0,AUTO,-35.36326213333333,149.16523775000002,38618.833333333336,0.0,0.0,-153.0,0.002292828323940436,0.0015130467751684289,-0.12517605101068816,0.0003360453508018206,0.0004807889248089244,0.008657023776322603,0.0,0.0,-999.8333333333334,1.0,1.1666666666666667,8.5
19:00:32,1500.0,AUTO,-35.3632631,149.16523584,48347.6,-23.2,-27.0,-112.4,-0.02876647040247917,0.01596970185637474,0.2150062307715416,0.02646790014114231,-0.08155375719070435,0.2586499243974686,1.8333333333333333,5.333333333333333,-954.5,5.166666666666667,-48.166666666666664,259.1666666666667
