time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:58:29.593,0,0,-1,1,0
11:58:29.795,0,0,-1,1,0
11:58:29.996,0,0,-1,1,0
11:58:30.200,0,0,-1,1,0
11:58:30.401,0,0,-1,1,0
11:58:30.605,0,0,-1,1,0
11:58:30.807,0,0,-1,1,0
11:58:31.010,0,0,-1,1,0
11:58:31.212,0,0,-1,1,0
11:58:31.414,0,0,-2,1,0
11:58:31.616,0,0,-2,0,-2
11:58:31.818,0,8,-2,0,-2
11:58:32.021,0,8,-2,0,-2
11:58:32.225,0,8,-2,0,-2
11:58:32.426,0,8,-2,0,-2
11:58:32.629,0,8,-2,0,-2
11:58:32.831,0,8,-2,0,-2
11:58:33.033,0,8,-2,0,-2
11:58:33.235,0,8,-2,0,-2
11:58:33.439,0,18,0,0,-1
11:58:33.642,0,19,0,0,-1
11:58:33.844,0,19,0,0,-1
11:58:34.046,0,19,0,0,-1
11:58:34.249,0,19,0,0,-1
11:58:34.451,0,19,0,0,-1
11:58:34.653,0,19,0,0,-1
11:58:34.854,0,19,0,0,-1
11:58:35.056,0,19,0,0,-1
11:58:35.258,0,19,0,0,-1
11:58:35.461,0,18,0,0,-1
11:58:35.664,0,53,0,1,-32
11:58:35.867,0,53,0,1,-32
11:58:36.069,0,53,0,1,-32
11:58:36.273,0,53,0,1,-32
11:58:36.476,0,53,0,1,-32
11:58:36.679,0,53,0,1,-32
11:58:36.881,0,53,0,1,-32
11:58:37.084,0,53,0,1,-32
11:58:37.288,0,53,0,1,-32
11:58:37.490,0,2100,2,19,-147
11:58:37.691,0,2485,4,29,-148
11:58:37.893,0,2485,4,29,-148
11:58:38.099,0,2485,4,29,-148
11:58:38.301,0,2485,4,29,-148
11:58:38.502,0,2485,4,29,-148
11:58:38.708,0,2485,4,29,-148
11:58:38.910,0,2485,4,29,-148
11:58:39.112,0,2485,4,29,-148
11:58:39.314,0,2485,4,29,-148
11:58:39.516,0,5003,2,21,-148
11:58:39.718,0,5387,1,3,-147
11:58:39.921,0,5387,1,3,-147
11:58:40.128,0,5387,1,3,-147
11:58:40.331,0,5387,1,3,-147
11:58:40.534,0,5387,1,3,-147
11:58:40.737,0,5387,1,3,-147
11:58:40.939,0,5387,1,3,-147
11:58:41.143,0,5387,1,3,-147
11:58:41.345,0,7694,-13,-61,-150
11:58:41.547,0,8083,-16,-57,-151
11:58:41.748,0,8474,-18,-49,-152
11:58:41.950,0,8474,-18,-49,-152
11:58:42.152,0,8474,-18,-49,-152
11:58:42.355,0,8474,-18,-49,-152
11:58:42.557,0,8474,-18,-49,-152
11:58:42.758,0,8474,-18,-49,-152
11:58:42.961,0,8474,-18,-49,-152
11:58:43.165,0,8474,-18,-49,-152
11:58:43.366,0,8474,-18,-49,-152
11:58:43.568,0,11190,22,32,-147
11:58:43.770,0,11571,31,25,-148
11:58:43.971,0,11571,31,25,-148
11:58:44.174,0,11571,31,25,-148
11:58:44.376,0,11571,31,25,-148
11:58:44.577,0,11571,31,25,-148
11:58:44.779,0,11571,31,25,-148
11:58:44.982,0,11571,31,25,-148
11:58:45.185,0,11571,31,25,-148
11:58:45.387,0,12731,28,-4,-151
11:58:45.590,0,14302,2,-15,-153
11:58:45.791,0,14695,-3,-12,-152
11:58:45.998,0,14695,-3,-12,-152
11:58:46.203,0,14695,-3,-12,-152
11:58:46.405,0,14695,-3,-12,-152
11:58:46.607,0,14695,-3,-12,-152
11:58:46.808,0,14695,-3,-12,-152
11:58:47.011,0,14695,-3,-12,-152
11:58:47.213,0,14695,-3,-12,-152
11:58:47.415,0,16259,-15,5,-151
11:58:47.618,0,17432,-13,10,-152
11:58:47.819,0,17822,-11,10,-152
11:58:48.021,0,17822,-11,10,-152
11:58:48.223,0,17822,-11,10,-152
11:58:48.425,0,17822,-11,10,-152
11:58:48.628,0,17822,-11,10,-152
11:58:48.832,0,17822,-11,10,-152
11:58:49.033,0,17822,-11,10,-152
11:58:49.236,0,17822,-11,10,-152
11:58:49.440,0,19778,-3,4,-152
11:58:49.644,0,20952,-1,2,-153
11:58:49.847,0,20952,-1,2,-153
11:58:50.048,0,20952,-1,2,-153
11:58:50.250,0,20952,-1,2,-153
11:58:50.454,0,20952,-1,2,-153
11:58:50.657,0,20952,-1,2,-153
11:58:50.859,0,20952,-1,2,-153
11:58:51.062,0,20952,-1,2,-153
11:58:51.264,0,20952,-1,2,-153
11:58:51.468,0,22907,0,2,-153
