time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
16:10:43,AUTO,0.004427154664881527,-0.0036181624745950103,0.26526324450969696,-0.007175457431003451,-0.01032341131940484,0.003188663278706372,-35.363263,149.16523745,27534.5,-9.0,3.5,-152.0,1500.0,1.0,0.0,-999.0,-5.5,-9.0,2.0,1500.0
16:10:45,AUTO,-0.020276345923775807,0.0380951464176178,-0.053483941592276096,0.17614440619945526,-0.1290196254849434,-0.5855216085910797,-35.36326385,149.16523645,30613.5,-29.0,-31.5,-143.0,1151.0,0.5,9.5,-994.5,177.0,-127.5,-585.0,1500.0
16:10:47,AUTO,0.08905733376741409,0.04348736722022295,-1.7606971263885498,-0.010082162916660309,-0.18758031725883484,-0.7686610817909241,-35.3632643,149.1652385,33509.0,59.5,62.5,-135.5,1500.0,19.0,-1.5,-1006.0,-9.0,-186.0,-768.0,1500.0
16:10:49,AUTO,-0.08976465463638306,-0.045724693685770035,-2.0713205337524414,0.07487471774220467,0.19693125784397125,0.023024575784802437,-35.3632558,149.1652348,36434.5,-61.5,-90.0,-140.0,1500.0,-16.5,-12.0,-1020.5,75.5,197.5,22.5,1500.0
16:10:51,AUTO,0.03507208451628685,0.10204116255044937,-2.0434913635253906,0.07135742902755737,0.015204999595880508,0.007224777713418007,-35.363270400000005,149.16522989999999,39512.5,-40.5,57.0,-153.0,1500.0,-7.5,17.0,-1002.0,72.0,15.5,7.0,1500.0
16:10:53,AUTO,0.09742683917284012,-0.08050996996462345,-1.968517541885376,-0.05028663016855717,-0.14321645721793175,0.0993503499776125,-35.363259049999996,149.1652469,42490.0,160.0,25.5,-143.0,1500.0,34.5,-13.0,-1015.0,-49.0,-141.5,99.0,1500.0
16:10:55,AUTO,-0.21265998482704163,-0.06086179427802563,-2.137941002845764,-0.15398944541811943,0.20322606712579727,-0.27001938968896866,-35.3632433,149.16523080000002,45474.0,-72.0,-95.5,-141.5,1284.0,-18.0,-20.5,-997.0,-152.0,203.5,-269.0,1500.0
16:10:57,AUTO,-0.07296869158744812,0.107510045170784,2.782363772392273,0.1885596588253975,0.1152309998869896,-0.7207801342010498,-35.36327205,149.1652541,47796.5,-85.0,250.0,-131.0,1284.0,-67.0,16.5,-1062.5,189.0,116.0,-720.5,1500.0
16:10:59,AUTO,0.042201637756079435,0.12379966303706169,2.0729962587356567,-0.3600318729877472,-0.5757191777229309,0.03509054705500603,-35.36326895,149.16526505000002,50046.5,50.5,-261.0,-40.0,1500.0,59.5,10.5,-997.0,-358.0,-574.5,35.0,1500.0
16:11:01,AUTO,-0.06664157472550869,-0.1494813859462738,2.1041412353515625,0.8985661864280701,0.2573140934109688,0.016280825017020106,-35.36326415,149.16523275,50174.5,29.5,28.0,28.0,1500.0,-9.5,47.0,-1035.5,902.5,258.0,16.5,1500.0
16:11:03,AUTO,0.09540079161524773,-0.010703492735046893,2.420434832572937,0.5264512896537781,0.01747843064367771,0.8613391816616058,-35.36326775,149.16524495,49951.0,-69.5,14.5,-2.0,1500.0,-11.0,1.0,-1012.0,527.0,18.5,861.5,1500.0
16:11:05,AUTO,0.029395490884780884,-0.13157480210065842,-3.0904511213302612,-0.40286238491535187,-0.04860604368150234,-0.05393126979470253,-35.3632933,149.16524364999998,49941.5,-210.0,-32.5,-1.0,1500.0,-41.0,-41.5,-1004.0,-400.5,-46.5,-53.0,1500.0
16:11:07,AUTO,0.03983927145600319,-0.13565241545438766,-3.0470818281173706,-0.05738124996423721,-0.003377806395292282,0.2305397465825081,-35.36334985,149.1652385,49940.5,-384.5,-26.0,-3.0,1549.0,-78.5,-43.0,-1000.5,-55.0,-2.0,230.5,1500.0
16:11:09,AUTO,-0.00017314887372776866,-0.13340558856725693,-2.5936567783355713,0.19163902569562197,0.031301611103117466,0.19249248504638672,-35.36342965,149.1652342,49978.5,-475.5,-27.0,-2.0,1549.0,-118.5,6.0,-998.5,194.0,33.0,192.5,1500.0
16:11:11,AUTO,0.0077589405700564384,-0.09885445237159729,-2.469163417816162,0.38287609070539474,0.06343656219542027,-0.02839613612741232,-35.363518049999996,149.16522935,50016.0,-488.5,-23.5,-1.5,1500.0,-113.5,25.5,-999.5,384.5,65.0,-27.0,1500.0
16:11:13,AUTO,0.05000531114637852,-0.013945999089628458,-2.46811306476593,-0.638881117105484,0.04769393987953663,0.029576006811112165,-35.363598249999995,149.1652252,50052.5,-376.0,-16.5,1.0,1500.0,-93.0,-17.5,-998.5,-636.5,49.5,29.5,1500.0
16:11:15,AUTO,0.04616435058414936,0.14234233647584915,-2.4585810899734497,0.5292667895555496,0.028602919541299343,-0.011390793602913618,-35.36364435,149.16522675,50020.5,-79.0,50.0,5.0,1500.0,-19.5,52.0,-1013.0,533.0,30.0,-10.5,1500.0
16:11:17,AUTO,-0.1678316965699196,0.10135217383503914,2.9693264961242676,-0.2726270854473114,-0.02181527018547058,-0.7422806918621063,-35.36363555,149.16525435,49953.0,177.5,201.0,4.0,1500.0,-2.3333333333333335,54.333333333333336,-1008.0,-42.666666666666664,-4.333333333333333,-758.0,1500.0
16:11:19,AUTO,-0.2004246488213539,-0.05484540015459061,2.4564428329467773,-0.07691766135394573,0.004972075577825308,0.031514208763837814,-35.36359065,149.16531415,49933.5,336.0,354.5,1.0,1521.0,-59.0,102.5,-996.5,-75.0,7.0,31.0,1500.0
16:11:21,AUTO,-0.17155513912439346,-0.05560622923076153,2.4774250984191895,-0.011412120424211025,-0.00974827422760427,0.002015729289269075,-35.36352083333333,149.16540733333332,49959.666666666664,443.0,469.6666666666667,-3.0,1507.0,-60.666666666666664,122.33333333333333,-988.6666666666666,1.0,-5.333333333333333,3.3333333333333335,1500.0
16:11:23,AUTO,-0.13176578283309937,-0.07337608188390732,2.4798673391342163,-0.0249080378562212,-0.012959861196577549,0.008185464306734502,-35.36343325,149.16552274999998,50065.0,466.0,499.5,-1.5,1500.0,-74.33333333333333,138.33333333333334,-985.0,1.6666666666666667,2.0,6.666666666666667,1500.0
16:11:25,AUTO,-0.1415084699789683,-0.07038123657306035,2.4793285528818765,0.0031521879136562347,-0.005383733504762252,0.0042457736368911965,-35.36335483333333,149.1656273,50030.666666666664,465.0,505.0,3.3333333333333335,1500.0,-65.0,133.33333333333334,-984.0,5.333333333333333,-3.3333333333333335,4.666666666666667,1500.0
16:11:27,AUTO,-0.13700741032759348,-0.07221567630767822,2.479775826136271,0.01093623290459315,-0.0032020661359031997,0.004230136672655742,-35.36327106666666,149.16573916666667,50015.0,463.3333333333333,503.6666666666667,0.6666666666666666,1500.0,-71.0,153.0,-994.3333333333334,13.333333333333334,-1.0,5.0,1500.0
16:11:29,AUTO,-0.13238410651683807,-0.07146396736303966,2.479369640350342,-0.005140343060096105,0.0010562264360487461,0.0018082382933547099,-35.36318766666667,149.165851,49998.333333333336,460.3333333333333,500.3333333333333,0.3333333333333333,1500.0,-55.333333333333336,137.0,-990.0,-3.0,3.3333333333333335,3.0,1500.0
16:11:31,AUTO,-0.14168240129947662,-0.06118717044591904,2.5691543420155845,-0.02141124289482832,-0.012009928623835245,0.3262314200401306,-35.3631045,149.16596143333334,49994.333333333336,455.6666666666667,498.0,0.0,1576.0,-60.0,145.0,-990.6666666666666,-19.0,-9.333333333333334,326.6666666666667,1500.0
16:11:33,AUTO,-0.13579159478346506,0.06677501027782758,-2.879755735397339,-0.005113513208925724,0.008560587962468466,0.39601250489552814,-35.36302263333334,149.16607166666668,50003.333333333336,451.6666666666667,497.0,0.3333333333333333,1576.0,75.66666666666667,137.0,-992.6666666666666,-3.0,10.666666666666666,396.6666666666667,1500.0
16:11:35,AUTO,-0.11439636846383412,0.10612522065639496,-2.6122334798177085,0.024360605825980503,-0.000574079342186451,-0.01231978926807642,-35.3629403,149.16618203333334,50003.333333333336,462.0,497.0,0.6666666666666666,1500.0,107.0,125.33333333333333,-994.3333333333334,27.0,1.3333333333333333,-11.0,1500.0
16:11:37,AUTO,-0.11561217655738194,0.09723116457462311,-2.6165242195129395,0.015416481842597326,-0.011363653310885033,0.00274277338758111,-35.3628567,149.16629303333332,50021.0,461.6666666666667,499.0,0.0,1500.0,101.66666666666667,116.33333333333333,-986.0,17.666666666666668,-9.0,3.3333333333333335,1500.0
16:11:39,AUTO,-0.11621299137671788,0.09740997602542241,-2.6161251068115234,-0.0082025279601415,-0.0022199700276056924,-0.0007405156114449104,-35.362773733333334,149.16640373333334,50017.333333333336,456.6666666666667,495.6666666666667,0.6666666666666666,1500.0,100.66666666666667,117.0,-991.0,-5.666666666666667,0.3333333333333333,0.6666666666666666,1500.0
16:11:41,AUTO,-0.1181525985399882,0.10261862973372142,-2.6171651681264243,0.031220162908236187,-0.009330128668807447,0.0028493424567083516,-35.3626913,149.1665141,50001.0,457.0,496.0,0.0,1500.0,98.0,119.0,-984.3333333333334,34.0,-7.666666666666667,4.666666666666667,1500.0
16:11:43,AUTO,-0.13084323704242706,0.09287079672018687,-2.7379462718963623,-0.007147353142499924,0.008247228960196177,-0.5020062429830432,-35.3626093,149.1666235,49986.333333333336,458.0,499.3333333333333,-0.3333333333333333,1063.0,82.66666666666667,124.33333333333333,-983.6666666666666,-4.333333333333333,10.333333333333334,-500.3333333333333,1500.0
16:11:45,AUTO,-0.04886375771214565,-0.10179683317740758,2.0555861790974936,0.13906109084685644,-0.01285195785264174,-0.699331521987915,-35.36252606666667,149.1667332,50012.666666666664,451.0,484.3333333333333,-8.333333333333334,1063.0,-109.66666666666667,99.0,-991.6666666666666,141.0,-10.666666666666666,-697.3333333333334,1500.0
16:11:47,AUTO,0.055498932798703514,-0.04991084958116213,1.5293583869934082,0.28066449364026386,0.056327033787965775,-0.026733243217070896,-35.362454066666665,149.16683026666666,50056.0,340.6666666666667,389.0,0.0,1500.0,-121.0,25.333333333333332,-1004.3333333333334,285.0,57.666666666666664,-25.0,1500.0
16:11:49,AUTO,0.058303256829579674,0.06049394607543945,1.54073965549469,0.6333999832471212,0.07543757806221645,-0.01284222894658645,-35.362408433333336,149.16689763333335,49994.666666666664,194.0,204.33333333333334,0.3333333333333333,1500.0,-67.0,30.333333333333332,-1006.3333333333334,635.6666666666666,77.33333333333333,-10.666666666666666,1500.0
16:11:51,AUTO,0.05473159377773603,0.16677420834700266,1.5330626964569092,0.3854653984308243,0.021433797975381214,-0.15650158592810234,-35.362392633333336,149.16691376666668,49953.0,22.333333333333332,-82.0,0.6666666666666666,1500.0,13.333333333333334,26.666666666666668,-1015.0,387.0,23.333333333333332,-154.33333333333334,1500.0
16:11:53,AUTO,-0.1860701640446981,0.06166022829711437,0.17364460660610348,0.05415341258049011,-0.028880555803577106,-0.7152739763259888,-35.362403900000004,149.16686796666667,49922.333333333336,-108.66666666666667,-342.3333333333333,0.3333333333333333,1500.0,0.6666666666666666,88.33333333333333,-1007.6666666666666,56.333333333333336,-25.666666666666668,-712.6666666666666,1500.0
16:11:55,AUTO,-0.07101497054100037,-0.19615060091018677,-1.2442163228988647,0.03541753254830837,0.009041868926336369,-0.7189845442771912,-35.36243313333333,149.16677270000002,49918.333333333336,-188.66666666666666,-531.0,0.0,1077.0,-125.66666666666667,24.666666666666668,-1001.0,36.666666666666664,11.333333333333334,-716.0,1500.0
16:11:57,AUTO,0.16162942349910736,-0.061537264535824455,-2.6787705421447754,-0.017076382413506508,0.03246441545585791,-0.7124990820884705,-35.3624728,149.1666431,49985.333333333336,-230.33333333333334,-630.0,-4.666666666666667,1077.0,-58.333333333333336,-153.0,-997.3333333333334,-15.333333333333334,34.333333333333336,-710.0,1500.0
16:11:59,AUTO,0.15878125031789145,0.05403246358036995,3.071566184361776,0.0016552523399392764,0.002343100029975176,0.026540712142984074,-35.36251673333334,149.16650246666666,50051.0,-229.33333333333334,-633.6666666666666,2.3333333333333335,1500.0,42.0,-152.33333333333334,-984.3333333333334,3.0,4.666666666666667,28.0,1500.0
16:12:01,AUTO,0.1564379334449768,0.0350000374019146,3.0772897402445474,-0.013708158085743586,-0.006818186802168687,0.004561026153775553,-35.36255906666667,149.16636186666665,49984.0,-230.33333333333334,-646.0,-0.3333333333333333,1500.0,44.666666666666664,-158.0,-998.0,-11.666666666666666,-4.0,6.0,1500.0
16:12:03,AUTO,0.1598114271958669,0.03557835891842842,3.0778725941975913,-0.008229506512482962,0.003834019104639689,0.010029041635182997,-35.36260203333333,149.1662216,49976.666666666664,-238.66666666666666,-646.3333333333334,0.0,1500.0,37.333333333333336,-150.66666666666666,-989.0,-6.333333333333333,5.666666666666667,11.666666666666666,1500.0
16:12:05,AUTO,0.15850038826465607,0.03422002370158831,3.0811850229899087,-0.023928331832091015,-0.009848172077909112,0.0038111452013254166,-35.362645300000004,149.16608133333332,49980.666666666664,-243.33333333333334,-650.0,-0.6666666666666666,1500.0,34.333333333333336,-146.0,-986.6666666666666,-21.666666666666668,-7.666666666666667,5.666666666666667,1500.0
16:12:07,AUTO,0.14086666703224182,0.06983921676874161,2.797175486882528,-0.019091293836633366,-0.017031108650068443,-0.7610954443613688,-35.3626887,149.1659404,50004.666666666664,-245.66666666666666,-645.3333333333334,0.0,1099.0,75.66666666666667,-133.0,-984.3333333333334,-16.333333333333332,-14.333333333333334,-758.6666666666666,1500.0
16:12:09,AUTO,-0.07142147794365883,0.13967230916023254,1.3059556484222412,0.03650829195976257,0.010944700799882412,-0.7081150809923807,-35.362733066666664,149.16580016666666,50023.666666666664,-246.33333333333334,-635.6666666666666,1.3333333333333333,1099.0,138.66666666666666,67.66666666666667,-983.0,39.0,13.0,-705.6666666666666,1500.0
16:12:11,AUTO,-0.11216373493274052,0.09490226209163666,0.9246241847674052,0.008902288973331451,-0.04096479651828607,0.008780250325798988,-35.36277616666667,149.16565996666668,50009.333333333336,-239.33333333333334,-641.3333333333334,-1.6666666666666667,1500.0,107.33333333333333,114.0,-1000.6666666666666,11.666666666666666,-38.333333333333336,11.0,1500.0
16:12:13,AUTO,-0.08005016297101974,0.00016869360115379095,0.9354542295138041,-0.04041476547718048,-0.04770326986908913,-0.007938478762904802,-35.362816433333336,149.1655285,50117.0,-198.33333333333334,-537.0,1.0,1500.0,91.33333333333333,90.0,-988.6666666666666,-39.333333333333336,-45.0,-5.666666666666667,1500.0
16:12:15,AUTO,-0.04135900611678759,-0.05562896033128103,0.9414052367210388,-0.49921555320421857,0.004398585685218374,0.056094538420438766,-35.36284543333334,149.16543206666665,50057.0,-121.0,-333.3333333333333,5.333333333333333,1500.0,55.0,47.0,-1002.6666666666666,-495.6666666666667,6.333333333333333,57.666666666666664,1500.0
16:12:17,AUTO,-0.018442447607715923,-0.07607664664586385,1.0651532808939617,-0.08951941877603531,0.021606432429204386,0.49732771640022594,-35.362860833333336,149.16538233333333,50005.333333333336,-44.0,-129.66666666666666,1.3333333333333333,1986.0,22.333333333333332,25.0,-1001.3333333333334,-84.66666666666667,24.0,499.6666666666667,1500.0
16:12:19,AUTO,-0.015477874626715979,0.0040905854548327625,2.547844966252645,0.2604937156041463,0.011726608189443747,0.7143722772598267,-35.362865,149.16537110000002,49988.666666666664,4.666666666666667,-15.666666666666666,0.3333333333333333,1986.0,0.0,-5.0,-998.6666666666666,260.6666666666667,14.0,716.0,1500.0
16:12:21,AUTO,0.024539855619271595,0.0020536958084752164,3.101306676864624,-0.370920415657262,0.0054758513191094,-0.027411626962323982,-35.3628653,149.1653724,49999.0,3.0,-15.333333333333334,0.0,1500.0,0.0,-13.333333333333334,-1003.0,-369.0,7.666666666666667,-24.333333333333332,1500.0
16:12:23,AUTO,-0.009537424426525831,0.009825720762213072,3.091982444127401,0.3201688900589943,-0.0016074013741066058,0.0012865847287078698,-35.3628659,149.16536943333332,50000.0,4.0,-22.333333333333332,0.0,1500.0,1.0,17.0,-1011.0,323.3333333333333,1.3333333333333333,3.0,1500.0
16:12:25,AUTO,0.016412291054924328,-0.0018132424059634407,3.0905869801839194,-0.47841812173525494,0.0012413263320922852,0.001166133947360019,-35.362865199999995,149.16537136666668,50010.0,5.666666666666667,-5.0,0.6666666666666666,1500.0,-0.3333333333333333,-18.666666666666668,-992.6666666666666,-476.6666666666667,4.0,3.3333333333333335,1500.0
16:12:27,AUTO,0.006335431477054954,0.00399830696793894,3.088871637980143,0.3732389211654663,0.0032088079024106264,0.0009638653524840871,-35.3628651,149.16537116666666,50012.0,2.6666666666666665,-7.0,1.0,1500.0,0.0,10.333333333333334,-996.3333333333334,375.0,5.666666666666667,3.0,1500.0
16:12:29,AUTO,0.0031344227851756537,0.0021212965172405043,3.0882949829101562,-0.3764015883207321,0.00044030478845040005,-0.0009502516283343235,-35.362865,149.1653715,50006.0,3.0,-4.0,0.0,1500.0,-0.6666666666666666,-15.666666666666666,-1000.6666666666666,-374.0,3.6666666666666665,1.3333333333333333,1500.0
