,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
15:25:24.320,4746.0,0.4,0.5,-8.8,0.25,3.8,0.0,3697.0,80.0,1.0
15:25:30.387,153262.0,0.4,0.5,0.3,0.25,0.1,0.0,8308.0,500.0,1.0
15:25:36.395,171007.0,0.5,1.5,-2.6,0.25,1.6,0.0,4647.0,20.0,1.0
15:25:42.501,142658.0,0.4,0.7,0.4,0.25,1.9,0.0,6743.0,370.0,1.0
15:25:48.143,104277.0,0.9,0.2,-7.4,0.25,2.8,0.0,1066.0,350.0,1.0
15:25:54.075,12737.0,0.5,0.9,-8.1,0.25,1.9,0.0,10509.0,60.0,1.0
15:26:00.163,141693.0,0.5,0.5,-1.7,0.25,3.5,0.0,13410.0,60.0,1.0
15:26:06.152,17468.0,0.3,1.2,-7.6,0.25,0.8,0.0,13622.0,450.0,1.0
15:26:12.140,110441.0,0.3,0.9,-4.9,0.25,1.8,0.0,15028.0,110.0,1.0
15:26:18.178,231024.0,0.3,0.2,-9.9,0.25,0.2,0.0,7133.0,60.0,1.0
15:26:24.145,19732.0,0.5,0.5,2.6,0.25,0.8,0.0,6393.0,290.0,1.0
15:26:30.174,71159.0,0.2,0.3,-7.6,0.25,1.3,0.0,26625.0,580.0,1.0
15:26:36.164,25807.0,0.5,0.5,-9.8,0.25,2.8,0.0,6917.0,380.0,1.0
15:26:42.244,251203.0,0.3,0.9,0.2,0.25,1.0,0.0,1301.0,110.0,1.0
15:26:48.250,98783.0,0.3,0.4,-7.9,0.25,0.6,0.0,23327.0,350.0,1.0
15:26:54.277,64452.0,0.9,0.4,-5.9,0.25,0.2,0.0,6323.0,180.0,1.0
15:27:00.362,86365.0,0.5,0.9,-9.2,0.25,0.3,0.0,12808.0,210.0,1.0
15:27:06.372,95122.0,0.4,0.2,-8.9,0.25,2.6,0.0,20348.0,440.0,1.0
15:27:12.329,65396.0,0.2,0.2,-3.1,0.25,2.5,0.0,23493.0,590.0,1.0
15:27:18.522,44971.0,0.3,0.2,-9.9,0.25,1.0,0.0,18844.0,10.0,1.0
15:27:24.041,10089.0,0.4,0.2,-4.1,0.25,2.1,0.0,10719.0,630.0,1.0
15:27:29.996,58379.0,0.5,0.7,-1.8,0.25,3.7,0.0,17452.0,160.0,1.0
15:27:35.000,77928.0,0.4,0.9,-1.0,0.25,0.1,0.0,4915.0,120.0,1.0
15:27:39.964,15652.0,0.7,0.2,-9.7,0.25,0.6,0.0,76.0,290.0,1.0
15:27:45.031,10049.0,0.3,0.9,-1.4,0.25,1.6,0.0,4792.0,30.0,1.0
