,A.LAND2
16:33:58.183,-1.0
16:33:58.384,-1.0
16:33:58.586,-1.0
16:33:58.794,-1.0
16:33:58.996,-1.0
16:33:59.198,-1.0
16:33:59.400,-1.0
16:33:59.602,-1.0
16:33:59.805,-1.0
16:34:00.006,-1.0
16:34:00.208,-1.0
16:34:00.409,-1.0
16:34:00.611,-1.0
16:34:00.813,-1.0
16:34:01.015,-1.0
16:34:01.217,-1.0
16:34:01.421,-1.0
16:34:01.622,-1.0
16:34:01.824,-1.0
16:34:02.025,-1.0
16:34:02.227,-1.0
16:34:02.429,-1.0
16:34:02.630,-1.0
16:34:02.832,-1.0
16:34:03.038,-1.0
16:34:03.239,-1.0
16:34:03.441,-1.0
16:34:03.642,-1.0
16:34:03.847,-1.0
16:34:04.055,-1.0
16:34:04.256,-1.0
16:34:04.457,-1.0
16:34:04.659,-1.0
16:34:04.861,-1.0
16:34:05.066,-1.0
16:34:05.269,-1.0
16:34:05.470,-1.0
16:34:05.672,-1.0
16:34:05.875,-1.0
16:34:06.080,-1.0
16:34:06.283,-1.0
16:34:06.485,-1.0
16:34:06.686,-1.0
16:34:06.889,-1.0
16:34:07.092,-1.0
16:34:07.294,-1.0
16:34:07.499,-1.0
16:34:07.701,-1.0
16:34:07.904,-1.0
16:34:08.105,-1.0
16:34:08.306,-1.0
16:34:08.508,-1.0
16:34:08.710,-1.0
16:34:08.914,-1.0
16:34:09.117,-1.0
16:34:09.319,-1.0
16:34:09.521,-1.0
16:34:09.724,-1.0
16:34:09.929,-1.0
16:34:10.133,-1.0
16:34:10.335,-1.0
16:34:10.537,-1.0
16:34:10.743,-1.0
16:34:10.947,-1.0
16:34:11.149,-1.0
16:34:11.350,-1.0
16:34:11.552,-1.0
16:34:11.754,-1.0
16:34:11.957,-1.0
16:34:12.158,-1.0
16:34:12.361,-1.0
16:34:12.564,-1.0
16:34:12.767,-1.0
16:34:12.969,-1.0
16:34:13.171,-1.0
16:34:13.374,-1.0
16:34:13.576,-1.0
