time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
17:15:44.522,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:44.728,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:44.930,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:45.131,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:45.333,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:45.535,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:45.739,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:45.942,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:46.146,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:46.348,STABILIZE,-35.3632621,149.1652374,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,0,1,0
17:15:46.552,STABILIZE,-35.3632621,149.1652375,583970,0,0.0001381033507641405,0.0014663951005786657,0.028015362098813057,0.00016398911247961223,0.0003397130349185318,0.0023647439666092396,0,1,-1000,0,0,0,-1,2,0
