,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:00:25.094,165543.0,0.1,0.0,10.1,0.25
04:00:29.125,210495.0,0.6,0.4,10.1,0.25
04:00:33.148,176077.0,1.1,2.0,7.8,0.25
04:00:37.160,200.0,0.6,0.8,3.3,0.25
04:00:41.179,91393.0,0.0,2.0,-3.5,0.25
04:00:45.207,213455.0,0.4,0.8,-10.0,0.25
04:00:49.235,122685.0,0.0,1.1,10.1,0.25
04:00:53.250,96753.0,1.1,0.0,6.3,0.25
04:00:57.302,300000.0,1.1,1.8,9.3,0.25
04:01:01.343,300000.0,0.0,2.0,1.4,0.25
04:01:05.369,221766.0,1.1,0.3,-10.0,0.25
04:01:09.383,51218.0,0.8,0.0,1.9,0.25
04:01:13.404,200610.0,0.4,2.0,10.1,0.25
04:01:17.418,25732.0,0.2,0.7,0.3,0.25
04:01:21.434,200.0,0.0,1.9,4.1,0.25
04:01:25.459,70180.0,0.5,1.7,-7.3,0.25
04:01:29.495,147617.0,0.6,1.4,10.1,0.25
04:01:33.021,300000.0,0.4,1.9,-5.6,0.25
04:01:37.049,300000.0,0.7,2.0,7.3,0.25
04:01:41.060,16278.0,0.1,0.4,10.1,0.25
04:01:45.085,216463.0,0.3,1.0,-10.0,0.25
04:01:49.102,200.0,0.6,1.8,-10.0,0.25
04:01:53.120,78430.0,0.5,0.5,6.3,0.25
04:01:57.140,98273.0,1.1,1.2,6.9,0.25
04:02:01.157,81896.0,0.2,0.0,-10.0,0.25
04:02:05.178,141807.0,0.9,0.6,-6.2,0.25
04:02:09.203,190331.0,0.5,0.0,3.1,0.25
04:02:13.232,269090.0,0.6,0.8,6.6,0.25
04:02:17.241,200.0,0.6,1.5,-4.3,0.25
04:02:21.256,18023.0,1.1,0.3,10.1,0.25
04:02:25.298,223527.0,0.8,0.9,-5.5,0.25
04:02:29.329,265367.0,0.0,0.0,3.8,0.25
04:02:33.341,200.0,1.0,0.0,0.5,0.25
04:02:37.372,300000.0,0.1,0.9,-9.2,0.25
04:02:41.403,209978.0,0.4,0.9,-1.9,0.25
04:02:45.422,200.0,1.1,0.0,-2.1,0.25
04:02:49.446,161600.0,1.0,1.1,-1.2,0.25
04:02:53.462,76912.0,1.1,2.0,10.1,0.25
04:02:57.473,200.0,0.7,0.0,-3.7,0.25
04:03:01.486,200.0,1.1,2.0,10.1,0.25
04:03:05.011,200.0,0.8,0.0,-10.0,0.25
04:03:09.037,200.0,1.1,0.6,10.1,0.25
04:03:13.062,237346.0,0.6,1.4,-0.3,0.25
04:03:17.076,28606.0,1.0,1.3,9.5,0.25
04:03:21.091,28722.0,0.4,2.0,10.1,0.25
04:03:25.143,300000.0,0.9,0.0,6.5,0.25
04:03:29.163,120934.0,0.5,1.8,10.1,0.25
04:03:33.191,29553.0,0.6,1.8,-7.7,0.25
04:03:37.214,15219.0,0.8,1.7,-1.3,0.25
04:03:41.229,200.0,0.5,0.7,0.9,0.25
04:03:45.256,101942.0,0.3,0.8,7.9,0.25
04:03:49.266,200.0,0.1,0.5,2.8,0.25
04:03:53.287,200.0,1.0,0.0,-4.2,0.25
04:03:57.307,138101.0,0.8,2.0,9.8,0.25
04:04:01.332,188998.0,0.0,0.0,10.1,0.25
04:04:05.358,200.0,0.5,1.5,-3.9,0.25
04:04:09.373,200.0,0.3,1.0,10.1,0.25
04:04:13.390,82746.0,0.6,0.7,-8.1,0.25
04:04:17.420,270572.0,1.1,1.5,5.2,0.25
04:04:21.439,119227.0,0.2,2.0,10.1,0.25
04:04:25.465,269272.0,0.4,1.6,-10.0,0.25
04:04:29.481,113530.0,1.1,0.0,-10.0,0.25
04:04:33.497,6780.0,0.3,0.4,-10.0,0.25
04:04:37.011,26811.0,0.9,1.7,10.1,0.25
04:04:41.042,135038.0,0.3,0.8,2.1,0.25
04:04:45.081,201587.0,0.2,1.7,-9.8,0.25
04:04:49.096,200.0,0.9,1.3,-9.8,0.25
04:04:53.117,158364.0,0.0,1.6,9.5,0.25
04:04:57.141,213353.0,0.6,0.0,-10.0,0.25
04:05:01.161,162695.0,1.1,0.8,10.1,0.25
04:05:05.202,73888.0,1.1,1.7,10.1,0.25
04:05:09.221,145872.0,0.7,0.3,1.6,0.25
04:05:13.250,300000.0,0.0,0.0,-8.1,0.25
04:05:17.289,300000.0,0.9,0.4,-1.2,0.25
04:05:21.305,200.0,0.8,1.9,-10.0,0.25
04:05:25.320,200.0,0.1,1.0,5.5,0.25
04:05:29.349,222537.0,0.4,2.0,6.6,0.25
04:05:33.361,200.0,1.1,1.1,-10.0,0.25
04:05:37.377,92776.0,1.1,2.0,8.1,0.25
04:05:41.407,300000.0,0.0,1.8,-5.5,0.25
04:05:45.436,300000.0,0.5,0.0,6.2,0.25
04:05:49.457,126862.0,1.1,1.4,-1.9,0.25
04:05:53.485,169539.0,0.5,0.1,10.1,0.25
04:05:57.016,179259.0,0.1,2.0,10.1,0.25
04:06:01.050,300000.0,0.0,2.0,0.6,0.25
04:06:05.067,102991.0,1.1,0.0,-7.6,0.25
04:06:09.082,200.0,0.2,2.0,-5.9,0.25
04:06:13.095,200.0,0.1,0.4,-0.3,0.25
04:06:17.112,200.0,0.8,2.0,10.1,0.25
04:06:21.141,90491.0,0.0,0.0,3.5,0.25
04:06:25.160,87839.0,0.0,1.6,-10.0,0.25
04:06:29.198,257102.0,0.0,2.0,0.8,0.25
04:06:33.231,62882.0,0.0,0.6,5.4,0.25
04:06:37.265,294631.0,0.8,0.1,-4.1,0.25
04:06:41.280,33328.0,0.4,1.4,6.5,0.25
04:06:45.302,33627.0,0.1,2.0,10.1,0.25
04:06:49.353,300000.0,0.2,0.6,5.7,0.25
04:06:53.376,199230.0,1.1,1.7,-7.4,0.25
04:06:57.398,154285.0,0.6,0.0,4.6,0.25
04:07:01.420,200.0,1.0,1.9,-10.0,0.25
04:07:05.444,60365.0,1.1,1.0,1.9,0.25
04:07:09.459,200.0,0.0,0.5,-7.3,0.25
04:07:13.494,165226.0,1.0,2.0,-8.1,0.25
04:07:17.045,300000.0,0.7,1.7,8.1,0.25
04:07:21.063,53396.0,0.6,0.0,-10.0,0.25
04:07:25.095,202373.0,0.0,1.7,8.1,0.25
04:07:29.114,90082.0,0.3,0.7,-10.0,0.25
04:07:33.141,166986.0,0.8,1.2,-3.5,0.25
04:07:37.184,300000.0,0.9,0.7,4.8,0.25
04:07:41.209,237971.0,1.0,0.0,-5.1,0.25
04:07:45.241,300000.0,0.0,0.7,6.0,0.25
04:07:49.261,200.0,0.5,0.9,-2.8,0.25
04:07:53.289,179355.0,0.2,2.0,10.1,0.25
04:07:57.320,195164.0,0.3,2.0,8.2,0.25
04:08:01.369,172023.0,0.2,0.0,10.1,0.25
04:08:05.390,43150.0,1.1,1.6,-0.0,0.25
04:08:09.414,75473.0,1.1,0.0,-0.2,0.25
04:08:13.440,220770.0,0.7,2.0,-4.1,0.25
04:08:17.477,104674.0,0.0,0.2,-10.0,0.25
04:08:21.512,220469.0,1.0,2.0,-8.3,0.25
