,WPNAV_SPEED,WPNAV_SPEED_DN,H_COL_LAND_MIN,ATC_ANG_LIM_TC,FENCE_MARGIN,WPNAV_SPEED_UP,RTL_SPEED,AROT_TARG_SP,CAM_DURATION,FFT_NUM_FRAMES,PILOT_TKOFF_ALT,IM_STB_COL_1,IM_STB_COL_4,ACRO_Y_EXPO,ACRO_RP_EXPO,PILOT_Y_EXPO,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,FHLD_BRAKE_RATE,H_CYC_MAX,IM_STB_COL_2,IM_STB_COL_3,PSC_POSZ_P,ADSB_LIST_ALT,CHUTE_ALT_MIN
08:35:35.463,520.0,80.0,-0.5,0.5,1.0,960.0,250.0,1700.0,0.0,0.0,530.0,63.0,87.0,-1.0,-0.5,-0.5,98.0,0.0,1.0,700.0,16.0,56.0,1.0,0.0,21324.0
08:35:39.346,420.0,200.0,-2.9,0.5,1.0,260.0,250.0,1550.0,0.0,0.0,160.0,24.0,44.0,-1.0,-0.5,-0.5,93.0,0.0,1.0,400.0,87.0,83.0,1.0,0.0,262.0
08:35:43.186,1470.0,440.0,-4.4,0.5,1.0,810.0,250.0,950.0,0.0,0.0,570.0,67.0,100.0,-1.0,-0.5,-0.5,40.0,0.0,1.0,2500.0,59.0,19.0,1.0,0.0,6759.0
08:35:47.054,1320.0,380.0,-4.4,0.5,1.0,60.0,150.0,1050.0,0.0,0.0,620.0,74.0,69.0,-1.0,-0.5,-0.5,77.0,0.0,1.0,2200.0,6.0,41.0,1.0,0.0,21125.0
08:35:50.939,1020.0,20.0,-3.1,0.5,1.0,210.0,1750.0,1800.0,0.0,0.0,130.0,89.0,8.0,-1.0,-0.5,-0.5,196.0,0.0,1.0,1900.0,11.0,29.0,1.0,0.0,1958.0
08:35:55.266,120.0,260.0,-4.8,0.5,1.0,60.0,1050.0,1650.0,0.0,0.0,80.0,63.0,58.0,-1.0,-0.5,-0.5,184.0,0.0,1.0,1100.0,8.0,8.0,1.0,0.0,561.0
08:35:59.108,770.0,20.0,-2.9,0.5,1.0,210.0,200.0,1550.0,0.0,0.0,530.0,74.0,6.0,-1.0,-0.5,-0.5,231.0,0.0,1.0,900.0,47.0,73.0,1.0,0.0,10582.0
08:36:02.995,220.0,230.0,-4.4,0.5,1.0,760.0,750.0,1100.0,0.0,0.0,80.0,26.0,8.0,-1.0,-0.5,-0.5,28.0,0.0,1.0,800.0,86.0,45.0,1.0,0.0,19460.0
08:36:07.364,970.0,50.0,-2.9,0.5,1.0,60.0,1300.0,1950.0,0.0,0.0,470.0,65.0,34.0,-1.0,-0.5,-0.5,66.0,0.0,1.0,1700.0,2.0,75.0,1.0,0.0,6717.0
08:36:11.210,420.0,80.0,-2.8,0.5,1.0,410.0,450.0,1550.0,0.0,0.0,570.0,73.0,86.0,-1.0,-0.5,-0.5,191.0,0.0,1.0,500.0,3.0,67.0,1.0,0.0,12174.0
08:36:15.074,1920.0,320.0,-3.5,0.5,1.0,60.0,1900.0,1500.0,0.0,0.0,110.0,48.0,21.0,-1.0,-0.5,-0.5,85.0,0.0,1.0,2900.0,3.0,68.0,1.0,0.0,4648.0
08:36:19.069,120.0,80.0,-1.2,0.5,1.0,110.0,200.0,1100.0,0.0,0.0,480.0,56.0,41.0,-1.0,-0.5,-0.5,91.0,0.0,1.0,600.0,61.0,16.0,1.0,0.0,26657.0
08:36:22.956,2020.0,170.0,-1.5,0.5,1.0,210.0,1500.0,1650.0,0.0,0.0,110.0,45.0,50.0,-1.0,-0.5,-0.5,31.0,0.0,1.0,1200.0,8.0,10.0,1.0,0.0,18149.0
08:36:27.304,1470.0,90.0,-1.1,0.5,1.0,810.0,1800.0,1050.0,0.0,0.0,520.0,8.0,4.0,-1.0,-0.5,-0.5,98.0,0.0,1.0,1000.0,8.0,18.0,1.0,0.0,22628.0
