time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
08:35:55,1500.0,-0.1449567899107933,0.025380744598805904,0.06718917191028595,-0.15579076670110226,-0.014992841985076666,-0.017259222455322742,619215.0,-35.3633183,149.16519599999998,35241.5,-8.0,-124.5,117.0,619.2149963378906,-14.0,47.0,-783.5,-150.5,-13.5,-16.5,ALT_HOLD,0.0
08:35:57,1500.0,0.022484367713332176,0.004361051367595792,0.05565871670842171,-0.7522384822368622,-0.01176658645272255,-0.005137481726706028,615150.0,-35.363323750000006,149.16516225,31173.0,-51.0,-123.0,185.0,615.1499938964844,-4.0,-55.5,-998.0,-755.0,-10.5,-4.0,AUTO,0.0
08:35:59,1500.0,0.023462112993001938,-0.020015353336930275,0.04667881689965725,-0.7165979444980621,0.02304400596767664,-0.003473720047622919,612835.0,-35.3633296,149.16514690000002,28858.5,-5.5,-7.0,31.0,612.8349914550781,-1.0,-29.0,-1052.5,-714.5,23.5,-2.5,AUTO,0.0
08:36:01,1500.0,0.005634466069750488,-0.0006378530961228535,0.040195077657699585,0.030703134834766388,-0.0009938856237567961,-0.002028889473876916,613150.0,-35.3633297,149.1651462,29175.5,2.5,8.5,-54.0,613.1499633789062,0.0,-3.5,-1009.5,33.0,0.0,-1.0,AUTO,0.0
08:36:03,1500.0,-0.009321858640760183,-0.000500466201629024,0.03371342085301876,-0.3269701153039932,0.0013271314091980457,-0.002122171688824892,614165.0,-35.3633298,149.165147,30190.5,2.0,3.5,-42.0,614.1649780273438,0.5,-15.0,-993.0,-324.5,2.0,-1.0,AUTO,0.0
08:36:05,1500.0,-0.015965682920068502,-5.787709187643486e-05,0.028050363063812256,-0.31696345657110214,0.0020174451055936515,-0.001505132473539561,615000.0,-35.3633299,149.1651482,31020.5,2.0,-6.5,-38.0,615.0,0.5,-17.5,-996.5,-314.5,2.0,-1.0,AUTO,0.0
08:36:07,1500.0,-0.019735293462872505,-0.00012591488484758884,0.022939303889870644,-0.3079683184623718,-0.0015083954785950482,-0.0015717727947048843,615810.0,-35.3633299,149.1651491,31831.5,1.0,-16.0,-38.5,615.8099975585938,0.0,-16.5,-997.0,-306.0,-0.5,-1.0,AUTO,0.0
08:36:09,1500.0,-0.007224473869428039,-0.0024053859524428844,0.018925121054053307,-0.28567740321159363,-0.00029812127468176186,-0.001742015068884939,616620.0,-35.3633299,149.1651481,32644.5,1.0,-14.0,-38.5,616.6199951171875,-0.5,-9.5,-998.0,-283.0,0.5,-0.5,AUTO,0.0
08:36:11,1500.0,-0.0059359013102948666,-6.586073141079396e-05,0.015248312149196863,-0.31194040179252625,0.0028264077845960855,-0.001732292934320867,617430.0,-35.3633299,149.16514715,33457.5,1.0,-4.5,-39.0,617.4299926757812,0.0,-14.0,-998.0,-309.5,3.0,-0.5,AUTO,0.0
08:36:13,1500.0,-0.016630110330879688,0.0006960726459510624,0.01194649888202548,-0.3935272544622421,-0.0004952052840963006,-0.000696107599651441,618250.0,-35.3633298,149.16514784999998,34272.0,0.0,-6.5,-39.0,618.25,0.5,-19.5,-999.0,-392.0,0.5,0.0,AUTO,0.0
08:36:15,1500.0,-0.008991530863568187,0.00028511615528259426,0.008936455473303795,-0.7329778671264648,-0.000682399157085456,-0.0001328107318840921,618940.0,-35.3633298,149.16514834999998,34965.5,0.0,-7.5,11.5,618.9400024414062,-0.5,-29.0,-844.5,-731.5,0.0,1.0,ALT_HOLD,0.0
08:36:17,1500.0,0.0328946216031909,0.0001491982065999764,0.005804373417049646,0.6698298752307892,-0.006680931197479367,-0.020686596632003784,616125.0,-35.363329949999994,149.1651485,32147.5,-1.5,2.5,188.5,616.125,0.5,-24.5,-986.0,666.5,-6.0,-19.0,ALT_HOLD,0.0
08:36:19,1500.0,-0.01887737261131406,0.000117936942842789,0.004278384847566485,-1.896300494670868,-0.0015530575183220208,-0.0014702316839247942,612450.0,-35.3633308,149.16514745,28473.0,-5.5,8.0,169.5,612.4499816894531,-1.5,-54.5,-1012.0,-1893.5,-0.5,0.0,AUTO,0.0
08:36:21,1500.0,0.0333559587597847,-0.006357711739838123,0.0025622803950682282,0.07061522454023361,0.00324567302595824,0.001040375092998147,611035.0,-35.3633318,149.1651438,27063.5,0.5,22.5,-19.5,611.0350036621094,-0.5,-4.0,-1046.0,72.0,3.0,2.0,AUTO,0.0
08:36:23,1500.0,0.012172987684607506,0.0005267780943540856,0.0017813688609749079,-0.050644549541175365,0.0027401079423725605,-0.00143968261545524,612305.0,-35.3633318,149.16514375,28334.0,3.0,33.5,-89.5,612.3049926757812,1.0,-5.5,-996.0,-47.5,2.5,0.0,AUTO,0.0
08:36:25,1500.0,-0.0061792421620339155,0.005374179454520345,0.00032538201776333153,0.04502102290280163,0.0011162079754285514,-0.0011255774297751486,614005.0,-35.3633314,149.16514645,30027.0,0.0,16.0,-74.5,614.0049743652344,0.5,-0.5,-995.0,47.5,1.0,0.5,AUTO,0.0
