time_stamp,MODE,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
18:28:38,AUTO,600795.0,-35.3632616,149.16523545,16862.5,-2.0,3.0,-153.0,0.0,0.0,-1000.0,-1.5,0.0,-13.5,0.008087484631687403,0.005845262436196208,-0.16126640141010284,-0.0024993296538013965,-0.001124149828683585,-0.013547552283853292
18:28:39,AUTO,602365.0,-35.3632616,149.165235675,18430.5,-3.0,5.25,-153.0,0.0,0.0,-1000.0,-0.75,0.5,-16.0,0.004716152849141508,0.00403221370652318,-0.1754816584289074,-0.0017719161114655435,-0.0007243994041346014,-0.01635612128302455
18:28:40,AUTO,603925.0,-35.3632617,149.16523605,19988.5,-3.0,4.5,-153.0,0.0,0.0,-1000.0,-0.5,1.5,-20.5,0.002952845534309745,0.0035920236259698868,-0.1940314918756485,-0.0014569691265933216,0.0011540636769495904,-0.02091135084629059
18:28:41,AUTO,605485.0,-35.363261725,149.1652363,21545.75,-3.0,4.0,-153.0,0.0,0.0,-1000.0,1.5,0.5,-19.5,0.002739349496550858,0.003344995086081326,-0.2139507569372654,0.0011422143288655207,-0.00010365179332438856,-0.01995308930054307
18:28:42,AUTO,607050.0,-35.3632618,149.1652365,23112.0,-2.0,3.0,-153.0,0.0,0.0,-999.5,0.0,0.5,-21.0,0.0025100389029830694,0.0028909723041579127,-0.23377632349729538,-0.0011597674165386707,-0.00015844046720303595,-0.02117433026432991
18:28:43,AUTO,608605.0,-35.363261875,149.16523667500002,24669.75,-2.0,2.5,-152.75,0.0,0.0,-1000.0,-6.75,2.25,-15.0,-0.0005210735835134983,0.002883742970880121,-0.2529121823608875,-0.007473801379092038,0.0017252815159736201,-0.01512806030223146
18:28:44,AUTO,610165.0,-35.36326205,149.16523660000001,26226.0,-4.5,-0.5,-153.0,0.0,0.5,-1002.0,23.5,1.0,16.0,0.0013630478642880917,0.0037761423736810684,-0.25041553378105164,0.0231043198145926,0.00014399620704352856,0.017008716240525246
18:28:45,AUTO,611727.5,-35.36326235,149.165236575,27792.75,-2.5,5.5,-153.0,0.0,0.0,-999.5,-4.25,-0.25,22.5,0.010721350787207484,0.0015529276861343533,-0.22721100226044655,-0.005356169887818396,-0.0010103247041115537,0.023140535224229097
18:28:46,AUTO,613285.0,-35.3632624,149.16523715,29347.5,-0.5,8.0,-153.0,0.5,-1.0,-999.5,-5.0,2.5,21.0,0.0036843940033577383,0.001607248792424798,-0.20541007071733475,-0.006212739739567041,0.0018501717713661492,0.02146695926785469
18:28:47,AUTO,614837.5,-35.3632624,149.16523775,30903.25,0.0,5.5,-153.0,0.0,-0.5,-1000.0,0.75,0.75,18.25,-0.00018044054650090402,0.0016542536613997072,-0.1864655204117298,-7.377611473202705e-05,-0.00011648089275695384,0.018965310882776976
18:28:48,AUTO,616395.0,-35.36326235,149.165238,32460.0,0.0,2.0,-153.0,0.0,0.0,-999.5,0.5,1.0,16.0,0.0001294964022235945,0.0011352482833899558,-0.16990043222904205,6.000336725264788e-05,0.0009677277994342148,0.016789468005299568
18:28:49,AUTO,617952.5,-35.3632623,149.165238,34015.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.0,1.0,12.75,0.0016139648214448243,0.001180592575110495,-0.15577417984604836,0.0013808431976940483,0.00034053815761581063,0.013109939871355891
18:28:50,AUTO,619505.0,-35.363262250000005,149.1652379,35573.0,0.0,0.0,-153.0,0.0,0.0,-999.5,1.5,0.0,12.5,0.0020385971292853355,0.0011304494692012668,-0.1437273547053337,0.0007749781361781061,-0.000473335268907249,0.012526172213256359
18:28:51,AUTO,621065.0,-35.3632622,149.16523775000002,37128.75,0.0,0.0,-153.0,0.0,0.0,-999.75,1.25,0.5,9.75,0.002658459299709648,0.0011566009343368933,-0.13306709751486778,0.0003053234831895679,5.0703107262961566e-05,0.010418983409181237
18:28:52,AUTO,622620.0,-35.36326215,149.16523755,38685.5,0.0,0.0,-153.0,0.0,0.0,-1000.0,-0.5,0.5,7.0,0.002860827138647437,0.0015051914379000664,-0.12391280010342598,-0.0020148525945842266,-0.0001631818595342338,0.007405756739899516
18:28:53,AUTO,624175.0,-35.3632621,149.165237475,40242.75,0.0,0.25,-153.0,0.0,0.0,-999.5,1.75,0.75,7.75,0.0027588814846239984,0.0014475950156338513,-0.11590578965842724,0.0007929784478619695,0.0003578391333576292,0.008496196242049336
18:28:54,LOITER,625735.0,-35.3632621,149.1652374,41800.0,0.0,1.0,-153.0,0.0,0.0,-1000.0,0.0,0.5,6.5,0.0024757515639066696,0.001472027855925262,-0.1089319996535778,-0.0015002568252384663,-0.00017432146705687046,0.006730106193572283
18:28:55,LOITER,627290.0,-35.363262049999996,149.1652374,43355.0,-1.0,1.0,-152.0,-0.25,-0.25,-987.25,-25.0,25.0,60.0,0.0011726917582564056,0.002551066194428131,-0.099348658695817,-0.02592727731098421,0.02460151884588413,0.06027577968779951
18:28:56,LOITER,628460.0,-35.3632628,149.16523615,44524.5,-18.5,-21.5,-59.0,2.0,7.5,-843.5,46.5,44.0,393.0,-0.033047829288989305,0.024964937940239906,0.16390926949679852,0.04568527638912201,0.04283247888088226,0.3935184106230736
18:28:57,LOITER,628155.0,-35.363264575,149.165233125,44217.75,-10.25,-17.25,127.25,-0.25,26.0,-830.5,1122.25,-15.25,-25.0,0.05496144248172641,-0.05374049860984087,0.2729262709617615,1.1233218014240265,-0.01653177081607282,-0.02568063954822719
18:28:58,LOITER,626380.0,-35.36326425,149.16523365,42442.0,14.5,26.5,193.0,-1.0,-32.0,-974.5,-691.5,35.5,-28.0,0.034434521570801735,-0.02333152899518609,0.24092277884483337,-0.6931615322828293,0.03521337639540434,-0.028598450124263763
18:28:59,AUTO,624380.0,-35.363262725,149.16523759999998,40444.0,17.25,35.5,183.5,0.0,14.0,-1019.5,1205.75,16.0,-20.0,0.013851764728315175,0.008916562132071704,0.21260376274585724,1.2073076963424683,0.015250402590027079,-0.020726466085761786
18:29:00,AUTO,622770.0,-35.36326165,149.16524055000002,38834.0,11.5,12.5,114.0,0.0,75.0,-1065.0,1039.0,-20.5,-72.0,-0.01437802636064589,0.005607310333289206,0.19163767248392105,1.033693552017212,-0.02196879591792822,-0.07261475548148155
18:29:01,AUTO,622070.0,-35.36326115,149.165240825,38136.0,7.5,-1.25,23.0,-1.75,-0.5,-1062.0,160.25,-7.5,-14.5,0.006452640052884817,-0.00244945238227956,0.16889583319425583,0.1605443749576807,-0.008990318659925833,-0.015173780964687467
18:29:02,AUTO,622080.0,-35.3632609,149.1652397,38144.0,5.5,5.0,-26.5,-0.5,-4.5,-1050.0,-177.5,0.5,-9.5,0.015376378782093525,-0.005179335828870535,0.1542096957564354,-0.17910685762763023,-0.0003263001563027501,-0.010107701178640127
18:29:03,AUTO,622535.0,-35.363260749999995,149.16523915,38598.0,4.0,14.75,-74.0,-0.5,-1.75,-1048.0,-48.75,2.5,-13.25,0.015772889368236065,-0.002702462807064876,0.14115547016263008,-0.05025305598974228,0.001928298152051866,-0.014293331187218428
18:29:04,AUTO,623515.0,-35.3632607,149.16523955,39580.0,2.5,17.5,-121.0,0.5,-4.0,-1044.0,-47.0,-0.5,-13.5,0.009448065422475338,-0.0003220665967091918,0.12817906588315964,-0.04840826755389571,-0.001314194087171927,-0.014388635288923979
18:29:05,AUTO,624887.5,-35.363260624999995,149.1652407,40950.5,2.25,26.0,-146.75,0.25,-3.5,-1006.75,41.75,-8.75,-3.25,0.031568442936986685,-0.004088734756805934,0.11945999599993229,0.0407292814925313,-0.0102128388825804,-0.0040997725300258026
18:29:06,LOITER,626390.0,-35.3632603,149.16524465,42450.5,2.5,52.5,-145.5,4.0,-10.0,-1001.0,-69.5,-12.5,-33.5,0.018549790605902672,0.01015075296163559,0.08720340952277184,-0.07086865045130253,-0.014087179210036993,-0.03352833981625736
18:29:07,LOITER,627890.0,-35.363260049999994,149.16524900000002,43957.25,-2.5,11.0,-146.75,1.75,-4.75,-1005.5,-61.5,-19.25,-34.75,-0.08556470833718777,0.00954893056768924,0.033913000486791134,-0.06372662354260683,-0.020381181500852108,-0.03570202784612775
18:29:08,LOITER,629195.0,-35.363260249999996,149.16524455,45260.0,-3.0,-84.0,-84.0,-6.0,12.0,-887.5,30.5,-64.5,14.5,-0.0771611062809825,-0.008833776926621795,0.06657834071666002,0.02906288206577301,-0.06615222990512848,0.014699085615575314
18:29:09,LOITER,629257.5,-35.363260475,149.165234425,45323.25,-1.25,-69.0,101.0,-6.0,35.25,-791.25,-154.25,-3.0,-13.0,0.10142570827156305,-0.028666204772889614,0.09847203269600868,-0.15964655205607414,-0.004030331678222865,-0.013893595372792333
18:29:10,LOITER,627515.0,-35.3632602,149.1652333,43579.0,5.5,36.0,208.0,10.0,-83.5,-949.5,-1147.5,45.5,2.0,0.09997210279107094,-0.0016805706545710564,0.09342340007424355,-1.1464456766843796,0.04448657110333443,0.0015903450548648834
18:29:11,AUTO,625390.0,-35.363259649999996,149.165241775,41453.75,3.75,71.75,190.5,13.75,31.25,-1048.75,1494.75,6.0,2.75,0.0031058802269399166,0.02381091983988881,0.08871939592063427,1.494000494480133,0.005041891185101122,0.0026822451036423445
18:29:12,AUTO,623800.0,-35.363259549999995,149.16525030000003,39862.5,0.0,19.5,113.0,8.5,37.5,-1054.5,104.5,-17.0,-19.0,-0.07875386625528336,0.014432462863624096,0.08502079173922539,0.097908616065979,-0.018520351964980364,-0.019513667444698513
18:29:13,AUTO,623127.5,-35.363259925,149.16525370000002,39193.75,0.75,-24.75,24.0,1.75,6.0,-1062.75,302.75,-13.75,2.75,-0.039210000075399876,-0.0011580897044041194,0.07646483927965164,0.3027459494769573,-0.01484055002219975,0.002821567250066437
18:29:14,AUTO,623140.0,-35.363260350000004,149.16525355,39203.0,4.5,-32.0,-24.5,-1.0,-5.5,-1055.0,-120.5,-0.5,5.0,-0.017741654766723514,-0.008811742532998323,0.07209067791700363,-0.12067665159702301,-0.0010435190051794052,0.004788703809026629
18:29:15,AUTO,623597.5,-35.36326045,149.16525252500003,39664.25,7.5,-23.75,-73.0,-2.0,0.5,-1047.5,-34.25,2.5,0.25,-0.0014515217044390738,-0.0071117503102868795,0.06885816901922226,-0.034418629482388496,0.0022892716515343636,-0.0006200684292707592
18:29:16,AUTO,624655.0,-35.36326015,149.16525155,40721.0,7.5,-12.0,-121.0,-2.0,-0.5,-1039.0,-34.0,1.5,0.0,0.008448678767308593,-0.004012240213342011,0.0649666115641594,-0.03413430042564869,0.000954346003709361,-0.0012313773040659726
18:29:17,AUTO,626110.0,-35.363259750000005,149.16525109999998,42173.5,5.25,11.5,-147.0,-1.25,-0.5,-1005.5,47.75,-1.25,1.25,0.044732642360031605,-0.0026638342533260584,0.06280313432216644,0.04797578789293766,-0.0020127275129198097,0.0009823570144362748
18:29:18,AUTO,627615.0,-35.36325925,149.16525435,43679.0,3.5,51.0,-144.5,1.5,-9.0,-1001.5,-69.5,-12.0,-24.0,0.02565960306674242,0.0037200581282377243,0.04300184268504381,-0.07011895626783371,-0.01364811509847641,-0.025291781988926232
18:29:19,AUTO,629120.0,-35.36325875,149.16525815,45184.75,0.75,14.75,-147.0,0.25,-4.25,-1007.25,-13.75,-4.75,-32.0,-0.06719747465103865,0.004929428920149803,-0.0037419689215312246,-0.01431558933109045,-0.005949049780610949,-0.03355289110913873
18:29:20,AUTO,630080.0,-35.3632585,149.1652574,46144.0,0.0,-28.0,-148.0,-4.0,5.0,-1000.0,55.0,5.0,-13.0,-0.050877735018730164,0.002821964444592595,-0.020415887236595154,0.055156636983156204,0.004097259137779474,-0.01490405760705471
18:29:21,AUTO,631976.0,-35.36325872,149.16524966,48042.8,-9.8,-58.0,-139.6,-5.6,13.0,-970.4,26.2,-10.0,59.2,-0.02693395586684346,0.004953734111040831,0.003750451374799013,0.025612128525972368,-0.01085928394459188,0.05859839767217636
18:29:22,AUTO,632990.0,-35.3632592,149.1652435,49057.0,-14.0,-66.0,-104.0,-7.0,16.0,-936.0,197.0,-50.0,17.0,0.042586810886859894,-0.009962563402950764,0.056677863001823425,0.196889266371727,-0.0515407919883728,0.01708708517253399
18:29:23,AUTO,633876.0,-35.3632595,149.1652406,49942.0,-1.2,35.8,-40.2,1.6,-3.8,-965.2,-31.0,23.8,-0.8,0.08037009984254836,-0.0053488669451326135,0.046914292126894,-0.032363840565085414,0.023596793971955778,-0.0017695945454761386
18:29:24,AUTO,634130.0,-35.3632592,149.1652441,50194.0,2.0,65.0,-18.0,5.0,-34.0,-972.0,-401.0,20.0,1.0,0.024159124121069908,0.011165379546582699,0.04539930075407028,-0.40139949321746826,0.01970609650015831,0.0009265748085454106
18:29:25,AUTO,634114.0,-35.36325866,149.16525059999998,50177.8,-7.6,36.0,15.0,4.2,-7.2,-986.8,220.8,23.2,-2.4,-0.016677297558635472,0.0300906952470541,0.043795499950647354,0.22108507305383682,0.022723239846527576,-0.003747472492977977
18:29:26,AUTO,633950.0,-35.36326065,149.16525324999998,50017.5,-45.0,28.0,7.5,11.0,5.5,-1008.5,83.5,40.5,117.0,0.029943125089630485,0.060068774968385696,0.05199781432747841,0.08201852440834045,0.03994547761976719,0.11643873015418649
18:29:27,LOITER,633905.0,-35.363266499999995,149.16525747499998,49968.5,-100.25,64.25,1.0,24.5,-25.25,-1004.5,-231.75,22.0,805.5,0.0902625024318695,0.05814226437360048,0.5125725157558918,-0.23317039757966995,0.02132230089046061,0.8049822449684143
18:29:28,LOITER,633890.0,-35.363273,149.1652624,49956.0,-137.0,90.0,1.0,26.0,1.0,-1003.0,107.0,1.0,357.0,0.0313362292945385,0.027459975332021713,0.9662244319915771,0.10504554212093353,0.0003153564175590873,0.3563617169857025
18:29:29,LOITER,632790.0,-35.363282600000005,149.16526916,48857.8,-37.0,19.4,155.2,6.4,48.4,-930.0,1398.2,-12.2,-2.8,-0.0642682358622551,-0.0016741968458518386,0.8925701379776001,1.397385597229004,-0.013429785333573818,-0.0037022432312369346
18:29:30,LOITER,631450.0,-35.3632843,149.1652699,47519.0,-2.0,-1.0,187.0,0.0,60.0,-976.0,-13.0,-11.0,35.0,-0.048539839684963226,-0.008584144525229931,0.8898614645004272,-0.022123942151665688,-0.013093328103423119,0.03409549966454506
18:29:31,LOITER,629106.0,-35.363284,149.16526961999998,45170.2,10.6,-3.4,174.0,-2.8,-14.4,-1022.0,516.8,14.2,-0.8,0.013615520671010017,-0.0017729969753418119,0.886247193813324,0.5192416548728943,0.01366214188747108,-0.0019367521395906805
18:29:32,LOITER,627760.0,-35.3632837,149.1652699,43822.0,9.0,-1.0,169.0,0.0,99.0,-1007.0,1487.0,27.0,-13.0,0.0011793914018198848,0.004921609070152044,0.8846646547317505,1.4810916185379028,0.026843693107366562,-0.014868076890707016
18:29:33,AUTO,625676.0,-35.36328382,149.16527122,41741.6,12.2,-9.8,128.6,1.0,-62.2,-1075.6,-559.8,6.4,-7.4,-0.003364967368543148,0.012183567695319652,0.8837349057197571,-0.5561204336583614,0.005683434847742319,-0.008710686350241303
18:29:34,AUTO,624870.0,-35.3632842,149.165272,40939.0,0.0,-6.0,51.0,3.0,-55.0,-1058.0,-711.0,9.0,-6.0,0.019129037857055664,0.015695620328187943,0.8822139501571655,-0.7090660333633423,0.00820396188646555,-0.007445462979376316
18:29:35,AUTO,624582.0,-35.36328868,149.1652759,40645.4,-54.6,25.2,0.4,5.0,-12.8,-1022.4,141.0,13.6,602.4,0.06706769168376922,0.009459495212649927,1.1639578223228455,0.14085594415664673,0.013053583726286889,0.6016580920666457
18:29:36,AUTO,624600.0,-35.3632942,149.1652803,40662.0,-101.0,51.0,-12.0,-5.0,-16.0,-1009.0,53.0,-16.0,739.0,0.08995581418275833,-0.03924967721104622,1.7321799993515015,0.05143206566572189,-0.017497600987553596,0.7387317419052124
18:29:37,AUTO,624808.0,-35.36331208,149.1652941,40875.2,-209.2,116.8,-22.8,-45.0,-34.2,-1013.6,-45.2,-43.0,404.0,0.046808379143476485,-0.15182908177375792,2.5321147441864014,-0.04533547759056091,-0.044273675233125684,0.4030409246683121
18:29:38,AUTO,625000.0,-35.3633277,149.1653063,41068.0,-284.0,161.0,-30.0,-67.0,-33.0,-1011.0,-77.0,-30.0,-113.0,0.039716850966215134,-0.18062423169612885,2.6518449783325195,-0.07809419184923172,-0.03223555535078049,-0.1145123839378357
18:29:39,AUTO,625470.0,-35.36336583999999,149.16533532,41536.6,-406.8,233.2,-40.2,-91.0,-50.0,-1010.4,-1.6,4.0,-9.0,0.06051178202033043,-0.20183199942111968,2.608590841293335,-0.0017659452743828297,0.002826625551097095,-0.010208539036102592
18:29:40,AUTO,625820.0,-35.3633943,149.1653566,41885.0,-468.0,271.0,-49.0,-104.0,-59.0,-1012.0,-10.0,54.0,-53.0,0.06405556946992874,-0.17691670358181,2.589019536972046,-0.010278018191456795,0.05353669449687004,-0.05520521476864815
18:29:41,AUTO,626536.0,-35.36344914,149.16539798000002,42598.8,-516.2,311.6,-53.6,-105.6,-71.0,-976.8,13.0,-25.8,-171.6,0.09151178151369095,-0.15554771423339844,2.435153579711914,0.013389068283140659,-0.027081765234470367,-0.17335253059864045
18:29:42,AUTO,626920.0,-35.3634844,149.165425,42980.0,-547.0,335.0,-31.0,-106.0,-92.0,-935.0,41.0,-108.0,-265.0,0.13069815933704376,-0.181047260761261,2.273617744445801,0.04101613909006119,-0.10933446884155273,-0.26640841364860535
18:29:43,AUTO,627286.0,-35.363549719999995,149.16547445999998,43349.2,-606.0,348.2,-45.0,-89.8,-129.8,-1026.0,-17.6,48.2,-14.8,0.15800057649612426,-0.07726470828056335,2.143617057800293,-0.01826011687517166,0.04742603525519371,-0.01654406115412712
18:29:44,AUTO,627710.0,-35.3635907,149.1655036,43777.0,-607.0,332.0,-63.0,-96.0,-131.0,-986.0,23.0,-30.0,59.0,0.13735418021678925,-0.0779406726360321,2.162551164627075,0.023127339780330658,-0.03143707662820816,0.057846419513225555
18:29:45,AUTO,628532.0,-35.363657739999994,149.1655505,44596.0,-598.6,333.0,-64.2,-90.6,-119.8,-993.0,-15.6,-0.2,49.2,0.11934337019920349,-0.08958610445261002,2.2287746906280517,-0.01636060494929552,-0.0016337260603904724,0.048409906774759294
18:29:46,AUTO,629040.0,-35.3636977,149.165579,45104.0,-591.0,337.0,-69.0,-117.0,-127.0,-997.0,26.0,0.0,25.0,0.1106310486793518,-0.08479225635528564,2.2620162963867188,0.0256231389939785,-0.0017766158562153578,0.024270640686154366
18:29:47,AUTO,629720.0,-35.36374966666667,149.1656172,45782.0,-583.6666666666666,340.6666666666667,-60.666666666666664,-99.33333333333333,-102.33333333333333,-981.0,9.0,5.333333333333333,28.666666666666668,0.11641974995533626,-0.10266634821891785,2.298576990763346,0.007947475998662412,0.0041895899921655655,0.027833168705304463
18:29:48,AUTO,630200.0,-35.36378843333333,149.16564613333333,46262.0,-583.0,343.0,-59.666666666666664,-99.66666666666667,-118.0,-986.3333333333334,-4.0,-8.666666666666666,30.333333333333332,0.11405762284994125,-0.10227559755245845,2.321678638458252,-0.005046502066155274,-0.010335799772292376,0.02995512696603934
18:29:49,AUTO,631030.0,-35.363853033333335,149.16569453333332,47093.0,-575.0,337.3333333333333,-72.33333333333333,-99.66666666666667,-93.33333333333333,-1017.0,-28.333333333333332,69.0,16.0,0.10431819657484691,-0.07672171046336491,2.356292804082235,-0.029806820054848988,0.06809831534822781,0.015597497889151176
18:29:50,AUTO,631710.0,-35.3638906,149.16572263333333,47774.333333333336,-543.6666666666666,318.6666666666667,-95.66666666666667,-114.66666666666667,-87.0,-1000.3333333333334,39.333333333333336,3.0,107.0,0.10046866287787755,-0.049123458564281464,2.3864216009775796,0.038729092571884394,0.0022255380948384604,0.10662609773377578
18:29:51,AUTO,632863.3333333334,-35.36394966666666,149.16576386666665,48928.666666666664,-507.3333333333333,252.0,-78.0,-122.33333333333333,-47.0,-984.0,-78.0,212.66666666666666,129.33333333333334,0.10087186843156815,-0.01374820185204347,2.774538278579712,-0.08003607268134753,0.21167135735352835,0.12913291497776905
18:29:52,AUTO,633400.0,-35.3639809,149.1657837,49466.666666666664,-407.3333333333333,215.66666666666666,-50.333333333333336,-99.33333333333333,-49.0,-956.0,34.0,62.333333333333336,-47.333333333333336,0.03920510535438856,0.07961373527844746,2.7860915660858154,0.033164034287134804,0.0614879863957564,-0.048908102015654244
18:29:53,LOITER,633726.6666666666,-35.36401586666667,149.16581046666667,49793.333333333336,-219.0,157.33333333333334,-5.0,-62.666666666666664,-5.333333333333333,-992.0,347.0,211.0,-31.666666666666668,0.03788774025936922,0.1131990725795428,2.7529547214508057,0.3446420232454936,0.20919215182463327,-0.03279837965965271
18:29:54,LOITER,633606.6666666666,-35.36402643333333,149.16582076666668,49669.333333333336,-81.0,72.66666666666667,49.333333333333336,-24.0,25.333333333333332,-949.6666666666666,1178.0,-107.66666666666667,2.6666666666666665,0.08820666124423344,0.21628369390964508,2.7367684046427407,1.1785856485366821,-0.10952512919902802,0.0018164689342180889
18:29:55,LOITER,632106.6666666666,-35.36402903333333,149.16582473333332,48173.333333333336,4.0,-1.3333333333333333,185.0,-2.3333333333333335,41.0,-923.0,-304.3333333333333,-65.33333333333333,-24.0,-0.0076344019422928495,0.017086558587228257,2.7218578656514487,-0.3115745782852173,-0.0673812764386336,-0.02561972104012966
18:29:56,LOITER,630596.6666666666,-35.36402883333333,149.16582530000002,46661.666666666664,3.0,0.3333333333333333,204.33333333333334,-2.3333333333333335,-105.33333333333333,-997.0,-1819.3333333333333,-6.0,-17.666666666666668,-0.001192525727674365,-0.007448349924137195,2.711679458618164,-1.8173838059107463,-0.007797922318180402,-0.019070369191467762
18:29:57,LOITER,628050.0,-35.3640297,149.1658261,44114.0,-10.0,-7.333333333333333,186.33333333333334,-1.3333333333333333,77.66666666666667,-1036.6666666666667,1822.3333333333333,29.666666666666668,-3.0,0.03540522170563539,0.006733328414460023,2.699270725250244,1.819332440694173,0.028856055190165836,-0.00389171422769626
18:29:58,AUTO,626656.6666666666,-35.36403096666667,149.1658259333333,42719.666666666664,-7.333333333333333,-8.0,169.33333333333334,-2.0,14.0,-1026.6666666666667,-670.3333333333334,24.333333333333332,-21.666666666666668,-0.019559953943826258,0.016963297501206398,2.694910208384196,-0.6770461201667786,0.022878688449660938,-0.02292716068526109
