,A.LOITER1
18:28:11.025,-1.0
18:28:11.226,-1.0
18:28:11.427,-1.0
18:28:11.628,-1.0
18:28:11.830,-1.0
18:28:12.030,-1.0
18:28:12.231,-1.0
18:28:12.434,-1.0
18:28:12.635,-1.0
18:28:12.838,-1.0
18:28:13.040,-1.0
18:28:13.241,-1.0
18:28:13.443,-1.0
18:28:13.644,-1.0
18:28:13.845,-1.0
18:28:14.046,-1.0
18:28:14.248,-1.0
18:28:14.450,-1.0
18:28:14.652,-1.0
18:28:14.855,-1.0
18:28:15.056,-1.0
18:28:15.257,-1.0
18:28:15.458,-1.0
18:28:15.659,-1.0
18:28:15.860,-1.0
18:28:16.061,-1.0
18:28:16.263,-1.0
18:28:16.465,-1.0
18:28:16.666,-1.0
18:28:16.871,-1.0
18:28:17.073,-1.0
18:28:17.276,-1.0
18:28:17.477,-1.0
18:28:17.679,-1.0
18:28:17.880,-1.0
18:28:18.081,-1.0
18:28:18.282,-1.0
18:28:18.485,-1.0
18:28:18.687,-1.0
18:28:18.889,-1.0
18:28:19.090,-1.0
18:28:19.291,-1.0
18:28:19.492,-1.0
18:28:19.694,-1.0
18:28:19.895,-1.0
18:28:20.096,-1.0
18:28:20.298,-1.0
18:28:20.500,-1.0
18:28:20.702,-1.0
18:28:20.902,-1.0
18:28:21.103,-1.0
18:28:21.304,-1.0
18:28:21.505,-1.0
18:28:21.706,-1.0
18:28:21.907,-1.0
18:28:22.108,-1.0
18:28:22.312,-1.0
18:28:22.514,-1.0
18:28:22.719,-1.0
18:28:22.920,-1.0
18:28:23.121,-1.0
18:28:23.323,-1.0
18:28:23.524,-1.0
18:28:23.726,-1.0
18:28:23.927,-1.0
18:28:24.128,-1.0
18:28:24.332,-1.0
18:28:24.534,-1.0
18:28:24.738,-1.0
18:28:24.940,-1.0
18:28:25.142,-1.0
18:28:25.343,-1.0
18:28:25.544,-1.0
18:28:25.746,-1.0
18:28:25.947,-1.0
18:28:26.148,-1.0
18:28:26.349,-1.0
18:28:26.552,-1.0
18:28:26.753,-1.0
18:28:26.955,-1.0
18:28:27.156,-1.0
18:28:27.358,-1.0
18:28:27.559,-1.0
18:28:27.761,-1.0
18:28:27.963,-1.0
18:28:28.165,-1.0
18:28:28.366,-1.0
18:28:28.569,-1.0
18:28:28.771,-1.0
18:28:28.973,-1.0
18:28:29.174,-1.0
18:28:29.377,-1.0
18:28:29.578,-1.0
18:28:29.780,-1.0
18:28:29.982,-1.0
18:28:30.184,-1.0
18:28:30.387,-1.0
18:28:30.589,-1.0
18:28:30.793,-1.0
18:28:30.994,-1.0
18:28:31.195,-1.0
18:28:31.397,-1.0
18:28:31.598,-1.0
18:28:31.799,-1.0
18:28:32.000,-1.0
18:28:32.201,-1.0
18:28:32.404,-1.0
18:28:32.606,-1.0
18:28:32.808,-1.0
18:28:33.009,-1.0
18:28:33.211,-1.0
18:28:33.412,-1.0
18:28:33.613,-1.0
18:28:33.815,-1.0
18:28:34.016,-1.0
18:28:34.217,-1.0
18:28:34.420,-1.0
18:28:34.621,-1.0
18:28:34.824,-1.0
18:28:35.026,-1.0
18:28:35.227,-1.0
18:28:35.428,-1.0
18:28:35.629,-1.0
18:28:35.831,-1.0
18:28:36.032,-1.0
18:28:36.234,-1.0
18:28:36.436,-1.0
18:28:36.639,-1.0
18:28:36.841,-1.0
18:28:37.042,-1.0
18:28:37.243,-1.0
18:28:37.444,-1.0
18:28:37.645,-1.0
18:28:37.847,-1.0
18:28:38.048,-1.0
18:28:38.250,-1.0
18:28:38.452,-1.0
18:28:38.656,-1.0
18:28:38.858,-1.0
18:28:39.059,-1.0
18:28:39.260,-1.0
18:28:39.462,-1.0
18:28:39.663,-1.0
18:28:39.864,-1.0
18:28:40.066,-1.0
18:28:40.268,-1.0
18:28:40.470,-1.0
18:28:40.671,-1.0
18:28:40.873,-1.0
18:28:41.074,-1.0
18:28:41.276,-1.0
18:28:41.477,-1.0
18:28:41.678,-1.0
18:28:41.879,-1.0
18:28:42.081,-1.0
18:28:42.282,-1.0
18:28:42.484,-1.0
18:28:42.687,-1.0
18:28:42.891,-1.0
18:28:43.093,-1.0
18:28:43.294,-1.0
18:28:43.495,-1.0
18:28:43.696,-1.0
18:28:43.897,-1.0
18:28:44.098,-1.0
18:28:44.301,-1.0
18:28:44.502,-1.0
18:28:44.704,-1.0
18:28:44.905,-1.0
18:28:45.106,-1.0
18:28:45.307,-1.0
18:28:45.509,-1.0
18:28:45.710,-1.0
18:28:45.912,-1.0
18:28:46.113,-1.0
18:28:46.316,-1.0
18:28:46.518,-1.0
18:28:46.720,-1.0
18:28:46.922,-1.0
18:28:47.123,-1.0
18:28:47.325,-1.0
18:28:47.526,-1.0
18:28:47.728,-1.0
18:28:47.929,-1.0
18:28:48.131,-1.0
18:28:48.334,-1.0
18:28:48.535,-1.0
18:28:48.737,-1.0
18:28:48.938,-1.0
18:28:49.139,-1.0
18:28:49.340,-1.0
18:28:49.543,-1.0
18:28:49.745,-1.0
18:28:49.946,-1.0
18:28:50.148,-1.0
18:28:50.350,-1.0
18:28:50.553,-1.0
18:28:50.755,-1.0
18:28:50.956,-1.0
18:28:51.157,-1.0
18:28:51.359,-1.0
18:28:51.560,-1.0
18:28:51.761,-1.0
18:28:51.963,-1.0
18:28:52.164,-1.0
18:28:52.365,-1.0
18:28:52.566,-1.0
18:28:52.769,-1.0
18:28:52.970,-1.0
18:28:53.171,-1.0
18:28:53.373,-1.0
18:28:53.574,-1.0
18:28:53.775,-1.0
18:28:53.977,-1.0
18:28:54.178,-1.0
18:28:54.380,-1.0
18:28:54.581,-1.0
18:28:54.783,-1.0
18:28:54.985,0.038
18:28:55.187,0.048
18:28:55.389,0.047
18:28:55.590,0.057
18:28:55.792,0.066
18:28:55.993,0.066
18:28:56.194,0.045
18:28:56.397,0.045
18:28:56.599,0.045
18:28:56.801,0.045
18:28:57.002,0.019
18:28:57.203,-1.0
18:28:57.404,-1.0
18:28:57.606,-1.0
18:28:57.807,-1.0
18:28:58.008,-1.0
18:28:58.209,-1.0
18:28:58.411,-1.0
18:28:58.613,-1.0
18:28:58.814,-1.0
18:28:59.015,-1.0
18:28:59.217,-1.0
18:28:59.418,-1.0
18:28:59.619,-1.0
18:28:59.821,0.105
18:29:00.022,-1.0
18:29:00.224,-1.0
18:29:00.426,-1.0
18:29:00.629,-1.0
18:29:00.831,-1.0
18:29:01.032,-1.0
18:29:01.234,-1.0
18:29:01.436,-1.0
18:29:01.638,-1.0
18:29:01.839,-1.0
18:29:02.041,-1.0
18:29:02.243,-1.0
18:29:02.444,-1.0
18:29:02.646,-1.0
18:29:02.850,-1.0
18:29:03.051,-1.0
18:29:03.253,-1.0
18:29:03.454,-1.0
18:29:03.655,-1.0
18:29:03.857,-1.0
18:29:04.058,-1.0
18:29:04.259,-1.0
18:29:04.461,-1.0
18:29:04.664,-1.0
18:29:04.866,-1.0
18:29:05.067,-1.0
18:29:05.269,-1.0
18:29:05.470,-1.0
18:29:05.671,-1.0
18:29:05.872,-1.0
18:29:06.074,-1.0
18:29:06.275,-1.0
18:29:06.477,-1.0
18:29:06.678,-1.0
18:29:06.881,-1.0
18:29:07.082,0.045
18:29:07.284,0.045
18:29:07.485,0.045
18:29:07.686,0.054
18:29:07.887,0.063
18:29:08.089,0.035
18:29:08.290,0.035
18:29:08.491,0.035
18:29:08.692,0.035
18:29:08.893,0.253
18:29:09.095,0.581
18:29:09.296,0.581
18:29:09.497,0.969
18:29:09.699,1.0
18:29:09.900,1.0
18:29:10.101,0.402
18:29:10.304,0.402
18:29:10.505,0.402
18:29:10.707,0.402
18:29:10.910,-1.0
18:29:11.112,-1.0
18:29:11.313,0.348
18:29:11.514,0.348
18:29:11.716,0.765
18:29:11.917,-1.0
18:29:12.119,-1.0
18:29:12.321,-1.0
18:29:12.523,-1.0
18:29:12.726,-1.0
18:29:12.929,-1.0
18:29:13.131,-1.0
18:29:13.332,-1.0
18:29:13.534,-1.0
18:29:13.735,-1.0
18:29:13.936,-1.0
18:29:14.137,-1.0
18:29:14.339,-1.0
18:29:14.541,-1.0
18:29:14.744,-1.0
18:29:14.945,-1.0
18:29:15.146,-1.0
18:29:15.348,-1.0
18:29:15.550,-1.0
18:29:15.751,-1.0
18:29:15.952,-1.0
18:29:16.153,-1.0
18:29:16.355,-1.0
18:29:16.557,-1.0
18:29:16.760,-1.0
18:29:16.962,-1.0
18:29:17.163,-1.0
18:29:17.364,-1.0
18:29:17.565,-1.0
18:29:17.766,-1.0
18:29:17.967,-1.0
18:29:18.168,-1.0
18:29:18.369,-1.0
18:29:18.571,-1.0
18:29:18.774,-1.0
18:29:18.975,-1.0
18:29:19.177,-1.0
18:29:19.378,-1.0
18:29:19.579,-1.0
18:29:19.781,-1.0
18:29:19.982,-1.0
18:29:20.183,-1.0
18:29:20.384,-1.0
18:29:20.586,-1.0
18:29:20.787,-1.0
18:29:20.989,-1.0
18:29:21.190,-1.0
18:29:21.392,-1.0
18:29:21.593,-1.0
18:29:21.794,-1.0
18:29:21.995,-1.0
18:29:22.197,-1.0
18:29:22.399,-1.0
18:29:22.602,-1.0
18:29:22.804,-1.0
18:29:23.008,-1.0
18:29:23.210,-1.0
18:29:23.413,-1.0
18:29:23.615,-1.0
18:29:23.817,-1.0
18:29:24.018,-1.0
18:29:24.219,-1.0
18:29:24.421,-1.0
18:29:24.623,-1.0
18:29:24.825,-1.0
18:29:25.027,-1.0
18:29:25.228,-1.0
18:29:25.430,-1.0
18:29:25.631,-1.0
18:29:25.833,-1.0
18:29:26.035,-1.0
18:29:26.236,-1.0
18:29:26.439,-1.0
18:29:26.641,-1.0
18:29:26.843,-1.0
18:29:27.044,-1.0
18:29:27.245,-1.0
18:29:27.446,-1.0
18:29:27.648,-1.0
18:29:27.849,-1.0
18:29:28.050,1.0
18:29:28.252,1.0
18:29:28.454,1.0
18:29:28.656,1.0
18:29:28.859,1.0
18:29:29.060,1.0
18:29:29.262,0.88
18:29:29.464,1.0
18:29:29.665,1.0
18:29:29.866,1.0
18:29:30.068,1.0
18:29:30.269,-1.0
18:29:30.470,-1.0
18:29:30.673,-1.0
18:29:30.875,-1.0
18:29:31.076,-1.0
18:29:31.277,-1.0
18:29:31.479,-1.0
18:29:31.680,-1.0
18:29:31.881,-1.0
18:29:32.082,-1.0
18:29:32.283,-1.0
18:29:32.484,-1.0
18:29:32.685,-1.0
18:29:32.889,-1.0
18:29:33.090,-1.0
18:29:33.292,-1.0
18:29:33.493,-1.0
18:29:33.694,-1.0
18:29:33.896,-1.0
18:29:34.098,-1.0
18:29:34.299,-1.0
18:29:34.500,-1.0
18:29:34.702,-1.0
18:29:34.905,-1.0
18:29:35.106,-1.0
18:29:35.308,-1.0
18:29:35.510,-1.0
18:29:35.712,-1.0
18:29:35.913,-1.0
18:29:36.115,-1.0
18:29:36.316,-1.0
18:29:36.518,-1.0
18:29:36.719,-1.0
18:29:36.921,-1.0
18:29:37.123,-1.0
18:29:37.324,-1.0
18:29:37.525,-1.0
18:29:37.727,-1.0
18:29:37.928,-1.0
18:29:38.130,-1.0
18:29:38.331,-1.0
18:29:38.532,-1.0
18:29:38.734,-1.0
18:29:38.937,-1.0
18:29:39.138,-1.0
18:29:39.340,-1.0
18:29:39.541,-1.0
18:29:39.743,-1.0
18:29:39.944,-1.0
18:29:40.146,-1.0
18:29:40.347,-1.0
18:29:40.550,-1.0
18:29:40.751,-1.0
18:29:40.953,-1.0
18:29:41.155,-1.0
18:29:41.357,-1.0
18:29:41.560,-1.0
18:29:41.761,-1.0
18:29:41.963,-1.0
18:29:42.165,-1.0
18:29:42.367,-1.0
18:29:42.570,-1.0
18:29:42.773,-1.0
18:29:42.974,-1.0
18:29:43.184,-1.0
18:29:43.385,-1.0
18:29:43.587,-1.0
18:29:43.788,-1.0
18:29:43.990,-1.0
18:29:44.191,-1.0
18:29:44.393,-1.0
18:29:44.595,-1.0
18:29:44.796,-1.0
18:29:44.998,-1.0
18:29:45.199,-1.0
18:29:45.401,-1.0
18:29:45.604,-1.0
18:29:45.805,-1.0
18:29:46.007,-1.0
18:29:46.628,-1.0
18:29:46.829,-1.0
18:29:47.032,-1.0
18:29:47.234,-1.0
18:29:47.436,-1.0
18:29:47.638,-1.0
18:29:47.840,-1.0
18:29:48.042,-1.0
18:29:48.243,-1.0
18:29:48.445,-1.0
18:29:48.646,-1.0
18:29:48.849,-1.0
18:29:49.052,-1.0
18:29:49.253,-1.0
18:29:49.454,-1.0
18:29:49.656,-1.0
18:29:49.857,-1.0
18:29:50.058,-1.0
18:29:50.260,-1.0
18:29:50.461,-1.0
18:29:50.663,-1.0
18:29:50.865,-1.0
18:29:51.067,-1.0
18:29:51.271,-1.0
18:29:51.473,-1.0
18:29:51.675,-1.0
18:29:51.876,-1.0
18:29:52.077,-1.0
18:29:52.279,-1.0
18:29:52.480,-1.0
18:29:52.682,-1.0
18:29:52.884,-1.0
18:29:53.085,-1.0
18:29:53.287,-1.0
18:29:53.489,1.0
18:29:53.691,1.0
18:29:53.893,1.0
18:29:54.095,1.0
18:29:54.296,1.0
18:29:54.497,1.0
18:29:54.699,1.0
18:29:54.900,1.0
18:29:55.101,1.0
18:29:55.303,1.0
18:29:55.504,-1.0
18:29:55.705,-1.0
18:29:55.907,-1.0
18:29:56.109,-1.0
18:29:56.310,-1.0
18:29:56.512,-1.0
18:29:56.713,-1.0
18:29:56.914,-1.0
18:29:57.116,-1.0
18:29:57.318,-1.0
18:29:57.519,-1.0
18:29:57.720,-1.0
18:29:57.921,-1.0
18:29:58.123,-1.0
18:29:58.325,-1.0
18:29:58.526,-1.0
18:29:58.728,-1.0
18:29:58.929,-1.0
18:29:59.130,-1.0
18:29:59.331,-1.0
18:29:59.533,-1.0
18:29:59.734,-1.0
18:29:59.935,-1.0
18:30:00.136,-1.0
18:30:00.338,-1.0
18:30:00.539,-1.0
18:30:00.740,-1.0
18:30:00.942,-1.0
18:30:01.145,-1.0
18:30:01.347,-1.0
18:30:01.548,-1.0
18:30:01.750,-1.0
18:30:01.951,-1.0
18:30:02.152,-1.0
18:30:02.354,-1.0
18:30:02.555,-1.0
18:30:02.757,-1.0
18:30:02.958,-1.0
18:30:03.161,-1.0
18:30:03.363,-1.0
18:30:03.564,-1.0
18:30:03.766,-1.0
18:30:03.967,-1.0
18:30:04.168,-1.0
18:30:04.370,-1.0
18:30:04.571,-1.0
18:30:04.773,-1.0
18:30:04.975,-1.0
18:30:05.176,-1.0
18:30:05.378,-1.0
18:30:05.579,-1.0
18:30:05.781,-1.0
18:30:05.983,-1.0
18:30:06.184,-1.0
18:30:06.386,-1.0
18:30:06.587,-1.0
18:30:06.789,-1.0
18:30:06.991,-1.0
18:30:07.193,-1.0
18:30:07.397,-1.0
18:30:07.599,0.711
18:30:07.800,0.711
18:30:08.001,1.0
18:30:08.203,1.0
18:30:08.405,1.0
18:30:08.607,0.108
18:30:08.809,0.108
18:30:09.010,0.108
18:30:09.212,0.108
18:30:09.414,0.108
18:30:09.615,-1.0
18:30:09.816,-1.0
18:30:10.018,-1.0
18:30:10.219,-1.0
18:30:10.420,-1.0
18:30:10.622,-1.0
18:30:10.823,-1.0
18:30:11.025,-1.0
18:30:11.226,-1.0
18:30:11.428,-1.0
18:30:11.630,-1.0
18:30:11.831,-1.0
18:30:12.032,-1.0
18:30:12.233,-1.0
18:30:12.435,-1.0
18:30:12.636,-1.0
18:30:12.837,-1.0
18:30:13.040,-1.0
18:30:13.241,-1.0
18:30:13.443,-1.0
18:30:13.644,-1.0
18:30:13.851,-1.0
18:30:14.054,-1.0
18:30:14.256,-1.0
18:30:14.457,-1.0
18:30:14.658,-1.0
18:30:14.860,-1.0
18:30:15.063,-1.0
18:30:15.264,-1.0
18:30:15.467,-1.0
18:30:15.668,-1.0
18:30:15.870,-1.0
18:30:16.072,-1.0
18:30:16.273,-1.0
18:30:16.474,-1.0
18:30:16.676,-1.0
18:30:16.878,-1.0
18:30:17.080,-1.0
18:30:17.283,-1.0
18:30:17.485,-1.0
18:30:17.686,-1.0
18:30:17.887,-1.0
18:30:18.089,-1.0
18:30:18.290,-1.0
18:30:18.492,-1.0
18:30:18.694,-1.0
18:30:18.895,-1.0
18:30:19.097,-1.0
18:30:19.299,-1.0
18:30:19.500,-1.0
18:30:19.702,-1.0
18:30:19.903,-1.0
18:30:20.105,-1.0
18:30:20.307,-1.0
18:30:20.508,-1.0
18:30:20.709,-1.0
18:30:20.911,-1.0
18:30:21.113,-1.0
18:30:21.315,-1.0
18:30:21.516,-1.0
18:30:21.718,-1.0
18:30:21.919,-1.0
18:30:22.121,-1.0
18:30:22.323,-1.0
18:30:22.524,-1.0
18:30:22.725,-1.0
18:30:22.927,-1.0
18:30:23.129,-1.0
18:30:23.332,-1.0
18:30:23.534,-1.0
18:30:23.735,-1.0
18:30:23.937,-1.0
18:30:24.138,-1.0
18:30:24.340,-1.0
18:30:24.541,-1.0
18:30:24.742,-1.0
18:30:24.943,-1.0
18:30:25.145,-1.0
18:30:25.347,-1.0
18:30:25.548,-1.0
18:30:25.750,-1.0
18:30:25.951,-1.0
18:30:26.153,-1.0
18:30:26.355,-1.0
18:30:26.556,-1.0
18:30:26.757,-1.0
18:30:26.959,-1.0
18:30:27.160,-1.0
18:30:27.362,-1.0
18:30:27.564,-1.0
18:30:27.765,-1.0
18:30:27.966,-1.0
18:30:28.168,-1.0
18:30:28.369,-1.0
18:30:28.573,-1.0
18:30:28.774,-1.0
18:30:28.975,-1.0
18:30:29.178,-1.0
18:30:29.379,-1.0
18:30:29.581,-1.0
18:30:29.783,-1.0
18:30:29.984,-1.0
18:30:30.186,-1.0
18:30:30.388,-1.0
18:30:30.589,-1.0
18:30:30.791,-1.0
18:30:30.994,-1.0
18:30:31.196,-1.0
18:30:31.397,-1.0
18:30:31.598,-1.0
18:30:31.799,-1.0
18:30:32.001,-1.0
18:30:32.202,-1.0
18:30:32.403,-1.0
18:30:32.605,-1.0
18:30:32.806,-1.0
18:30:33.008,-1.0
18:30:33.209,-1.0
18:30:33.411,-1.0
18:30:33.613,-1.0
18:30:33.814,-1.0
18:30:34.015,-1.0
18:30:34.216,-1.0
18:30:34.418,-1.0
18:30:34.619,-1.0
18:30:34.820,-1.0
18:30:35.022,-1.0
18:30:35.224,-1.0
