time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,VFR_HUD_alt,EK2_ALT_SOURCE
13:11:11,1500.0,0.02815730683505535,0.006096871104091406,2.4398105144500732,-0.3156741037964821,-0.0024321313248947263,-0.005047289305366576,599325.0,-35.3632604,149.16524090000001,15359.0,-21.5,-32.0,101.5,1.5,-54.5,-939.5,-314.5,1.5,-3.0,RTL,599.3250122070312,0.0
13:11:17,1500.0,-0.0353999100625515,0.0070955026894807816,2.440091371536255,-0.5146342515945435,-0.005514348624274135,-0.001073343155439943,594825.0,-35.363264650000005,149.16523445,10858.0,19.0,17.0,27.0,1.5,-40.5,-979.5,-511.5,-1.0,0.5,RTL,594.8249816894531,0.0
13:11:19,1500.0,-0.026934878900647163,0.0022391228121705353,2.440304398536682,-0.6775001883506775,-0.0011944666039198637,0.001360101974569261,594200.0,-35.3632645,149.16523425,10234.5,25.5,26.0,36.0,-0.5,-43.0,-982.0,-674.5,3.0,3.0,RTL,594.1999816894531,0.0
13:11:21,1500.0,0.0014624737668782473,0.0002518426190363243,2.4401087760925293,-0.789096862077713,-0.0007542798994109035,0.0007408446399495006,593495.0,-35.3632628,149.16523645,9531.0,14.5,15.5,34.5,-3.0,-42.5,-991.0,-786.0,3.0,2.5,RTL,593.4949951171875,0.0
13:11:23,1500.0,0.0007687752950005233,0.004006589646451175,2.440282106399536,-0.7093469202518463,-0.00024005048908293247,0.004409197368659079,592820.0,-35.36326205,149.165238,8856.0,1.0,1.0,30.5,-1.0,-28.0,-1017.0,-705.5,3.5,5.5,RTL,592.8199768066406,0.0
13:11:25,1500.0,0.004580245091347024,0.00451747328042984,2.439851403236389,0.48042114078998566,0.001549131702631712,0.0019925021333619952,592815.0,-35.363261949999995,149.1652381,8847.0,-2.0,-4.0,-3.5,0.0,25.5,-1003.0,485.0,5.5,3.5,RTL,592.8150024414062,0.0
13:11:27,1500.0,-0.011889657005667686,0.003990674507804215,2.439523220062256,-0.48066069185733795,-0.00237454439047724,0.0029356947634369135,592850.0,-35.36326235,149.16523734999998,8888.0,0.0,0.0,1.0,0.5,-14.5,-995.5,-475.5,1.5,4.5,RTL,592.8499755859375,0.0
13:11:29,1500.0,0.0003894958645105362,0.003279896453022957,2.439805030822754,0.32389404624700546,-0.0025897944578900933,0.0019517834298312664,592825.0,-35.3632625,149.165237,8858.5,3.5,3.5,0.0,0.5,3.5,-1001.0,327.0,1.5,4.0,RTL,592.8250122070312,0.0
13:11:31,1500.0,-0.019663301296532154,0.003710417775437236,2.43982470035553,-0.9371835291385651,0.00032984395511448383,-0.0004085712134838104,592560.0,-35.3632627,149.1652366,8596.0,5.0,7.0,40.5,0.0,-37.0,-987.5,-933.5,4.5,1.5,RTL,592.5599975585938,0.0
13:11:33,1500.0,-0.02282713819295168,0.0038762418553233147,2.4397237300872803,-0.779441624879837,0.0009016699623316526,-0.0005870385211892426,591800.0,-35.3632631,149.1652361,7836.0,9.0,11.0,35.5,0.0,-37.5,-985.0,-776.0,5.0,1.0,RTL,591.7999877929688,0.0
13:11:35,1500.0,-0.02067367173731327,0.002597883460111916,2.439917802810669,-0.5374176278710365,0.00010468647815287113,-0.0013505482347682118,591105.0,-35.3632632,149.16523604999998,7142.5,10.5,11.5,34.5,-1.0,-1.0,-991.0,-532.5,3.5,0.5,RTL,591.10498046875,0.0
13:11:37,1500.0,-0.012443024199455976,0.003958287532441318,2.4395880699157715,-0.8066234886646271,0.0021360579412430525,0.0007458984619006515,590435.0,-35.36326255,149.1652372,6471.5,4.5,4.5,34.0,0.0,-25.5,-999.0,-803.5,6.0,2.5,RTL,590.4349975585938,0.0
13:11:39,1500.0,-0.013807677663862705,0.004212972475215793,2.439935564994812,-0.4441772550344467,0.0003291002940386534,0.0002749689156189561,589750.0,-35.3632626,149.16523725000002,5786.5,4.5,1.5,34.0,-1.0,2.5,-998.0,-439.5,4.5,2.0,RTL,589.7499694824219,0.0
