time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
09:45:06,633878.0,-35.36326166,149.16523804,49890.6,-0.6,-1.0,30.6,633.8779907226562,1500.0,0.011990963981952518,0.005219351779669523,-2.300373601913452,0.787566751241684,0.0006170890759676695,0.0006905740825459361,-1.0,24.4,-945.8,789.6,2.0,2.0,RTL,0.0
09:45:19,621465.0,-35.363263825000004,149.165239075,37480.0,21.75,-20.5,97.0,621.4649658203125,1500.0,-0.01362053822958842,0.007749075419269502,-2.302764415740967,-0.8431510031223297,0.0018979200685862452,0.00378850637935102,1.75,-7.75,-1001.0,-827.5,3.25,5.0,RTL,0.0
09:45:21,619585.0,-35.36326151666667,149.16523628333334,35600.833333333336,2.3333333333333335,-0.8333333333333334,96.5,619.5849914550781,1500.0,-0.03443337790668011,0.009987385555480918,-2.303558031717936,-1.2542543510595958,0.0011579619507150103,-0.006712287024129182,5.5,-71.33333333333333,-980.6666666666666,-1252.6666666666667,2.5,-4.666666666666667,RTL,0.0
09:45:46,598081.6666666666,-35.363260733333334,149.1652355,14095.833333333334,-9.5,13.833333333333334,98.83333333333333,598.0816446940104,1500.0,0.0008099812839645892,0.004221831914037466,-2.3031219244003296,0.8908446530501047,0.00043157360050827265,-0.0011703770142048597,0.0,13.333333333333334,-987.5,887.5,2.3333333333333335,0.6666666666666666,RTL,0.0
09:45:50,594686.0,-35.3632618,149.16523682000002,10701.4,-5.4,7.2,34.2,594.685986328125,1500.0,-0.00849124495871365,0.0033396110869944096,-2.302918815612793,-0.7429399430751801,-0.0015873416792601346,-0.0007086308440193533,-0.4,-31.6,-999.6,-740.8,0.6,1.0,RTL,0.0
09:46:26,586310.0,-35.3632633,149.16523843333334,2323.3333333333335,12.0,-8.666666666666666,34.333333333333336,586.3099975585938,1500.0,0.0061398588586598635,0.003978069095561902,-2.30277156829834,0.21218717594941458,0.0031375326992323003,0.002020378829911351,-1.0,34.333333333333336,-987.6666666666666,227.33333333333334,5.333333333333333,4.0,RTL,0.0
