time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
09:43:28.313,STABILIZE,-35.3632622,149.1652375,2,-0.00025170689332298934,0.0011519428808242083,0.024440035223960876,0.0003615781315602362,0.00024322321405634284,0.0020198356360197067,0,2,-1000,0,0,0,-1,1,-1,583990,583.989990234375,0.0,1500.0
09:43:28.519,STABILIZE,-35.3632622,149.1652375,2,-0.00025170689332298934,0.0011519428808242083,0.024440035223960876,0.0003615781315602362,0.00024322321405634284,0.0020198356360197067,0,2,-1000,0,0,0,-1,1,-1,583990,583.989990234375,0.0,1500.0
09:43:28.721,STABILIZE,-35.3632621,149.1652375,1251,0.01904761977493763,-0.0005133578088134527,0.022052645683288574,0.047367408871650696,-0.006696861702948809,0.002479307819157839,0,0,-1023,47,-6,1,0,3,-142,585240,585.239990234375,0.0,1500.0
09:43:28.928,AUTO,-35.3632617,149.1652393,2773,0.06165248900651932,-0.009861589409410954,0.022586654871702194,0.03630548343062401,-0.012603388167917728,0.002504460047930479,1,-6,-999,36,-12,1,7,39,-147,586760,586.760009765625,0.0,1500.0
09:43:29.131,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:29.333,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:29.538,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:29.742,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:29.944,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:30.146,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:30.350,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:30.552,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:30.754,AUTO,-35.3632614,149.1652405,3160,0.05249550938606262,0.003472858341410756,-0.022454412654042244,-0.09015002101659775,0.10585079342126846,-0.11431112885475159,2,-10,-991,-89,106,-115,10,50,-145,587150,587.1499633789062,0.0,1500.0
09:43:30.962,AUTO,-35.3632596,149.1652463,5820,-0.10377054661512375,0.01850402168929577,-0.10056784749031067,0.02768859826028347,0.05095760524272919,-0.09431476145982742,-2,-5,-997,-176,186,-180,14,-24,-146,589810,589.8099975585938,0.0,1500.0
