,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
08:38:08.215,0.0,300000.0,0.0,0.0,0.7,1.5,420.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:12.246,20605.0,134922.0,0.0,0.0,0.3,0.6,730.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:16.282,27218.0,110885.0,0.0,0.0,0.0,1.1,0.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:20.319,17893.0,75918.0,0.0,0.0,0.6,1.4,980.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:24.346,0.0,173526.0,0.0,0.0,0.0,0.0,950.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:28.395,10030.0,69243.0,0.0,0.0,0.0,0.1,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:32.409,23265.0,200.0,0.0,0.0,1.0,2.0,940.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:36.434,24006.0,53020.0,0.0,0.0,0.0,1.2,700.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:40.470,32000.0,300000.0,0.0,0.0,0.6,0.0,450.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:44.504,13592.0,300000.0,0.0,0.0,0.7,1.3,0.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:48.037,21454.0,279878.0,0.0,0.0,0.0,0.4,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:52.073,32000.0,89578.0,0.0,0.0,0.1,0.1,310.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:38:56.098,28560.0,169180.0,0.0,0.0,1.0,0.8,450.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:00.122,0.0,112624.0,0.0,0.0,0.9,1.4,1000.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:04.135,32000.0,200.0,0.0,0.0,0.9,0.9,320.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:08.171,7565.0,300000.0,0.0,0.0,0.4,2.0,1000.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:12.238,32000.0,135300.0,0.0,0.0,0.8,2.0,910.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:16.254,4297.0,20331.0,0.0,0.0,0.6,0.6,700.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:20.294,0.0,42318.0,0.0,0.0,0.6,1.8,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:24.336,0.0,227757.0,0.0,0.0,0.4,0.4,190.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:28.380,32000.0,262420.0,0.0,0.0,0.1,0.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:32.397,28052.0,200.0,0.0,0.0,0.7,2.0,0.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:36.459,13973.0,181675.0,0.0,0.0,0.0,0.2,320.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:40.475,11875.0,200.0,0.0,0.0,1.1,0.0,1000.0,1.0,0.1,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:44.488,7303.0,7392.0,0.0,0.0,0.7,0.8,550.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:48.005,0.0,24360.0,0.0,0.0,1.1,1.7,820.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:52.039,8106.0,62853.0,0.0,0.0,0.7,2.0,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:39:56.082,12431.0,269282.0,0.0,0.0,0.8,1.2,820.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:40:00.099,0.0,44027.0,0.0,0.0,1.1,1.2,810.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:40:04.124,0.0,212320.0,0.0,0.0,0.2,2.0,320.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:40:08.151,1429.0,204940.0,0.0,0.0,0.4,0.4,270.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:40:12.176,15003.0,168322.0,0.0,0.0,0.4,1.6,530.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:40:16.193,32000.0,29427.0,0.0,0.0,1.1,1.4,480.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
