,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
05:58:36.113,3949.0,1.1,1.3,10.1,0.25,2.0,0.0,15563.0,1000.0,1.0,0.1,50.0,50.0,396.0,0.0
05:58:40.134,297445.0,0.2,0.2,3.3,0.25,1.7,0.0,8553.0,570.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:58:44.153,31786.0,0.8,1.2,2.7,0.25,2.6,0.0,21712.0,690.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:58:48.186,226218.0,0.0,0.0,-10.0,0.25,4.4,0.0,28535.0,0.0,1.0,0.1,50.0,50.0,147.0,0.0
05:58:52.227,156311.0,0.7,0.0,-10.0,0.25,4.8,0.0,8275.0,1000.0,1.0,0.1,50.0,50.0,358.0,0.0
05:58:56.256,63985.0,0.5,0.0,-4.4,0.25,0.0,0.0,32000.0,450.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:00.295,300000.0,0.2,0.0,-10.0,0.25,0.0,0.0,0.0,40.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:04.325,200.0,1.1,0.0,8.3,0.25,2.9,0.0,32000.0,710.0,1.0,0.1,50.0,50.0,472.0,0.0
05:59:08.346,152568.0,0.4,0.9,-10.0,0.25,4.3,0.0,32000.0,240.0,1.0,0.1,50.0,50.0,312.0,0.0
05:59:12.364,82502.0,0.0,1.4,8.0,0.25,4.4,0.0,20851.0,240.0,1.0,0.1,50.0,50.0,490.0,0.0
05:59:16.379,15757.0,0.1,0.5,-3.7,0.25,3.3,0.0,7968.0,190.0,1.0,0.1,50.0,50.0,542.0,0.0
05:59:20.415,228061.0,0.2,0.3,5.4,0.25,5.1,0.0,27027.0,460.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:24.438,199984.0,1.1,2.0,10.1,0.25,1.0,0.0,11802.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:28.450,7938.0,0.5,0.2,-1.4,0.25,4.3,0.0,13054.0,830.0,1.0,0.1,50.0,50.0,601.0,0.0
05:59:32.471,14413.0,0.1,2.0,-10.0,0.25,0.7,0.0,32000.0,610.0,1.0,0.1,50.0,50.0,969.0,0.0
05:59:36.492,73449.0,0.8,1.3,-3.0,0.25,5.1,0.0,32000.0,390.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:40.013,160197.0,0.2,0.1,10.1,0.25,3.8,0.0,19344.0,100.0,1.0,0.1,50.0,50.0,703.0,0.0
05:59:44.048,263278.0,0.0,0.0,10.1,0.25,5.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0
05:59:48.077,247816.0,0.6,1.3,-7.3,0.25,5.1,0.0,18314.0,820.0,1.0,0.1,50.0,50.0,1000.0,0.0
05:59:52.093,105807.0,0.1,0.0,-2.0,0.25,3.8,0.0,8470.0,510.0,1.0,0.1,50.0,50.0,755.0,0.0
05:59:56.135,300000.0,0.5,0.1,2.1,0.25,1.8,0.0,13134.0,870.0,1.0,0.1,50.0,50.0,48.0,0.0
06:00:00.150,200.0,0.2,0.0,-2.4,0.25,0.0,0.0,23296.0,810.0,1.0,0.1,50.0,50.0,563.0,0.0
06:00:04.167,200.0,0.8,0.9,4.7,0.25,5.1,0.0,0.0,970.0,1.0,0.1,50.0,50.0,535.0,0.0
06:00:08.188,100608.0,0.5,2.0,9.7,0.25,4.3,0.0,13788.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:00:12.213,205078.0,0.2,1.5,10.1,0.25,3.9,0.0,277.0,400.0,1.0,0.1,50.0,50.0,793.0,0.0
06:00:16.230,43007.0,0.0,0.8,-2.3,0.25,5.1,0.0,18559.0,0.0,1.0,0.1,50.0,50.0,726.0,0.0
06:00:20.269,257972.0,1.0,1.7,-6.6,0.25,0.0,0.0,32000.0,710.0,1.0,0.1,50.0,50.0,533.0,0.0
06:00:24.310,44024.0,0.8,0.5,-10.0,0.25,1.1,0.0,20807.0,0.0,1.0,0.1,50.0,50.0,536.0,0.0
06:00:28.327,200.0,0.4,1.7,10.1,0.25,0.0,0.0,14611.0,0.0,1.0,0.1,50.0,50.0,351.0,0.0
06:00:32.373,300000.0,1.1,0.0,4.2,0.25,2.3,0.0,15064.0,630.0,1.0,0.1,50.0,50.0,670.0,0.0
06:00:36.407,267273.0,0.1,1.0,2.5,0.25,0.0,0.0,20172.0,830.0,1.0,0.1,50.0,50.0,0.0,0.0
06:00:40.429,127954.0,1.1,0.1,4.4,0.25,4.9,0.0,23786.0,1000.0,1.0,0.1,50.0,50.0,437.0,0.0
06:00:44.458,300000.0,0.3,1.5,2.3,0.25,0.0,0.0,25076.0,1000.0,1.0,0.1,50.0,50.0,115.0,0.0
06:00:48.494,300000.0,0.8,2.0,-10.0,0.25,2.4,0.0,32000.0,80.0,1.0,0.1,50.0,50.0,683.0,0.0
06:00:52.022,98251.0,0.9,1.5,7.6,0.25,2.3,0.0,22016.0,480.0,1.0,0.1,50.0,50.0,349.0,0.0
06:00:56.044,115836.0,0.7,1.7,3.3,0.25,5.1,0.0,11392.0,1000.0,1.0,0.1,50.0,50.0,575.0,0.0
06:01:00.090,300000.0,0.6,2.0,10.1,0.25,0.0,0.0,32000.0,950.0,1.0,0.1,50.0,50.0,823.0,0.0
06:01:04.119,154960.0,0.3,0.7,-3.2,0.25,1.3,0.0,29014.0,0.0,1.0,0.1,50.0,50.0,417.0,0.0
06:01:08.146,268109.0,0.1,0.2,5.3,0.25,0.5,0.0,14886.0,460.0,1.0,0.1,50.0,50.0,0.0,0.0
06:01:12.175,190261.0,0.4,1.5,-10.0,0.25,0.2,0.0,16723.0,350.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:01:16.188,5574.0,1.1,0.5,2.6,0.25,3.7,0.0,11928.0,550.0,1.0,0.1,50.0,50.0,277.0,0.0
