,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
17:23:40.996,26448.0,0.3,0.9,-9.4,0.25,3.8,0.0,4567.0,20.0,1.0
17:23:45.832,38211.0,0.5,0.4,4.3,0.25,1.0,0.0,1938.0,240.0,1.0
17:23:50.766,36597.0,0.3,0.9,-5.3,0.25,3.2,0.0,6465.0,250.0,1.0
17:23:56.085,82705.0,0.7,0.3,-5.3,0.25,1.1,0.0,1274.0,470.0,1.0
17:24:01.966,21407.0,0.4,1.2,1.1,0.25,0.4,0.0,9030.0,190.0,1.0
17:24:06.888,53400.0,0.9,0.5,-6.6,0.25,2.5,0.0,1361.0,240.0,1.0
17:24:12.384,95067.0,0.3,0.7,3.4,0.25,2.4,0.0,1231.0,240.0,1.0
17:24:18.353,147028.0,0.5,0.5,-7.6,0.25,4.1,0.0,2780.0,260.0,1.0
17:24:24.305,248888.0,0.7,0.7,-9.8,0.25,1.5,0.0,710.0,150.0,1.0
17:24:30.175,23097.0,0.3,0.5,-2.9,0.25,0.4,0.0,6637.0,390.0,1.0
17:24:36.098,20609.0,0.5,0.5,-1.9,0.25,3.5,0.0,176.0,240.0,1.0
17:24:41.995,43872.0,0.5,1.1,-3.7,0.25,2.1,0.0,4814.0,380.0,1.0
17:24:47.985,65252.0,0.9,0.5,-5.2,0.25,1.2,0.0,597.0,240.0,1.0
17:24:52.866,35170.0,0.2,0.5,-8.1,0.25,0.8,0.0,8768.0,350.0,1.0
17:24:58.352,89617.0,0.2,0.2,-8.1,0.25,1.1,0.0,5728.0,320.0,1.0
17:25:04.279,103690.0,0.3,0.4,-7.4,0.25,2.9,0.0,3179.0,130.0,1.0
17:25:10.188,17436.0,0.4,1.5,-7.6,0.25,1.0,0.0,13502.0,260.0,1.0
17:25:16.163,145523.0,0.9,0.3,-5.0,0.25,0.1,0.0,20792.0,130.0,1.0
17:25:22.129,14086.0,0.3,0.4,2.2,0.25,1.5,0.0,5289.0,250.0,1.0
17:25:28.038,24199.0,0.2,0.9,4.2,0.25,2.9,0.0,3609.0,470.0,1.0
17:25:33.853,27402.0,0.3,0.7,-4.9,0.25,1.9,0.0,3579.0,350.0,1.0
17:25:38.679,234079.0,0.5,0.5,-8.1,0.25,3.5,0.0,768.0,10.0,1.0
17:25:44.209,252037.0,0.3,0.7,-4.4,0.25,0.6,0.0,265.0,120.0,1.0
17:25:50.226,25019.0,0.5,0.5,6.1,0.25,0.4,0.0,724.0,350.0,1.0
17:25:56.087,21408.0,0.5,0.5,-5.9,0.25,1.1,0.0,4738.0,740.0,1.0
17:26:01.965,50774.0,0.3,0.4,-6.2,0.25,2.4,0.0,116.0,180.0,1.0
17:26:06.906,48528.0,0.3,0.9,-4.5,0.25,2.1,0.0,2727.0,880.0,1.0
17:26:12.325,51357.0,0.2,0.5,-9.4,0.25,1.9,0.0,11556.0,220.0,1.0
17:26:18.207,81110.0,0.3,0.3,-6.2,0.25,4.8,0.0,8058.0,320.0,1.0
17:26:24.062,63235.0,0.4,0.7,-8.4,0.25,0.6,0.0,12731.0,80.0,1.0
17:26:29.917,100612.0,0.3,0.5,-9.4,0.25,0.2,0.0,4454.0,120.0,1.0
17:26:34.863,193358.0,0.3,1.1,-6.8,0.25,0.6,0.0,3257.0,920.0,1.0
17:26:40.339,156621.0,0.2,0.3,7.7,0.25,3.5,0.0,7199.0,350.0,1.0
17:26:46.259,178783.0,0.5,0.2,-6.9,0.25,0.6,0.0,14143.0,290.0,1.0
17:26:52.160,102383.0,0.7,0.3,-7.6,0.25,2.1,0.0,26.0,340.0,1.0
17:26:58.084,175003.0,0.5,0.3,-6.3,0.25,1.8,0.0,2873.0,190.0,1.0
17:27:03.907,1934.0,0.4,0.5,-7.4,0.25,1.9,0.0,3119.0,830.0,1.0
17:27:08.760,220099.0,0.7,0.5,-3.8,0.25,1.1,0.0,308.0,110.0,1.0
17:27:14.185,67682.0,0.4,0.7,-6.8,0.25,4.1,0.0,9634.0,160.0,1.0
17:27:20.077,179401.0,0.2,1.5,-5.6,0.25,1.9,0.0,10577.0,320.0,1.0
17:27:25.968,86652.0,0.2,0.5,-9.2,0.25,1.2,0.0,3316.0,370.0,1.0
17:27:30.892,24662.0,0.7,0.7,-6.3,0.25,1.1,0.0,3040.0,60.0,1.0
17:27:36.258,11262.0,0.5,0.7,-6.8,0.25,1.1,0.0,13667.0,290.0,1.0
17:27:42.059,52433.0,0.5,0.3,10.0,0.25,1.0,0.0,6604.0,110.0,1.0
17:27:47.882,40284.0,0.9,0.5,-7.6,0.25,0.6,0.0,7166.0,220.0,1.0
17:27:52.854,22301.0,0.3,0.3,3.1,0.25,3.9,0.0,4382.0,60.0,1.0
17:27:58.223,48147.0,0.9,0.4,-9.9,0.25,1.1,0.0,13176.0,130.0,1.0
17:28:04.079,63637.0,0.3,0.7,3.9,0.25,2.4,0.0,662.0,100.0,1.0
17:28:10.013,49158.0,0.2,0.9,-0.2,0.25,0.4,0.0,23142.0,350.0,1.0
17:28:15.963,15696.0,0.9,0.5,7.6,0.25,0.2,0.0,11179.0,120.0,1.0
17:28:20.943,13984.0,0.3,0.4,-2.2,0.25,3.2,0.0,4615.0,100.0,1.0
17:28:26.320,17129.0,0.4,1.1,-8.5,0.25,1.3,0.0,17157.0,310.0,1.0
17:28:32.240,276723.0,0.3,0.4,-8.1,0.25,2.4,0.0,3961.0,410.0,1.0
17:28:38.043,18894.0,0.3,0.4,-1.8,0.25,1.5,0.0,8806.0,110.0,1.0
17:28:43.920,15856.0,0.7,0.3,-8.9,0.25,4.4,0.0,7373.0,320.0,1.0
17:28:48.767,76538.0,0.3,1.4,-4.2,0.25,1.0,0.0,10108.0,110.0,1.0
17:28:54.299,132307.0,0.4,0.5,-9.2,0.25,0.8,0.0,6213.0,420.0,1.0
17:29:00.307,132920.0,0.3,1.4,-7.4,0.25,0.2,0.0,28216.0,80.0,1.0
17:29:06.115,22983.0,0.7,0.7,-3.5,0.25,1.9,0.0,2840.0,20.0,1.0
17:29:12.101,243136.0,0.3,0.4,-8.1,0.25,4.4,0.0,1563.0,100.0,1.0
17:29:17.960,69027.0,0.2,0.4,0.2,0.25,0.6,0.0,5378.0,150.0,1.0
