,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
02:37:12.056,87039.0,0.25,0.1,1000.0,30.0,0.3,11100.0,1000.0,26767.0,290.0
02:37:17.692,79152.0,0.25,0.1,1000.0,30.0,2.1,2300.0,1000.0,7808.0,360.0
02:37:22.408,96400.0,0.25,0.1,1000.0,30.0,0.2,10200.0,1000.0,15431.0,1540.0
02:37:28.088,189392.0,0.25,0.1,1000.0,30.0,0.8,14500.0,1000.0,28722.0,60.0
02:37:33.780,222776.0,0.25,0.1,1000.0,30.0,1.8,900.0,1000.0,1782.0,170.0
02:37:38.531,42060.0,0.25,0.1,1000.0,30.0,0.3,4600.0,1000.0,3063.0,910.0
02:37:43.694,44396.0,0.25,0.1,1000.0,30.0,0.2,1100.0,1000.0,9495.0,110.0
02:37:48.498,79283.0,0.25,0.1,1000.0,30.0,0.3,7100.0,1000.0,10886.0,880.0
02:37:53.623,125329.0,0.25,0.1,1000.0,30.0,0.1,16100.0,1000.0,4712.0,90.0
02:37:58.409,45637.0,0.25,0.1,1000.0,30.0,0.3,8600.0,1000.0,8075.0,170.0
02:38:04.040,150464.0,0.25,0.1,1000.0,30.0,1.3,4100.0,1000.0,24892.0,910.0
02:38:09.640,105446.0,0.25,0.1,1000.0,30.0,0.1,2100.0,1000.0,3747.0,550.0
02:38:14.271,16409.0,0.25,0.1,1000.0,30.0,0.6,5900.0,1000.0,9853.0,180.0
02:38:19.961,142471.0,0.25,0.1,1000.0,30.0,1.8,5100.0,1000.0,15572.0,1030.0
02:38:24.647,22146.0,0.25,0.1,1000.0,30.0,1.6,4200.0,1000.0,3967.0,290.0
02:38:29.788,36778.0,0.25,0.1,1000.0,30.0,3.5,7700.0,1000.0,10315.0,2040.0
02:38:34.461,233056.0,0.25,0.1,1000.0,30.0,0.6,2100.0,1000.0,25298.0,700.0
02:38:40.187,85038.0,0.25,0.1,1000.0,30.0,1.1,2300.0,1000.0,8054.0,760.0
02:38:45.939,47147.0,0.25,0.1,1000.0,30.0,2.4,9600.0,1000.0,7761.0,2040.0
02:38:50.719,96612.0,0.25,0.1,1000.0,30.0,1.8,1700.0,1000.0,10752.0,190.0
02:38:56.070,21945.0,0.25,0.1,1000.0,30.0,1.1,9400.0,1000.0,7370.0,1070.0
02:39:01.746,36927.0,0.25,0.1,1000.0,30.0,1.1,7600.0,1000.0,22278.0,2060.0
02:39:06.493,178827.0,0.25,0.1,1000.0,30.0,2.1,8100.0,1000.0,6554.0,20.0
02:39:12.148,15196.0,0.25,0.1,1000.0,30.0,0.6,7400.0,1000.0,9948.0,1640.0
02:39:17.966,9214.0,0.25,0.1,1000.0,30.0,3.7,2100.0,1000.0,8334.0,240.0
02:39:22.696,5785.0,0.25,0.1,1000.0,30.0,3.4,700.0,1000.0,18216.0,510.0
02:39:27.882,14091.0,0.25,0.1,1000.0,30.0,1.5,4000.0,1000.0,18939.0,2500.0
02:39:32.686,187471.0,0.25,0.1,1000.0,30.0,1.1,10600.0,1000.0,1017.0,1120.0
02:39:37.933,85556.0,0.25,0.1,1000.0,30.0,0.3,5100.0,1000.0,12459.0,830.0
02:39:42.692,118823.0,0.25,0.1,1000.0,30.0,0.1,8700.0,1000.0,8513.0,50.0
02:39:47.866,161672.0,0.25,0.1,1000.0,30.0,0.6,3600.0,1000.0,14639.0,380.0
02:39:52.555,741.0,0.25,0.1,1000.0,30.0,2.9,4200.0,1000.0,18942.0,380.0
02:39:57.794,353.0,0.25,0.1,1000.0,30.0,1.3,7300.0,1000.0,17147.0,1150.0
02:40:02.639,3866.0,0.25,0.1,1000.0,30.0,2.8,800.0,1000.0,13282.0,380.0
02:40:07.821,2229.0,0.25,0.1,1000.0,30.0,1.1,1300.0,1000.0,154.0,1510.0
