,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
18:53:57.758,1.6,0.1,25.0,3645.0,0.1,0.0,0.0,40.0,0.0,180.0,67.0,100.0,17.0,31.0,0.0,24.0,109.0,70.0,100.0,55.0,0.0,100.0,0.0,1.0,10.0
18:54:03.036,1.5,0.1,97.0,0.0,0.1,0.0,0.0,80.0,0.0,110.0,0.0,85.0,32.0,32.0,63.0,120.0,45.0,31.0,99.0,19.0,57.0,26.0,0.0,1.0,30.0
18:54:11.198,1.8,0.1,25.0,5000.0,0.1,0.0,0.0,110.0,0.0,0.0,100.0,35.0,26.0,105.0,21.0,120.0,120.0,22.0,71.0,32.0,60.0,120.0,0.0,1.0,45.0
18:54:19.014,1.5,0.1,250.0,544.0,0.1,0.0,0.0,50.0,130.0,0.0,79.0,16.0,39.0,117.0,16.0,0.0,54.0,120.0,0.0,100.0,54.0,120.0,0.0,1.0,50.0
18:54:24.111,2.0,0.1,99.0,0.0,0.1,0.0,0.0,50.0,130.0,140.0,94.0,10.0,0.0,76.0,71.0,52.0,70.0,119.0,73.0,120.0,0.0,0.0,0.0,1.0,50.0
18:54:28.508,1.7,0.1,119.0,1710.0,0.1,0.0,0.0,40.0,80.0,0.0,69.0,86.0,6.0,33.0,92.0,0.0,77.0,22.0,55.0,32.0,0.0,73.0,0.0,1.0,30.0
18:54:35.070,0.8,0.1,81.0,2032.0,0.1,0.0,0.0,50.0,100.0,240.0,0.0,100.0,18.0,66.0,61.0,100.0,47.0,52.0,0.0,17.0,97.0,93.0,0.0,1.0,15.0
18:54:39.745,1.7,0.1,151.0,4710.0,0.1,0.0,0.0,0.0,30.0,90.0,95.0,48.0,0.0,44.0,0.0,7.0,33.0,120.0,37.0,109.0,120.0,120.0,0.0,1.0,50.0
18:54:49.229,1.8,0.1,155.0,2133.0,0.1,0.0,0.0,120.0,130.0,190.0,0.0,71.0,29.0,120.0,31.0,76.0,33.0,99.0,120.0,23.0,120.0,72.0,0.0,1.0,50.0
18:54:57.140,0.5,0.1,197.0,4166.0,0.1,0.0,0.0,70.0,0.0,40.0,43.0,0.0,40.0,55.0,82.0,0.0,27.0,67.0,82.0,95.0,37.0,113.0,0.0,1.0,20.0
18:55:03.332,1.8,0.1,88.0,4904.0,0.1,0.0,0.0,130.0,30.0,70.0,1.0,77.0,9.0,0.0,114.0,0.0,0.0,111.0,22.0,37.0,0.0,30.0,0.0,1.0,45.0
18:55:07.594,0.9,0.1,76.0,0.0,0.1,0.0,0.0,80.0,50.0,140.0,100.0,73.0,35.0,35.0,120.0,88.0,0.0,10.0,0.0,64.0,87.0,11.0,0.0,1.0,10.0
18:55:13.203,0.3,0.1,25.0,462.0,0.1,0.0,0.0,0.0,20.0,100.0,100.0,44.0,40.0,120.0,44.0,120.0,120.0,0.0,33.0,120.0,60.0,106.0,0.0,1.0,35.0
18:55:25.470,1.0,0.1,59.0,2499.0,0.1,0.0,0.0,60.0,0.0,130.0,80.0,55.0,0.0,71.0,79.0,20.0,120.0,120.0,80.0,88.0,75.0,13.0,0.0,1.0,50.0
18:55:29.711,2.0,0.1,25.0,1976.0,0.1,0.0,0.0,70.0,60.0,50.0,23.0,39.0,32.0,85.0,38.0,73.0,78.0,40.0,44.0,104.0,120.0,120.0,0.0,1.0,35.0
18:55:35.132,1.0,0.1,178.0,3595.0,0.1,0.0,0.0,40.0,110.0,0.0,62.0,30.0,0.0,31.0,116.0,0.0,0.0,27.0,71.0,0.0,120.0,31.0,0.0,1.0,10.0
18:55:39.731,1.6,0.1,25.0,1072.0,0.1,0.0,0.0,70.0,20.0,20.0,0.0,34.0,0.0,114.0,85.0,79.0,74.0,120.0,79.0,112.0,96.0,10.0,0.0,1.0,10.0
18:55:52.499,0.0,0.1,147.0,0.0,0.1,0.0,0.0,50.0,90.0,50.0,69.0,0.0,36.0,19.0,3.0,64.0,65.0,36.0,0.0,0.0,87.0,58.0,0.0,1.0,40.0
18:56:00.569,0.6,0.1,85.0,5000.0,0.1,0.0,0.0,130.0,90.0,200.0,52.0,0.0,21.0,118.0,120.0,64.0,10.0,94.0,0.0,113.0,120.0,0.0,0.0,1.0,50.0
18:56:05.301,1.5,0.1,100.0,3741.0,0.1,0.0,0.0,120.0,0.0,0.0,10.0,0.0,0.0,120.0,31.0,9.0,56.0,22.0,49.0,0.0,30.0,120.0,0.0,1.0,50.0
18:56:10.281,1.5,0.1,224.0,3714.0,0.1,0.0,0.0,30.0,80.0,130.0,100.0,95.0,0.0,90.0,102.0,120.0,12.0,19.0,118.0,33.0,0.0,74.0,0.0,1.0,30.0
18:56:14.583,2.0,0.1,250.0,0.0,0.1,0.0,0.0,0.0,70.0,110.0,70.0,39.0,0.0,95.0,55.0,36.0,110.0,117.0,73.0,63.0,52.0,120.0,0.0,1.0,30.0
