time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
18:53:23,-0.000709737534634769,0.0009937448776327074,0.022071643732488155,0.00023066942230798304,0.00027105456683784723,0.0015101470053195953,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,0.25,-2.25,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.0,1500.0
18:53:25,-0.0004684713203459978,0.0009978769579902292,0.021637802943587303,0.00022570065921172499,0.00024294082541018725,0.0014489475172013045,AUTO,-35.3632622,149.1652375,1.6,-1.0,1.0,-1.4,0.0,1.5,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1500.0
18:53:27,-0.00020059886030919318,0.0011053239993218864,0.021150807184832438,0.00024391510357548083,0.00028274757122354846,0.0014214306304763471,AUTO,-35.3632622,149.16523750000002,8.714285714285714,-0.14285714285714285,0.42857142857142855,-0.14285714285714285,0.0,1.0,-1000.2857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,1500.0
18:53:29,0.0006628789645522678,0.0013190770271952108,0.020597564056515694,0.0032204453115506717,-0.0011840690858662128,0.001546804967802018,AUTO,-35.3632622,149.1652375,7.0,0.0,0.0,-3.0,0.0,1.6666666666666667,-1023.5,3.5,-1.1666666666666667,0.8333333333333334,1500.0
18:53:34,0.019186321859403204,-0.0006755607319064438,0.020240827774008114,0.02935690888746952,-0.0042586861333499355,0.0018710425162377458,AUTO,-35.363262033333335,149.16523761666667,1270.5,0.5,5.833333333333333,-133.66666666666666,0.0,-0.5,-1043.5,29.833333333333332,-3.5,1.1666666666666667,1500.0
18:53:36,-0.0070323139855948584,-0.006635823481095334,-0.035691930601994194,-0.07936176812897126,-0.010125355484584967,-0.010270588720838228,AUTO,-35.36326081666667,149.16524411666668,4265.833333333333,11.166666666666666,41.5,-147.16666666666666,2.0,-9.166666666666666,-998.8333333333334,-78.5,-9.166666666666666,-10.333333333333334,1500.0
18:53:38,-0.05586458447699746,0.051116118828455605,-0.1689817520479361,0.05440193981242677,0.02200787819068258,-0.06497053957233827,AUTO,-35.36325933333333,149.16524305,7164.5,-23.5,-55.5,-146.66666666666666,-4.166666666666667,10.5,-1002.5,54.833333333333336,22.333333333333332,-64.5,1500.0
18:53:40,0.02763919811695814,-0.04257462670405706,-0.11833743254343669,0.023403160652378574,-0.08479152744015057,0.09918021907409032,AUTO,-35.363270183333334,149.16523156666668,10224.5,-58.0,-24.833333333333332,-151.33333333333334,7.0,14.833333333333334,-1005.5,23.666666666666668,-83.66666666666667,98.33333333333333,1500.0
18:53:42,0.04565715789794922,-0.05686777224764228,-0.0608027707785368,-0.06255735891560714,0.06559403341573973,-0.04903640070309242,AUTO,-35.363266116666665,149.16523494999998,13304.166666666666,97.83333333333333,57.666666666666664,-143.0,-10.666666666666666,-20.166666666666668,-1002.0,-61.666666666666664,65.66666666666667,-49.0,1500.0
18:53:44,-0.04986540134996176,0.06561765757699807,-0.1916311557094256,0.022926968095513683,0.044222067731122174,-0.04584862322856983,AUTO,-35.36324951666667,149.16524131666668,16385.666666666668,41.5,-17.833333333333332,-154.0,-12.333333333333334,-5.333333333333333,-1003.5,23.333333333333332,44.166666666666664,-45.5,1500.0
18:53:46,0.04062195277462403,0.04105220118071884,-0.19831823805967966,0.014379011777540049,-0.09997794978941481,0.06789114780258387,AUTO,-35.363256033333336,149.16523553333334,19486.166666666668,-96.16666666666667,9.5,-148.0,14.666666666666666,13.333333333333334,-1004.0,15.166666666666666,-98.66666666666667,67.33333333333333,1500.0
18:53:48,-0.06694128550589085,-0.06491323870917161,-0.12443005914489429,-0.018210011922443908,0.08062958406905334,-0.08808095132311185,AUTO,-35.363262633333335,149.16523963333333,22571.0,40.166666666666664,-18.5,-149.16666666666666,-6.833333333333333,-3.0,-1002.0,-17.333333333333332,81.0,-87.83333333333333,1500.0
18:53:50,0.023311149678193033,0.048320401925593615,-0.2186729038755099,0.06667026008168857,0.047098562121391296,-0.0024599535390734673,AUTO,-35.36325453333333,149.16522413333334,25656.166666666668,12.666666666666666,-73.83333333333333,-154.33333333333334,-15.5,10.666666666666666,-1006.1666666666666,67.0,47.5,-2.5,1500.0
18:53:52,0.10309503537913163,0.023737830109894276,-0.2089450260003408,-0.05346702722211679,-0.06932882266119123,0.019693963307266433,AUTO,-35.363259316666664,149.1652243833333,28599.333333333332,-50.666666666666664,97.16666666666667,-143.0,20.166666666666668,-6.666666666666667,-998.0,-52.5,-67.83333333333333,19.5,1500.0
18:53:54,-0.12044245998064677,-0.02751408067221443,-0.31364762286345166,-0.021450508385896683,0.04128664320645233,-0.05674895038828254,AUTO,-35.36326145,149.16524536666668,31614.833333333332,11.5,11.333333333333334,-152.33333333333334,3.3333333333333335,-7.333333333333333,-1005.8333333333334,-20.5,41.833333333333336,-56.333333333333336,1500.0
18:53:56,0.00422970624640584,0.04357730442037185,-0.33310923477013904,0.08612463002403577,0.01870307687204331,0.008509874887143573,AUTO,-35.36326536666667,149.16522941666665,34670.833333333336,-64.0,-91.33333333333333,-150.66666666666666,-6.5,23.666666666666668,-1007.0,86.5,19.333333333333332,8.0,1500.0
18:53:58,0.1409765643378099,-0.020879856233174603,-0.309917817513148,0.0010419518997271855,-0.11022109414140384,0.061608762945979834,AUTO,-35.36327871666666,149.16522803333334,37761.5,-44.833333333333336,106.5,-143.66666666666666,23.0,-3.1666666666666665,-997.0,2.0,-108.66666666666667,61.333333333333336,1500.0
