,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
11:53:02.130,17056.0,0.0,0.0,1.1,0.7,320.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,1.4,5.9,216.0,3.5,2.5
11:53:07.066,8382.0,0.0,0.0,0.2,0.9,180.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,8.7,0.6,801.0,5.0,4.0
11:53:11.028,1022.0,0.0,0.0,0.7,0.5,780.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,2.0,9.2,5.0,4.5,3.5
11:53:15.035,14120.0,0.0,0.0,0.2,1.3,380.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,1.5,1.2,285.0,6.0,4.0
11:53:19.512,16351.0,0.0,0.0,0.5,1.3,180.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,6.1,0.3,380.0,3.5,5.0
11:53:24.142,11438.0,0.0,0.0,0.5,0.4,410.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,2.0,0.4,419.0,2.5,3.5
11:53:29.078,16564.0,0.0,0.0,0.5,0.7,450.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,9.3,8.3,180.0,2.5,6.0
11:53:33.154,8528.0,0.0,0.0,0.4,1.5,80.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,7.2,2.4,180.0,3.5,2.5
11:53:39.173,6700.0,0.0,0.0,0.2,1.9,440.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.7,1.5,27.0,2.5,5.0
11:53:43.157,7758.0,0.0,0.0,0.5,0.4,160.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,4.6,5.1,686.0,5.5,2.5
