time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
02:19:13,146818.5,-35.3632622,149.1652375,1.0,-1.0,0.5,-0.5,0.0,1.5,-1000.0,0.5,0.5,0.5,-0.000783405004767701,0.0009915186674334109,0.02200818620622158,0.0003165301459375769,0.00021195164299570024,0.0015058094286359847,AUTO
02:19:15,292137.0,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,0.0,1.5,-1000.0,1.0,0.5,0.0,-0.0004899740015389398,0.0014005302800796926,0.021527649834752083,0.0002462415723130107,0.0002887914306484163,0.001481307903304696,AUTO
02:19:16,21203.0,-35.3632621,149.1652375,5.0,0.0,0.0,0.0,0.0,1.25,-1000.0,0.25,0.25,0.0,-0.0003099728055531159,0.0016265091835521162,0.021304707508534193,0.0003406215109862387,0.00025669332535471767,0.0014242196921259165,AUTO
02:19:17,21203.0,-35.3632621,149.1652375,500.0,0.0,1.0,-111.0,0.0,0.0,-1099.5,0.0,3.5,1.0,0.001833320886362344,0.001132973440689966,0.020981011912226677,-0.0008873151382431388,0.0030031540663912892,0.0017328212270513177,AUTO
02:19:19,142481.0,-35.363262,149.16523765,3412.5,0.5,11.0,-149.0,0.0,-1.0,-1001.0,45.0,-7.0,3.0,0.03492780216038227,-0.0018034896347671747,-0.0047997592482715845,0.04493016377091408,-0.008234389824792743,0.003864425467327237,AUTO
02:19:21,263759.0,-35.36326065,149.1652463,6473.5,10.5,37.0,-149.0,3.0,-9.0,-998.5,-71.0,24.0,-48.5,-0.025918269529938698,-0.0051180796581320465,-0.058733340352773666,-0.07189140282571316,0.024080785922706127,-0.0485368799418211,AUTO
02:19:22,62226.0,-35.36325995,149.165247325,7630.25,4.25,-13.0,-147.75,-2.0,-1.0,-1002.0,-27.0,19.0,-56.25,-0.0813421243801713,0.01303510251455009,-0.10482029989361763,-0.02762416610494256,0.01869544410146773,-0.056472422555089,AUTO
02:19:23,62226.0,-35.363260800000006,149.16524005,9525.0,-27.5,-80.0,-147.5,-7.0,19.0,-1003.5,74.5,14.0,-9.0,-0.026157312095165253,0.02467710431665182,-0.13162527233362198,0.07418954372406006,0.013945410959422588,-0.009116872679442167,AUTO
02:19:25,164743.0,-35.36326845,149.16522965000001,12645.5,-24.0,8.5,-152.5,6.0,4.0,-1003.5,54.5,-30.0,64.5,0.061850760132074356,-0.05434560775756836,-0.041930483654141426,0.05470786429941654,-0.031145966611802578,0.06525503844022751,AUTO
02:19:27,267260.0,-35.36326045,149.1652402,15675.0,73.0,44.0,-150.5,-5.5,-22.5,-1011.0,-92.5,38.0,-107.0,-0.042861402966082096,0.018715267069637775,-0.1263694427907467,-0.09364758990705013,0.037835556315258145,-0.10730987042188644,AUTO
02:19:28,220355.0,-35.363256424999996,149.165241275,16852.25,38.0,-13.0,-152.75,-8.75,-7.25,-1004.5,16.0,38.75,-66.25,-0.07455822266638279,0.04012868460267782,-0.18764708191156387,0.015355843235738575,0.03850753651931882,-0.06638910062611103,AUTO
02:19:29,220355.0,-35.363256,149.16523555,18793.5,-41.0,-54.5,-150.0,-4.0,14.5,-1001.5,69.5,8.0,-11.5,-0.014180849306285381,0.06235097534954548,-0.22762173414230347,0.0693262331187725,0.007235266035422683,-0.011498330160975456,AUTO
02:19:31,244341.5,-35.36326875,149.16523435,21873.5,-57.5,69.0,-149.5,20.5,0.5,-1009.0,-50.0,-176.0,148.5,0.06757044047117233,-0.06016006879508495,-0.16698037087917328,-0.05155671946704388,-0.17770754545927048,0.14924320578575134,AUTO
02:19:33,268328.0,-35.36326005,149.165244,24893.0,82.0,-39.0,-150.5,-18.5,-11.5,-1009.5,0.5,79.5,-131.5,-0.10218580812215805,0.005767778144218028,-0.29653456807136536,0.00017911617760546505,0.07905226573348045,-0.1314183697104454,AUTO
02:19:34,123095.0,-35.363256250000006,149.16523795,26048.0,27.5,-92.75,-150.0,-22.0,4.75,-1003.75,53.75,57.0,-57.0,-0.07611170131713152,0.04547444172203541,-0.3636486530303955,0.05320078507065773,0.05678571481257677,-0.05735328886657953,AUTO
02:19:35,123095.0,-35.3632587,149.1652243,27959.5,-81.0,-78.5,-150.0,-7.5,24.0,-1005.0,85.5,20.0,-6.5,0.010175260511459783,0.09842067956924438,-0.3997381627559662,0.08502684533596039,0.01934905955567956,-0.006929919822141528,AUTO
