,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
08:23:11.443,14069.0,117487.0,0.0,0.0,0.2,0.4,240.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:15.488,29115.0,22563.0,0.0,0.0,0.0,1.8,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:19.027,32000.0,128392.0,0.0,0.0,0.5,1.7,760.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:23.064,32000.0,300000.0,0.0,0.0,0.0,1.9,0.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:27.110,8972.0,273021.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:31.148,32000.0,251000.0,0.0,0.0,0.3,1.0,790.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:35.212,0.0,300000.0,0.0,0.0,0.3,0.6,270.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:39.226,0.0,200.0,0.0,0.0,0.8,1.5,910.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:43.253,13952.0,79810.0,0.0,0.0,1.1,2.0,180.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:47.290,23899.0,280969.0,0.0,0.0,0.5,0.0,730.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:51.334,0.0,300000.0,0.0,0.0,0.3,1.7,990.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:55.356,0.0,83507.0,0.0,0.0,0.0,1.8,130.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23:59.405,8098.0,300000.0,0.0,0.0,0.2,1.8,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:03.438,0.0,300000.0,0.0,0.0,1.1,0.7,60.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:07.463,0.0,19906.0,0.0,0.0,0.0,0.4,910.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:11.494,24201.0,256108.0,0.0,0.0,0.6,1.3,220.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:15.019,6535.0,46139.0,0.0,0.0,0.8,0.6,760.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:19.059,32000.0,284478.0,0.0,0.0,1.0,2.0,860.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:23.105,27022.0,143054.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:27.135,22698.0,180010.0,0.0,0.0,0.0,0.3,650.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:31.174,15214.0,225501.0,0.0,0.0,0.1,0.0,550.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:35.212,28127.0,166952.0,0.0,0.0,1.1,1.1,360.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:39.234,23006.0,55799.0,0.0,0.0,0.5,0.4,830.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:43.253,32000.0,200.0,0.0,0.0,1.1,0.6,910.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:47.288,0.0,169039.0,0.0,0.0,0.5,0.8,0.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:51.305,4309.0,200.0,0.0,0.0,0.0,0.6,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:55.341,11643.0,212651.0,0.0,0.0,1.1,1.2,960.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24:59.372,32000.0,87340.0,0.0,0.0,1.1,1.9,1000.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:03.397,29695.0,200.0,0.0,0.0,0.8,0.4,380.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:07.451,0.0,140122.0,0.0,0.0,0.6,1.5,560.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:11.478,32000.0,53512.0,0.0,0.0,1.1,2.0,230.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:15.519,10539.0,270716.0,0.0,0.0,0.0,0.8,0.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:19.057,29849.0,300000.0,0.0,0.0,0.4,1.4,370.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:23.088,0.0,200.0,0.0,0.0,0.7,0.2,130.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:27.115,0.0,200.0,0.0,0.0,0.8,0.0,440.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:31.152,9082.0,165847.0,0.0,0.0,1.1,0.8,1000.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:35.196,0.0,300000.0,0.0,0.0,0.0,1.4,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:39.224,6235.0,200.0,0.0,0.0,0.4,0.1,170.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:43.259,30445.0,233721.0,0.0,0.0,0.2,2.0,890.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:47.311,0.0,229708.0,0.0,0.0,0.1,0.0,560.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:51.362,0.0,292121.0,0.0,0.0,0.3,1.4,150.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:55.396,24691.0,172445.0,0.0,0.0,0.6,1.3,1000.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:25:59.442,32000.0,300000.0,0.0,0.0,1.1,1.1,350.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:03.483,21063.0,25225.0,0.0,0.0,1.1,1.8,0.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:07.507,18036.0,126010.0,0.0,0.0,0.7,0.0,280.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:11.040,749.0,254862.0,0.0,0.0,0.3,1.4,490.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:15.066,22020.0,131508.0,0.0,0.0,0.4,1.9,310.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:19.094,32000.0,102095.0,0.0,0.0,1.1,1.7,840.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:23.117,0.0,200.0,0.0,0.0,1.1,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:26:28.157,16602.0,206795.0,0.0,0.0,1.1,0.0,20.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
