,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
13:56:45.516,0.0,0.0,1.0,-12.0,-0.5,450.0,-1.0,-0.5,36.0,96.0,17.0,2500.0,25.0,0.0,53.0,93.0,10.0,0.55,3.0,5.0,0.14,0.02,1.0,42.0,-180.0
13:56:49.680,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,180.0,0.0,100.0,4500.0,250.0,0.0,100.0,23.0,1.0,0.6,3.0,8.0,0.06,0.01,1.0,180.0,107.0
13:56:58.409,0.0,0.0,1.0,180.0,-0.5,710.0,-1.0,-0.5,152.0,100.0,0.0,2000.0,204.0,0.0,100.0,44.0,6.0,0.58,3.0,2.0,0.13,0.007,1.0,-56.0,106.0
13:57:02.666,0.0,0.0,1.0,-180.0,-0.5,810.0,-1.0,-0.5,15.0,67.0,48.0,3200.0,69.0,0.0,34.0,14.0,4.0,0.54,3.0,1.0,0.18,0.018,1.0,180.0,-158.0
13:57:31.410,0.0,0.0,1.0,-143.0,-0.5,0.0,-1.0,-0.5,-180.0,74.0,6.0,4500.0,141.0,0.0,90.0,0.0,10.0,0.565,3.0,6.0,0.2,0.019,1.0,-64.0,-180.0
13:57:35.622,0.0,0.0,1.0,-109.0,-0.5,380.0,-1.0,-0.5,180.0,80.0,0.0,1200.0,221.0,0.0,96.0,0.0,10.0,0.465,3.0,9.0,0.15,0.02,1.0,46.0,-180.0
13:57:39.775,0.0,0.0,1.0,-180.0,-0.5,400.0,-1.0,-0.5,-180.0,37.0,53.0,2500.0,250.0,0.0,63.0,29.0,5.0,0.18,3.0,1.0,0.05,0.013,1.0,8.0,-150.0
13:57:45.099,0.0,0.0,1.0,159.0,-0.5,400.0,-1.0,-0.5,-89.0,5.0,6.0,4500.0,250.0,0.0,39.0,34.0,10.0,0.525,3.0,9.0,0.08,0.009,1.0,130.0,-13.0
13:57:49.232,0.0,0.0,1.0,107.0,-0.5,240.0,-1.0,-0.5,130.0,50.0,34.0,4500.0,250.0,0.0,8.0,60.0,8.0,0.305,3.0,10.0,0.08,0.01,1.0,-122.0,180.0
13:57:53.497,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,19.0,0.0,56.0,4200.0,26.0,0.0,1.0,80.0,3.0,0.47,3.0,1.0,0.17,0.01,1.0,-4.0,180.0
13:57:58.502,0.0,0.0,1.0,-180.0,-0.5,720.0,-1.0,-0.5,180.0,85.0,85.0,4500.0,25.0,0.0,75.0,56.0,7.0,0.535,3.0,10.0,0.07,0.007,1.0,180.0,180.0
13:58:10.068,0.0,0.0,1.0,180.0,-0.5,410.0,-1.0,-0.5,96.0,26.0,24.0,0.0,128.0,0.0,54.0,91.0,7.0,0.325,3.0,10.0,0.2,0.018,1.0,180.0,125.0
13:58:16.386,0.0,0.0,1.0,-18.0,-0.5,1000.0,-1.0,-0.5,61.0,58.0,97.0,4500.0,25.0,0.0,0.0,71.0,4.0,0.25,3.0,7.0,0.05,0.013,1.0,180.0,38.0
13:58:21.039,0.0,0.0,1.0,-175.0,-0.5,810.0,-1.0,-0.5,73.0,49.0,13.0,4500.0,135.0,0.0,31.0,62.0,5.0,0.3,3.0,10.0,0.08,0.02,1.0,-71.0,-158.0
13:58:29.495,0.0,0.0,1.0,76.0,-0.5,300.0,-1.0,-0.5,-102.0,20.0,0.0,2200.0,25.0,0.0,30.0,73.0,10.0,0.35,3.0,6.0,0.16,0.02,1.0,32.0,161.0
13:58:42.115,0.0,0.0,1.0,72.0,-0.5,80.0,-1.0,-0.5,14.0,62.0,5.0,1700.0,159.0,0.0,78.0,95.0,10.0,0.585,3.0,3.0,0.01,0.006,1.0,-39.0,-180.0
