time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
03:39:04,-0.00015448522026417777,0.0015486962511204183,0.028112326748669147,0.00022326015459839255,0.00026028834690805525,0.0023651401279494166,-35.3632621,149.1652374,3.0,-1.0,0.5,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,1500.0
03:39:10,-0.0008148862980306149,0.0009459751890972257,0.024851055815815926,0.00013636896619573236,0.00023167539620772004,0.0018084662733599544,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.5,STABILIZE,1500.0
03:39:14,-0.001120538916438818,0.0009252244490198791,0.023473547771573067,0.00031024235067889094,0.00031231524189934134,0.0016523427329957485,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE,1500.0
03:39:16,-0.0011741624136144917,0.0009545762053069969,0.022859923541545868,0.0002495043639404078,0.0003123155135350923,0.0016200316992277901,-35.3632621,149.1652375,5.0,-1.0,-0.5,-2.5,0.0,1.0,-1000.0,0.0,1.0,0.0,STABILIZE,1500.0
03:39:18,-0.0007678514230065048,0.0009739486849866807,0.022343110914031666,0.00027167185908183455,0.00031337504818414647,0.0015333266152689855,-35.363262166666665,149.1652375,10.0,-1.0,0.0,-1.6666666666666667,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,1.0,AUTO,223336.0
03:39:20,-0.00022896535422963402,0.0013526177499443293,0.021677952259778976,0.0003402766305953264,0.0002965552266687155,0.0014396246600275238,-35.3632621,149.1652375,9.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,AUTO,223336.0
03:39:21,0.0011382405452119808,0.0011094564652012195,0.021265702943007152,0.007092860178090632,-0.0019626329885795712,0.0019117316308741767,-35.3632621,149.1652375,15.0,0.0,0.0,-8.333333333333334,0.0,1.0,-1056.6666666666667,7.0,-1.6666666666666667,1.0,AUTO,146107.0
03:39:22,0.00291676198442777,0.0007038456484830627,0.02113724872469902,-0.004719858057796955,0.003221267523864905,0.0021377119313304624,-35.3632621,149.1652375,370.6666666666667,0.0,0.6666666666666666,-95.0,0.0,0.0,-1119.6666666666667,-3.3333333333333335,3.3333333333333335,1.3333333333333333,AUTO,146107.0
03:39:24,0.03344522354503473,-0.0027976441585148373,-0.010943726946910223,0.04359109823902448,-0.00838143719981114,-0.0018057045914853613,-35.36326186666667,149.16523806666666,3215.6666666666665,2.3333333333333335,13.666666666666666,-149.0,0.0,-1.3333333333333333,-1000.3333333333334,43.666666666666664,-7.0,-1.6666666666666667,AUTO,97589.0
03:39:26,-0.04688420565798879,0.003710305521963164,-0.0896703340113163,-0.04906052025035024,-0.007268872344866395,-0.029391424264758825,-35.36326067499999,149.165245225,6243.25,1.0,17.5,-149.0,2.0,-3.75,-1001.75,-48.0,-6.75,-29.25,AUTO,97589.0
03:39:27,-0.03543439507484436,0.0046897848369553685,-0.11493800580501556,0.061565592885017395,0.006857553729787469,-0.009618452051654458,-35.36326065,149.1652429,8164.5,-7.0,-50.5,-149.5,-6.0,8.5,-1001.5,61.5,7.0,-9.0,AUTO,88944.0
03:39:29,0.05423886328935623,-0.025382607243955135,-0.07982822880148888,-0.06319087743759155,-0.10572463274002075,0.09799923375248909,-35.363263450000005,149.16523469999998,11280.0,-14.5,12.0,-150.5,3.0,2.0,-995.5,-62.0,-104.5,97.0,AUTO,88944.0
03:39:30,-0.004747630562633276,-0.025570443831384182,-0.07703478261828423,-0.0564071130938828,0.04778705909848213,-0.044454832255723886,-35.363263275,149.16523607500002,12431.75,14.0,18.0,-149.5,0.75,-4.5,-1002.25,-55.25,48.0,-44.25,AUTO,276283.0
03:39:32,0.008584812516346574,0.01779297459870577,-0.1708758845925331,0.017377058160491288,-0.0006357026868499815,-0.013266148860566318,-35.3632606,149.165235575,15539.5,0.75,-8.0,-152.75,-2.5,0.5,-999.25,17.75,-0.25,-13.25,AUTO,276283.0
03:39:33,0.010693444404751062,0.00827376963570714,-0.17569652944803238,-0.009398607537150383,-0.008934127166867256,-0.003311184234917164,-35.36326095,149.16523504999998,17490.5,-10.0,6.0,-152.0,1.5,0.0,-999.0,-8.0,-7.5,-3.0,AUTO,123915.0
03:39:35,0.0007195250946097076,9.929077350534499e-05,-0.20560988038778305,-0.00039367086719721556,0.002653601230122149,-0.023461702279746532,-35.363261949999995,149.16523625000002,20601.0,-3.5,5.5,-153.0,0.0,0.0,-1000.0,0.5,3.0,-23.0,AUTO,123915.0
03:39:36,0.00196974806021899,0.0010768140709842555,-0.22378906980156898,0.0028299273108132184,0.0013953958987258375,-0.023586086463183165,-35.36326205,149.165236425,21771.0,-1.75,3.25,-153.0,0.0,0.0,-1000.0,2.75,1.75,-23.5,AUTO,170197.0
03:39:37,0.0036795901833102107,0.0032830489799380302,-0.2527991384267807,0.0017213824903592467,0.001027631718898192,-0.021320313215255737,-35.363262,149.1652365,23722.0,-1.0,2.0,-153.0,0.0,0.0,-1000.0,2.0,1.5,-21.5,AUTO,170197.0
03:39:39,0.011121388990432024,0.0039505199529230595,-0.2476469948887825,0.007282418257091194,-0.0036332440795376897,0.0252598999068141,-35.363262250000005,149.1652365,26832.0,-4.5,1.5,-153.0,0.0,0.0,-1000.0,7.5,-2.5,24.5,AUTO,204276.5
