,A.BRAKE1
17:11:57.866,-1
17:11:58.069,-1
17:11:58.272,-1
17:11:58.478,-1
17:11:58.681,-1
17:11:58.886,-1
17:11:59.092,-1
17:11:59.295,-1
17:11:59.497,-1
17:11:59.700,-1
17:11:59.905,-1
17:12:00.109,-1
17:12:00.311,-1
17:12:00.514,-1
17:12:00.718,-1
17:12:04.498,-1
17:12:04.702,-1
17:12:04.904,-1
17:12:05.107,-1
17:12:05.311,-1
17:12:05.512,-1
17:12:05.720,-1
17:12:05.922,-1
17:12:06.124,-1
17:12:06.328,-1
17:12:06.532,-1
17:12:06.738,-1
17:12:06.945,-1
17:12:07.153,-1
17:12:07.354,-1
17:12:07.557,-1
17:12:07.762,-1
17:12:07.964,-1
17:12:08.169,-1
17:12:08.371,-1
17:12:08.582,-1
17:12:08.785,-1
17:12:08.989,-1
17:12:09.191,-1
17:12:09.398,-1
17:12:09.601,-1
17:12:09.803,-1
17:12:10.007,-1
17:12:10.209,-1
17:12:10.412,-1
17:12:10.614,-1
17:12:10.818,-1
17:12:11.027,-1
17:12:11.228,-1
17:12:11.429,-1
17:12:11.636,-1
17:12:11.839,-1
17:12:12.041,-1
17:12:12.243,-1
17:12:12.459,-1
17:12:12.664,-1
17:12:12.865,-1
17:12:13.067,-1
17:12:13.276,-1
17:12:13.479,-1
17:12:13.696,-1
17:12:13.905,-1
17:12:14.108,-1
17:12:14.309,-1
17:12:14.519,-1
17:12:14.728,-1
17:12:14.932,-1
17:12:15.133,-1
17:12:15.335,-1
17:12:15.536,-1
17:12:15.738,-1
17:12:15.940,-1
17:12:16.143,-1
17:12:16.345,-1
17:12:16.546,-1
17:12:16.751,-1
17:12:16.954,-1
17:12:17.155,-1
17:12:17.357,-1
17:12:17.565,-1
17:12:17.768,-1
17:12:17.973,-1
17:12:18.178,-1
17:12:18.380,-1
17:12:18.583,-1
17:12:18.785,-1
17:12:18.987,-1
17:12:19.189,-1
17:12:19.390,-1
17:12:19.593,-1
17:12:19.798,-1
17:12:20.006,-1
17:12:20.208,-1
17:12:20.411,-1
17:12:20.616,-1
17:12:20.818,-1
17:12:21.021,-1
17:12:21.223,-1
17:12:21.424,-1
17:12:21.627,-1
17:12:21.834,-1
17:12:22.035,-1
17:12:22.237,-1
17:12:22.440,-1
17:12:22.645,-1
17:12:22.847,-1
17:12:23.051,-1
17:12:23.254,-1
17:12:23.459,-1
17:12:23.662,-1
17:12:23.867,-1
17:12:24.068,-1
17:12:24.271,-1
17:12:24.477,-1
17:12:24.681,-1
17:12:24.882,-1
17:12:25.086,-1
17:12:25.291,-1
17:12:25.495,-1
17:12:25.697,-1
17:12:25.898,-1
17:12:26.100,-1
17:12:26.302,-1
17:12:26.507,-1
17:12:26.709,-1
17:12:26.912,-1
17:12:27.114,-1
17:12:27.318,-1
17:12:27.523,-1
17:12:27.728,-1
17:12:27.930,-1
17:12:28.133,-1
17:12:28.334,-1
17:12:28.536,-1
17:12:28.739,-1
17:12:28.941,-1
17:12:29.145,-1
17:12:29.350,-1
17:12:29.551,-1
17:12:29.754,-1
17:12:29.956,-1
17:12:30.158,-1
17:12:30.360,-1
17:12:30.566,-1
17:12:30.772,-1
17:12:30.974,-1
17:12:31.180,-1
17:12:31.385,-1
17:12:31.587,-1
17:12:31.789,-1
17:12:31.991,-1
17:12:32.193,-1
17:12:32.394,-1
17:12:32.597,-1
17:12:32.802,-1
17:12:33.004,-1
17:12:33.207,-1
17:12:33.410,-1
17:12:33.613,-1
17:12:33.819,-1
17:12:34.023,-1
17:12:34.246,-1
17:12:34.466,-1
17:12:34.675,-1
17:12:34.898,-1
17:12:35.141,-1
17:12:35.347,-1
17:12:35.551,-1
17:12:35.793,-1
17:12:35.995,-1
17:12:36.197,-1
17:12:36.398,-1
17:12:40.195,-1
17:12:40.399,-1
17:12:40.603,-1
17:12:40.807,-1
17:12:41.010,-1
17:12:41.213,-1
17:12:41.416,-1
17:12:41.620,-1
17:12:41.823,-1
17:12:42.025,-1
17:12:42.227,-1
17:12:42.437,-1
17:12:42.675,-1
17:12:42.886,-1
17:12:43.117,-1
17:12:43.342,-1
17:12:43.552,-1
17:12:43.770,-1
17:12:44.002,-1
17:12:44.205,-1
17:12:44.418,-1
17:12:44.623,-1
17:12:44.827,-1
17:12:45.031,-1
17:12:45.236,-1
17:12:45.440,-1
17:12:45.644,-1
17:12:45.846,-1
17:12:46.054,-1
17:12:46.257,-1
17:12:46.464,-1
17:12:46.671,-1
17:12:46.874,-1
17:12:47.080,-1
17:12:47.286,-1
17:12:47.500,-1
17:12:47.742,-1
17:12:47.995,-1
17:12:48.204,-1
17:12:48.436,-1
17:12:48.678,-1
17:12:48.909,-1
17:12:49.110,-1
17:12:49.316,-1
17:12:49.522,-1
17:12:49.725,-1
17:12:49.933,-1
17:12:50.136,-1
17:12:50.345,-1
17:12:50.552,-1
17:12:50.761,-1
17:12:50.964,-1
17:12:51.168,-1
17:12:51.372,-1
17:12:51.581,-1
17:12:51.788,-1
17:12:52.010,-1
17:12:52.213,-1
17:12:52.417,-1
17:12:52.648,-1
17:12:52.878,-1
17:12:53.086,-1
17:12:53.289,-1
17:12:53.491,-1
17:12:53.695,-1
17:12:53.905,-1
17:12:54.111,-1
17:12:54.318,-1
17:12:54.523,-1
17:12:54.730,-1
17:12:54.933,-1
17:12:55.135,-1
17:12:55.338,-1
17:12:55.544,-1
17:12:55.747,-1
17:12:55.950,-1
17:12:56.158,-1
17:12:56.366,-1
17:12:56.568,-1
17:12:56.772,-1
17:12:56.977,-1
17:12:57.180,-1
17:12:57.383,-1
17:12:57.588,-1
17:12:57.820,-1
17:12:58.096,-1
17:12:58.316,-1
17:12:58.536,-1
17:12:58.740,-1
17:12:58.971,-1
17:12:59.175,-1
17:12:59.377,1
17:12:59.586,1
17:12:59.789,1
17:12:59.998,1
17:13:00.201,1
17:13:00.406,1
17:13:00.611,1
17:13:00.815,1
17:13:01.020,1
17:13:01.222,-1
17:13:01.424,-1
17:13:01.626,-1
17:13:01.830,-1
17:13:02.033,-1
17:13:02.238,-1
17:13:02.444,-1
17:13:02.647,-1
17:13:02.849,-1
17:13:03.055,-1
17:13:03.257,-1
17:13:03.475,-1
17:13:03.690,-1
17:13:03.927,-1
17:13:04.155,-1
17:13:04.393,-1
17:13:04.595,-1
17:13:04.800,-1
17:13:05.003,-1
17:13:05.205,-1
17:13:05.409,-1
17:13:05.612,-1
17:13:05.815,-1
17:13:06.017,-1
17:13:06.225,-1
17:13:06.427,-1
17:13:06.629,-1
17:13:06.830,-1
17:13:07.032,-1
17:13:07.235,-1
17:13:07.437,-1
17:13:07.665,-1
17:13:07.941,-1
17:13:08.167,-1
17:13:08.391,-1
17:13:08.614,-1
17:13:08.822,-1
17:13:09.023,-1
17:13:09.231,-1
17:13:09.433,-1
17:13:09.638,-1
17:13:09.843,-1
17:13:10.049,-1
17:13:10.254,-1
17:13:10.457,-1
17:13:10.660,-1
17:13:10.862,-1
17:13:11.064,-1
17:13:11.268,-1
17:13:11.471,-1
17:13:11.675,-1
17:13:11.876,-1
17:13:12.079,-1
17:13:12.283,-1
17:13:16.067,-1
17:13:16.269,-1
17:13:16.472,-1
17:13:16.674,-1
17:13:16.878,-1
17:13:17.080,-1
17:13:17.285,-1
17:13:17.487,-1
17:13:17.690,-1
17:13:17.895,-1
17:13:18.100,-1
17:13:18.303,-1
17:13:18.507,-1
17:13:18.710,-1
17:13:18.913,-1
17:13:19.118,-1
17:13:19.321,-1
17:13:19.529,-1
17:13:19.731,-1
17:13:19.932,-1
17:13:20.135,-1
17:13:20.351,-1
17:13:20.569,-1
17:13:20.787,-1
17:13:21.019,-1
17:13:21.221,-1
17:13:21.443,-1
17:13:21.666,-1
17:13:21.918,-1
17:13:22.148,-1
17:13:22.351,-1
17:13:22.552,-1
17:13:22.757,-1
17:13:22.961,-1
17:13:23.166,-1
17:13:23.371,-1
17:13:23.573,-1
17:13:23.777,-1
17:13:23.978,-1
17:13:24.181,-1
17:13:24.383,-1
17:13:24.585,-1
17:13:24.791,-1
17:13:24.992,1
17:13:25.196,1
17:13:25.398,1
17:13:25.612,1
17:13:25.816,1
17:13:26.023,1
17:13:26.226,1
17:13:26.431,1
17:13:26.636,1
17:13:26.842,1
17:13:27.049,1
17:13:27.253,-1
17:13:27.457,-1
17:13:27.668,-1
17:13:27.871,-1
17:13:28.078,-1
17:13:28.289,-1
17:13:28.491,-1
17:13:28.693,-1
17:13:28.896,-1
17:13:29.098,-1
17:13:29.304,-1
17:13:29.505,-1
17:13:29.714,-1
17:13:29.916,-1
17:13:30.121,-1
17:13:30.323,-1
17:13:30.526,-1
17:13:30.728,-1
17:13:30.931,-1
17:13:31.136,-1
17:13:31.375,-1
17:13:31.596,-1
17:13:31.832,-1
17:13:32.037,-1
17:13:32.243,-1
17:13:32.451,-1
17:13:32.654,-1
17:13:32.857,-1
17:13:33.072,-1
17:13:33.273,-1
17:13:33.474,-1
17:13:33.676,-1
17:13:33.879,-1
17:13:34.083,-1
17:13:34.285,-1
17:13:34.487,-1
17:13:34.689,-1
17:13:34.890,-1
17:13:35.094,-1
17:13:35.297,-1
17:13:35.499,-1
17:13:35.709,-1
17:13:35.919,-1
17:13:36.154,-1
17:13:36.376,-1
17:13:36.585,-1
17:13:36.793,-1
17:13:37.018,-1
17:13:37.271,-1
17:13:37.480,-1
17:13:37.682,-1
17:13:37.886,-1
17:13:38.091,-1
17:13:38.293,-1
17:13:38.496,-1
17:13:38.697,1
17:13:38.908,1
17:13:39.120,1
17:13:39.324,1
17:13:39.527,1
17:13:39.729,1
17:13:39.935,1
17:13:40.138,1
17:13:40.341,1
17:13:40.547,1
17:13:40.771,1
17:13:40.986,-1
17:13:41.226,-1
17:13:41.435,-1
17:13:41.638,-1
17:13:41.851,-1
17:13:42.084,-1
17:13:42.294,-1
17:13:42.529,-1
17:13:42.731,-1
17:13:42.933,-1
17:13:43.135,-1
17:13:43.339,-1
17:13:43.543,-1
17:13:43.747,-1
17:13:43.950,-1
17:13:44.153,-1
17:13:44.356,-1
17:13:44.558,-1
17:13:44.763,-1
17:13:44.965,-1
17:13:45.171,-1
17:13:45.373,-1
17:13:45.575,-1
17:13:45.778,-1
17:13:45.981,-1
17:13:46.185,-1
17:13:46.389,-1
17:13:46.619,-1
17:13:46.823,-1
17:13:47.035,-1
17:13:47.245,-1
17:13:47.466,-1
17:13:47.680,-1
17:13:47.937,-1
17:13:48.144,-1
17:13:51.929,-1
17:13:52.138,-1
17:13:52.341,-1
17:13:52.547,-1
17:13:52.754,-1
17:13:52.956,-1
17:13:53.158,-1
17:13:53.362,-1
17:13:53.566,-1
17:13:53.773,-1
17:13:53.976,-1
17:13:54.178,-1
17:13:54.381,-1
17:13:54.609,-1
17:13:54.856,-1
17:13:55.078,-1
17:13:55.326,-1
17:13:55.530,-1
17:13:55.735,-1
17:13:55.955,-1
17:13:56.189,-1
17:13:56.401,-1
17:13:56.609,-1
17:13:56.812,-1
17:13:57.013,-1
17:13:57.223,-1
17:13:57.428,-1
17:13:57.636,-1
17:13:57.842,-1
