time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
19:32:57,74136.0,0.0,2.0,-1000.0,1.0,0.0,0.0,STABILIZE,-0.0007389374368358403,0.0009349091560579836,0.023740236647427082,0.0001803905179258436,0.0002907292218878865,0.0018406521412543952,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0
19:33:03,74136.0,0.0,2.0,-1000.0,1.0,0.0,0.0,STABILIZE,-0.0011868391884490848,0.0009814728982746601,0.02227502129971981,0.000262462068349123,0.00027301121735945344,0.0015600589103996754,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0
19:33:05,74136.0,0.0,1.5,-1000.0,0.0,0.5,1.0,AUTO,-0.0008312554273288697,0.0009887071209959686,0.02194136008620262,0.0002273031568620354,0.00022221292601898313,0.0014418417704291642,-35.3632622,149.1652375,4.0,-1.0,0.0,0.0
19:33:06,66331.0,0.0,1.25,-1000.0,0.0,0.5,0.5,AUTO,-0.0006682549865217879,0.0011948505125474185,0.021668744273483753,0.00030824683199170977,0.0002778118650894612,0.0015345677093137056,-35.3632621,149.1652375,5.5,0.0,0.0,0.0
19:33:07,66331.0,0.0,1.5,-1000.0,1.0,0.5,0.5,AUTO,-0.000514906132593751,0.0013909491244703531,0.02147077303379774,0.0002620448940433562,0.0003042201860807836,0.0014416470075957477,-35.3632621,149.1652375,6.0,0.0,0.0,0.0
19:33:09,66331.0,0.0,0.0,-1117.0,-1.0,3.5,1.0,AUTO,0.0019742109579965472,0.0008123154839267954,0.02114100195467472,-0.0018128054798580706,0.0031351096695289016,0.0020676683634519577,-35.3632621,149.1652375,325.0,0.0,0.0,-87.5
19:33:11,66331.0,1.5,-10.0,-991.0,-79.5,61.0,-69.5,AUTO,0.052121780812740326,0.002088972833007574,-0.019424093421548605,-0.0805587274953723,0.06039193645119667,-0.06969373673200607,-35.3632615,149.16524035,3158.0,8.5,49.0,-146.0
19:33:12,72106.0,1.75,-5.5,-1000.0,-62.0,11.0,-46.0,AUTO,-0.0492849787697196,0.002583071109256707,-0.07378879934549332,-0.06348150363191962,0.01068414724431932,-0.046136075630784035,-35.3632606,149.16524599999997,5053.5,5.25,19.25,-148.75
19:33:13,72106.0,-2.5,4.0,-1003.0,48.5,1.0,-31.5,AUTO,-0.0733276978135109,0.00939553091302514,-0.11015036702156067,0.04805692657828331,0.00015264347894117236,-0.03162542171776295,-35.3632604,149.1652459,6204.0,-2.0,-31.0,-148.0
19:33:15,72106.0,0.5,11.0,-1000.5,48.0,-18.5,19.0,AUTO,0.05817195773124695,0.017218942753970623,-0.12269733101129532,0.04817100986838341,-0.019755192566663027,0.01942784641869366,-35.3632639,149.16523415,9304.5,-34.0,-27.0,-153.0
19:33:17,72106.0,-6.5,-16.5,-1011.0,-88.0,113.5,-134.5,AUTO,-0.029570311307907104,-0.012293162988498807,-0.07273534312844276,-0.0891229696571827,0.11286504566669464,-0.13470976799726486,-35.3632628,149.16523784999998,12381.0,60.5,31.5,-147.5
19:33:18,50753.0,-7.0,0.25,-1001.25,46.5,17.0,-45.25,AUTO,-0.026675858767703176,0.042854263447225094,-0.19151168316602707,0.046167523600161076,0.016785899875685573,-0.045499105006456375,-35.363258025,149.16523765,14321.75,13.5,-23.25,-153.0
19:33:19,50753.0,-2.0,7.0,-1001.0,58.0,2.0,-15.0,AUTO,0.011190707795321941,0.049858877435326576,-0.21138551086187363,0.057476796209812164,0.0016801225719973445,-0.014869550708681345,-35.363258,149.16523545,15498.5,-22.0,-23.0,-153.0
19:33:21,50753.0,2.5,-3.5,-1002.5,-42.0,68.5,-62.0,AUTO,-0.01780627015978098,-0.03761871624737978,-0.135729119181633,-0.04330021981149912,0.06842943280935287,-0.06179272010922432,-35.363263,149.16523725,18602.5,4.5,21.0,-151.5
