time_stamp,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
09:19:49,STABILIZE,205005.0,-0.0008171843946911395,0.00099897850304842,0.026457134634256363,0.0003024672041647136,0.00030219805194064975,0.0021084798499941826,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,1.0
09:19:53,STABILIZE,205005.0,-0.0008516118978150189,0.0009287831683953603,0.025044240057468414,0.0001742927124723792,0.0002709032269194722,0.0018707556494822104,-35.3632621,149.1652375,0.0,-1.0,1.3333333333333333,0.3333333333333333,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0
09:20:09,AUTO,205005.0,-0.0007541061107379695,0.0010841158218681812,0.020769516626993816,0.0003104718440833191,0.00022515088009337583,0.0013623560856406887,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.0,0.0
09:20:10,AUTO,186502.0,-0.0005270121619105339,0.0014030672027729452,0.02056060452014208,0.00024100192240439355,0.0002695299917832017,0.0012642638175748289,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.5,0.5
09:20:11,AUTO,186502.0,-0.0003467523420113139,0.0016299462004099041,0.020419453270733356,0.00035124263376928866,0.0003130058466922492,0.0013069476117379963,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.75,0.25,0.25
09:20:14,AUTO,186502.0,0.043935393914580345,0.004700908903032541,-0.02294225726897518,-0.07323892166217168,0.04171763081103563,-0.06279130598219733,-35.363261466666664,149.16524053333333,3138.0,8.333333333333334,47.0,-146.0,3.0,-9.0,-995.0,-72.33333333333333,42.333333333333336,-62.666666666666664
09:20:15,AUTO,201328.0,-0.03319965799649557,0.046641044318675995,-0.10749691476424535,-0.05262062791734934,0.03917984167734782,-0.13143682479858398,-35.3632611,149.16524443333333,4273.0,-7.0,40.666666666666664,-147.0,6.0,-7.0,-1006.3333333333334,-51.666666666666664,39.666666666666664,-131.0
09:20:17,AUTO,201328.0,-0.010963174689095467,-0.032911466900259256,-0.07392678037285805,0.0620007049292326,0.006839771987870336,0.01989056309685111,-35.3632638,149.1652424,7309.25,3.0,-46.75,-150.0,-5.25,9.5,-1001.5,62.25,7.5,19.5
09:20:18,AUTO,248795.0,0.027138979484637577,-0.004248376004397869,-0.07439853499333064,-0.023770740255713463,0.04551175733407339,-0.026259437824289005,-35.363262033333335,149.16523673333333,9289.0,24.666666666666668,-21.666666666666668,-150.33333333333334,-8.666666666666666,1.0,-998.3333333333334,-22.333333333333332,45.666666666666664,-26.0
09:20:20,AUTO,248795.0,0.009805271867662668,0.016119339037686586,-0.11068848520517349,-0.0014104967995081097,-0.011493322439491749,0.0023628007620573044,-35.36326,149.16523465,12352.0,-6.5,2.0,-151.0,0.5,0.0,-1000.0,-0.5,-10.5,2.0
09:20:21,AUTO,98993.0,0.0065932777943089604,0.007134710089303553,-0.11124426312744617,-0.004395874682813883,-0.010799071751534939,-0.0033306908153463155,-35.36326055,149.16523485,13516.5,-11.0,6.25,-151.0,1.75,0.0,-1000.0,-3.0,-9.5,-3.0
09:20:22,AUTO,98993.0,0.0010663906577974558,-0.001482177001889795,-0.12537631392478943,-0.0016221565601881593,-0.0017956889932975173,-0.018959611654281616,-35.363261550000004,149.16523560000002,15459.5,-7.0,6.5,-151.5,1.0,0.0,-1000.0,-1.0,-0.5,-18.5
09:20:24,AUTO,98993.0,-0.0343592744320631,0.04231222718954086,-0.004385862499475479,0.06700036552501842,-0.026829048991203308,0.35353758931159973,-35.363262399999996,149.165234,18512.5,-20.5,-34.5,-135.5,0.0,7.5,-967.0,68.0,-25.5,352.5
09:20:25,AUTO,300000.0,0.04575781058520079,-0.025585919036529958,0.07490845210850239,0.07022834336385131,-0.05686757585499436,-0.006617881823331118,-35.363263925,149.165231275,19422.75,-20.0,-19.5,-103.5,1.25,7.25,-960.0,70.5,-56.0,-6.5
09:20:26,AUTO,300000.0,0.03292304463684559,-0.012779419776052237,0.05346200428903103,-0.04596829041838646,0.03248397260904312,0.0006550999241881073,-35.3632641,149.1652324,20483.0,12.5,38.5,-63.0,1.0,-8.0,-975.0,-44.5,33.0,0.5
09:20:28,AUTO,300000.0,-0.012870130594819784,0.01342389965429902,0.049078479409217834,0.003843146376311779,-0.003423118934733793,-0.0038654208183288574,-35.3632616,149.16523949999998,21283.0,5.5,16.5,-14.5,0.0,-4.0,-971.5,5.0,-2.5,-3.5
09:20:29,AUTO,219747.0,-0.02278061688411981,0.006498241564258933,0.046879046596586704,0.2671452001668513,-0.047813403070904315,-0.0030145772034302354,-35.363261325,149.16524005,21270.25,-1.0,-2.5,12.25,0.0,7.75,-976.25,268.0,-46.5,-2.75
09:20:30,AUTO,219747.0,0.019179775845259428,-0.07335175573825836,0.04088999330997467,0.13214458525180817,-0.04707753099501133,-0.010142445098608732,-35.36326015,149.1652385,21073.0,37.0,-6.0,4.0,-8.5,14.0,-1023.5,134.0,-46.0,-10.0
09:20:32,AUTO,219747.0,0.020656452514231205,-0.1647924780845642,0.22498638182878494,-0.09115982055664062,-0.04665829800069332,-0.023288695141673088,-35.363238949999996,149.16524149999998,21015.5,218.5,40.0,0.5,-45.0,-24.0,-1008.5,-90.0,-45.0,-23.0
09:20:33,AUTO,200.0,0.027295471634715796,-0.18415135890245438,0.2233646772801876,0.033140244195237756,-0.002789505058899522,-0.010259935283102095,-35.36322105,149.165245825,20990.5,309.0,55.5,1.25,-64.75,-38.0,-1007.25,34.25,-1.75,-10.0
09:20:34,AUTO,200.0,0.045205092057585716,-0.1506066396832466,0.21934569627046585,0.11652302742004395,0.022615056484937668,-0.018999499268829823,-35.363179849999995,149.1652556,20983.5,424.5,73.0,-2.0,-88.5,-48.0,-998.5,117.0,23.0,-18.5
09:20:36,AUTO,200.0,0.06005481444299221,-0.1128762997686863,0.21142054349184036,0.011273330077528954,0.029331753961741924,-0.0068725007004104555,-35.36309585,149.16527505,21005.0,497.0,88.0,0.0,-97.5,-66.0,-992.0,12.0,30.0,-6.5
09:20:37,AUTO,300000.0,0.06492865085601807,-0.09390289336442947,0.20951469615101814,0.00041331397369503975,0.013194769155234098,0.0028917722665937617,-35.363061975,149.165282975,21007.25,497.5,89.0,-0.5,-104.25,-66.5,-992.25,1.25,13.5,2.5
09:20:38,AUTO,300000.0,0.06415831670165062,-0.06055230647325516,0.20851017534732819,-0.04047252889722586,0.045329732820391655,0.0020635236287489533,-35.36300665,149.16529595,20991.0,480.5,88.0,-0.5,-97.5,-64.5,-995.5,-39.5,46.0,1.5
09:20:40,AUTO,300000.0,0.046214014291763306,0.03837691806256771,0.20784437656402588,-0.6291770935058594,0.052771689370274544,0.010343829053454101,-35.3629302,149.16531394999998,20964.5,338.5,65.5,3.5,-71.0,-72.0,-1001.0,-627.5,53.0,10.5
09:20:41,AUTO,237473.0,0.0447096461430192,0.07573895994573832,0.207035344094038,0.41055297310231254,0.03554060100577772,-0.006439681048505008,-35.36291035,149.1653191,20930.5,253.25,52.25,2.75,-49.75,-24.0,-1002.5,411.0,36.0,-6.0
09:20:42,AUTO,237473.0,0.007787274196743965,0.06858059391379356,0.20464424788951874,-0.19647502154111862,-0.04675007052719593,-0.003699751803651452,-35.362889749999994,149.16532504999998,20875.5,113.0,24.0,2.0,-21.5,-11.0,-1005.0,-195.0,-45.5,-3.0
09:20:44,AUTO,237473.0,-0.004819883150048554,0.020740262232720852,0.203729547560215,-0.4616222679615021,-0.021409759297966957,0.0022839026933070272,-35.3628805,149.1653278,20866.0,14.0,-6.0,-1.5,-3.5,-17.5,-1000.0,-461.0,-20.5,2.5
09:20:45,AUTO,240426.0,0.00965202011866495,0.0018304830300621688,0.20195312052965164,0.07415588479489088,-0.03096453845500946,0.0024220002815127373,-35.362880225000005,149.16532685,20872.0,3.25,-6.0,-0.5,-2.25,3.25,-996.0,74.5,-29.75,3.0
09:20:46,RTL,240426.0,0.026415753178298473,-0.00427612045314163,0.19931592047214508,-0.058113425970077515,0.009787034941837192,0.005884169018827379,-35.36288005,149.16532465,20881.5,5.0,4.5,-3.5,-2.5,-9.5,-1007.5,-58.0,10.0,6.5
09:20:48,RTL,240426.0,0.012159170117229223,0.0021195164881646633,0.19911063462495804,-0.07630113139748573,-0.0011267314839642495,0.006666283821687102,-35.3628796,149.16532365,21635.5,0.0,18.0,-84.0,0.5,-5.0,-1048.0,-74.5,0.0,7.0
09:20:49,RTL,180227.0,0.007005281397141516,0.0023533921339549124,0.19891135394573212,0.002923646883573383,-0.00025111448485404253,0.003529931724187918,-35.3628796,149.16532404999998,22428.75,0.0,16.5,-118.25,0.25,-1.0,-1045.75,4.25,0.25,3.75
09:20:50,RTL,180227.0,0.03724619373679161,-0.0036564612528309226,0.1978553682565689,0.04088176041841507,-0.009821120649576187,0.002535875071771443,-35.3628796,149.16532525,24195.5,0.0,24.5,-148.5,0.5,-3.5,-1002.0,42.0,-9.0,3.0
09:20:52,RTL,180227.0,-0.06090433895587921,-0.009280806872993708,0.13770249485969543,-0.04404006851837039,0.03128468990325928,-0.036676084622740746,-35.36287955,149.16533355,27242.5,4.0,7.0,-149.5,0.5,-3.0,-998.0,-42.5,32.0,-36.0
09:20:53,RTL,245165.0,-0.054454583674669266,0.015355149516835809,0.09893982484936714,0.0478517203591764,0.01884055370464921,-0.03572861244902015,-35.362878925000004,149.165332125,28395.25,5.75,-38.25,-149.0,-5.25,4.5,-1002.25,49.0,19.5,-34.25
09:20:54,RTL,245165.0,0.022743267938494682,0.02629890665411949,0.07967079058289528,0.06673449650406837,0.004463281948119402,-0.0030760096851736307,-35.36287875,149.165325,30330.5,-17.0,-51.0,-151.5,-2.5,12.0,-1003.5,67.5,4.5,-1.5
09:20:56,RTL,245165.0,-0.020648739766329527,-0.03939562197774649,0.14601223915815353,-0.08061162941157818,0.09919847920536995,-0.08409298583865166,-35.362881599999994,149.16532485,33433.5,19.0,32.0,-147.5,0.0,-8.5,-1004.0,-78.5,99.5,-82.5
09:20:57,RTL,119411.0,-0.03637884836643934,0.008137239841744304,0.07363619189709425,0.011070565553382039,0.04423075960949063,-0.08381323236972094,-35.3628795,149.165326325,34590.0,29.75,2.25,-151.25,-5.5,-4.5,-1004.5,12.25,44.25,-82.25
09:20:58,RTL,119411.0,0.010151698719710112,0.03297998942434788,0.011920203920453787,0.04343634285032749,0.008012545062229037,-0.017471746541559696,-35.3628768,149.16532460000002,36547.5,2.5,-20.5,-153.0,-4.5,3.0,-1000.0,44.5,8.5,-16.0
09:21:00,RTL,119411.0,-2.1453597582876682e-06,0.0013200684770708904,0.018074635416269302,-0.010989571921527386,-0.008140251506119967,-0.009673098335042596,-35.3628786,149.1653239,39663.5,-18.5,7.0,-151.5,3.0,0.0,-1000.5,-9.0,-7.0,-8.0
09:21:01,RTL,300000.0,-0.004201535484753549,-0.0021451501816045493,0.004321009095292538,-0.001438072999008,0.0006495983398053795,-0.02388657140545547,-35.362879299999996,149.16532435,40831.0,-11.0,4.0,-152.0,1.75,0.0,-1000.5,0.5,1.5,-22.25
09:21:02,RTL,300000.0,-0.0006698407933072303,0.0024408225435763597,-0.032817527651786804,0.005070314044132829,0.006157947704195976,-0.030753769911825657,-35.3628796,149.16532454999998,42789.5,-2.5,0.0,-152.0,0.0,0.0,-999.5,6.0,7.0,-29.5
09:21:04,RTL,300000.0,0.0019948077970184386,0.006714971736073494,-0.08102516829967499,-0.0017876896308735013,0.0011946475133299828,-0.019320490770041943,-35.3628795,149.16532454999998,45907.5,-3.0,1.0,-152.0,0.0,0.0,-999.5,-0.5,2.0,-17.5
09:21:05,RTL,268969.0,0.00185384092037566,0.006378641352057457,-0.09486635588109493,0.0018289850268047303,0.0017802749935071915,-0.015183511073701084,-35.3628795,149.16532467500002,47077.5,-3.5,1.75,-152.0,0.0,0.0,-999.75,3.0,2.75,-13.5
09:21:06,RTL,268969.0,0.0037569563137367368,0.00808243453502655,-0.08809934183955193,-0.0027853853534907103,-0.0007394441054202616,0.02485327422618866,-35.3628795,149.16532495,49017.5,-5.5,4.5,-152.0,0.0,0.0,-999.5,-0.5,0.0,25.5
09:21:08,RTL,268969.0,-0.0013012051349505782,0.003129101009108126,-0.037903349846601486,0.0004705632454715669,0.0011001580860465765,0.021470217034220695,-35.36287995,149.1653258,52121.5,-4.0,2.5,-152.0,0.0,0.0,-1000.0,1.5,2.0,22.5
09:21:09,RTL,300000.0,-0.0007211785341496579,0.003114227030891925,-0.023031756281852722,0.001609919680049643,0.0013423912168946117,0.018206408713012934,-35.36288,149.1653259,53286.0,-2.5,0.5,-152.0,0.0,0.0,-1000.0,2.75,2.0,19.0
09:21:10,RTL,300000.0,0.0007875649898778647,0.0036188452504575253,-0.0015468444034922868,0.002323858148884028,0.0019471794948913157,0.016101499553769827,-35.36288,149.1653259,55227.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,3.5,3.0,17.0
09:21:12,RTL,300000.0,0.001859953859820962,0.0035366711672395468,0.025328511372208595,0.001493871328420937,0.0024185540969483554,0.01230562198907137,-35.3628799,149.1653256,58334.0,-1.0,0.0,-152.0,0.0,0.0,-1000.5,2.5,3.5,13.0
09:21:13,RTL,22362.0,0.001797276025172323,0.00407997309230268,0.03361222939565778,0.001023239383357577,0.0015059280849527568,0.010997009696438909,-35.362879825,149.1653255,59499.75,-1.0,0.0,-152.0,0.0,0.0,-999.75,2.25,2.75,12.0
09:21:14,RTL,22362.0,0.0019476277520880103,0.0042798458598554134,0.045480839908123016,-0.0007316154660657048,0.0017956914380192757,0.00998280057683587,-35.3628797,149.1653254,61439.0,-1.0,1.0,-152.0,0.0,0.0,-999.5,1.0,3.0,10.5
09:21:16,RTL,22362.0,0.002248518052510917,0.0041077653877437115,0.06066838838160038,-0.00024397880770266056,0.000516740430612117,0.007466751150786877,-35.3628796,149.1653253,64548.5,-2.0,1.0,-152.0,0.0,0.0,-999.5,1.0,1.5,8.5
09:21:17,RTL,111700.0,0.0018063521420117468,0.004020472057163715,0.06557646207511425,0.001847701903898269,0.0009345026919618249,0.008243296178989112,-35.3628796,149.1653253,65715.25,-2.0,1.0,-152.0,0.0,0.0,-1000.0,3.25,2.0,9.25
09:21:18,RTL,111700.0,0.0017037257202900946,0.00393260782584548,0.07341529428958893,0.00028062216006219387,0.0006165083614178002,0.005189504474401474,-35.3628796,149.1653253,67654.0,-2.0,1.0,-152.0,0.0,0.0,-1000.0,2.0,1.5,6.0
09:21:20,RTL,111700.0,0.0013694915105588734,0.0037068898091092706,0.08422864601016045,0.0004265851457603276,0.0010938089108094573,0.00412448332644999,-35.3628796,149.1653253,70759.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,2.0,5.5
09:21:21,RTL,180524.0,0.0016441234620288014,0.0036450372426770627,0.08811064250767231,0.001393062440911308,0.0004895810852758586,0.006495947251096368,-35.3628796,149.1653253,71923.75,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.75,1.5,7.75
09:21:22,RTL,180524.0,0.0015419566771015525,0.003804437001235783,0.09364622458815575,-0.000993907160591334,0.00016821303870528936,0.00584211410023272,-35.3628796,149.1653253,73864.5,-2.0,0.0,-152.0,0.0,0.0,-999.5,0.5,1.5,6.5
09:21:24,RTL,180524.0,0.0022010826505720615,0.0030331409070640802,0.10285016149282455,-0.00014967191964387894,0.0010484641534276307,0.004113986622542143,-35.3628796,149.1653253,76978.0,-2.0,1.0,-152.0,0.0,0.0,-999.5,1.5,2.5,5.0
09:21:25,RTL,143157.0,0.001953290164237842,0.0033052749931812286,0.10574625805020332,0.0010805785132106394,0.0019218250818084925,0.004880897584371269,-35.3628796,149.1653253,78142.0,-1.25,1.0,-152.0,0.0,0.0,-999.75,2.5,2.75,5.75
09:21:26,RTL,143157.0,0.0017552438075654209,0.0035014842869713902,0.11013579741120338,-0.0009821789572015405,0.0005491013871505857,0.004089144058525562,-35.3628796,149.1653253,80083.0,-1.0,1.0,-152.0,0.0,0.0,-999.5,0.5,2.0,5.0
09:21:28,RTL,143157.0,0.0010176395298913121,0.003545260173268616,0.1162562407553196,-0.0003396187676116824,0.0010464029619470239,0.002789159130770713,-35.3628796,149.1653253,83190.0,-1.0,0.5,-152.0,0.0,0.0,-1000.0,1.5,2.5,4.0
09:21:29,RTL,200.0,0.001380811067065224,0.0034830067888833582,0.11840376257896423,0.0005054568173363805,0.0008755826274864376,0.0027397867233958095,-35.3628796,149.1653253,84356.5,-1.0,0.0,-152.0,0.0,0.0,-999.75,2.0,2.0,3.75
