time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
04:52:34,-35.363262250000005,149.16523795,34936.5,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.5,1.0,12.0,AUTO,0.0011424360563978553,0.0013461835333146155,-0.14502530544996262,0.0018041100702248514,0.0007110759615898132,0.012273707427084446,180766.0
04:52:36,-35.36326215,149.16523765,38043.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.5,2.0,8.0,AUTO,0.002245925832539797,0.0017467066645622253,-0.12434994429349899,0.0013619522796943784,0.0010971304145641625,0.00873767351731658,180766.0
04:52:37,-35.3632621,149.1652375,39594.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,1.25,1.0,8.5,AUTO,0.0018857779796235263,0.0015795551298651844,-0.11581801809370518,6.313342601060867e-05,0.000488997291540727,0.00885229604318738,178182.0
04:52:38,-35.3632621,149.1652375,40564.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,-1.0,3.0,5.0,AUTO,0.001663191244006157,0.001904168864712119,-0.11122637987136841,-0.002134692156687379,0.0020672366954386234,0.005992642138153315,178182.0
04:52:40,-35.363262,149.1652374,43671.0,-1.0,0.0,-153.0,0.0,0.0,-1000.0,3.0,0.0,7.0,AUTO,0.001648956211283803,0.0014760978519916534,-0.09819528460502625,0.002466202713549137,-0.00031835021218284965,0.006808266043663025,178182.0
04:52:41,-35.363262,149.165237325,45572.25,-1.0,0.75,-152.5,0.0,-0.25,-994.0,-12.25,13.0,31.0,AUTO,0.0007704446325078607,0.0019217009248677641,-0.08935905247926712,-0.013151966646546498,0.012305137555813417,0.031482414866331965,163356.0
04:52:42,-35.3632621,149.1652372,46706.0,-10.0,-7.5,-140.0,0.0,0.5,-971.5,-138.0,117.0,472.0,AUTO,-0.04150735214352608,0.048110597766935825,0.03822390828281641,-0.1394587978720665,0.11618949472904205,0.4721992164850235,163356.0
04:52:44,-35.3632645,149.1652325,48607.0,13.0,12.0,-53.0,-2.0,-4.0,-976.0,2.0,46.0,-36.0,AUTO,0.03907368704676628,-0.03627396374940872,0.2832608222961426,0.0009109351085498929,0.04485248774290085,-0.03686099499464035,163356.0
04:52:45,-35.363262425,149.165235575,49075.75,17.5,29.5,-24.75,-1.5,-2.25,-974.25,104.75,22.25,-26.75,AUTO,0.010454419651068747,0.007912813336588442,0.2414437048137188,0.1037784741492942,0.021843669470399618,-0.027674841228872538,210168.0
04:52:46,-35.3632613,149.1652378,49198.0,9.5,21.5,-6.0,0.0,-29.5,-966.5,-658.5,6.0,-22.5,AUTO,-0.01294644083827734,0.01715931948274374,0.2211340293288231,-0.6595210433006287,0.005277868593111634,-0.023507801815867424,210168.0
04:52:48,-35.3632607,149.1652413,49002.0,26.0,40.0,2.0,-0.5,-2.0,-1011.0,-129.0,-25.5,49.5,AUTO,0.05968274921178818,-0.058839984238147736,0.18534040451049805,0.19975782930850983,-0.02042633481323719,0.11634790152311325,210168.0
04:52:49,-35.3632554,149.16525207499998,48960.0,85.0,125.25,1.25,-30.0,-20.5,-1009.25,-38.0,-47.75,678.75,AUTO,0.013109746715053916,-0.14126872271299362,1.0418731808662414,-0.01124957948923111,-0.05216975137591362,0.5614093333482743,246949.0
04:52:50,-35.363248600000006,149.1652654,48917.0,129.0,198.0,3.0,-55.0,-33.5,-1007.0,-173.0,-56.5,10.0,AUTO,-0.020562805235385895,-0.17936237156391144,1.2809072732925415,-0.4476113021373749,-0.05390927568078041,-0.070986308157444,246949.0
04:52:52,-35.36321205,149.16533664999997,48765.0,249.5,410.5,6.5,-112.5,-40.0,-1003.5,46.0,-13.0,-18.5,AUTO,0.042076416313648224,-0.21407286077737808,1.1570154428482056,0.04489327222108841,-0.014662406872957945,-0.018970451317727566,246949.0
04:52:53,-35.363179925000004,149.165401575,48665.25,304.0,516.75,2.5,-122.75,-49.0,-994.5,35.0,26.0,-5.5,AUTO,0.05861877370625734,-0.19130321592092514,1.1438407003879547,0.0344742713496089,0.025525941513478756,-0.006365581066347659,157983.0
04:52:54,-35.3631584,149.1654459,48629.0,323.0,554.5,3.0,-135.0,-59.0,-987.0,5.5,26.5,-7.0,AUTO,0.06234990619122982,-0.1791345253586769,1.137903869152069,0.0045839883387088776,0.025567203760147095,-0.00714358506957069,157983.0
04:52:56,-35.3630967,149.16557415,48502.5,344.0,589.5,4.5,-139.5,-64.5,-981.5,-7.0,4.0,-15.0,AUTO,0.07622834295034409,-0.13220863789319992,1.123735249042511,-0.007834304124116898,0.0031770768109709024,-0.015711789019405842,157983.0
04:52:57,-35.363057899999994,149.16565525,48359.75,346.5,589.75,12.25,-134.5,-70.5,-984.75,54.0,2.75,-6.25,AUTO,0.07367479801177979,-0.14567705988883972,1.1162545680999756,0.053239455446600914,0.001708378957118839,-0.006532407918712124,77963.0
04:52:58,-35.363034299999995,149.16570430000002,48259.0,350.5,593.0,10.5,-140.5,-72.0,-993.5,-64.5,13.5,-6.5,AUTO,0.07345639169216156,-0.14269236475229263,1.1113839745521545,-0.06539421901106834,0.011844350025057793,-0.006482608383521438,77963.0
04:53:00,-35.362972049999996,149.16583229999998,48109.5,324.0,546.5,2.0,-138.5,-79.0,-990.0,186.5,46.5,14.0,AUTO,0.09160742908716202,-0.0574212484061718,1.1030906438827515,0.18610017746686935,0.045639325864613056,0.013564673252403736,77963.0
04:53:01,-35.362938475,149.1659019,48020.75,263.0,454.5,7.75,-106.75,-69.0,-994.0,-17.0,44.75,7.5,AUTO,0.07990332692861557,0.002008193056099117,1.1013874113559723,-0.017776042222976685,0.0436240010894835,0.00724925211397931,134123.0
04:53:02,-35.3629217,149.16593705000003,47950.0,218.0,382.0,8.0,-92.5,-52.5,-1012.5,-72.5,48.0,-37.5,AUTO,0.06145494990050793,0.03816520795226097,1.0984939336776733,-0.07530134916305542,0.04740437678992748,-0.038210293278098106,134123.0
04:53:04,-35.362893150000005,149.16599954999998,47807.5,103.0,180.0,5.0,-39.5,-1.5,-1005.5,673.0,34.0,-15.5,AUTO,0.034557491540908813,0.07532563805580139,1.0901875495910645,0.6724346280097961,0.03328287322074175,-0.016028424724936485,134123.0
04:53:05,-35.362885750000004,149.166017125,47772.75,46.0,67.75,2.75,-17.5,-2.0,-1005.75,82.0,-24.75,-4.5,AUTO,0.003326029429445043,0.06558557599782944,1.085031121969223,0.08054683904629201,-0.026732395868748426,-0.005170961492694914,300000.0
04:53:06,-35.3628837,149.16602175,47767.0,26.0,23.5,1.0,-8.0,-33.0,-1003.0,-539.0,-20.0,2.0,AUTO,-0.005984813207760453,0.047660788521170616,1.0834088921546936,-0.5400376915931702,-0.02220255509018898,0.0012640997301787138,300000.0
04:53:08,-35.3628818,149.16602225,47779.5,2.0,-15.0,0.0,-1.0,32.5,-1009.0,478.5,-17.0,0.5,RTL,0.008239304297603667,-0.002493293199222535,1.0764124393463135,0.4768409729003906,-0.019502735696732998,-0.0004992207977920771,300000.0
04:53:09,-35.362880825000005,149.16602135,47819.25,-2.25,-5.75,-9.25,-1.5,5.75,-1024.0,102.0,6.5,-1.0,RTL,0.013413957203738391,0.0037582936929538846,1.072331964969635,0.1006912812590599,0.005228656344115734,-0.0021496982808457687,100698.0
04:53:10,-35.362880450000006,149.1660211,47985.5,-7.0,-3.5,-38.5,-1.0,4.5,-1054.0,-101.0,3.5,5.0,RTL,0.010490285465493798,0.006052730139344931,1.0697740316390991,-0.10264050960540771,0.002088156179524958,0.004747204948216677,100698.0
04:53:12,-35.36288,149.1660207,49813.5,-13.0,-0.5,-136.0,0.0,0.5,-1039.5,32.0,0.5,1.5,RTL,0.011243619956076145,0.004956478253006935,1.0640525817871094,0.030932793393731117,-0.0012587907258421183,0.0014020440867170691,100698.0
04:53:13,-35.3628812,149.166021575,51689.0,-36.75,21.75,-148.0,1.75,-5.25,-997.75,6.75,20.0,-30.0,RTL,0.055006032809615135,-0.004130500776227564,1.0568186342716217,0.005665984936058521,0.017778126522898674,-0.030893460905645043,300000.0
04:53:14,-35.3628836,149.16602395,52824.5,-51.0,31.0,-144.5,6.0,-12.5,-1001.5,-171.5,0.0,-63.5,RTL,-0.008726024068892002,0.023742527700960636,1.0084484815597534,-0.17393115907907486,-0.002212047576904297,-0.06523427739739418,300000.0
04:53:16,-35.3628827,149.16602245,55895.0,40.5,-34.0,-150.0,-5.0,11.5,-1002.5,65.5,9.0,-1.5,RTL,-0.01813639234751463,0.0007320556396734901,0.9588386714458466,0.06415377929806709,0.007262335158884525,-0.003007360966876149,300000.0
04:53:17,-35.36287915,149.166018025,57849.5,6.5,-18.75,-152.5,-1.0,6.25,-998.75,19.0,-32.25,32.75,RTL,0.05301697924733162,-0.00020659680012613535,0.9659357666969299,0.017277245060540736,-0.03394786175340414,0.03197757503949106,271241.0
04:53:18,-35.36287925,149.1660174,59016.0,-15.5,10.5,-149.0,1.0,-2.5,-998.5,-83.0,22.5,-5.5,RTL,0.02360851038247347,-0.025568791665136814,0.9896769523620605,-0.0857742466032505,0.020648425444960594,-0.006483555305749178,271241.0
04:53:20,-35.36287955,149.16602015,62122.5,6.5,2.0,-152.0,-1.5,0.0,-999.5,17.5,4.0,-24.5,RTL,-0.003076335065998137,0.009837775956839323,0.9095928966999054,0.016071203630417585,0.0025349726784043014,-0.025857419706881046,271241.0
04:53:21,-35.362879250000006,149.1660201,64071.0,-2.25,-1.75,-152.0,0.25,0.0,-999.5,1.0,-1.5,-9.75,RTL,0.006593662197701633,0.007558590616099536,0.8893425464630127,-0.0006854409584775567,-0.004182833770755678,-0.011666023638099432,300000.0
04:53:22,-35.3628795,149.16602,65240.0,-6.5,-1.0,-152.0,1.0,0.0,-1000.0,-2.0,-1.5,-13.5,RTL,0.003982565947808325,0.0043716548243537545,0.8791219294071198,-0.004076449084095657,-0.004059784114360809,-0.015099076554179192,300000.0
04:53:24,-35.3628805,149.1660199,68364.0,-3.5,0.0,-153.0,0.0,0.0,-1000.0,2.0,1.5,-21.5,RTL,-0.00029258703580126166,0.0004398565797600895,0.8381606936454773,0.0010732525261119008,-9.743106784299016e-05,-0.02298606000840664,300000.0
04:53:25,-35.36288075,149.16601995000002,70310.25,-1.0,1.0,-153.0,0.0,0.0,-1000.0,2.5,3.75,-21.25,RTL,0.0005572512600338086,0.0021224922966212034,0.8081614077091217,0.0011939798423554748,0.0020940887043252587,-0.022811054717749357,283782.0
04:53:26,-35.3628808,149.16602005,71479.5,-1.0,0.0,-153.0,0.0,0.0,-1000.0,3.5,1.5,-18.0,RTL,0.001179831218905747,0.003157719853334129,0.7905801236629486,0.0023527179146185517,0.0001876580063253641,-0.019805319607257843,283782.0
04:53:28,-35.36288115,149.1660202,74590.0,-4.5,0.0,-152.0,0.0,0.0,-999.5,-1.0,0.0,25.5,RTL,0.0034996909089386463,0.004642216023057699,0.7868550419807434,-0.0026778493775054812,-0.0018208310357294977,0.024493365548551083,283782.0
04:53:29,-35.36288165,149.1660203,76531.5,-4.25,0.0,-152.0,0.25,-0.25,-1000.0,-0.75,0.5,27.0,RTL,-0.00043402994197094813,0.00207034929189831,0.8192398697137833,-0.002551083918660879,-0.0011733457213267684,0.02599237160757184,166519.0
04:53:30,-35.362881849999994,149.1660204,77697.0,-2.5,0.0,-152.0,0.0,0.0,-1000.0,1.5,0.5,23.5,RTL,-0.001341438910458237,0.0013878962490707636,0.8365952372550964,3.7942430935800076e-05,-0.0014052298502065241,0.022260800004005432,166519.0
04:53:32,-35.3628819,149.1660204,80801.0,0.0,0.0,-152.0,0.0,0.0,-1000.5,3.5,3.0,17.0,RTL,0.0006086049543228,0.0013955480535514653,0.8712583482265472,0.0026103652780875564,0.001478948281146586,0.016232872381806374,166519.0
04:53:33,-35.362881650000006,149.1660204,82747.75,0.0,0.0,-152.0,0.0,0.0,-999.75,1.5,2.75,14.5,RTL,0.001989432086702436,0.00241803505923599,0.8887055814266205,3.76146927010268e-05,0.0011083116114605218,0.013435512781143188,300000.0
04:53:34,-35.3628816,149.1660204,83914.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,0.0,1.0,11.5,RTL,0.001725385372992605,0.0024992721155285835,0.8971900343894958,-0.0024286197731271386,-0.0003445035545155406,0.010236121248453856,300000.0
04:53:36,-35.3628814,149.1660204,87019.5,-1.0,0.0,-152.0,0.0,0.0,-999.5,3.5,3.0,11.0,RTL,0.0019124607206322253,0.0024210476549342275,0.916800856590271,0.002086670254357159,0.0016053378349170089,0.009847869630903006,300000.0
04:53:37,-35.3628813,149.1660204,88959.25,-1.0,0.0,-152.0,0.0,0.0,-999.75,2.0,1.5,10.25,RTL,0.001802691927878186,0.002678790653590113,0.9263830035924911,0.0005950200720690191,0.00011858186917379498,0.008861149195581675,300000.0
04:53:38,-35.3628813,149.1660204,90124.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,2.0,7.5,RTL,0.0014529498876072466,0.0025386979104951024,0.9312742352485657,-0.00042339268838986754,-1.1592695955187082e-05,0.006399132311344147,300000.0
04:53:40,-35.3628813,149.1660205,93228.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,2.0,7.0,RTL,0.0014241181197576225,0.002575075486674905,0.9436542093753815,-0.0005842989776283503,0.00025578198255971074,0.005296994000673294,300000.0
04:53:41,-35.3628813,149.1660205,95171.75,-1.0,0.0,-152.0,0.0,0.0,-999.75,2.0,1.75,7.5,RTL,0.0014233326655812562,0.0026327776140533388,0.9504707157611847,0.00025971909053623676,7.891777204349637e-05,0.00607266603037715,129618.0
04:53:42,-35.3628813,149.1660205,96338.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,3.0,1.5,8.5,RTL,0.0014801902580074966,0.0024762770626693964,0.9544565081596375,0.0012889057397842407,-0.00036600156454369426,0.007188589544966817,129618.0
04:53:44,-35.3628813,149.1660205,99441.0,-1.0,0.0,-152.0,0.0,0.0,-999.5,3.0,2.5,7.0,RTL,0.0012768725864589214,0.003000929020345211,0.9638639390468597,0.0014813216403126717,0.000925628119148314,0.005490781273692846,129618.0
04:53:45,-35.3628812,149.1660205,101380.5,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.5,1.5,6.0,RTL,0.0013104068930260837,0.0026751362602226436,0.9698293507099152,7.76839442551136e-06,-8.517669630236924e-05,0.004902579705230892,270215.0
04:53:46,-35.3628812,149.1660205,102545.5,-1.0,0.0,-152.0,0.0,0.0,-999.5,1.5,3.0,7.0,RTL,0.0015983813209459186,0.0024978038854897022,0.972899317741394,-0.00020892213797196746,0.0013918146723881364,0.005705001996830106,270215.0
04:53:48,-35.3628812,149.1660205,105651.0,-2.0,0.0,-152.0,0.0,0.0,-999.5,1.5,2.0,5.0,RTL,0.0017840269138105214,0.002615160890854895,0.980146050453186,0.000156672322191298,0.0002787292469292879,0.004034473327919841,270215.0
04:53:49,-35.3628812,149.1660205,107593.25,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,1.5,6.25,RTL,0.0015964622143656015,0.002747183432802558,0.9838741719722748,-0.00025269805337302387,-0.00022903140052221715,0.004890328738838434,300000.0
04:53:50,-35.3628812,149.1660205,108760.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,3.5,2.5,5.0,RTL,0.001619727467186749,0.0027408673195168376,0.9860981702804565,0.0017812118167057633,0.0005712214624509215,0.003098069690167904,300000.0
04:53:52,-35.3628812,149.1660206,111866.5,-2.0,0.0,-152.0,0.0,0.0,-1000.0,3.0,2.5,5.0,RTL,0.0012689349823631346,0.0031580192735418677,0.9913209080696106,0.0014910229947417974,0.0005108098266646266,0.0035057461354881525,300000.0
04:53:53,-35.3628812,149.1660206,113810.0,-1.5,0.0,-152.0,0.0,0.0,-999.5,2.25,1.5,6.25,RTL,0.001306659250985831,0.002426129241939634,0.9944936782121658,0.0007516616606153548,-0.00035723953624255955,0.004914675373584032,181601.0
04:53:54,-35.3628812,149.1660206,114979.5,-1.0,0.0,-152.0,0.0,0.0,-999.5,1.0,3.0,4.5,RTL,0.0011192999663762748,0.0024751570308580995,0.9961965978145599,-0.0003885946935042739,0.0010151007445529103,0.0030862140702083707,181601.0
04:53:56,-35.3628812,149.1660206,118079.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,3.5,RTL,0.0016133752651512623,0.0024035651003941894,1.0002151131629944,-0.0011288888053968549,-0.0007136123022064567,0.0024495869874954224,181601.0
04:53:57,-35.3628812,149.1660206,120028.25,-1.0,0.0,-152.0,0.0,0.0,-1000.0,2.0,2.0,4.75,RTL,0.0015237903862725943,0.0026414679014123976,1.0026361346244812,5.5685522966086864e-05,0.00017817504703998566,0.0034074872091878206,200.0
04:53:58,-35.3628812,149.1660206,121193.5,-1.0,0.0,-152.0,0.0,0.0,-1000.0,6.5,4.0,5.0,RTL,0.00177022535353899,0.002775312284938991,1.0038805603981018,0.004605566151440144,0.002406037412583828,0.0037369539495557547,200.0
04:54:00,-35.3628812,149.1660206,124300.0,-2.0,0.0,-152.0,0.0,0.0,-1000.5,2.0,2.5,2.0,RTL,0.0017114446382038295,0.0027444958686828613,1.0069950819015503,-0.00010177469812333584,0.0005889068124815822,0.0005231928080320358,200.0
04:54:01,-35.3628812,149.1660206,126242.5,-2.0,0.0,-152.0,0.0,0.0,-1000.25,3.0,1.75,5.5,RTL,0.0015932669048197567,0.0030319280340336263,1.009242445230484,0.0012632684083655477,-1.3754295650869608e-05,0.003980317618697882,300000.0
04:54:02,-35.3628812,149.1660206,127409.5,-2.0,0.0,-152.0,0.0,0.0,-999.5,2.0,3.0,4.5,RTL,0.0016390449600294232,0.002735063317231834,1.0104292631149292,0.00034018431324511766,0.0010756982956081629,0.0026079342933371663,300000.0
04:54:04,-35.3628812,149.1660206,130512.0,-2.0,0.0,-152.0,0.0,0.0,-999.5,3.0,3.0,4.0,RTL,0.0014634384424425662,0.0028689770260825753,1.012710690498352,0.0013352640671655536,0.0009134651627391577,0.002476993598975241,300000.0
04:54:05,-35.3628812,149.1660206,132453.75,-2.0,0.0,-152.0,0.0,0.0,-999.75,2.75,2.0,3.75,RTL,0.0014957149687688798,0.002778246649540961,1.0139090716838837,0.0011519272811710835,1.3619253877550364e-05,0.0023337911115959287,200.0
04:54:06,-35.3628812,149.1660206,133619.0,-2.0,0.0,-152.0,0.0,0.0,-999.5,2.5,2.5,2.0,RTL,0.0015669292188249528,0.0028623557882383466,1.0146741271018982,0.0005219065933488309,0.00047618604730814695,0.0004234224325045943,200.0
04:54:08,-35.3628812,149.1660206,136728.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,3.5,1.5,2.5,RTL,0.001375839754473418,0.0026673912070691586,1.0163360834121704,0.001479646423831582,-0.0001422191271558404,0.0010835520224645734,200.0
04:54:09,-35.3628812,149.1660206,138665.5,-1.0,0.0,-152.0,0.0,0.0,-1000.0,3.25,2.75,3.75,RTL,0.0017716207075864077,0.0023241517483256757,1.017502874135971,0.001158783445134759,0.0007491868454962969,0.002211530751083046,200.0
04:54:10,-35.3628812,149.1660206,139834.0,-1.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,1.5,1.5,RTL,0.0016295983805321157,0.002504241419956088,1.0181359648704529,-0.0005213279509916902,-0.0005093611543998122,7.041997741907835e-05,200.0
04:54:12,-35.3628812,149.1660206,142947.5,-2.0,0.0,-152.0,0.0,0.0,-1000.0,2.5,2.5,3.5,RTL,0.0017778477049432695,0.002794002997688949,1.019353210926056,0.00017840962391346693,0.00014518434181809425,0.002352651092223823,200.0
04:54:13,-35.3628812,149.1660206,144882.5,-2.0,0.0,-152.0,0.0,0.0,-999.75,1.25,2.0,2.75,RTL,0.0016379856097046286,0.0028633602196350694,1.019845426082611,-0.0006089411326684058,-5.9869198594242334e-06,0.0009197314211633056,240864.0
04:54:14,-35.3628812,149.1660206,146054.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,3.0,3.5,2.5,RTL,0.001673695631325245,0.0031293084612116218,1.0203989148139954,0.0009428848861716688,0.0015062423190101981,0.0010801543248817325,240864.0
04:54:16,-35.3628812,149.1660206,149153.0,-2.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,3.0,3.0,RTL,0.0015029852511361241,0.002944240113720298,1.0214711427688599,-0.0008722219499759376,0.0008136818651109934,0.0014644820475950837,240864.0
04:54:17,-35.3628812,149.1660206,151102.0,-2.0,-0.5,-152.0,0.0,0.0,-1000.0,2.5,3.0,2.5,RTL,0.0013505916285794228,0.0029971637413837016,1.0223521292209625,0.0006177937611937523,0.000677101721521467,0.0008089243492577225,200.0
04:54:18,-35.3628812,149.1660206,152267.5,-2.0,-1.0,-152.0,0.0,0.0,-1000.0,2.0,3.0,2.0,RTL,0.001595682930201292,0.0027411087648943067,1.0231093168258667,-0.00028093281434848905,0.0004811899270862341,7.317226845771074e-05,200.0
04:54:20,-35.3628812,149.1660206,155377.0,-1.0,0.0,-152.0,0.0,0.0,-999.5,4.5,3.0,3.5,RTL,0.001354483189061284,0.002656688797287643,1.023611307144165,0.002098781638778746,0.0008529744809493423,0.001495808712206781,200.0
04:54:21,-35.3628812,149.1660206,157314.75,-1.0,0.0,-152.0,0.0,0.0,-999.75,3.0,2.5,1.75,RTL,0.001683756010606885,0.0024100681766867638,1.023969829082489,0.0005781391519121826,0.00048714078729972243,0.00030096591217443347,287633.0
04:54:22,-35.3628812,149.1660206,158480.5,-1.0,0.0,-152.0,0.0,0.0,-1000.0,3.5,2.5,5.0,RTL,0.001791343034710735,0.002419812371954322,1.0243899822235107,0.0016218562377616763,0.00013606413267552853,0.0032904624240472913,287633.0
