,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
04:52:09.153,88721.0,0.0,2.0,9.8,0.25
04:52:13.166,200.0,0.2,1.8,-10.0,0.25
04:52:17.196,155788.0,1.1,0.9,-6.6,0.25
04:52:21.223,222869.0,0.0,0.0,-10.0,0.25
04:52:25.268,200.0,0.3,0.9,10.1,0.25
04:52:29.288,98217.0,0.0,2.0,10.1,0.25
04:52:33.333,180766.0,0.1,0.0,3.0,0.25
04:52:37.356,178182.0,0.7,1.4,2.2,0.25
04:52:41.380,163356.0,1.1,0.9,2.1,0.25
04:52:45.404,210168.0,1.0,1.4,-10.0,0.25
04:52:49.430,246949.0,0.0,2.0,-1.6,0.25
04:52:53.455,157983.0,0.7,2.0,-9.0,0.25
04:52:57.477,77963.0,0.6,1.1,10.1,0.25
04:53:01.504,134123.0,0.6,2.0,-4.8,0.25
04:53:05.032,300000.0,0.4,0.0,-10.0,0.25
04:53:09.047,100698.0,0.3,1.0,-8.4,0.25
04:53:13.077,300000.0,1.1,1.4,9.6,0.25
04:53:17.108,271241.0,0.7,0.0,-3.6,0.25
04:53:21.144,300000.0,0.3,0.0,-10.0,0.25
04:53:25.176,283782.0,0.0,0.0,-5.6,0.25
04:53:29.200,166519.0,0.7,2.0,-6.5,0.25
04:53:33.229,300000.0,0.0,0.0,-3.3,0.25
04:53:37.258,300000.0,0.0,1.9,4.5,0.25
04:53:41.280,129618.0,0.5,1.3,-10.0,0.25
04:53:45.326,270215.0,0.9,0.8,-1.1,0.25
04:53:49.356,300000.0,1.1,2.0,3.2,0.25
04:53:53.387,181601.0,0.4,1.0,-6.6,0.25
04:53:57.404,200.0,0.0,1.3,1.4,0.25
04:54:01.434,300000.0,0.6,2.0,8.2,0.25
04:54:05.446,200.0,0.0,1.3,10.1,0.25
04:54:09.467,200.0,0.9,0.4,1.4,0.25
04:54:13.499,240864.0,0.4,1.3,-10.0,0.25
04:54:17.014,200.0,0.0,0.6,2.0,0.25
04:54:21.062,287633.0,0.4,1.6,-6.1,0.25
04:54:25.077,200.0,0.6,1.8,9.2,0.25
04:54:29.110,300000.0,0.8,0.4,2.7,0.25
04:54:33.161,249839.0,0.1,2.0,1.9,0.25
04:54:37.181,200.0,0.7,1.1,0.1,0.25
04:54:41.196,200.0,0.3,0.6,9.7,0.25
04:54:45.213,78097.0,0.0,0.8,10.1,0.25
04:54:49.225,200.0,1.0,0.8,4.0,0.25
04:54:53.258,300000.0,1.1,2.0,2.1,0.25
04:54:57.274,5475.0,0.1,2.0,4.6,0.25
04:55:01.296,23380.0,0.8,2.0,9.9,0.25
