time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,VFR_HUD_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT,EK2_ALT_SOURCE
14:18:44,620340.0,-35.3632504,149.1652306,36383.0,-203.0,-41.0,-125.0,13.0,38.0,-985.0,5.0,-129.0,102.0,620.3399658203125,0.008511852473020554,0.19582512974739075,-0.4103603959083557,0.004560024477541447,-0.12981931865215302,0.10328952223062515,AUTO,1500.0,0.0
14:18:46,623745.0,-35.3632899,149.1652504,39792.0,-13.5,162.0,-144.5,28.5,-18.5,-1005.0,-95.5,-82.5,49.5,623.7449951171875,0.08456943556666374,-0.2081465870141983,-0.19864259660243988,-0.09742059919517487,-0.08346190070733428,0.04890530975535512,AUTO,1500.0,0.0
14:18:48,626380.0,-35.363260350000004,149.16526495,42424.5,222.5,-101.0,-133.0,-57.5,-30.5,-1043.0,-16.5,207.5,-53.5,626.3800048828125,-0.15945416688919067,-0.03565836325287819,-0.4147363156080246,-0.017526449635624886,0.20688120275735855,-0.05362238781526685,AUTO,1500.0,0.0
14:18:50,629290.0,-35.363251149999996,149.16522765,45331.5,-165.5,-143.0,-128.5,-10.0,48.0,-996.5,60.5,-41.0,69.0,629.2899780273438,-0.042888354044407606,0.21985188871622086,-0.43177080154418945,0.06022923067212105,-0.04224002733826637,0.06922257307451218,AUTO,1500.0,0.0
14:18:52,631940.0,-35.3632974,149.16522179999998,47985.0,-226.5,93.0,-151.0,54.0,26.5,-1041.5,-34.0,-364.0,207.0,631.9399719238281,0.09919286891818047,-0.0943048088811338,-0.21936841309070587,-0.03489043936133385,-0.3653484731912613,0.20733636245131493,AUTO,1500.0,0.0
14:18:54,633950.0,-35.36328375,149.16523705,49998.0,304.5,-13.5,-42.5,-54.0,-45.0,-1004.0,76.0,434.5,29.5,633.9499816894531,-0.018286608159542084,-0.02139764279127121,-0.061152584850788116,0.07586050478857942,0.4338943511247635,0.029093444347381592,AUTO,1500.0,0.0
14:18:56,634135.0,-35.363258599999995,149.16523595,50182.5,-20.0,13.0,22.0,7.5,12.5,-998.5,28.5,-19.5,-17.0,634.1349792480469,-0.016646874602884054,0.09575699409469962,-0.1870727241039276,0.026543080806732178,-0.020689822733402252,-0.01800951291806996,AUTO,1500.0,0.0
14:18:58,633915.0,-35.363259799999994,149.1652406,49958.5,63.5,13.0,-0.5,-11.5,-12.5,-1000.5,-71.5,9.5,521.0,633.9149780273438,-0.0016799597069621086,-0.08411189913749695,0.14077310264110565,-0.07213954254984856,0.008998106932267547,0.5205213725566864,AUTO,1500.0,0.0
14:19:00,633910.0,-35.3632374,149.16524805,49958.5,196.0,37.5,-0.5,-40.5,-16.5,-996.5,93.0,-43.5,-50.5,633.9099731445312,-0.0003308780724182725,-0.12059120833873749,0.42530250549316406,0.09270546585321426,-0.04521377757191658,-0.05145980790257454,AUTO,1500.0,0.0
14:19:02,633905.0,-35.36318835,149.16526435,49946.5,362.5,90.5,1.0,-72.0,-23.0,-998.5,44.5,-34.5,-25.5,633.9049682617188,0.023421090096235275,-0.17441876232624054,0.39614976942539215,0.04304434359073639,-0.03562518209218979,-0.026650301180779934,AUTO,1500.0,0.0
14:19:04,633880.0,-35.3631071,149.1652926,49925.0,536.5,151.0,-2.5,-121.5,-57.0,-999.5,-49.0,5.5,-3.5,633.8800048828125,0.051440583541989326,-0.18146014213562012,0.3791141211986542,-0.049781857058405876,0.004878518404439092,-0.0044505540281534195,AUTO,1500.0,0.0
14:19:06,633950.0,-35.36300115,149.16533065,49994.0,621.0,185.0,-4.0,-133.0,-57.5,-985.5,19.0,8.5,-12.0,633.9499816894531,0.0703774243593216,-0.14658815413713455,0.36660534143447876,0.018743617460131645,0.007452865829691291,-0.013492296449840069,AUTO,1500.0,0.0
14:19:08,633980.0,-35.362887799999996,149.16537215,50022.5,636.0,193.0,3.0,-135.5,-74.0,-989.0,-189.0,-8.0,8.5,633.97998046875,0.07130062952637672,-0.14159971475601196,0.356816902756691,-0.19003766775131226,-0.008406880195252597,0.007930612424388528,AUTO,1500.0,0.0
14:19:10,633965.0,-35.362771800000004,149.16541454999998,50014.0,650.5,198.0,1.0,-132.5,-64.5,-984.5,130.0,4.0,0.5,633.9649658203125,0.07887059822678566,-0.13186394423246384,0.3466952294111252,0.1303357034921646,0.003932600258849561,3.3264426747336984e-05,AUTO,1500.0,0.0
14:19:12,634000.0,-35.36265425,149.16545735,50042.0,649.5,197.0,2.5,-136.5,-66.5,-984.5,51.5,4.5,-8.0,634.0,0.08140929415822029,-0.12863238155841827,0.3384777456521988,0.05078323930501938,0.0033978025894612074,-0.009027671534568071,AUTO,1500.0,0.0
14:19:14,634050.0,-35.362538,149.1654997,50097.5,614.0,186.0,-1.0,-128.5,-97.0,-990.5,-224.0,56.5,16.5,634.0499572753906,0.08367770537734032,-0.06522379070520401,0.3340469002723694,-0.22446483746170998,0.05620509386062622,0.016488463414134458,AUTO,1500.0,0.0
14:19:16,634090.0,-35.36243935,149.16553629999999,50136.5,453.0,141.5,7.5,-100.0,-63.5,-998.0,-9.0,65.0,-12.0,634.0899658203125,0.06821617856621742,0.027529479935765266,0.33026182651519775,-0.009756624698638916,0.06497903540730476,-0.012668650597333908,AUTO,1500.0,0.0
14:19:18,634020.0,-35.36237665,149.16556055,50060.0,235.5,73.5,8.0,-48.5,-30.0,-1001.0,72.0,24.0,-2.5,634.0199890136719,0.0365134347230196,0.0649868119508028,0.32575367391109467,0.07031002640724182,0.023790723644196987,-0.0028806813061237335,AUTO,1500.0,0.0
14:19:20,633975.0,-35.36235095,149.1655701,50023.5,57.5,19.5,4.5,-11.0,-5.0,-989.5,78.0,-15.0,-7.0,633.9749755859375,0.011269032023847103,0.0578459557145834,0.3208489269018173,0.07699475809931755,-0.01627262867987156,-0.0077174948528409,AUTO,1500.0,0.0
14:19:22,633970.0,-35.3623477,149.16557135,50018.0,-4.0,-4.0,1.5,0.5,6.0,-1003.0,114.0,-32.5,0.5,633.969970703125,-0.001978446263819933,0.010648106865119189,0.31681376695632935,0.11264899373054504,-0.03397736698389053,-3.481621388345957e-05,AUTO,1500.0,0.0
14:19:24,633980.0,-35.3623482,149.1655704,50022.0,0.0,-3.0,0.0,0.0,-11.0,-997.0,-549.0,4.0,0.0,633.97998046875,-0.002495820401236415,0.002337971469387412,0.3132837116718292,-0.5507161617279053,0.003377504413947463,-7.714435923844576e-06,RTL,1500.0,0.0
14:19:26,633965.0,-35.36235415,149.16556830000002,50013.5,-87.0,-20.5,1.5,18.0,18.0,-1000.5,124.0,45.5,5.5,633.9649658203125,-0.008452365174889565,0.10114049911499023,0.30981534719467163,0.1223173588514328,0.045014869421720505,0.0044281440787017345,RTL,1500.0,0.0
14:19:28,633930.0,-35.3623766,149.1655611,49978.0,-239.0,-67.0,3.0,47.0,27.0,-996.0,-321.0,43.0,22.0,633.9299926757812,-0.03518405556678772,0.17617711424827576,0.3066367208957672,-0.32311901450157166,0.04227727651596069,0.021084316074848175,RTL,1500.0,0.0
14:19:30,633890.0,-35.3624383,149.1655394,49933.0,-439.0,-131.0,5.0,91.0,61.0,-1037.0,166.0,-221.0,0.0,633.8900146484375,-0.050944652408361435,0.20413176715373993,0.30406734347343445,0.1656632423400879,-0.22278165817260742,-0.0016759398858994246,RTL,1500.0,0.0
14:19:32,633800.0,-35.3625246,149.1655079,49843.0,-585.0,-175.0,21.0,155.0,53.0,-1078.0,84.0,-313.0,75.0,633.7999877929688,-0.0407230444252491,0.2674192488193512,0.3126455247402191,0.08315794169902802,-0.31458213925361633,0.07478885352611542,RTL,1500.0,0.0
14:19:34,634130.0,-35.3626233,149.165471,50171.0,-384.0,-129.0,11.0,78.0,106.0,-1009.0,693.0,58.0,60.0,634.1300048828125,-0.055820345878601074,-0.0439525805413723,0.32431960105895996,0.6906081438064575,0.05785556882619858,0.05959649756550789,RTL,1500.0,0.0
14:19:36,633840.0,-35.362682,149.1654463,49886.0,-393.0,-106.0,2.0,87.0,47.0,-1079.0,-262.0,-521.0,0.0,633.8399658203125,-0.022557701915502548,0.15256951749324799,0.3155321776866913,-0.26265156269073486,-0.5225651264190674,-0.0007265657768584788,RTL,1500.0,0.0
14:19:38,633840.0,-35.3627454,149.1654242,49880.0,-442.0,-115.0,11.0,99.0,43.0,-1071.0,33.0,-416.0,7.0,633.8399658203125,-0.03425914794206619,0.24353094398975372,0.31287893652915955,0.03280821442604065,-0.4178031086921692,0.00657986756414175,RTL,1500.0,0.0
14:19:40,633820.0,-35.3628249,149.1653975,49866.0,-524.0,-153.0,12.0,119.0,79.0,-1096.0,-39.0,-440.0,-16.0,633.8200073242188,-0.05601247027516365,0.23814767599105835,0.3089299201965332,-0.04087255150079727,-0.4418441951274872,-0.01761455461382866,RTL,1500.0,0.0
14:19:42,633880.0,-35.3629119,149.1653661,49922.0,-558.0,-172.0,34.0,112.0,47.0,-977.0,-21.0,100.0,3.0,633.8800048828125,-0.057732947170734406,0.32675138115882874,0.30616384744644165,-0.02249586395919323,0.09920965880155563,0.0015588338719680905,RTL,1500.0,0.0
14:19:44,634150.0,-35.3630182,149.1653276,50190.0,-442.0,-149.0,-1.0,100.0,57.0,-960.0,152.0,41.0,-105.0,634.1499633789062,-0.06715649366378784,-0.097403384745121,0.333844929933548,0.15484674274921417,0.03973361477255821,-0.10671419650316238,RTL,1500.0,0.0
14:19:50,633930.0,-35.3631956,149.1652627,49975.0,-340.0,-105.0,-1.0,75.0,39.0,-1016.0,-289.0,-135.0,4.0,633.9299926757812,-0.055479995906353,0.08410824090242386,0.3246280550956726,-0.29141438007354736,-0.1370227336883545,0.002815676387399435,RTL,1500.0,0.0
14:19:52,633990.0,-35.3632465,149.1652435,50033.0,-174.0,-63.0,0.0,39.0,41.0,-999.0,709.0,-3.0,-4.0,633.989990234375,-0.023185385391116142,-0.08394735306501389,0.33377379179000854,0.709521472454071,-0.005467819049954414,-0.005813216790556908,RTL,1500.0,0.0
14:19:54,633930.0,-35.3632625,149.1652361,49978.0,-34.0,-14.0,-2.0,7.0,-8.0,-994.0,-629.0,17.0,1.0,633.9299926757812,-0.010496881790459156,-0.024476340040564537,0.33140477538108826,-0.63151615858078,0.015814930200576782,-0.0004238117253407836,RTL,1500.0,0.0
14:19:56,633950.0,-35.3632646,149.1652353,49990.0,-3.0,2.0,-1.0,1.0,21.0,-1010.0,664.0,25.0,3.0,633.9500122070312,0.011660016141831875,0.009637885726988316,0.33102142810821533,0.6634681224822998,0.02404344454407692,0.0013737000990658998,RTL,1500.0,0.0
14:19:58,633960.0,-35.363265,149.1652358,50001.0,5.0,3.0,0.0,-1.0,-22.0,-1002.0,-660.0,8.0,3.0,633.9599609375,-0.005801979918032885,-0.004848057869821787,0.3312709927558899,-0.6617973446846008,0.0064723608084023,0.001693360274657607,RTL,1500.0,0.0
14:20:00,633960.0,-35.3632635,149.1652357,50006.0,6.0,8.0,0.0,-2.0,21.0,-1012.0,619.0,5.0,0.0,633.9599609375,0.019512301310896873,0.0037857401184737682,0.3316784203052521,0.6185874938964844,0.004222515504807234,-0.0007903317455202341,RTL,1500.0,0.0
14:20:02,633830.0,-35.3632626,149.1652363,49872.0,1.0,10.0,44.0,0.0,-50.0,-917.0,-1174.0,3.0,-5.0,633.8299560546875,-0.005459074396640062,0.006193241570144892,0.3317297697067261,-1.1747201681137085,0.002084254054352641,-0.00668742461130023,RTL,1500.0,0.0
14:20:04,631910.0,-35.3632624,149.1652368,47959.0,0.0,5.0,111.0,0.0,-66.0,-991.0,-1664.0,0.0,0.0,631.9099731445312,-0.012202663347125053,0.003324400167912245,0.3314210772514343,-1.6647294759750366,-0.002293154364451766,-0.0011363074881955981,RTL,1500.0,0.0
14:20:06,629820.0,-35.3632623,149.1652369,45866.0,0.0,5.0,99.0,3.0,-43.0,-1019.0,-1311.0,1.0,4.0,629.8200073242188,-0.017311956733465195,0.005887660197913647,0.33141687512397766,-1.3140965700149536,-0.00030859443359076977,0.0026046340353786945,RTL,1500.0,0.0
14:20:08,627770.0,-35.3632626,149.1652392,43813.0,2.0,-8.0,99.0,0.0,-3.0,-1011.0,-736.0,3.0,0.0,627.7699584960938,-0.03434102609753609,0.007378468755632639,0.33061936497688293,-0.7403295040130615,0.0025960197672247887,-0.0020722271874547005,RTL,1500.0,0.0
14:20:10,625730.0,-35.363263,149.1652398,41777.0,6.0,-18.0,99.0,-3.0,39.0,-992.0,-36.0,3.0,10.0,625.72998046875,-0.024861030280590057,0.0013602400431409478,0.33068418502807617,-0.04102248325943947,0.0019594701007008553,0.009038676507771015,RTL,1500.0,0.0
14:20:12,623690.0,-35.3632625,149.1652376,39731.0,3.0,-8.0,100.0,-4.0,74.0,-1027.0,960.0,0.0,8.0,623.6900024414062,0.013696772046387196,-0.00044888706179335713,0.33126863837242126,0.9560922980308533,-0.002216096268966794,0.006294148974120617,RTL,1500.0,0.0
14:20:14,621660.0,-35.3632616,149.1652354,37702.0,-3.0,13.0,101.0,-1.0,53.0,-1028.0,1377.0,4.0,5.0,621.6599731445312,0.037710417062044144,0.004923480562865734,0.33182400465011597,1.3767576217651367,0.0029349112883210182,0.003673479426652193,RTL,1500.0,0.0
14:20:16,619620.0,-35.3632614,149.1652354,35664.0,-7.0,17.0,99.0,0.0,65.0,-982.0,1536.0,-2.0,3.0,619.6199951171875,0.030284998938441277,0.004452201537787914,0.33188876509666443,1.5336575508117676,-0.004481748677790165,0.001766834408044815,RTL,1500.0,0.0
14:20:18,617590.0,-35.3632616,149.1652358,33636.0,-7.0,18.0,99.0,3.0,60.0,-1021.0,1403.0,-2.0,6.0,617.5899658203125,0.020721204578876495,0.0051554059609770775,0.3317146599292755,1.3999401330947876,-0.0041450574062764645,0.004928667563945055,RTL,1500.0,0.0
14:20:20,615540.0,-35.3632619,149.165236,31586.0,-4.0,13.0,98.0,-2.0,51.0,-932.0,1507.0,6.0,20.0,615.5399780273438,0.031257133930921555,0.0012158541940152645,0.3315134644508362,1.506284475326538,0.005319791845977306,0.0182222630828619,RTL,1500.0,0.0
14:20:22,613500.0,-35.3632617,149.165235,29546.0,-4.0,18.0,99.0,-2.0,66.0,-1026.0,1399.0,5.0,2.0,613.5,0.03573768585920334,0.0018814395880326629,0.3305758833885193,1.3953943252563477,0.0037902588956058025,0.0003111225087195635,RTL,1500.0,0.0
14:20:24,611460.0,-35.3632614,149.1652353,27509.0,-7.0,23.0,102.0,1.0,65.0,-1029.0,1396.0,-4.0,8.0,611.4599609375,0.02555536851286888,0.0078740194439888,0.33177411556243896,1.3917391300201416,-0.005785707850009203,0.006112026050686836,RTL,1500.0,0.0
14:20:26,609420.0,-35.3632617,149.1652373,25463.0,-5.0,10.0,100.0,3.0,71.0,-1028.0,1081.0,6.0,1.0,609.4199829101562,0.001968944212421775,0.009051553905010223,0.33346322178840637,1.0755707025527954,0.004932984244078398,-0.0005611034575849771,RTL,1500.0,0.0
14:20:28,607730.0,-35.3632626,149.1652396,23773.0,0.0,-10.0,103.0,0.0,72.0,-1024.0,1473.0,-3.0,7.0,607.72998046875,-0.0030974370893090963,0.00481220381334424,0.33082816004753113,1.469573736190796,-0.004637058824300766,0.005312913563102484,RTL,1500.0,0.0
14:20:30,605430.0,-35.3632625,149.1652378,21470.0,0.0,-5.0,101.0,-3.0,78.0,-1008.0,1267.0,-6.0,3.0,605.4299926757812,0.014456849545240402,0.0001540506345918402,0.3317071497440338,1.261889934539795,-0.007394134532660246,0.0012839788105338812,RTL,1500.0,0.0
14:20:34,601545.0,-35.3632614,149.16523619999998,17587.5,-6.0,13.0,102.0,1.0,30.0,-1021.5,1266.5,2.5,3.5,601.5449829101562,0.0246169650927186,0.009000862948596478,0.332197442650795,1.2652932405471802,0.0008141486905515194,0.00173643056768924,RTL,1500.0,0.0
14:20:36,599480.0,-35.3632621,149.1652385,15526.0,-3.0,0.0,101.0,3.0,66.0,-1052.0,1008.0,3.0,9.0,599.47998046875,-0.007506720721721649,0.00834013894200325,0.3339131474494934,1.0028207302093506,0.0019421125762164593,0.0073846373707056046,RTL,1500.0,0.0
14:20:38,597440.0,-35.363263,149.1652408,13486.0,4.0,-20.0,100.0,0.0,74.0,-1009.0,1323.0,-4.0,18.0,597.4400024414062,-0.017490779981017113,0.0053169578313827515,0.3322980999946594,1.318603754043579,-0.005664341151714325,0.016003791242837906,RTL,1500.0,0.0
14:20:40,595600.0,-35.363263149999995,149.16523965,11641.0,8.0,-24.5,55.5,-1.5,5.0,-1062.0,548.0,0.0,5.5,595.5999755859375,0.008826748002320528,-0.001747606962453574,0.33157584071159363,0.5483677238225937,-0.0019710356136783957,0.0034460043534636497,RTL,1500.0,0.0
14:20:44,594335.0,-35.3632619,149.16523684999999,10379.5,-1.0,4.0,33.5,0.0,8.5,-992.5,650.0,1.0,4.0,594.3349914550781,0.014577151276171207,0.005323213059455156,0.3324950039386749,0.6495334357023239,-0.00016030750703066587,0.002437112620100379,RTL,1500.0,0.0
14:20:46,593655.0,-35.3632619,149.16523695,9698.0,-3.0,4.0,33.5,0.0,47.5,-1014.5,859.5,-1.5,3.0,593.6549987792969,0.010828983969986439,0.004450817825272679,0.3324812054634094,0.8560768961906433,-0.003803071565926075,0.0010633766651153564,RTL,1500.0,0.0
14:20:48,593055.0,-35.3632618,149.1652363,9097.0,-4.0,9.0,4.0,0.0,21.0,-1057.5,540.0,0.5,4.0,593.0549926757812,0.01708894595503807,0.003881402197293937,0.3325115293264389,0.5372127294540405,-0.0005265021463856101,0.0020699616288766265,RTL,1500.0,0.0
14:20:56,592690.0,-35.3632624,149.1652391,8734.0,0.5,-9.5,39.5,0.0,-25.0,-1008.5,-850.5,4.5,2.0,592.6900024414062,-0.025503331795334816,0.006517549976706505,0.3324080556631088,-0.853678435087204,0.003593362751416862,-0.000409166794270277,RTL,1500.0,0.0
14:21:00,591270.0,-35.3632626,149.1652393,7313.5,3.0,-19.5,32.5,-1.5,-39.0,-989.0,-816.5,-1.0,4.5,591.2699890136719,-0.01357799768447876,0.002660399186424911,0.3320784568786621,-0.818048745393753,-0.0030154678388498724,0.002860460663214326,RTL,1500.0,0.0
14:21:02,590595.0,-35.3632622,149.16523745,6639.0,0.5,-5.0,34.0,-0.5,-27.0,-986.0,-834.5,4.5,5.5,590.5950012207031,-0.005723178386688232,0.0031561675714328885,0.3322363644838333,-0.8366970121860504,0.002975934825371951,0.0036730116698890924,RTL,1500.0,0.0
14:21:08,588550.0,-35.3632621,149.1652371,4596.5,-1.0,0.5,34.5,-1.0,16.5,-985.0,-192.5,3.0,-0.5,588.5499877929688,0.0002500576665624976,0.002311724820174277,0.3324057161808014,-0.1970854215323925,0.0013104404788464308,-0.0034452900290489197,RTL,1500.0,0.0
14:21:14,586515.0,-35.3632615,149.16523610000002,2557.0,-6.0,14.0,34.0,1.5,-31.0,-993.0,-816.5,5.0,1.0,586.5149841308594,-0.0030412019114010036,0.007572040427476168,0.3327367752790451,-0.8198792934417725,0.0033191703259944916,-0.0022049787221476436,RTL,1500.0,0.0
