,A.BRAKE1
15:04:26.577,-1
15:04:26.778,-1
15:04:26.979,-1
15:04:27.180,-1
15:04:27.380,-1
15:04:27.581,-1
15:04:27.782,-1
15:04:27.983,-1
15:04:28.184,-1
15:04:28.385,-1
15:04:28.586,-1
15:04:28.787,-1
15:04:28.988,-1
15:04:29.188,-1
15:04:29.389,-1
15:04:29.591,-1
15:04:29.791,-1
15:04:29.993,-1
15:04:30.195,-1
15:04:30.395,-1
15:04:30.596,-1
15:04:30.797,-1
15:04:30.998,-1
15:04:31.199,-1
15:04:31.401,-1
15:04:31.601,-1
15:04:31.803,-1
15:04:32.004,-1
15:04:32.205,-1
15:04:32.406,-1
15:04:32.607,-1
15:04:32.808,-1
15:04:33.009,-1
15:04:33.210,-1
15:04:33.411,-1
15:04:33.611,-1
15:04:33.812,-1
15:04:34.013,-1
15:04:34.214,-1
15:04:34.415,-1
15:04:34.616,-1
15:04:34.817,-1
15:04:35.017,-1
15:04:35.218,-1
15:04:35.419,-1
15:04:35.620,-1
15:04:35.822,-1
15:04:36.023,-1
15:04:36.224,-1
15:04:36.425,-1
15:04:36.626,-1
15:04:36.827,-1
15:04:37.027,-1
15:04:37.228,-1
15:04:37.429,-1
15:04:37.630,-1
15:04:37.831,-1
15:04:38.033,-1
15:04:38.233,-1
15:04:38.434,-1
15:04:38.635,-1
15:04:38.836,-1
15:04:39.037,-1
15:04:39.238,-1
15:04:39.439,-1
15:04:39.640,-1
15:04:39.841,-1
15:04:40.043,-1
15:04:40.244,-1
15:04:40.445,-1
15:04:40.646,-1
15:04:40.847,-1
15:04:41.048,-1
15:04:41.248,-1
15:04:41.449,-1
15:04:41.650,-1
15:04:41.851,-1
15:04:42.052,-1
15:04:42.253,-1
15:04:42.455,-1
15:04:42.656,-1
15:04:42.857,-1
15:04:43.058,-1
15:04:43.259,-1
15:04:43.461,-1
15:04:43.662,-1
15:04:43.863,-1
15:04:44.065,-1
15:04:44.266,-1
15:04:44.467,-1
15:04:44.667,-1
15:04:44.868,-1
15:04:45.069,-1
15:04:45.270,-1
15:04:45.471,-1
15:04:45.673,-1
15:04:45.875,-1
15:04:46.076,-1
15:04:46.277,-1
15:04:46.478,-1
15:04:46.679,-1
15:04:46.880,-1
15:04:47.081,-1
15:04:47.282,-1
15:04:47.483,-1
15:04:47.684,-1
15:04:47.885,-1
15:04:48.086,-1
15:04:48.287,-1
15:04:48.488,-1
15:04:48.688,-1
15:04:48.889,-1
15:04:49.090,-1
15:04:49.291,-1
15:04:49.492,-1
15:04:49.693,-1
15:04:49.896,-1
15:04:50.097,-1
15:04:50.298,-1
15:04:50.499,-1
15:04:50.700,-1
15:04:50.901,-1
15:04:51.102,-1
15:04:51.303,-1
15:04:51.504,-1
15:04:51.706,-1
15:04:51.907,-1
15:04:52.109,-1
15:04:52.310,-1
15:04:52.511,-1
15:04:52.712,-1
15:04:52.913,-1
15:04:53.114,-1
15:04:53.315,-1
15:04:53.516,-1
15:04:53.717,-1
15:04:53.918,-1
15:04:54.119,-1
15:04:54.319,-1
15:04:54.520,-1
15:04:54.721,-1
15:04:54.922,-1
15:04:55.123,-1
15:04:55.324,-1
15:04:55.525,-1
15:04:55.726,-1
15:04:55.927,-1
15:04:56.128,-1
15:04:56.329,-1
15:04:56.530,-1
15:04:56.731,-1
15:04:56.933,-1
15:04:57.135,-1
15:04:57.336,-1
15:04:57.537,-1
15:04:57.741,-1
15:04:57.942,-1
15:04:58.143,-1
15:04:58.344,-1
15:04:58.545,-1
15:04:58.746,-1
15:04:58.947,-1
15:04:59.148,-1
15:04:59.349,-1
15:04:59.550,-1
15:04:59.751,-1
15:04:59.952,-1
15:05:00.152,-1
15:05:00.353,-1
15:05:00.554,-1
15:05:00.756,-1
15:05:00.958,-1
15:05:01.159,-1
15:05:01.360,-1
15:05:01.561,-1
15:05:01.762,-1
15:05:01.963,-1
15:05:02.164,-1
15:05:02.365,-1
15:05:02.566,-1
15:05:02.767,-1
