,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
15:04:57.474,0.4,0.1,28.0,3299.0,0.1,0.0,0.0,80.0,10.0,100.0,48.0,32.0,17.0,66.0,115.0,2.0,70.0,12.0,49.0,10.0,88.0,21.0,0.0,1.0,45.0
15:05:01.416,0.5,0.1,86.0,1760.0,0.1,0.0,0.0,40.0,70.0,20.0,63.0,10.0,23.0,38.0,57.0,41.0,81.0,67.0,62.0,95.0,23.0,70.0,0.0,1.0,15.0
15:05:05.395,0.3,0.1,136.0,3723.0,0.1,0.0,0.0,10.0,50.0,240.0,13.0,53.0,23.0,17.0,86.0,120.0,4.0,35.0,45.0,3.0,57.0,19.0,0.0,1.0,15.0
15:05:09.372,0.3,0.1,86.0,345.0,0.1,0.0,0.0,20.0,40.0,60.0,2.0,71.0,3.0,83.0,63.0,10.0,9.0,114.0,31.0,75.0,91.0,43.0,0.0,1.0,15.0
15:05:13.307,0.3,0.1,243.0,289.0,0.1,0.0,0.0,100.0,40.0,110.0,32.0,41.0,18.0,89.0,104.0,9.0,80.0,61.0,45.0,50.0,15.0,23.0,0.0,1.0,15.0
15:05:17.233,0.5,0.1,171.0,221.0,0.1,0.0,0.0,100.0,80.0,40.0,16.0,67.0,12.0,49.0,17.0,10.0,29.0,52.0,77.0,52.0,49.0,106.0,0.0,1.0,20.0
15:05:21.188,1.8,0.1,28.0,2791.0,0.1,0.0,0.0,80.0,10.0,30.0,18.0,68.0,9.0,42.0,11.0,48.0,49.0,96.0,38.0,3.0,21.0,90.0,0.0,1.0,25.0
15:05:25.164,1.8,0.1,250.0,777.0,0.1,0.0,0.0,70.0,100.0,60.0,24.0,26.0,25.0,8.0,68.0,45.0,34.0,41.0,27.0,3.0,11.0,41.0,0.0,1.0,50.0
15:05:29.121,0.5,0.1,169.0,2397.0,0.1,0.0,0.0,40.0,20.0,100.0,28.0,56.0,28.0,60.0,25.0,8.0,33.0,73.0,11.0,56.0,86.0,73.0,0.0,1.0,20.0
15:05:33.144,0.2,0.1,47.0,1686.0,0.1,0.0,0.0,40.0,40.0,60.0,92.0,58.0,15.0,68.0,46.0,60.0,11.0,38.0,19.0,10.0,5.0,92.0,0.0,1.0,35.0
