time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE
15:04:27,1500.0,0.0,2.0,-1000.0,1.0,0.0,0.0,-0.0006862918962724507,0.0009814793011173606,0.02240598388016224,0.0002900682156905532,0.00030927197076380253,0.0016031900886446238,-35.3632621,149.1652375,9.0,-1.0,1.0,-1.0,AUTO
15:04:29,1500.0,0.0,2.0,-1000.0,1.0,0.0,0.0,-0.0001585951104061678,0.0014112925855442882,0.021791497245430946,0.00033461296698078513,0.00032892863964661956,0.0014167330227792263,-35.3632621,149.1652375,4.0,0.0,0.0,0.0,AUTO
15:04:31,1500.0,0.0,-1.0,-1109.0,-7.0,3.0,2.0,0.0025292960926890373,0.0011089520994573832,0.021147986873984337,-0.008020312525331974,0.002545588184148073,0.002920884173363447,-35.3632621,149.1652375,402.0,0.0,1.0,-99.0,AUTO
15:04:33,1500.0,2.0,-10.0,-991.0,-134.0,99.0,-103.0,0.0423317551612854,0.012427297420799732,-0.031086061149835587,-0.1349227875471115,0.09934549033641815,-0.10330625623464584,-35.3632614,149.1652411,3295.0,10.0,53.0,-145.0,AUTO
15:04:35,1500.0,-3.0,5.0,-1001.0,57.0,2.0,-19.0,-0.059928663074970245,0.004491683095693588,-0.10914814472198486,0.05664338171482086,0.001961745088919997,-0.0188605897128582,-35.3632606,149.1652451,6346.0,-5.0,-42.0,-148.0,AUTO
15:04:37,1500.0,0.0,8.0,-997.0,18.0,-39.0,45.0,0.06870035827159882,0.011429401114583015,-0.11000611633062363,0.018099848181009293,-0.04043015092611313,0.04640146717429161,-35.3632637,149.1652341,9453.0,-27.0,-12.0,-152.0,AUTO
15:04:39,1500.0,-6.0,-7.0,-1006.0,7.0,47.0,-94.0,-0.036141619086265564,0.012250181287527084,-0.11972163617610931,0.006746945437043905,0.046842049807310104,-0.09356552362442017,-35.3632615,149.1652377,12535.0,39.0,2.0,-151.0,AUTO
15:04:41,1500.0,1.0,2.0,-998.0,-6.0,-19.0,16.0,0.020878508687019348,0.017688637599349022,-0.17375224828720093,-0.007021848112344742,-0.020265981554985046,0.01722177118062973,-35.3632596,149.165235,15676.0,-16.0,0.0,-152.0,AUTO
15:04:43,1500.0,2.0,0.0,-1000.0,-1.0,1.0,-24.0,-0.0016710549825802445,-0.00459360983222723,-0.18016308546066284,-0.0022589073050767183,0.00035185745218768716,-0.023560665547847748,-35.363262,149.1652362,18790.0,-8.0,7.0,-152.0,AUTO
15:04:45,1500.0,0.0,0.0,-1000.0,4.0,6.0,-24.0,0.004230695776641369,0.002490182174369693,-0.23565831780433655,0.0038311658427119255,0.0054367962293326855,-0.02454904094338417,-35.3632622,149.1652364,21907.0,0.0,1.0,-153.0,AUTO
15:04:47,1500.0,0.0,-2.0,-991.0,-38.0,1.0,-12.0,0.002654175739735365,0.0033335492480546236,-0.27510449290275574,-0.039458807557821274,0.0008315202430821955,-0.012306224554777145,-35.3632622,149.1652366,25037.0,-1.0,4.0,-152.0,AUTO
15:04:49,1500.0,1.0,0.0,-999.0,-7.0,1.0,24.0,0.00903378427028656,0.0019855587743222713,-0.2394784837961197,-0.008612209931015968,0.0004166812286712229,0.02456911839544773,-35.3632624,149.1652367,28156.0,-2.0,8.0,-152.0,AUTO
15:04:51,1500.0,0.0,0.0,-1000.0,0.0,0.0,18.0,-0.0008054678910411894,0.0011794804595410824,-0.1997492015361786,0.00027264008531346917,-0.0011766590178012848,0.0181122999638319,-35.3632624,149.165238,31261.0,0.0,5.0,-153.0,AUTO
15:04:53,1500.0,0.0,0.0,-1000.0,5.0,1.0,14.0,0.0017210552468895912,0.0007525370456278324,-0.17045894265174866,0.004459733609110117,0.000922408071346581,0.014513847418129444,-35.3632623,149.1652381,34379.0,0.0,0.0,-153.0,AUTO
15:04:55,1500.0,0.0,0.0,-1000.0,5.0,1.0,11.0,0.002575985621660948,0.0010840650647878647,-0.1484900265932083,0.004910726565867662,0.0007085127290338278,0.011463141068816185,-35.3632622,149.1652378,37491.0,0.0,0.0,-153.0,AUTO
15:04:57,1500.0,0.0,0.0,-1000.0,0.0,0.0,9.0,0.002493012696504593,0.001568810548633337,-0.13169431686401367,-0.00032172584906220436,-0.001108573516830802,0.009331797249615192,-35.3632621,149.1652375,40598.0,0.0,0.0,-153.0,AUTO
15:04:59,1500.0,0.0,0.0,-1000.0,2.0,0.0,9.0,0.0024495169054716825,0.0016568137798458338,-0.11846461147069931,0.001652993611060083,-0.0004006429808214307,0.009073188528418541,-35.363262,149.1652374,43715.0,-1.0,1.0,-153.0,AUTO
15:05:01,1500.0,0.0,0.0,-1000.0,0.0,1.0,2.0,0.0022510697599500418,0.001367601566016674,-0.1071644052863121,-0.000867584953084588,-6.418442353606224e-06,0.0024654183071106672,-35.363262,149.1652374,46827.0,-1.0,1.0,-153.0,AUTO
15:05:03,1500.0,0.0,5.0,-968.0,67.0,14.0,-23.0,0.037618763744831085,-0.054922785609960556,0.28430524468421936,0.0666145458817482,0.013660410419106483,-0.024198032915592194,-35.3632648,149.1652327,49169.0,-3.0,-12.0,-70.0,AUTO
15:05:05,1500.0,-2.0,-12.0,-980.0,189.0,18.0,-25.0,0.006315628532320261,0.014107122085988522,0.2176225781440735,0.19042137265205383,0.01798677258193493,-0.026016006246209145,-35.363262,149.1652365,50074.0,16.0,28.0,-24.0,AUTO
15:05:07,1500.0,0.0,-38.0,-1017.0,-735.0,-32.0,-14.0,0.011197049170732498,-0.024206871166825294,0.17093610763549805,-0.734883189201355,-0.03350086137652397,-0.015071157366037369,-35.3632613,149.1652392,50018.0,0.0,1.0,7.0,AUTO
15:05:09,1500.0,-28.0,7.0,-998.0,298.0,-47.0,761.0,0.026576194912195206,-0.136740043759346,0.9191063046455383,0.29503709077835083,-0.049110669642686844,0.7607048153877258,-35.3632558,149.1652499,49955.0,84.0,118.0,0.0,AUTO
15:05:11,1500.0,-79.0,-28.0,-1022.0,-103.0,172.0,-44.0,0.014409554190933704,-0.15708573162555695,1.1425284147262573,-0.10596781969070435,0.17147107422351837,-0.04463362693786621,-35.3632317,149.1652948,49938.0,190.0,287.0,-1.0,AUTO
