,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
15:05:58.866,300000.0,0.25,0.1,1000.0,30.0,5.1,1200.0,1000.0,20052.0,0.0,0.0,1350.0,4.1,0.0,0.0
15:06:02.380,200.0,0.25,0.1,1000.0,30.0,1.6,18000.0,1000.0,1028.0,1800.0,0.0,150.0,2.9,0.0,0.0
15:06:06.398,200.0,0.25,0.1,1000.0,30.0,4.9,9200.0,1000.0,26770.0,3000.0,0.0,1100.0,0.7,0.0,0.0
15:06:10.435,300000.0,0.25,0.1,1000.0,30.0,3.7,18000.0,1000.0,0.0,2750.0,0.0,650.0,8.4,0.0,0.0
15:06:14.455,169285.0,0.25,0.1,1000.0,30.0,3.2,500.0,1000.0,12121.0,2460.0,0.0,1650.0,2.4,0.0,0.0
15:06:18.470,200.0,0.25,0.1,1000.0,30.0,1.9,7800.0,1000.0,27064.0,2920.0,0.0,1750.0,7.1,0.0,0.0
15:06:22.493,155959.0,0.25,0.1,1000.0,30.0,2.0,12300.0,1000.0,32000.0,3000.0,0.0,0.0,6.5,0.0,0.0
15:06:26.007,13273.0,0.25,0.1,1000.0,30.0,0.3,13100.0,1000.0,32000.0,0.0,0.0,800.0,3.1,0.0,0.0
15:06:30.023,16082.0,0.25,0.1,1000.0,30.0,2.5,8500.0,1000.0,20348.0,3000.0,0.0,1550.0,8.1,0.0,0.0
15:06:34.064,282654.0,0.25,0.1,1000.0,30.0,0.0,14100.0,1000.0,16071.0,170.0,0.0,950.0,2.7,0.0,0.0
15:06:38.079,200.0,0.25,0.1,1000.0,30.0,3.5,9100.0,1000.0,32000.0,2420.0,0.0,0.0,9.2,0.0,0.0
15:06:42.107,165590.0,0.25,0.1,1000.0,30.0,0.7,18000.0,1000.0,32000.0,0.0,0.0,50.0,0.5,0.0,0.0
15:06:46.141,200.0,0.25,0.1,1000.0,30.0,0.0,14900.0,1000.0,12549.0,2370.0,0.0,2000.0,10.1,0.0,0.0
15:06:50.172,214944.0,0.25,0.1,1000.0,30.0,4.3,13900.0,1000.0,18305.0,0.0,0.0,1300.0,1.1,0.0,0.0
15:06:54.190,41558.0,0.25,0.1,1000.0,30.0,0.7,9100.0,1000.0,26904.0,80.0,0.0,1300.0,0.5,0.0,0.0
15:06:58.207,23158.0,0.25,0.1,1000.0,30.0,3.1,500.0,1000.0,20202.0,1800.0,0.0,900.0,5.9,0.0,0.0
15:07:02.250,195070.0,0.25,0.1,1000.0,30.0,0.3,10800.0,1000.0,6256.0,0.0,0.0,0.0,1.9,0.0,0.0
15:07:06.263,200.0,0.25,0.1,1000.0,30.0,0.0,15200.0,1000.0,0.0,0.0,0.0,550.0,10.1,0.0,0.0
15:07:10.294,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,29799.0,0.0,0.0,1050.0,4.1,0.0,0.0
15:07:14.308,200.0,0.25,0.1,1000.0,30.0,2.6,2000.0,1000.0,31441.0,0.0,0.0,0.0,0.5,0.0,0.0
15:07:18.326,57413.0,0.25,0.1,1000.0,30.0,1.9,4800.0,1000.0,16631.0,2960.0,0.0,2000.0,0.5,0.0,0.0
15:07:22.367,196050.0,0.25,0.1,1000.0,30.0,5.1,7500.0,1000.0,32000.0,960.0,0.0,100.0,10.1,0.0,0.0
15:07:26.406,142576.0,0.25,0.1,1000.0,30.0,0.0,2100.0,1000.0,32000.0,3000.0,0.0,400.0,0.5,0.0,0.0
15:07:30.445,300000.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,0.0,0.0,1650.0,0.5,0.0,0.0
15:07:34.485,116788.0,0.25,0.1,1000.0,30.0,1.0,500.0,1000.0,25116.0,640.0,0.0,750.0,9.1,0.0,0.0
15:07:38.026,146560.0,0.25,0.1,1000.0,30.0,0.8,11900.0,1000.0,13104.0,1230.0,0.0,2000.0,10.1,0.0,0.0
15:07:42.067,189081.0,0.25,0.1,1000.0,30.0,3.1,9900.0,1000.0,22467.0,750.0,0.0,1100.0,10.1,0.0,0.0
15:07:46.103,300000.0,0.25,0.1,1000.0,30.0,2.7,12000.0,1000.0,0.0,1080.0,0.0,2000.0,7.8,0.0,0.0
15:07:50.125,176396.0,0.25,0.1,1000.0,30.0,1.1,7400.0,1000.0,3439.0,3000.0,0.0,1600.0,9.3,0.0,0.0
15:07:54.148,72622.0,0.25,0.1,1000.0,30.0,0.9,14100.0,1000.0,2010.0,1480.0,0.0,450.0,0.5,0.0,0.0
15:07:58.178,66941.0,0.25,0.1,1000.0,30.0,3.1,13100.0,1000.0,11328.0,2980.0,0.0,1500.0,6.9,0.0,0.0
15:08:02.188,200.0,0.25,0.1,1000.0,30.0,3.8,18000.0,1000.0,0.0,0.0,0.0,2000.0,10.1,0.0,0.0
15:08:06.211,124318.0,0.25,0.1,1000.0,30.0,0.0,4900.0,1000.0,29854.0,490.0,0.0,900.0,5.0,0.0,0.0
15:08:10.250,292832.0,0.25,0.1,1000.0,30.0,1.3,13500.0,1000.0,11149.0,0.0,0.0,1300.0,10.1,0.0,0.0
15:08:14.272,200.0,0.25,0.1,1000.0,30.0,3.6,500.0,1000.0,7543.0,1420.0,0.0,150.0,4.5,0.0,0.0
15:08:18.287,200.0,0.25,0.1,1000.0,30.0,4.0,13000.0,1000.0,32000.0,2920.0,0.0,1000.0,10.1,0.0,0.0
15:08:22.311,128497.0,0.25,0.1,1000.0,30.0,0.0,2100.0,1000.0,32000.0,250.0,0.0,2000.0,8.1,0.0,0.0
15:08:26.323,5503.0,0.25,0.1,1000.0,30.0,4.0,1800.0,1000.0,0.0,690.0,0.0,1500.0,5.1,0.0,0.0
