time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
10:24:47,134037.0,STABILIZE,-35.3632622,149.1652375,0.0,-2.0,2.0,1.0,0.0,1.0,-1000.0,1.0,0.0,0.0,-0.00041013280861079693,0.001394883613102138,0.02660473994910717,0.00040104048093780875,0.0003170794225297868,0.0022303550504148006
10:24:51,134037.0,STABILIZE,-35.3632621,149.1652374,0.0,-1.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.000896351644769311,0.0009192625293508172,0.025120336562395096,0.00017407647101208568,0.00015136587899178267,0.0019124080426990986
10:25:03,134037.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,0.0,1.5,-1000.0,1.0,0.0,1.0,-0.000664638850139454,0.0011178770801052451,0.0214038398116827,0.0002419579541310668,0.0002069754700642079,0.001487122499383986
10:25:04,66167.0,AUTO,-35.3632621,149.16523745,0.0,0.0,0.0,0.0,0.0,1.25,-1000.0,0.5,0.25,0.75,-0.00024938755814218894,0.0014430863957386464,0.02106972923502326,0.0003296754584880546,0.00026981176051776856,0.0013948476407676935
10:25:05,66167.0,AUTO,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,0.5,-7.103300777089316e-05,0.0016603464027866721,0.02086327038705349,0.00039179075974971056,0.0002709327090997249,0.0014131099451333284
10:25:07,66167.0,AUTO,-35.363262,149.1652376,1572.5,1.0,8.0,-145.5,0.0,-0.5,-1012.5,46.0,-6.5,1.5,0.027841082774102688,-0.0019128024287056178,0.020144683308899403,0.04571297578513622,-0.007637687027454376,0.002319253981113434
10:25:08,222363.0,AUTO,-35.363261275,149.16524172500002,3478.5,6.5,48.75,-145.5,3.25,-10.25,-998.5,-91.5,27.0,-69.0,0.01963505777530372,0.011882705613970757,-0.0380351651692763,-0.09250432159751654,0.026496060483623296,-0.06919319741427898
10:25:09,222363.0,AUTO,-35.3632609,149.16524535000002,4620.0,-1.0,30.5,-148.5,4.0,-7.0,-1004.0,-27.0,-17.5,-37.5,-0.037522971630096436,0.01363843958824873,-0.08060742914676666,-0.0285146189853549,-0.018181755207479,-0.03807261399924755
10:25:11,222363.0,AUTO,-35.363261249999994,149.16524015,7698.5,-2.5,-58.5,-150.0,-6.5,10.0,-1003.0,65.0,13.5,2.0,-0.003768672700971365,-0.0016560643380216789,-0.09372107312083244,0.06537535041570663,0.013533504214137793,0.0028244723798707128
10:25:12,65403.0,AUTO,-35.363262000000006,149.165234575,9654.0,-7.5,-7.75,-151.5,-1.25,4.5,-997.25,-9.0,-7.25,12.0,0.057132162153720856,0.00458272232208401,-0.08565650694072247,-0.009884539991617203,-0.008254735614173114,0.012613401166163385
