,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
20:16:39.108,45294.0,0.7,0.7,2.9,0.25,0.3,0.0,4480.0,100.0,1.0,0.1,50.0,50.0,378.0,0.0
20:16:45.010,108934.0,0.2,1.5,-6.3,0.25,2.4,0.0,1145.0,120.0,1.0,0.1,50.0,50.0,733.0,0.0
20:16:51.029,272785.0,0.2,0.4,-7.4,0.25,0.3,0.0,3342.0,60.0,1.0,0.1,50.0,50.0,635.0,0.0
20:16:57.091,81078.0,0.4,1.7,-9.2,0.25,3.1,0.0,2389.0,60.0,1.0,0.1,50.0,50.0,267.0,0.0
20:17:03.036,40708.0,0.2,0.2,6.3,0.25,0.6,0.0,14957.0,830.0,1.0,0.1,50.0,50.0,116.0,0.0
20:17:09.101,5473.0,0.9,0.2,-7.6,0.25,4.7,0.0,22188.0,320.0,1.0,0.1,50.0,50.0,88.0,0.0
20:17:15.192,47586.0,0.5,0.5,-7.6,0.25,2.6,0.0,14143.0,260.0,1.0,0.1,50.0,50.0,301.0,0.0
20:17:21.110,122464.0,0.2,0.5,3.1,0.25,0.2,0.0,24038.0,190.0,1.0,0.1,50.0,50.0,225.0,0.0
20:17:27.012,29777.0,0.2,0.3,-7.1,0.25,5.1,0.0,17772.0,260.0,1.0,0.1,50.0,50.0,9.0,0.0
20:17:33.163,200581.0,0.2,1.8,-8.4,0.25,1.2,0.0,4415.0,160.0,1.0,0.1,50.0,50.0,5.0,0.0
20:17:39.200,9400.0,0.2,1.2,-6.2,0.25,2.1,0.0,3997.0,650.0,1.0,0.1,50.0,50.0,350.0,0.0
20:17:45.311,1057.0,0.2,1.9,-5.5,0.25,0.6,0.0,13540.0,420.0,1.0,0.1,50.0,50.0,281.0,0.0
20:17:51.427,77492.0,0.2,0.9,-8.4,0.25,1.3,0.0,1140.0,930.0,1.0,0.1,50.0,50.0,246.0,0.0
20:17:57.388,18251.0,0.7,0.7,-5.9,0.25,2.4,0.0,13726.0,60.0,1.0,0.1,50.0,50.0,718.0,0.0
20:18:03.338,95160.0,0.3,0.4,-1.3,0.25,0.2,0.0,22698.0,370.0,1.0,0.1,50.0,50.0,466.0,0.0
20:18:09.447,171591.0,0.2,0.7,0.4,0.25,0.1,0.0,6679.0,390.0,1.0,0.1,50.0,50.0,401.0,0.0
20:18:15.491,100350.0,0.9,0.9,-7.4,0.25,3.1,0.0,4830.0,110.0,1.0,0.1,50.0,50.0,77.0,0.0
20:18:21.571,11768.0,0.4,0.3,7.7,0.25,1.2,0.0,13311.0,210.0,1.0,0.1,50.0,50.0,113.0,0.0
20:18:27.011,91667.0,0.2,0.7,-5.9,0.25,1.1,0.0,5444.0,610.0,1.0,0.1,50.0,50.0,334.0,0.0
20:18:33.084,50694.0,0.5,1.3,-3.0,0.25,0.8,0.0,11103.0,40.0,1.0,0.1,50.0,50.0,136.0,0.0
20:18:38.966,84681.0,0.4,0.5,3.7,0.25,3.4,0.0,14957.0,60.0,1.0,0.1,50.0,50.0,238.0,0.0
20:18:43.867,82751.0,0.7,0.3,0.8,0.25,1.2,0.0,3734.0,620.0,1.0,0.1,50.0,50.0,225.0,0.0
20:18:49.449,242357.0,0.5,0.5,0.9,0.25,2.4,0.0,138.0,210.0,1.0,0.1,50.0,50.0,233.0,0.0
20:18:55.503,12270.0,0.2,0.7,-9.9,0.25,2.4,0.0,9018.0,690.0,1.0,0.1,50.0,50.0,541.0,0.0
20:19:01.106,28812.0,0.3,0.7,-9.8,0.25,1.0,0.0,3727.0,470.0,1.0,0.1,50.0,50.0,157.0,0.0
20:19:07.248,230997.0,0.5,0.2,-7.9,0.25,1.5,0.0,25289.0,120.0,1.0,0.1,50.0,50.0,713.0,0.0
20:19:13.156,49042.0,0.7,0.3,-5.9,0.25,0.2,0.0,18164.0,510.0,1.0,0.1,50.0,50.0,765.0,0.0
20:19:19.180,34255.0,0.2,1.2,5.8,0.25,2.4,0.0,27129.0,530.0,1.0,0.1,50.0,50.0,620.0,0.0
20:19:25.216,171621.0,1.1,1.2,-5.9,0.25,1.0,0.0,5187.0,180.0,1.0,0.1,50.0,50.0,44.0,0.0
20:19:31.207,124698.0,0.2,1.3,-1.1,0.25,2.4,0.0,4334.0,800.0,1.0,0.1,50.0,50.0,658.0,0.0
20:19:37.135,201465.0,0.3,0.5,-7.8,0.25,0.8,0.0,22375.0,210.0,1.0,0.1,50.0,50.0,58.0,0.0
20:19:43.122,102879.0,0.5,0.5,-0.7,0.25,0.4,0.0,1334.0,130.0,1.0,0.1,50.0,50.0,195.0,0.0
20:19:49.168,74824.0,1.1,0.7,-7.1,0.25,0.2,0.0,4419.0,160.0,1.0,0.1,50.0,50.0,195.0,0.0
