,A.LAND2
16:14:42.600,-1.0
16:14:42.802,-1.0
16:14:43.003,-1.0
16:14:43.209,-1.0
16:14:43.413,-1.0
16:14:43.615,-1.0
16:14:43.817,-1.0
16:14:44.018,-1.0
16:14:44.222,-1.0
16:14:44.425,-1.0
16:14:44.627,-1.0
16:14:44.830,-1.0
16:14:45.031,-1.0
16:14:45.233,-1.0
16:14:45.438,-1.0
16:14:45.642,-1.0
16:14:45.845,-1.0
16:14:46.048,-1.0
16:14:46.249,-1.0
16:14:46.453,-1.0
16:14:46.655,-1.0
16:14:46.857,-1.0
16:14:47.058,-1.0
16:14:47.264,-1.0
16:14:47.467,-1.0
16:14:47.670,-1.0
16:14:47.872,-1.0
16:14:48.074,-1.0
16:14:48.275,-1.0
16:14:48.477,-1.0
16:14:48.678,-1.0
16:14:48.880,-1.0
16:14:49.082,-1.0
16:14:49.284,-1.0
16:14:49.488,-1.0
16:14:49.690,-1.0
16:14:49.891,-1.0
16:14:50.093,-1.0
16:14:50.296,-1.0
16:14:50.498,-1.0
16:14:50.700,-1.0
16:14:50.901,-1.0
16:14:51.103,-1.0
16:14:51.304,-1.0
16:14:51.506,-1.0
16:14:51.708,-1.0
16:14:51.909,-1.0
16:14:52.111,-1.0
16:14:52.312,-1.0
16:14:52.515,-1.0
16:14:52.717,-1.0
16:14:52.919,-1.0
16:14:53.121,-1.0
16:14:53.323,-1.0
16:14:53.529,-1.0
16:14:53.731,-1.0
16:14:53.933,-1.0
16:14:54.136,-1.0
16:14:54.339,-1.0
16:14:54.543,-1.0
16:14:54.744,-1.0
16:14:54.946,-1.0
16:14:55.148,-1.0
16:14:55.350,-1.0
16:14:55.554,-1.0
16:14:55.757,-1.0
16:14:55.959,-1.0
16:14:56.162,-1.0
16:14:56.364,-1.0
16:14:56.565,-1.0
16:14:56.767,-1.0
16:14:56.968,-1.0
16:14:57.169,-1.0
16:14:57.371,-1.0
16:14:57.573,-1.0
16:14:57.776,-1.0
16:14:57.979,-1.0
16:14:58.180,-1.0
16:14:58.381,-1.0
16:14:58.583,-1.0
16:14:58.784,-1.0
16:14:58.986,-1.0
16:14:59.192,-1.0
16:14:59.393,-1.0
16:14:59.595,-1.0
16:14:59.800,-1.0
16:15:00.001,-1.0
16:15:00.203,-1.0
16:15:00.405,-1.0
16:15:00.608,-1.0
16:15:00.809,-1.0
16:15:01.011,-1.0
16:15:01.212,-1.0
16:15:01.414,-1.0
16:15:01.621,-1.0
16:15:01.823,-1.0
16:15:02.026,-1.0
16:15:02.228,-1.0
16:15:02.431,-1.0
16:15:02.633,-1.0
16:15:02.836,-1.0
16:15:03.037,-1.0
16:15:03.239,-1.0
16:15:03.441,-1.0
16:15:03.643,-1.0
16:15:03.846,-1.0
16:15:04.049,-1.0
16:15:04.254,-1.0
16:15:04.455,-1.0
16:15:04.657,-1.0
16:15:04.859,-1.0
16:15:05.061,-1.0
16:15:05.264,-1.0
16:15:05.466,-1.0
16:15:05.668,-1.0
16:15:05.872,-1.0
16:15:06.074,-1.0
16:15:06.276,-1.0
16:15:06.478,-1.0
16:15:06.680,-1.0
16:15:06.881,-1.0
16:15:07.082,-1.0
16:15:07.284,-1.0
16:15:07.488,-1.0
16:15:07.690,-1.0
16:15:07.893,-1.0
16:15:08.095,-1.0
16:15:08.296,-1.0
16:15:08.498,-1.0
16:15:08.700,-1.0
16:15:08.902,-1.0
16:15:09.103,-1.0
16:15:09.305,-1.0
16:15:09.507,-1.0
16:15:09.709,-1.0
16:15:09.910,-1.0
16:15:10.116,-1.0
16:15:10.320,-1.0
16:15:10.522,-1.0
16:15:10.724,-1.0
16:15:10.925,-1.0
16:15:11.127,-1.0
16:15:11.328,-1.0
16:15:11.530,-1.0
16:15:11.732,-1.0
16:15:11.935,-1.0
16:15:12.138,-1.0
16:15:12.340,-1.0
16:15:12.541,-1.0
16:15:12.743,-1.0
16:15:12.945,-1.0
16:15:13.146,-1.0
16:15:13.348,-1.0
16:15:13.550,-1.0
16:15:13.753,-1.0
16:15:13.956,-1.0
16:15:14.160,-1.0
16:15:14.363,-1.0
16:15:14.567,-1.0
16:15:14.769,-1.0
16:15:14.970,-1.0
16:15:15.173,-1.0
16:15:15.376,-1.0
16:15:15.578,-1.0
16:15:15.780,-1.0
16:15:15.983,-1.0
16:15:16.184,-1.0
16:15:16.387,-1.0
16:15:16.590,-1.0
16:15:16.791,-1.0
16:15:16.994,-1.0
16:15:17.201,-1.0
16:15:17.403,-1.0
16:15:17.606,-1.0
16:15:17.809,-1.0
16:15:18.011,-1.0
16:15:18.214,-1.0
16:15:18.420,-1.0
16:15:18.623,-1.0
16:15:18.825,-1.0
16:15:19.026,-1.0
16:15:19.229,-1.0
16:15:19.431,-1.0
16:15:19.634,-1.0
16:15:19.838,-1.0
16:15:20.039,-1.0
16:15:20.241,-1.0
16:15:20.443,-1.0
16:15:20.645,-1.0
16:15:20.847,-1.0
16:15:21.049,-1.0
16:15:21.251,-1.0
16:15:21.453,-1.0
16:15:21.654,-1.0
16:15:21.859,-1.0
16:15:22.062,-1.0
16:15:22.263,-1.0
16:15:22.470,-1.0
16:15:22.673,-1.0
16:15:22.874,-1.0
16:15:23.078,-1.0
16:15:23.280,-1.0
16:15:23.488,-1.0
16:15:23.693,-1.0
16:15:23.896,-1.0
16:15:24.100,-1.0
16:15:24.304,-1.0
16:15:24.506,-1.0
16:15:24.708,-1.0
16:15:24.909,-1.0
16:15:25.110,-1.0
16:15:25.313,-1.0
16:15:25.516,-1.0
16:15:25.718,-1.0
16:15:25.922,-1.0
16:15:26.125,-1.0
16:15:26.328,-1.0
16:15:26.530,-1.0
16:15:26.733,-1.0
16:15:26.935,-1.0
16:15:27.136,-1.0
16:15:27.337,-1.0
16:15:27.539,-1.0
16:15:27.744,-1.0
16:15:27.948,-1.0
16:15:28.151,-1.0
16:15:28.355,-1.0
16:15:28.558,-1.0
16:15:28.759,-1.0
16:15:28.961,-1.0
16:15:29.165,-1.0
16:15:29.366,-1.0
16:15:29.568,-1.0
16:15:29.769,-1.0
16:15:29.971,-1.0
16:15:30.172,-1.0
16:15:30.375,-1.0
16:15:30.577,-1.0
16:15:30.779,-1.0
16:15:30.980,-1.0
16:15:31.182,-1.0
16:15:31.385,-1.0
16:15:31.588,-1.0
16:15:31.790,-1.0
16:15:31.992,-1.0
16:15:32.194,-1.0
16:15:32.397,-1.0
16:15:32.600,-1.0
16:15:32.802,-1.0
16:15:33.003,-1.0
16:15:33.206,-1.0
16:15:33.408,-1.0
16:15:33.613,-1.0
16:15:33.814,-1.0
16:15:34.020,-1.0
16:15:34.221,-1.0
16:15:34.424,-1.0
16:15:34.626,-1.0
16:15:34.828,-1.0
16:15:35.029,-1.0
16:15:35.231,-1.0
16:15:35.435,-1.0
16:15:35.639,-1.0
16:15:35.840,-1.0
16:15:36.042,-1.0
16:15:36.245,-1.0
16:15:36.448,-1.0
16:15:36.649,-1.0
16:15:36.850,-1.0
16:15:37.052,-1.0
16:15:37.256,-1.0
16:15:37.460,-1.0
16:15:37.661,-1.0
16:15:37.865,-1.0
16:15:38.066,-1.0
16:15:38.270,-1.0
16:15:38.474,-1.0
16:15:38.675,-1.0
16:15:38.877,-1.0
16:15:39.079,-1.0
16:15:39.282,-1.0
16:15:39.483,-1.0
16:15:39.685,-1.0
16:15:39.887,-1.0
16:15:40.089,-1.0
16:15:40.292,-1.0
16:15:40.494,-1.0
16:15:40.695,-1.0
16:15:40.897,-1.0
16:15:41.098,-1.0
16:15:41.300,-1.0
16:15:41.504,-1.0
16:15:41.706,-1.0
16:15:41.907,-1.0
16:15:42.110,-1.0
16:15:42.312,-1.0
16:15:42.514,-1.0
16:15:42.715,-1.0
16:15:42.917,-1.0
16:15:43.118,-1.0
16:15:43.320,-1.0
16:15:43.522,-1.0
16:15:43.725,-1.0
16:15:43.928,-1.0
16:15:44.129,-1.0
16:15:44.331,-1.0
16:15:44.532,-1.0
16:15:44.733,-1.0
16:15:44.935,-1.0
16:15:45.139,-1.0
16:15:45.345,-1.0
16:15:45.549,-1.0
16:15:45.751,-1.0
16:15:45.953,-1.0
16:15:46.159,-1.0
16:15:46.360,-1.0
16:15:46.563,-1.0
16:15:46.764,-1.0
16:15:46.966,-1.0
16:15:47.169,-1.0
