,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
12:37:53.144,300000.0,0.25,0.1,1000.0,30.0,2.9,11800.0,1000.0,32000.0,2230.0,0.0,0.0,0.5,0.0,0.0
12:37:57.156,101889.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,710.0,0.0,800.0,10.1,0.0,0.0
12:38:01.184,200.0,0.25,0.1,1000.0,30.0,4.1,1900.0,1000.0,21834.0,1390.0,0.0,600.0,10.1,0.0,0.0
12:38:05.215,162798.0,0.25,0.1,1000.0,30.0,2.8,18000.0,1000.0,18404.0,1360.0,0.0,700.0,1.9,0.0,0.0
12:38:09.251,211774.0,0.25,0.1,1000.0,30.0,5.1,16600.0,1000.0,16022.0,1400.0,0.0,50.0,5.9,0.0,0.0
12:38:13.276,237473.0,0.25,0.1,1000.0,30.0,3.2,4900.0,1000.0,32000.0,2390.0,0.0,2000.0,0.5,0.0,0.0
12:38:17.320,79490.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,16358.0,2660.0,0.0,1200.0,0.5,0.0,0.0
12:38:21.351,154728.0,0.25,0.1,1000.0,30.0,3.5,9200.0,1000.0,6611.0,1600.0,0.0,800.0,4.6,0.0,0.0
12:38:25.374,194079.0,0.25,0.1,1000.0,30.0,5.1,7100.0,1000.0,18774.0,2010.0,0.0,800.0,10.1,0.0,0.0
12:38:29.388,200.0,0.25,0.1,1000.0,30.0,4.4,8900.0,1000.0,8461.0,3000.0,0.0,0.0,0.5,0.0,0.0
12:38:33.404,82811.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,12364.0,1600.0,0.0,950.0,0.5,0.0,0.0
12:38:37.450,205033.0,0.25,0.1,1000.0,30.0,0.0,8200.0,1000.0,18962.0,1970.0,0.0,2000.0,3.9,0.0,0.0
12:38:41.467,200.0,0.25,0.1,1000.0,30.0,0.6,11100.0,1000.0,19345.0,2340.0,0.0,500.0,5.1,0.0,0.0
12:38:45.501,216238.0,0.25,0.1,1000.0,30.0,4.0,12700.0,1000.0,19026.0,1470.0,0.0,50.0,3.7,0.0,0.0
12:38:49.018,200.0,0.25,0.1,1000.0,30.0,3.1,10000.0,1000.0,0.0,1170.0,0.0,2000.0,0.5,0.0,0.0
12:38:53.038,15371.0,0.25,0.1,1000.0,30.0,4.6,9200.0,1000.0,0.0,1390.0,0.0,2000.0,10.1,0.0,0.0
12:38:57.082,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,27801.0,2470.0,0.0,0.0,6.4,0.0,0.0
12:39:01.120,300000.0,0.25,0.1,1000.0,30.0,3.4,500.0,1000.0,14669.0,2850.0,0.0,0.0,10.1,0.0,0.0
12:39:05.142,66038.0,0.25,0.1,1000.0,30.0,0.0,5900.0,1000.0,32000.0,1120.0,0.0,900.0,10.1,0.0,0.0
12:39:09.173,149390.0,0.25,0.1,1000.0,30.0,4.8,3300.0,1000.0,30948.0,1780.0,0.0,1650.0,0.5,0.0,0.0
12:39:13.195,130247.0,0.25,0.1,1000.0,30.0,4.3,12100.0,1000.0,1126.0,1570.0,0.0,1550.0,4.7,0.0,0.0
12:39:17.250,289535.0,0.25,0.1,1000.0,30.0,4.0,11600.0,1000.0,12191.0,2900.0,0.0,850.0,3.5,0.0,0.0
12:39:21.281,300000.0,0.25,0.1,1000.0,30.0,4.0,18000.0,1000.0,14531.0,1330.0,0.0,1000.0,6.4,0.0,0.0
12:39:25.294,200.0,0.25,0.1,1000.0,30.0,4.4,9500.0,1000.0,32000.0,1400.0,0.0,500.0,6.3,0.0,0.0
12:39:29.316,200.0,0.25,0.1,1000.0,30.0,0.0,10900.0,1000.0,0.0,1660.0,0.0,1350.0,6.0,0.0,0.0
12:39:33.335,23523.0,0.25,0.1,1000.0,30.0,1.5,8600.0,1000.0,24816.0,540.0,0.0,1950.0,5.2,0.0,0.0
12:39:37.373,253808.0,0.25,0.1,1000.0,30.0,0.0,17500.0,1000.0,22638.0,0.0,0.0,700.0,0.5,0.0,0.0
12:39:41.388,200.0,0.25,0.1,1000.0,30.0,0.0,12300.0,1000.0,3897.0,2870.0,0.0,450.0,1.9,0.0,0.0
12:39:45.403,200.0,0.25,0.1,1000.0,30.0,4.0,9500.0,1000.0,24186.0,1800.0,0.0,650.0,4.0,0.0,0.0
12:39:49.440,214612.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,24346.0,0.0,0.0,1500.0,10.1,0.0,0.0
12:39:53.457,200.0,0.25,0.1,1000.0,30.0,2.3,6700.0,1000.0,0.0,2520.0,0.0,1150.0,10.1,0.0,0.0
